MvSl-1064-A1-R4_A1g00194	Black	OldStrata	1183296	1185232	2.662131774	-0.377983628	0.253214875	0.833825622	2.54090379	2.388687111	2.776326571	2.899490975	478	582	0.821305842	NON	1437	1749	0.82161235
MvSl-1064-A1-R4_A1g00327	Black	OldStrata	1199905	1206247	4.136656062	-0.087017264	0.742908603	0.999949922	4.05681556	4.128287818	4.170964231	4.188106733	207	215	0.962790698	NON	624	648	0.962962963
MvSl-1064-A1-R4_A1g01405	Black	OldStrata	1209281	1212345	4.735456436	-0.032795964	0.892442804	0.999949922	4.697852434	4.740031501	4.877130362	4.614151429	344	219	1.570776256	NON	1035	660	1.568181818
MvSl-1064-A1-R4_A1g01160	Blue	OldStrata	1274366	1278155	7.24373885	0.299223533	0.124292953	0.628778266	7.341312514	7.428184979	7.032992427	7.137875175	474	473	1.002114165	NON	1425	1422	1.002109705
MvSl-1064-A1-R4_A1g01161	Blue	OldStrata	1278622	1279107	5.815680965	-0.232190071	0.259199933	0.841907382	5.601249332	5.783704593	5.894126752	5.95950894	478	390	1.225641026	NON	1437	1173	1.225063939
MvSl-1064-A1-R4_A1g00533	Black	OldStrata	1356910	1358431	6.013655575	-0.112005668	0.564362193	0.99268324	5.962216717	5.951277861	6.111556503	6.024257403	318	307	1.035830619	NON	957	924	1.035714286
MvSl-1064-A1-R4_A1g00541	Black	OldStrata	1369568	1370214	6.087504578	-0.102715119	0.682500759	0.999949922	6.19594927	5.854732024	5.734783511	6.452978659	2042	2040	1.000980392	NON	6129	6123	1.000979912
MvSl-1064-A1-R4_A1g00544	Black	OldStrata	1389234	1391759	5.724453495	0.079283405	0.705581617	0.999949922	5.700304384	5.823861874	5.788490022	5.57173491	580	640	0.90625	NON	1743	1923	0.906396256
MvSl-1064-A1-R4_A1g00525	Black	OldStrata	1393224	1396199	7.344338163	-0.425729346	0.030124451	0.265604818	7.144765701	7.086899462	7.51105696	7.571525519	342	334	1.023952096	NON	1029	1005	1.023880597
MvSl-1064-A1-R4_A1g00311	Black	OldStrata	1488010	1490661	8.043715987	0.053430623	0.809093466	0.999949922	8.145456532	7.990720922	7.934906409	8.094220649	1497	1499	0.998665777	NON	4494	4500	0.998666667
MvSl-1064-A1-R4_A1g00842	Black	OldStrata	1526188	1527713	6.494307529	-0.32013805	0.13653441	0.647654967	6.09482704	6.524791563	6.772519873	6.506258889	466	519	0.897880539	NON	1401	1560	0.898076923
MvSl-1064-A1-R4_A1g00843	Black	OldStrata	1539659	1541133	3.467440472	-0.541148688	0.067484603	0.446601168	3.182796519	3.170947863	3.74866531	3.676947153	371	342	1.084795322	NON	1116	1029	1.084548105
MvSl-1064-A1-R4_A1g01317	Purple	OldStrata	1584006	1586510	7.258747299	0.067848033	0.733220074	0.999949922	7.220785424	7.360302567	7.316001439	7.12657685	270	310	0.870967742	NON	813	933	0.871382637
MvSl-1064-A1-R4_A1g00352	Black	OldStrata	1593613	1594973	5.335915631	0.141113881	0.55327913	0.991963994	5.228260566	5.561340617	5.426076757	5.080186119	263	252	1.043650794	NON	792	759	1.043478261
MvSl-1064-A1-R4_A1g00351	Black	OldStrata	1607578	1607793	6.501227834	0.198779887	0.409390671	0.952611544	6.874788815	6.252593908	6.18400944	6.585140546	1299	1300	0.999230769	NON	3900	3903	0.99923136
MvSl-1064-A1-R4_A1g00694	Black	OldStrata	1614331	1618375	7.344745525	0.19734445	0.315974492	0.898238153	7.383983812	7.493770894	7.263567805	7.221498732	781	782	0.998721228	NON	2346	2349	0.998722861
MvSl-1064-A1-R4_A1g00193	Black	OldStrata	1648933	1652928	8.564615798	-0.688650635	0.004250001	0.059048018	8.121417663	8.23591116	8.919485806	8.815166942	467	424	1.101415094	NON	1404	1275	1.101176471
MvSl-1064-A1-R4_A1g00845	Black	OldStrata	1786241	1788119	5.98148388	0.042076431	0.841217261	0.999949922	6.143865267	5.845303676	5.832215722	6.078036045	1538	1506	1.02124834	NON	4617	4521	1.02123424
MvSl-1064-A1-R4_A1g00546	Black	OldStrata	1790347	1792433	4.396486562	0.588387201	0.027064575	0.247880852	4.563008326	4.747642834	3.884666348	4.2393572	114	154	0.74025974	NON	345	465	0.741935484
MvSl-1064-A1-R4_A1g01346	Black	OldStrata	1792754	1794128	7.445948871	-0.29082474	0.256752188	0.839699484	6.954468157	7.567655714	7.820157465	7.301544667	242	165	1.466666667	NON	729	498	1.463855422
MvSl-1064-A1-R4_A1g01359	Black	OldStrata	1794549	1795435	6.339127012	0.538735354	0.01050791	0.122387087	6.6461013	6.516647574	5.799546316	6.254484999	455	494	0.921052632	NON	1368	1485	0.921212121
MvSl-1064-A1-R4_A1g01431	Blue	OldStrata	1965456	1966246	6.240834108	0.17831449	0.351534401	0.920531701	6.358504463	6.294767148	6.076761213	6.217688522	1705	1644	1.037104623	NON	5118	4935	1.037082067
MvSl-1064-A1-R4_A1g00960	Black	OldStrata	2004135	2004905	7.509170062	-0.16311838	0.503724144	0.982488598	7.656908565	7.149525878	7.331795454	7.806313564	227	216	1.050925926	NON	684	651	1.050691244
MvSl-1064-A1-R4_A1g00968	Black	OldStrata	2054540	2055464	5.59187962	0.269146409	0.206738025	0.775517059	5.723718265	5.715481639	5.295493787	5.591592601	243	275	0.883636364	NON	732	828	0.884057971
MvSl-1064-A1-R4_A1g00316	Black	OldStrata	2058571	2059524	3.088048495	-0.041795945	0.897074187	0.999949922	3.167700048	2.960005743	2.894474113	3.296266848	428	702	0.60968661	NON	1287	2109	0.610241821
MvSl-1064-A1-R4_A1g00515	Black	OldStrata	2080392	2081481	5.262275639	-0.639906605	0.004682811	0.063951041	4.959076487	4.857241716	5.67900013	5.40219189	1039	1038	1.000963391	NON	3120	3117	1.000962464
MvSl-1064-A1-R4_A1g00514	Black	OldStrata	2082576	2084202	7.255506686	-0.1411675	0.619431849	0.994463625	7.522817814	6.738494897	6.946732928	7.623489419	1572	1554	1.011583012	NON	4719	4665	1.011575563
MvSl-1064-A1-R4_A1g00505	Black	OldStrata	2138970	2141225	5.214982344	-0.144290177	0.67522147	0.999949922	5.548320501	4.573009349	4.763151789	5.668397978	991	945	1.048677249	NON	2976	2838	1.048625793
MvSl-1064-A1-R4_A1g00507	Black	OldStrata	2165490	2171869	5.89655757	0.015950984	0.945150949	0.999949922	6.025341867	5.772555793	5.600573118	6.128749724	1401	1291	1.085205267	NON	4206	3876	1.085139319
MvSl-1064-A1-R4_A1g00513	Black	OldStrata	2207283	2207567	5.76904853	-0.036290579	0.858251991	0.999949922	5.717252433	5.783704593	5.814611681	5.758989152	575	562	1.023131673	NON	1728	1689	1.023090586
MvSl-1064-A1-R4_A1g01017	Purple	OldStrata	2255626	2255952	6.981727356	-0.275205453	0.151700341	0.675813559	6.967058002	6.695853201	7.147212647	7.077546664	1051	1066	0.985928705	NON	3156	3201	0.985941893
MvSl-1064-A1-R4_A1g00253	Black	OldStrata	2557552	2558488	3.55538704	0.23103668	0.443719794	0.969295367	3.835878111	3.469840503	3.507030213	3.359402748	780	778	1.002570694	NON	2343	2337	1.002567394
MvSl-1064-A1-R4_A1g01407	Black	OldStrata	2568240	2569874	6.698674504	-0.341690369	0.060985275	0.420175596	6.527678444	6.508457352	6.820122052	6.897821751	490	489	1.00204499	NON	1473	1470	1.002040816
MvSl-1064-A1-R4_A1g01406	Black	OldStrata	2570487	2572532	11.19326598	-0.847111802	0.020176455	0.19826266	10.73863677	10.6776209	11.7091685	11.38354962	1224	1222	1.001636661	NON	3675	3669	1.001635323
MvSl-1064-A1-R4_A1g01219	Black	OldStrata	2573298	2575010	10.72718883	-0.829550149	0.028399081	0.257353609	9.822889405	10.58493239	11.25001652	10.89443202	1022	1024	0.998046875	NON	3069	3075	0.99804878
MvSl-1064-A1-R4_A1g01173	Black	OldStrata	2578833	2582754	5.051893974	-0.529087108	0.021237842	0.206337527	4.837949365	4.688236463	5.215200217	5.366138491	517	562	0.919928826	NON	1554	1689	0.920071048
MvSl-1064-A1-R4_A1g01271	Black	OldStrata	2593478	2595807	7.766975145	-0.520789943	0.044138303	0.344916224	7.224893547	7.702676848	8.270066808	7.677522843	130	137	0.948905109	NON	393	414	0.949275362
MvSl-1064-A1-R4_A1g00153	Black	OldStrata	2625755	2626956	7.254262017	-0.269881931	0.216383753	0.784940814	7.317144298	6.875643118	7.263068671	7.493634893	1373	1339	1.025392084	NON	4122	4020	1.025373134
MvSl-1064-A1-R4_A1g00175	Purple	OldStrata	2723676	2724484	6.255647499	0.199201769	0.317498116	0.898238153	6.499318156	6.186928362	6.227639651	6.073336074	840	639	1.314553991	NON	2523	1920	1.3140625
MvSl-1064-A1-R4_A1g00521	Black	OldStrata	2851861	2852673	6.067281417	-0.291387191	0.257982391	0.841469461	5.665799039	6.126912123	6.515210885	5.810733343	888	887	1.001127396	NON	2667	2664	1.001126126
MvSl-1064-A1-R4_A1g01227	Purple	OldStrata	2854025	2856120	7.55894355	-0.280852976	0.31335343	0.897379703	7.079718082	7.68163989	8.019492733	7.269029955	172	173	0.994219653	NON	519	522	0.994252874
MvSl-1064-A1-R4_A1g00645	Black	OldStrata	2984367	2986997	6.146023196	0.00278244	0.989023848	0.999949922	6.127378605	6.167199063	6.299495125	5.970925393	842	839	1.003575685	NON	2529	2520	1.003571429
MvSl-1064-A1-R4_A1g00913	Black	OldStrata	3038018	3044084	5.065746913	-0.556748515	0.017232741	0.176680176	4.86393896	4.653544251	5.208994139	5.418960362	1231	924	1.332251082	NON	3696	2775	1.331891892
MvSl-1064-A1-R4_A1g00920	Black	OldStrata	3044289	3046699	3.672418951	-0.976671928	0.011418393	0.129635917	3.580588874	2.414418429	3.788055577	4.324885121	1991	1628	1.222972973	NON	5976	4887	1.222836096
MvSl-1064-A1-R4_A1g00921	Black	OldStrata	3068865	3070179	7.383520799	0.145781482	0.464782804	0.976188214	7.484875985	7.423440747	7.390100775	7.222560382	552	550	1.003636364	NON	1659	1653	1.003629764
MvSl-1064-A1-R4_A1g00328	Black	OldStrata	3104710	3107087	3.04690908	-0.093060328	0.798606348	0.999949922	2.620673914	3.300788254	3.365403496	2.754356521	175	266	0.657894737	NON	528	801	0.65917603
MvSl-1064-A1-R4_A1g00478	Blue	OldStrata	3114574	3115941	7.070975227	-0.180090396	0.348266735	0.918795024	6.863121803	7.084897899	7.193525165	7.122032628	739	753	0.981407703	NON	2220	2262	0.981432361
MvSl-1064-A1-R4_A1g00530	Black	OldStrata	3145545	3147507	6.903348196	-0.003825303	0.983450028	0.999949922	6.948407867	6.852887557	6.896126738	6.914341333	869	868	1.001152074	NON	2610	2607	1.001150748
MvSl-1064-A1-R4_A1g00840	Black	OldStrata	3189050	3195319	6.710870848	0.269924924	0.144824434	0.661380388	6.752377784	6.921227202	6.610890881	6.527031968	575	594	0.968013468	NON	1728	1785	0.968067227
MvSl-1064-A1-R4_A1g00832	Black	OldStrata	3195577	3196417	7.441163571	0.093408117	0.635670618	0.999949922	7.482209006	7.491883853	7.374935635	7.412228594	785	790	0.993670886	NON	2358	2373	0.993678887
