MvSl-1064-A1-R4_MC02g03812	Auto	Auto	1527572	1528966	4.181367787	-0.055813832	0.836540834	0.999949922	4.07715664	4.225972427	4.354590487	4.046612742	432	418	1.033492823	NON	1299	1257	1.033412888
MvSl-1064-A1-R4_MC02g04015	Auto	Auto	1989663	1990795	7.601069002	-0.455020251	0.035596175	0.298693505	7.291694198	7.417488435	7.991141632	7.604476156	710	590	1.203389831	NON	2133	1773	1.203045685
MvSl-1064-A1-R4_MC02g04139	Auto	Auto	2310191	2314861	6.978392085	-0.205427673	0.268412741	0.854152406	6.795369646	6.94514623	7.076820496	7.078133284	1428	1460	0.978082192	NON	4287	4383	0.978097194
MvSl-1064-A1-R4_MC03g04645	Auto	Auto	930236	931778	5.66699984	-0.008785653	0.96864799	0.999949922	5.425189389	5.866431465	5.771745068	5.563379519	205	217	0.944700461	NON	618	654	0.944954128
MvSl-1064-A1-R4_MC03g04646	Auto	Auto	932610	933707	7.751062459	-0.679398139	0.004638321	0.063444815	7.176221762	7.544538223	8.265588623	7.79921513	830	795	1.044025157	NON	2493	2388	1.043969849
MvSl-1064-A1-R4_MC03g04676	Auto	Auto	1008854	1009327	7.951908469	-0.145028273	0.504796078	0.982488598	7.876202317	7.879072396	8.140191284	7.89455023	862	890	0.968539326	NON	2589	2673	0.968574635
MvSl-1064-A1-R4_MC03g04691	Auto	Auto	1045842	1046461	6.751140919	0.270169931	0.138000406	0.650725576	6.942322012	6.814145374	6.595906997	6.623422789	894	855	1.045614035	NON	2685	2568	1.045560748
MvSl-1064-A1-R4_MC03g04713	Auto	Auto	1101371	1102954	6.781374342	-0.241795116	0.202184843	0.767530293	6.795369646	6.500971131	6.939878948	6.853278803	384	385	0.997402597	NON	1155	1158	0.997409326
MvSl-1064-A1-R4_MC03g04811	Auto	Auto	1353164	1354783	6.318338406	-0.236265563	0.209071877	0.778126022	6.242620827	6.147196214	6.408224461	6.454786735	1164	1220	0.954098361	NON	3495	3663	0.954135954
MvSl-1064-A1-R4_MC03g04838	Auto	Auto	1410723	1412794	4.443812759	0.269546369	0.369156616	0.930761767	4.731608403	4.390584558	3.879465486	4.6302411	722	727	0.993122421	NON	2169	2184	0.993131868
MvSl-1064-A1-R4_MC03g05269	Auto	Auto	6229	7377	0.019592489	0.915803544	0.077029628	0.482790532	0.358758952	0.354733747	-0.788054896	-0.201239106	124	132	0.939393939	NON	377	401	0.940149626
MvSl-1064-A1-R4_MC04-1g05428	Auto	Auto	313839	314606	0.436894134	0.508933004	0.271481077	0.858054512	0.646990334	0.642902881	0.218838248	0.123706941	1942	1974	0.98378926	NON	5829	5925	0.983797468
MvSl-1064-A1-R4_MC04-1g05647	Auto	Auto	821521	824839	3.622662011	0.130466904	0.652858814	0.999949922	3.608807992	3.75807672	3.635988111	3.470814831	186	173	1.075144509	NON	561	522	1.074712644
MvSl-1064-A1-R4_MC04-1g05878	Auto	Auto	1399914	1401954	6.651704906	0.014332055	0.940369919	0.999949922	6.666381942	6.651236492	6.549179748	6.734017349	1094	1095	0.999086758	NON	3285	3288	0.999087591
MvSl-1064-A1-R4_MC04-1g05996	Auto	Auto	1669156	1670595	6.999772789	-0.028771426	0.878276781	0.999949922	6.922785343	7.045301911	7.084750849	6.939740011	814	797	1.021329987	NON	2445	2394	1.021303258
MvSl-1064-A1-R4_MC05-1g06292	Auto	Auto	174389	177722	3.688763325	-0.427482219	0.145980186	0.663468693	3.417864033	3.506191765	4.060408143	3.689286698	2087	2100	0.993809524	NON	6264	6303	0.99381247
MvSl-1064-A1-R4_MC05-2g06471	Auto	Auto	301302	302872	5.15475771	-0.387480356	0.084295949	0.507497233	4.976507609	4.921459917	5.259913595	5.407803064	392	405	0.967901235	NON	1179	1218	0.967980296
MvSl-1064-A1-R4_MC05-3g06663	Auto	Auto	459849	463932	2.437436247	0.0093139	0.978347973	0.999949922	2.552573137	2.322276386	2.349660208	2.511925948	381	399	0.954887218	NON	1146	1200	0.955
MvSl-1064-A1-R4_MC05-3g06685	Auto	Auto	508769	510682	5.462429244	-0.099915373	0.637438836	0.999949922	5.409232538	5.414469147	5.565379617	5.455540224	1014	1012	1.001976285	NON	3045	3039	1.001974334
MvSl-1064-A1-R4_MC06g06887	Auto	Auto	89722	91385	5.262340097	-0.206527577	0.393664953	0.944817991	4.978671765	5.313810287	5.549094286	5.146572391	365	399	0.914786967	NON	1098	1200	0.915
MvSl-1064-A1-R4_MC06g06923	Auto	Auto	168972	171267	6.936679733	0.131050241	0.474475394	0.97690722	6.957763072	7.042210573	6.86357204	6.875722177	373	394	0.946700508	NON	1122	1185	0.946835443
MvSl-1064-A1-R4_MC06g06956	Auto	Auto	258763	261661	1.650623217	0.281064878	0.512876912	0.982901699	2.058435178	1.428861191	1.084425927	1.832471267	748	774	0.966408269	NON	2247	2325	0.966451613
MvSl-1064-A1-R4_MC06g07026	Auto	Auto	444228	450039	6.963373885	0.008548968	0.964371426	0.999949922	6.986008107	6.949002766	6.813319748	7.091560131	655	680	0.963235294	NON	1968	2043	0.96328928
MvSl-1064-A1-R4_MC06g07091	Auto	Auto	651177	656491	2.266008678	-0.00805663	0.981711141	0.999949922	2.366772009	2.149184765	2.379439594	2.150681998	3344	3400	0.983529412	NON	10035	10203	0.983534255
MvSl-1064-A1-R4_MC06g07117	Auto	Auto	710290	716010	3.282411972	0.243558763	0.4404422	0.968115313	3.608807992	3.148124546	3.114071113	3.196059255	55	57	0.964912281	NON	168	174	0.965517241
MvSl-1064-A1-R4_MC06g07139	Auto	Auto	754503	754967	5.900318864	-0.182160203	0.360783876	0.924465036	5.800352993	5.813020273	6.036440398	5.93898724	464	465	0.997849462	NON	1395	1398	0.997854077
MvSl-1064-A1-R4_MC06g07277	Auto	Auto	1118938	1120303	0.292603905	-0.228576059	0.638496172	0.999949922	0.410975968	-0.075654491	0.151396553	0.612575144	180	190	0.947368421	NON	543	573	0.947643979
MvSl-1064-A1-R4_MC07g07593	Auto	Auto	127138	128721	6.003270914	0.018874593	0.924377987	0.999949922	6.017995254	6.007306107	6.094824834	5.885027972	356	370	0.962162162	NON	1071	1113	0.962264151
MvSl-1064-A1-R4_MC07g07616	Auto	Auto	187938	190118	4.545180743	-0.068150897	0.783761881	0.999949922	4.5572275	4.463265721	4.684819104	4.464244499	215	189	1.137566138	NON	648	570	1.136842105
MvSl-1064-A1-R4_MC07g07862	Auto	Auto	768597	770579	1.798831448	0.604639834	0.130284698	0.641580217	1.939040069	2.164429209	1.763912422	1.093044126	258	294	0.87755102	NON	777	885	0.877966102
MvSl-1064-A1-R4_MC07g08047	Auto	Auto	1229862	1232054	7.501680375	-0.244570298	0.419144262	0.96038414	7.809684069	6.748012903	7.388728695	7.817247575	903	907	0.995589857	NON	2712	2724	0.995594714
MvSl-1064-A1-R4_MC07g08201	Auto	Auto	1601310	1603640	1.377173143	-0.880563631	0.029601024	0.263172006	0.923519267	0.882984303	1.913891853	1.564239262	368	370	0.994594595	NON	1107	1113	0.994609164
MvSl-1064-A1-R4_MC07g08240	Auto	Auto	1705852	1707676	8.118663629	-0.017934132	0.935989872	0.999949922	8.042927159	8.173472398	8.207627953	8.042857317	759	773	0.981888745	NON	2280	2322	0.981912145
MvSl-1064-A1-R4_MC05-1g06112	Auto	Auto	21352	26574	6.114914074	0.111828342	0.585539597	0.993007798	6.290445481	6.037632676	5.924744945	6.179928919	879	885	0.993220339	NON	2640	2658	0.993227991
MvSl-1064-A1-R4_MC08g08299	Auto	Auto	126303	127069	7.8473475	-0.148874233	0.48998516	0.97963196	7.687661326	7.849903293	8.015349517	7.817598909	877	951	0.922187171	NON	2634	2856	0.922268908
MvSl-1064-A1-R4_MC08g08440	Auto	Auto	490317	491758	4.591366856	-0.229813521	0.374699946	0.934727118	4.301203313	4.62627845	4.826680933	4.564776917	395	371	1.064690027	NON	1188	1116	1.064516129
MvSl-1064-A1-R4_MC08g08445	Auto	Auto	498574	502929	5.426643102	0.433513929	0.048153545	0.365274759	5.637314014	5.615034362	5.322573076	5.051796601	687	673	1.020802377	NON	2064	2022	1.020771513
MvSl-1064-A1-R4_MC08g08560	Auto	Auto	775238	776424	3.897485548	-0.449300254	0.245898904	0.82491538	3.277251335	3.959401453	4.573285785	3.405005123	327	297	1.101010101	NON	984	894	1.100671141
MvSl-1064-A1-R4_MC08g08576	Auto	Auto	807213	810304	7.090170798	-0.161071279	0.393950919	0.945139699	6.97953893	7.034971586	7.240934035	7.092141082	983	982	1.00101833	NON	2952	2949	1.001017294
MvSl-1064-A1-R4_MC08g08685	Auto	Auto	1089818	1092008	6.626957729	0.011836223	0.952547863	0.999949922	6.549680879	6.711505487	6.761960408	6.464690854	530	505	1.04950495	NON	1593	1518	1.049407115
MvSl-1064-A1-R4_MC08g08718	Auto	Auto	1157191	1158732	7.802206118	0.017540934	0.934078569	0.999949922	7.877072698	7.741630617	7.709109747	7.873076335	1376	1375	1.000727273	NON	4131	4128	1.000726744
MvSl-1064-A1-R4_MC08g08855	Auto	Auto	1503109	1504694	2.989345915	0.642828258	0.050533163	0.375659143	3.474169802	3.028255879	2.647633465	2.61900568	230	235	0.978723404	NON	693	708	0.978813559
MvSl-1064-A1-R4_MC08g08867	Auto	Auto	1535432	1536926	7.256320366	-0.449364472	0.29707333	0.881607053	7.423444523	6.441987944	6.376272721	8.076714953	930	946	0.983086681	NON	2793	2841	0.983104541
MvSl-1064-A1-R4_MC08g08886	Auto	Auto	1610009	1611473	3.958470281	0.413762198	0.152877922	0.677163783	4.308103996	3.968115029	3.566491536	3.889717373	474	526	0.901140684	NON	1425	1581	0.901328273
MvSl-1064-A1-R4_MC09-2g09152	Auto	Auto	559379	563059	2.609056045	-0.141237069	0.676389603	0.999949922	2.696263497	2.362488512	2.597835617	2.754356521	819	804	1.018656716	NON	2460	2415	1.01863354
MvSl-1064-A1-R4_MC09-2g09310	Auto	Auto	967177	968426	5.320752008	-0.169097134	0.445105101	0.969478601	5.19514158	5.272198117	5.490602859	5.309311625	202	195	1.035897436	NON	609	588	1.035714286
MvSl-1064-A1-R4_MC09-2g09397	Auto	Auto	1189895	1190985	7.136823797	-0.161499531	0.418674983	0.960176299	6.902980476	7.190591562	7.303920096	7.120894333	797	804	0.991293532	NON	2394	2415	0.991304348
MvSl-1064-A1-R4_MC09-2g09503	Auto	Auto	1451346	1454025	5.821456817	0.137379167	0.498383496	0.98130788	5.868460579	5.907780874	5.702751283	5.797970241	651	650	1.001538462	NON	1956	1953	1.001536098
MvSl-1064-A1-R4_MC09-2g09531	Auto	Auto	1519992	1520207	9.112412318	0.439256386	0.119750672	0.620453632	9.429054472	9.191822515	8.627527563	9.088141929	774	845	0.915976331	NON	2325	2538	0.91607565
MvSl-1064-A1-R4_MC10-1g09627	Auto	Auto	60819	64311	6.656058848	0.012952089	0.945354427	0.999949922	6.658303864	6.666708706	6.702091815	6.595011724	1440	1439	1.000694927	NON	4323	4320	1.000694444
MvSl-1064-A1-R4_MC10-1g09665	Auto	Auto	117397	118642	7.9073958	0.041972836	0.843018199	0.999949922	7.887476519	7.967823249	7.819139186	7.950405561	188	208	0.903846154	NON	567	627	0.90430622
MvSl-1064-A1-R4_MC10-1g09802	Auto	Auto	275006	278489	4.470315239	-0.174079179	0.552883344	0.991941177	4.501122561	4.251180007	4.140852832	4.876735855	195	257	0.758754864	NON	588	774	0.759689922
MvSl-1064-A1-R4_MC10-2g09858	Auto	Auto	347185	349641	5.252332937	0.250751386	0.288424104	0.87566737	5.567139187	5.145409469	5.196501313	5.042207911	2387	2415	0.988405797	NON	7164	7248	0.988410596
MvSl-1064-A1-R4_MC10-2g09966	Auto	Auto	482581	484452	6.32819239	0.101362124	0.592824639	0.993007798	6.429046848	6.324759424	6.207027835	6.343056632	686	585	1.172649573	NON	2061	1758	1.172354949
MvSl-1064-A1-R4_MC10-2g10030	Auto	Auto	559512	561446	7.076373763	0.16415087	0.42785944	0.964893614	7.289952408	7.0082895	6.805114419	7.157436803	1075	1065	1.009389671	NON	3228	3198	1.009380863
MvSl-1064-A1-R4_MC11g10358	Auto	Auto	458488	460955	5.561790713	0.063139767	0.763128216	0.999949922	5.685806561	5.493550213	5.499105373	5.560023766	1119	728	1.537087912	NON	3360	2187	1.536351166
MvSl-1064-A1-R4_MC11g10438	Auto	Auto	676728	677200	6.307099463	-0.381279015	0.077658769	0.484248591	6.022197898	6.182255324	6.716746806	6.209144473	278	250	1.112	NON	837	753	1.111553785
MvSl-1064-A1-R4_MC11g10440	Auto	Auto	681530	683839	2.88984674	-0.638554873	0.050796939	0.376964437	2.493258973	2.594032769	3.304616064	3.031350278	486	503	0.966202783	NON	1461	1512	0.966269841
MvSl-1064-A1-R4_MC11g10476	Auto	Auto	768934	769809	4.486946403	-0.407114421	0.104716181	0.579804811	4.241175309	4.300311119	4.785567579	4.558064107	410	396	1.035353535	NON	1233	1191	1.035264484
MvSl-1064-A1-R4_MC11g10496	Auto	Auto	811186	812249	0.970004999	0.873878906	0.059758222	0.415681886	1.665769067	0.845643759	0.344942075	0.612575144	89	87	1.022988506	NON	270	264	1.022727273
MvSl-1064-A1-R4_MC11g10705	Auto	Auto	1331312	1332641	6.558473374	0.012219603	0.947707425	0.999949922	6.600454225	6.527741652	6.536844698	6.56770178	642	641	1.001560062	NON	1929	1926	1.001557632
MvSl-1064-A1-R4_MC11g10716	Auto	Auto	1365431	1367006	7.446606803	-0.367724658	0.073123389	0.468614584	7.206545006	7.294707265	7.740644166	7.485697885	709	552	1.28442029	NON	2130	1659	1.283905967
MvSl-1064-A1-R4_MC12g10749	Auto	Auto	5848	9319	2.581800187	0.792618018	0.02849116	0.257747011	3.167700048	2.605247953	2.272406073	1.98038708	349	362	0.964088398	NON	1050	1089	0.964187328
MvSl-1064-A1-R4_MC12g10973	Auto	Auto	567021	569276	4.53200862	-0.000540072	0.998259557	0.999949922	4.563008326	4.499780941	4.434781982	4.623826748	617	591	1.043993232	NON	1854	1776	1.043918919
MvSl-1064-A1-R4_MC12g11009	Auto	Auto	666047	667790	6.383542808	-0.082966675	0.664127352	0.999949922	6.251597687	6.426264777	6.484710509	6.361486638	552	545	1.012844037	NON	1659	1638	1.012820513
MvSl-1064-A1-R4_MC12g11023	Auto	Auto	697220	699272	6.102073617	0.218330098	0.257230344	0.840298895	6.247116239	6.165305934	5.986519106	5.99100089	768	724	1.060773481	NON	2307	2175	1.060689655
MvSl-1064-A1-R4_MC12g11267	Auto	Auto	1311324	1313820	5.752721739	-0.098697625	0.66189096	0.999949922	5.723718265	5.681446155	6.023531818	5.538019018	1599	1600	0.999375	NON	4800	4803	0.99937539
MvSl-1064-A1-R4_MC13g11290	Auto	Auto	4198	6990	0.696479734	0.261411552	0.610208834	0.993007798	1.328348589	-0.005737075	0.568234379	0.559789423	476	470	1.012765957	NON	1431	1413	1.012738854
MvSl-1064-A1-R4_MC13g11360	Auto	Auto	158550	159079	4.816544481	-0.13411986	0.589577979	0.993007798	4.657895757	4.833595809	5.051427896	4.68979587	1305	1343	0.971705138	NON	3918	4032	0.97172619
MvSl-1064-A1-R4_MC13g11439	Auto	Auto	346524	347257	5.765380735	-0.052581031	0.801487743	0.999949922	5.799128951	5.676137919	5.673000739	5.901030902	787	805	0.977639752	NON	2364	2418	0.977667494
MvSl-1064-A1-R4_MC14g11744	Auto	Auto	28993	30766	6.942287845	0.021993636	0.906561617	0.999949922	7.024225575	6.878534711	6.847680948	7.010288129	642	643	0.99844479	NON	1929	1932	0.998447205
MvSl-1064-A1-R4_MC14g11852	Auto	Auto	270659	272420	3.914373006	0.092699902	0.736053472	0.999949922	3.946155177	3.97245216	3.955575812	3.772828948	85	111	0.765765766	NON	258	336	0.767857143
MvSl-1064-A1-R4_MC14g11886	Auto	Auto	366422	366811	7.045603916	-0.110811228	0.551886695	0.991483975	7.013183006	6.964870918	7.142335735	7.056267889	902	886	1.018058691	NON	2709	2661	1.018038331
MvSl-1064-A1-R4_MC16g12176	Auto	Auto	10315	11362	6.013176796	0.312449109	0.13502592	0.64497063	6.219931222	6.098423478	5.654851406	6.019378625	692	711	0.973277075	NON	2079	2136	0.973314607
