target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_MC14g11877	3252	2929.01	1543	13.7512
MvSl-1064-A1-R4_MC14g11878	180	27.9775	4.33426	4.04392
MvSl-1064-A1-R4_MC14g11879	483	193.539	23	3.1021
MvSl-1064-A1-R4_MC14g11880	4773	4450.01	3921.76	23.0047
MvSl-1064-A1-R4_MC14g11881	306	74.3876	12	4.21092
MvSl-1064-A1-R4_MC14g11882	1158	835.009	83	2.59468
MvSl-1064-A1-R4_MC14g11883	1239	916.009	1399	39.8671
MvSl-1064-A1-R4_MC14g11884	660	347.941	759	56.942
MvSl-1064-A1-R4_MC01-1g02274	8583	8260.01	1962	6.20033
MvSl-1064-A1-R4_MC14g11885	3333	3010.01	25718	223.031
MvSl-1064-A1-R4_MC14g11886	2269	1946.01	2422	32.4882
MvSl-1064-A1-R4_MC14g11887	342	93.7806	707	196.79
MvSl-1064-A1-R4_MC14g11888	2103	1780.01	3871	56.7672
MvSl-1064-A1-R4_MC14g11889	3021	2698.01	1227	11.8713
MvSl-1064-A1-R4_MC14g11890	1575	1252.01	6135	127.91
MvSl-1064-A1-R4_MC14g11891	375	114.087	447	102.274
MvSl-1064-A1-R4_MC14g11892	1245	922.009	620	17.5531
MvSl-1064-A1-R4_MC14g11893	2724	2401.01	2550	27.7232
MvSl-1064-A1-R4_MC01-1g02275	597	290.069	295	26.5471
MvSl-1064-A1-R4_MC14g11895	1539	1216.01	1648	35.3767
MvSl-1064-A1-R4_MC14g11896	978	655.143	3278	130.608
MvSl-1064-A1-R4_MC14g11897	3060	2737.01	2025	19.3128
MvSl-1064-A1-R4_MC14g11898	339	92.2264	103.77	29.3705
MvSl-1064-A1-R4_MC14g11899	1446	1123.01	92.8663	2.1586
MvSl-1064-A1-R4_MC14g11901	1248	925.009	66.9429	1.8891
MvSl-1064-A1-R4_MC14g11902	1446	1123.01	1737	40.375
MvSl-1064-A1-R4_MC14g11903	2835	2512.01	908	9.43542
MvSl-1064-A1-R4_MC14g11904	537	238.273	0	0
MvSl-1064-A1-R4_MC01-1g02276	219	39.4683	108	71.4285
MvSl-1064-A1-R4_MC14g11905	592	285.787	1	0.0913384
MvSl-1064-A1-R4_MC14g11906	135	13.8441	19	35.825
MvSl-1064-A1-R4_MC14g11907	1977	1654.01	791	12.4835
MvSl-1064-A1-R4_MC14g11911	498	205.549	0	0
MvSl-1064-A1-R4_MC14g11912	942	619.653	3208	135.14
MvSl-1064-A1-R4_MC14g11913	870	548.63	981	46.6752
MvSl-1064-A1-R4_MC14g11914	345	95.5628	811	221.528
MvSl-1064-A1-R4_MC14g11915	1542	1219.01	4	0.0856543
MvSl-1064-A1-R4_MC01-1g02277	711	395.792	147	9.69498
MvSl-1064-A1-R4_MC14g11916	1455	1132.01	399	9.20067
MvSl-1064-A1-R4_MC14g11917	294	67.9434	9617	3694.78
MvSl-1064-A1-R4_MC14g11918	1005	682.009	302	11.5588
MvSl-1064-A1-R4_MC14g11919	507	212.573	32	3.92952
MvSl-1064-A1-R4_MC14g11920	1032	709.009	435	16.0153
MvSl-1064-A1-R4_MC14g11921	246	48.2466	129	69.7942
MvSl-1064-A1-R4_MC14g11922	1473	1150.01	414	9.39713
MvSl-1064-A1-R4_MC14g11923	1419	1096.01	237	5.64457
MvSl-1064-A1-R4_MC14g11924	405	133.933	180	35.0818
MvSl-1064-A1-R4_MC14g11925	717	401.59	1210	78.6501
MvSl-1064-A1-R4_MC01-1g02278	390	123.788	964	203.28
MvSl-1064-A1-R4_MC14g11926	336	90.6302	388.828	111.991
MvSl-1064-A1-R4_MC14g11931	1587	1264.01	0	0
MvSl-1064-A1-R4_MC14g11932	3750	3427.01	266.418	2.02929
MvSl-1064-A1-R4_MC14g11934	2100	1777.01	1482	21.7698
MvSl-1064-A1-R4_MC14g11935	825	504.424	435	22.5108
MvSl-1064-A1-R4_MC14g11936	2196	1873.01	569	7.92992
MvSl-1064-A1-R4_MC01-1g02279	582	277.112	390	36.7372
MvSl-1064-A1-R4_MC14g11937	3465	3142.01	934	7.75954
MvSl-1064-A1-R4_MC14g11938	831	510.373	4621	236.344
MvSl-1064-A1-R4_MC14g11939	396	127.931	5141.84	1049.15
MvSl-1064-A1-R4_MC14g11940	342	93.7806	5	1.39172
MvSl-1064-A1-R4_MC14g11941	1467	1144.01	1068	24.369
MvSl-1064-A1-R4_MC14g11942	1134	811.009	317	10.203
MvSl-1064-A1-R4_MC14g11943	4917	4594.01	4230	24.035
MvSl-1064-A1-R4_MC14g11944	1959	1636.01	1218	19.4338
MvSl-1064-A1-R4_MC14g11945	789	469.747	1612	89.5772
MvSl-1064-A1-R4_MC14g11946	288	65.2381	345.163	138.108
MvSl-1064-A1-R4_MC01-1g02280	837	516.27	5899	298.262
MvSl-1064-A1-R4_MC14g11947	210	37.4336	742	517.415
MvSl-1064-A1-R4_MC14g11948	3375	3052.01	4553	38.9411
MvSl-1064-A1-R4_MC14g11949	606	298.458	810	70.8431
MvSl-1064-A1-R4_MC14g11950	774	455.628	882.549	50.5621
MvSl-1064-A1-R4_MC14g11951	879	557.519	572.537	26.8065
MvSl-1064-A1-R4_MC14g11954	4533	4210.01	90.8505	0.563301
MvSl-1064-A1-R4_MC14g11955	438	158.212	107.981	17.8158
MvSl-1064-A1-R4_MC14g11956	1803	1480.01	3425	60.4077
MvSl-1064-A1-R4_MC14g11957	912	589.831	778	34.4309
MvSl-1064-A1-R4_MC01-1g02281	1950	1627.01	1686	27.0498
MvSl-1064-A1-R4_A1g00175	1048	725.009	1224	44.0691
MvSl-1064-A1-R4_MC14g11958	1395	1072.01	1756	42.7585
MvSl-1064-A1-R4_MC14g11959	3312	2989.01	1198	10.4623
MvSl-1064-A1-R4_MC14g11960	936	613.653	663	28.2025
MvSl-1064-A1-R4_MC14g11961	873	551.575	225.06	10.651
MvSl-1064-A1-R4_MC14g11962	738	421.342	268.258	16.6194
MvSl-1064-A1-R4_MC14g11963	2703	2380.01	1389	15.2342
MvSl-1064-A1-R4_MC14g11964	1059	736.009	135.514	4.80614
MvSl-1064-A1-R4_MC14g11965	3360	3037.01	91.014	0.782273
MvSl-1064-A1-R4_MC01-1g02282	324	83.8584	39	12.1399
MvSl-1064-A1-R4_MC14g11969	3216	2893.01	2609.72	23.5473
MvSl-1064-A1-R4_MC14g11970	165	23.4176	4.39395	4.8979
MvSl-1064-A1-R4_MC14g11971	1173	850.009	409.878	12.5871
MvSl-1064-A1-R4_MC14g11972	486	195.842	66.723	8.89335
MvSl-1064-A1-R4_MC14g11973	1707	1384.01	912.825	17.2165
MvSl-1064-A1-R4_MC14g11974	369	110.138	418	99.0681
MvSl-1064-A1-R4_MC14g11975	156	20.8623	3.60068	4.50524
MvSl-1064-A1-R4_MC14g11977	2259	1936.01	2536	34.1931
MvSl-1064-A1-R4_MC01-1g02283	390	123.788	5	1.05436
MvSl-1064-A1-R4_MC14g11978	582	277.112	125.763	11.8466
MvSl-1064-A1-R4_MC14g11979	3612	3289.01	887.753	7.04569
MvSl-1064-A1-R4_MC14g11980	912	589.831	307.299	13.5997
MvSl-1064-A1-R4_MC14g11982	402	131.972	66.2792	13.1096
MvSl-1064-A1-R4_MC14g11984	1450	1127.01	53.7167	1.24417
MvSl-1064-A1-R4_MC14g11986	1437	1114.01	25.074	0.58753
MvSl-1064-A1-R4_MC14g11987	1557	1234.01	2.01665	0.0426587
MvSl-1064-A1-R4_MC01-1g02284	1761	1438.01	654.223	11.8757
MvSl-1064-A1-R4_MC14g11988	348	97.2377	0	0
MvSl-1064-A1-R4_MC14g11989	2952	2629.01	18.1042	0.179756
MvSl-1064-A1-R4_MC14g11990	2463	2140.01	20	0.243956
MvSl-1064-A1-R4_MC14g11991	249	49.4579	3	1.58337
MvSl-1064-A1-R4_MC14g11992	4647	4324.01	121.709	0.734738
MvSl-1064-A1-R4_MC14g11997	516	220.062	55.0687	6.53213
MvSl-1064-A1-R4_MC01-1g02285	1842	1519.01	0	0
MvSl-1064-A1-R4_MC14g12005	4386	4063.01	8.07671	0.0518899
MvSl-1064-A1-R4_MC14g12006	2592	2269.01	14.5996	0.167959
MvSl-1064-A1-R4_MC15g12011	178	27.3933	1	0.952912
MvSl-1064-A1-R4_MC15g12012	651	339.503	7	0.538208
MvSl-1064-A1-R4_MC15g12013	1713	1390.01	8521	160.018
MvSl-1064-A1-R4_MC15g12014	3840	3517.01	3208	23.8099
MvSl-1064-A1-R4_MC01-1g02286	669	356.148	589	43.1699
MvSl-1064-A1-R4_MC15g12015	3555	3232.01	11980	96.7566
MvSl-1064-A1-R4_MC15g12016	840	519.218	3194	160.576
MvSl-1064-A1-R4_MC15g12017	1710	1387.01	329.536	6.20183
MvSl-1064-A1-R4_MC15g12018	3153	2830.01	9456.87	87.228
MvSl-1064-A1-R4_MC15g12019	1584	1261.01	2335	48.3354
MvSl-1064-A1-R4_MC15g12020	1566	1243.01	515	10.8151
MvSl-1064-A1-R4_MC15g12021	978	655.143	211	8.40704
MvSl-1064-A1-R4_MC15g12022	204	35.3942	36	26.5502
MvSl-1064-A1-R4_MC15g12023	1266	943.009	551	15.2522
MvSl-1064-A1-R4_MC15g12024	1818	1495.01	5337	93.1858
MvSl-1064-A1-R4_MC15g12025	2421	2098.01	3290	40.9341
MvSl-1064-A1-R4_MC15g12026	1452	1129.01	2699	62.4025
MvSl-1064-A1-R4_MC15g12027	351	99.0649	109	28.7212
MvSl-1064-A1-R4_MC15g12028	132	12.8679	11	22.3142
MvSl-1064-A1-R4_MC15g12029	378	115.979	7795	1754.42
MvSl-1064-A1-R4_MC15g12030	453	169.696	80	12.3059
MvSl-1064-A1-R4_MC15g12031	1209	886.009	1858	54.7399
MvSl-1064-A1-R4_MC15g12033	150	19.006	0	0
MvSl-1064-A1-R4_MC15g12034	1668	1345.01	1473	28.5873
MvSl-1064-A1-R4_MC01-1g02288	243	47.3856	186	102.462
MvSl-1064-A1-R4_MC15g12035	669	356.148	130	9.52817
MvSl-1064-A1-R4_MC15g12036	1335	1012.01	268.938	6.93688
MvSl-1064-A1-R4_MC15g12037	177	26.9656	12	11.6163
MvSl-1064-A1-R4_MC15g12038	1935	1612.01	5428	87.8959
MvSl-1064-A1-R4_MC15g12040	828	507.424	193.578	9.9582
MvSl-1064-A1-R4_MC15g12042	3882	3559.01	1075.14	7.88553
MvSl-1064-A1-R4_MC15g12043	189	31.0666	0	0
MvSl-1064-A1-R4_MC15g12044	342	93.7806	0	0
MvSl-1064-A1-R4_MC01-1g02289	720	404.426	547	35.3057
MvSl-1064-A1-R4_MC15g12045	426	148.981	9	1.57691
MvSl-1064-A1-R4_MC15g12046	3459	3136.01	3835	31.9216
MvSl-1064-A1-R4_MC15g12047	3858	3535.01	741	5.47172
MvSl-1064-A1-R4_MC15g12048	3252	2929.01	2506	22.3335
MvSl-1064-A1-R4_MC15g12049	273	58.843	18.3333	8.13285
MvSl-1064-A1-R4_MC15g12050	1137	814.009	186.301	5.97423
MvSl-1064-A1-R4_MC15g12051	1341	1018.01	1371	35.1546
MvSl-1064-A1-R4_MC15g12052	273	58.843	3.66667	1.62657
MvSl-1064-A1-R4_MC15g12053	651	339.503	38.0003	2.92173
MvSl-1064-A1-R4_MC15g12054	2415	2092.01	5210	65.0086
MvSl-1064-A1-R4_MC01-1g02290	888	566.294	70	3.22666
MvSl-1064-A1-R4_MC15g12055	525	227.725	538	61.6692
MvSl-1064-A1-R4_MC15g12056	1578	1255.01	1286	26.7479
MvSl-1064-A1-R4_MC15g12057	1134	811.009	268	8.62592
MvSl-1064-A1-R4_MC15g12058	2898	2575.01	2211	22.4133
MvSl-1064-A1-R4_MC15g12059	465	178.89	460	67.1226
MvSl-1064-A1-R4_MC15g12060	612	303.804	352.45	30.2831
MvSl-1064-A1-R4_MC15g12061	123	10.5517	0	0
MvSl-1064-A1-R4_MC15g12062	171	25.4514	0	0
MvSl-1064-A1-R4_MC15g12063	846	525.008	8.08708	0.402089
MvSl-1064-A1-R4_MC15g12064	1224	901.009	8	0.23177
MvSl-1064-A1-R4_MC01-1g02291	774	455.628	28	1.60415
MvSl-1064-A1-R4_A1g00184	264	54.41	1283	615.523
MvSl-1064-A1-R4_MC15g12065	876	554.575	1	0.0470691
MvSl-1064-A1-R4_MC15g12066	2190	1867.01	764	10.6818
MvSl-1064-A1-R4_MC15g12067	696	381.46	4649	318.132
MvSl-1064-A1-R4_MC15g12068	2871	2548.01	1402	14.3629
MvSl-1064-A1-R4_MC15g12069	4815	4492.01	8416	48.9059
MvSl-1064-A1-R4_MC15g12070	2229	1906.01	678	9.28541
MvSl-1064-A1-R4_MC15g12071	288	65.2381	6	2.40075
MvSl-1064-A1-R4_MC15g12072	498	205.549	32	4.06379
MvSl-1064-A1-R4_MC15g12074	2679	2356.01	151.794	1.6818
MvSl-1064-A1-R4_MC01-1g02292	735	418.554	611	38.1054
MvSl-1064-A1-R4_MC15g12075	654	342.294	86.3479	6.5849
MvSl-1064-A1-R4_MC15g12077	903	581.007	144	6.4696
MvSl-1064-A1-R4_MC15g12078	1638	1315.01	1042	20.684
MvSl-1064-A1-R4_MC15g12079	804	484.171	1613	86.9624
MvSl-1064-A1-R4_MC15g12080	1485	1162.01	1049	23.5647
MvSl-1064-A1-R4_MC15g12081	1761	1438.01	305	5.53649
MvSl-1064-A1-R4_MC15g12082	1548	1225.01	77	1.64077
MvSl-1064-A1-R4_MC15g12083	2916	2593.01	3002	30.2206
MvSl-1064-A1-R4_MC15g12084	1050	727.009	1456	52.2779
MvSl-1064-A1-R4_MC01-1g02293	543	243.498	1126	120.709
MvSl-1064-A1-R4_MC15g12085	8142	7819.01	3433	11.4609
MvSl-1064-A1-R4_MC15g12086	2859	2536.01	2308	23.7564
MvSl-1064-A1-R4_MC15g12087	1158	835.009	6008	187.817
MvSl-1064-A1-R4_MC15g12088	1050	727.009	2192	78.704
MvSl-1064-A1-R4_MC15g12089	2526	2203.01	8055	95.4433
MvSl-1064-A1-R4_MC15g12090	1788	1465.01	2929	52.1886
MvSl-1064-A1-R4_MC15g12091	1197	874.009	415	12.3945
MvSl-1064-A1-R4_MC15g12092	1614	1291.01	2335	47.2122
MvSl-1064-A1-R4_MC15g12093	252	50.4351	25	12.9391
MvSl-1064-A1-R4_MC15g12094	717	401.59	3597	233.805
MvSl-1064-A1-R4_MC01-1g02294	3537	3214.01	2234	18.144
MvSl-1064-A1-R4_MC15g12095	2715	2392.01	2359	25.7431
MvSl-1064-A1-R4_MC15g12096	828	507.424	683	35.1355
MvSl-1064-A1-R4_MC15g12097	315	78.8985	122	40.3634
MvSl-1064-A1-R4_MC15g12098	1050	727.009	2204	79.1349
MvSl-1064-A1-R4_MC15g12099	2817	2494.01	1587	16.6102
MvSl-1064-A1-R4_MC15g12100	933	610.653	2434	104.045
MvSl-1064-A1-R4_MC15g12101	2802	2479.01	16195	170.529
MvSl-1064-A1-R4_MC15g12102	384	119.759	2832	617.278
MvSl-1064-A1-R4_MC15g12103	465	178.89	1496	218.294
MvSl-1064-A1-R4_MC15g12104	1449	1126.01	2317	53.7131
MvSl-1064-A1-R4_MC01-1g02295	678	364.411	117	8.38091
MvSl-1064-A1-R4_MC15g12105	1947	1624.01	3756	60.3717
MvSl-1064-A1-R4_MC15g12106	2850	2527.01	2387	24.6571
MvSl-1064-A1-R4_MC15g12107	435	155.92	1040	174.111
MvSl-1064-A1-R4_MC15g12108	183	28.9614	83	74.8092
MvSl-1064-A1-R4_MC15g12109	513	217.61	45	5.39797
MvSl-1064-A1-R4_MC15g12110	804	484.171	31	1.67132
MvSl-1064-A1-R4_MC15g12111	1884	1561.01	1464	24.4812
MvSl-1064-A1-R4_MC15g12112	1731	1408.01	1217	22.5622
MvSl-1064-A1-R4_MC15g12113	3246	2923.01	1027	9.17142
MvSl-1064-A1-R4_MC15g12114	828	507.424	457.708	23.5459
MvSl-1064-A1-R4_MC01-1g02296	1611	1288.01	573	11.6127
MvSl-1064-A1-R4_MC15g12115	588	282.322	491.383	45.4331
MvSl-1064-A1-R4_MC15g12116	162	22.7361	7.2893	8.36886
MvSl-1064-A1-R4_MC15g12117	2922	2599.01	2906	29.1866
MvSl-1064-A1-R4_MC15g12118	1608	1285.01	714	14.504
MvSl-1064-A1-R4_MC15g12120	159	21.3376	169	206.746
MvSl-1064-A1-R4_MC15g12121	4452	4129.01	190.365	1.20347
MvSl-1064-A1-R4_MC15g12122	492	200.738	171.229	22.266
MvSl-1064-A1-R4_MC15g12123	1728	1405.01	2252	41.8394
MvSl-1064-A1-R4_MC15g12124	1020	697.009	338	12.6583
MvSl-1064-A1-R4_MC01-1g02297	480	191.078	1433	195.763
MvSl-1064-A1-R4_MC15g12126	1584	1261.01	2309	47.7972
MvSl-1064-A1-R4_MC15g12127	1728	1405.01	18367	341.236
MvSl-1064-A1-R4_MC15g12128	1476	1153.01	642	14.5345
MvSl-1064-A1-R4_MC15g12129	1845	1522.01	10411	178.555
MvSl-1064-A1-R4_MC15g12130	1128	805.009	1874	60.7666
MvSl-1064-A1-R4_MC01-1g02298	1041	718.009	887	32.247
MvSl-1064-A1-R4_MC15g12135	171	25.4514	187.072	191.864
MvSl-1064-A1-R4_MC15g12137	6222	5899.01	9240.94	40.8915
MvSl-1064-A1-R4_MC15g12138	825	504.424	45.8206	2.37117
MvSl-1064-A1-R4_MC15g12139	468	181.438	49.7087	7.15155
MvSl-1064-A1-R4_MC15g12140	555	253.75	1129	116.141
MvSl-1064-A1-R4_MC15g12141	1368	1045.01	2094	52.3062
MvSl-1064-A1-R4_MC15g12142	774	455.628	40.0199	2.29278
MvSl-1064-A1-R4_MC15g12143	660	347.941	12.3751	0.928411
MvSl-1064-A1-R4_MC15g12144	606	298.458	1	0.0874606
MvSl-1064-A1-R4_MC01-1g02299	3093	2770.01	511	4.81544
MvSl-1064-A1-R4_MC15g12145	1542	1219.01	62.0587	1.3289
MvSl-1064-A1-R4_MC15g12146	642	331.054	509.818	40.1988
MvSl-1064-A1-R4_MC15g12147	7152	6829.01	2235.09	8.54347
MvSl-1064-A1-R4_MC15g12148	471	184.001	5	0.709325
MvSl-1064-A1-R4_MC15g12151	393	125.848	2.6367	0.546902
MvSl-1064-A1-R4_MC01-1g02300	558	256.263	27	2.75027
MvSl-1064-A1-R4_MC15g12161	4419	4096.01	2.97993	0.0189907
MvSl-1064-A1-R4_MC16g12171	2004	1681.01	2088	32.4233
MvSl-1064-A1-R4_MC16g12173	2637	2314.01	490	5.52748
MvSl-1064-A1-R4_MC16g12175	453	169.696	37.0649	5.70148
MvSl-1064-A1-R4_MC16g12176	1660	1337.01	1179	23.0184
MvSl-1064-A1-R4_MC16g12177	1341	1018.01	636	16.308
MvSl-1064-A1-R4_MC16g12178	1791	1468.01	296.565	5.27336
MvSl-1064-A1-R4_MC16g12179	933	610.653	5	0.213733
MvSl-1064-A1-R4_MC01-1g02301	591	285.026	1130	103.488
MvSl-1064-A1-R4_A1g00185	2781	2458.01	5413	57.4845
MvSl-1064-A1-R4_MC16g12181	2580	2257.01	1240.71	14.3494
