Seq10049.fa	2814	2814	2814	100.0	2814	2814	0
Seq1004.fa	786	786	786	100.0	786	786	0
Seq10050.fa	576	576	576	100.0	576	576	0
Seq10051.fa	1311	1311	1311	100.0	1311	1311	0
Seq10052.fa	621	621	621	100.0	621	621	0
Seq10053.fa	2499	2499	2499	100.0	2499	2499	0
Seq10054.fa	1389	1389	1389	100.0	1389	1389	0
Seq10055.fa	3456	3456	3456	100.0	3456	3456	0
Seq10056.fa	1416	1416	1416	100.0	1416	1416	0
Seq10057.fa	1824	1824	1824	100.0	1824	1824	0
Seq10058.fa	1158	1158	1158	100.0	1158	1158	0
Seq10059.fa	210	210	210	100.0	210	210	0
Seq1005.fa	3243	3243	3243	100.0	3243	3243	0
Seq10060.fa	513	513	513	100.0	513	513	0
Seq10061.fa	108	108	108	100.0	108	108	0
Seq10062.fa	1440	1440	1440	100.0	1440	1440	0
Seq10063.fa	1731	1731	1731	100.0	1731	1731	0
Seq10064.fa	357	357	357	100.0	357	357	0
Seq10065.fa	909	909	909	100.0	909	909	0
Seq10066.fa	639	639	639	100.0	639	639	0
Seq10067.fa	210	210	210	100.0	210	210	0
Seq10068.fa	555	555	555	100.0	555	555	0
Seq10069.fa	1371	1371	1371	100.0	1371	1371	0
Seq1006.fa	1212	1212	1212	100.0	1212	1212	0
Seq10070.fa	504	504	504	100.0	504	504	0
Seq10071.fa	630	630	630	100.0	630	630	0
Seq10072.fa	858	858	858	100.0	858	858	0
Seq10073.fa	1245	1245	1245	100.0	1245	1245	0
Seq10074.fa	1863	1863	1863	100.0	1863	1863	0
Seq10075.fa	1557	1557	1557	100.0	1557	1557	0
Seq10076.fa	177	177	177	100.0	177	177	0
Seq10077.fa	345	345	345	100.0	345	345	0
Seq10078.fa	852	852	852	100.0	852	852	0
Seq10079.fa	2184	2184	2184	100.0	2184	2184	0
Seq1007.fa	660	660	660	100.0	660	660	0
Seq10080.fa	1422	1422	1422	100.0	1422	1422	0
Seq10081.fa	213	213	213	100.0	213	213	0
Seq10082.fa	375	375	375	100.0	375	375	0
Seq10083.fa	225	225	225	100.0	225	225	0
Seq10084.fa	1461	1461	1461	100.0	1461	1461	0
Seq10085.fa	2904	2904	2904	100.0	2904	2904	0
Seq10086.fa	258	258	258	100.0	258	258	0
Seq10087.fa	474	474	474	100.0	474	474	0
Seq10088.fa	5001	5001	5001	100.0	5001	5001	0
Seq10089.fa	963	963	963	100.0	963	963	0
Seq1008.fa	264	264	264	100.0	264	264	0
Seq10090.fa	1242	1242	1242	100.0	1242	1242	0
Seq10091.fa	993	993	993	100.0	993	993	0
Seq10092.fa	144	144	144	100.0	144	144	0
Seq10093.fa	537	537	537	100.0	537	537	0
Seq10094.fa	3258	3258	3258	100.0	3258	3258	0
Seq10095.fa	1317	1317	1317	100.0	1317	1317	0
Seq10096.fa	732	732	732	100.0	732	732	0
Seq10097.fa	1218	1218	1218	100.0	1218	1218	0
Seq10098.fa	597	597	597	100.0	597	597	0
Seq10099.fa	1641	1641	1641	100.0	1641	1641	0
Seq1009.fa	273	273	273	100.0	273	273	0
Seq100.fa	1416	1416	1416	100.0	1206	1416	210
Seq10100.fa	1374	1374	1374	100.0	1374	1374	0
Seq10101.fa	1680	1680	1680	100.0	1680	1680	0
Seq10102.fa	1869	1869	1869	100.0	1869	1869	0
Seq10103.fa	1053	1053	1053	100.0	1053	1053	0
Seq10104.fa	4395	4395	4395	100.0	4395	4395	0
Seq10105.fa	8292	8292	8292	100.0	8292	8292	0
Seq10106.fa	3984	3984	3984	100.0	3984	3984	0
Seq10107.fa	336	336	336	100.0	258	336	78
Seq10108.fa	852	852	852	100.0	852	852	0
Seq10109.fa	1119	1119	1119	100.0	1119	1119	0
Seq1010.fa	489	489	489	100.0	489	489	0
Seq10110.fa	630	630	630	100.0	630	630	0
Seq10111.fa	1119	1119	1119	100.0	1119	1119	0
Seq10112.fa	1734	1734	1734	100.0	1734	1734	0
Seq10113.fa	222	222	222	100.0	222	222	0
Seq10114.fa	954	954	954	100.0	954	954	0
Seq10115.fa	1587	1587	1587	100.0	1587	1587	0
Seq10116.fa	435	435	435	100.0	435	435	0
Seq10117.fa	756	756	756	100.0	756	756	0
Seq10118.fa	1647	1647	1647	100.0	1647	1647	0
Seq10119.fa	687	687	687	100.0	687	687	0
Seq1011.fa	741	741	741	100.0	741	741	0
Seq10120.fa	1455	1455	1455	100.0	1455	1455	0
Seq10121.fa	954	954	954	100.0	954	954	0
Seq10122.fa	783	783	783	100.0	783	783	0
Seq10123.fa	2070	2070	2070	100.0	2070	2070	0
Seq10124.fa	1908	1908	1908	100.0	1908	1908	0
Seq10125.fa	2139	2139	2139	100.0	2139	2139	0
Seq10126.fa	192	192	192	100.0	192	192	0
Seq10127.fa	2172	2172	2172	100.0	2172	2172	0
Seq10128.fa	1476	1476	1476	100.0	1476	1476	0
Seq10129.fa	1023	1023	1023	100.0	1023	1023	0
Seq1012.fa	3699	3699	3699	100.0	3699	3699	0
Seq10130.fa	3318	3318	3318	100.0	3318	3318	0
Seq10131.fa	3018	3018	3018	100.0	3018	3018	0
Seq10132.fa	3252	3252	3252	100.0	3252	3252	0
Seq10133.fa	180	180	180	100.0	180	180	0
Seq10134.fa	483	483	483	100.0	483	483	0
Seq10135.fa	4773	4773	4773	100.0	4773	4773	0
Seq10136.fa	306	306	306	100.0	306	306	0
Seq10137.fa	1158	1158	1158	100.0	1158	1158	0
Seq10138.fa	1239	1239	1239	100.0	1239	1239	0
Seq10139.fa	660	660	660	100.0	660	660	0
Seq1013.fa	3531	3531	3531	100.0	3531	3531	0
Seq10140.fa	3333	3333	3333	100.0	3333	3333	0
Seq10141.fa	2661	2661	2661	100.0	2661	2661	0
Seq10142.fa	342	342	342	100.0	342	342	0
Seq10143.fa	2103	2103	2103	100.0	2103	2103	0
Seq10144.fa	3021	3021	3021	100.0	3021	3021	0
Seq10145.fa	1575	1575	1575	100.0	1575	1575	0
Seq10146.fa	375	375	375	100.0	375	375	0
Seq10147.fa	1245	1245	1245	100.0	1245	1245	0
Seq10148.fa	2724	2724	2724	100.0	2724	2724	0
Seq10149.fa	267	267	267	100.0	267	267	0
Seq1014.fa	222	222	222	100.0	222	222	0
Seq10150.fa	1539	1539	1539	100.0	1539	1539	0
Seq10151.fa	978	978	978	100.0	978	978	0
Seq10152.fa	3060	3060	3060	100.0	3060	3060	0
Seq10153.fa	339	339	339	100.0	339	339	0
Seq10154.fa	1446	1446	1446	100.0	1446	1446	0
Seq10155.fa	249	249	249	100.0	249	249	0
Seq10156.fa	1248	1248	1248	100.0	1248	1248	0
Seq10157.fa	1446	1446	1446	100.0	1446	1446	0
Seq10158.fa	2835	2835	2835	100.0	2835	2835	0
Seq10159.fa	537	537	537	100.0	537	537	0
Seq1015.fa	1911	1911	1911	100.0	1911	1911	0
Seq10160.fa	900	900	900	100.0	870	900	30
Seq10161.fa	135	135	135	100.0	135	135	0
Seq10162.fa	1977	1977	1977	100.0	1977	1977	0
Seq10163.fa	294	294	294	100.0	294	294	0
Seq10164.fa	195	195	195	100.0	195	195	0
Seq10165.fa	498	498	498	100.0	498	498	0
Seq10166.fa	942	942	942	100.0	942	942	0
Seq10167.fa	870	870	870	100.0	870	870	0
Seq10168.fa	345	345	345	100.0	345	345	0
Seq10169.fa	1542	1542	1542	100.0	1542	1542	0
Seq1016.fa	1131	1131	1131	100.0	1131	1131	0
Seq10170.fa	1455	1455	1455	100.0	1455	1455	0
Seq10171.fa	294	294	294	100.0	294	294	0
Seq10172.fa	1005	1005	1005	100.0	1005	1005	0
Seq10173.fa	507	507	507	100.0	507	507	0
Seq10174.fa	1032	1032	1032	100.0	1032	1032	0
Seq10175.fa	246	246	246	100.0	246	246	0
Seq10176.fa	1473	1473	1473	100.0	1473	1473	0
Seq10177.fa	1419	1419	1419	100.0	1419	1419	0
Seq10178.fa	405	405	405	100.0	405	405	0
Seq10179.fa	717	717	717	100.0	717	717	0
Seq1017.fa	4005	4005	4005	100.0	4005	4005	0
Seq10180.fa	336	336	336	100.0	336	336	0
Seq10181.fa	306	306	306	100.0	306	306	0
Seq10182.fa	1257	1257	1257	100.0	1257	1257	0
Seq10183.fa	531	531	531	100.0	531	531	0
Seq10184.fa	1587	1587	1587	100.0	1587	1587	0
Seq10185.fa	3750	3750	3750	100.0	3750	3750	0
Seq10186.fa	135	135	135	100.0	135	135	0
Seq10187.fa	2100	2100	2100	100.0	2100	2100	0
Seq10188.fa	825	825	825	100.0	825	825	0
Seq10189.fa	2196	2196	2196	100.0	2196	2196	0
Seq1018.fa	1818	1818	1818	100.0	1818	1818	0
Seq10190.fa	3465	3465	3465	100.0	3465	3465	0
Seq10191.fa	831	831	831	100.0	831	831	0
Seq10192.fa	396	396	396	100.0	396	396	0
Seq10193.fa	342	342	342	100.0	342	342	0
Seq10194.fa	1467	1467	1467	100.0	1467	1467	0
Seq10195.fa	1134	1134	1134	100.0	1134	1134	0
Seq10196.fa	4917	4917	4917	100.0	4917	4917	0
Seq10197.fa	1959	1959	1959	100.0	1959	1959	0
Seq10198.fa	789	789	789	100.0	789	789	0
Seq10199.fa	288	288	288	100.0	288	288	0
Seq1019.fa	963	963	963	100.0	963	963	0
Seq101.fa	1743	1743	1743	100.0	1743	1743	0
Seq10200.fa	210	210	210	100.0	210	210	0
Seq10201.fa	3375	3375	3375	100.0	3375	3375	0
Seq10202.fa	606	606	606	100.0	606	606	0
Seq10203.fa	774	774	774	100.0	774	774	0
Seq10204.fa	879	879	879	100.0	879	879	0
Seq10205.fa	141	141	141	100.0	141	141	0
Seq10206.fa	4533	4533	4533	100.0	4533	4533	0
Seq10207.fa	438	438	438	100.0	438	438	0
Seq10208.fa	1803	1803	1803	100.0	1803	1803	0
Seq10209.fa	912	912	912	100.0	912	912	0
Seq1020.fa	417	417	417	100.0	417	417	0
Seq10210.fa	1395	1395	1395	100.0	1395	1395	0
Seq10211.fa	3312	3312	3312	100.0	3312	3312	0
Seq10212.fa	936	936	936	100.0	936	936	0
Seq10213.fa	873	873	873	100.0	873	873	0
Seq10214.fa	738	738	738	100.0	738	738	0
Seq10215.fa	2703	2703	2703	100.0	2703	2703	0
Seq10216.fa	1059	1059	1059	100.0	1059	1059	0
Seq10217.fa	3360	3360	3360	100.0	3360	3360	0
Seq10218.fa	987	987	987	100.0	987	987	0
Seq10219.fa	330	330	330	100.0	330	330	0
Seq1021.fa	1275	1275	1275	100.0	1275	1275	0
Seq10220.fa	162	162	162	100.0	162	162	0
Seq10221.fa	3216	3216	3216	100.0	3216	3216	0
Seq10222.fa	165	165	165	100.0	165	165	0
Seq10223.fa	1173	1173	1173	100.0	1173	1173	0
Seq10224.fa	486	486	486	100.0	486	486	0
Seq10225.fa	1707	1707	1707	100.0	1707	1707	0
Seq10226.fa	369	369	369	100.0	369	369	0
Seq10227.fa	156	156	156	100.0	156	156	0
Seq10228.fa	933	933	933	100.0	933	933	0
Seq10229.fa	2259	2259	2259	100.0	2259	2259	0
Seq1022.fa	3354	3354	3354	100.0	3354	3354	0
Seq10230.fa	582	582	582	100.0	582	582	0
Seq10231.fa	3612	3612	3612	100.0	3612	3612	0
Seq10232.fa	912	912	912	100.0	912	912	0
Seq10233.fa	186	186	186	100.0	186	186	0
Seq10234.fa	402	402	402	100.0	402	402	0
Seq10235.fa	504	504	504	100.0	504	504	0
Seq10236.fa	1515	1515	1515	100.0	1515	1515	0
Seq10237.fa	216	216	216	100.0	216	216	0
Seq10238.fa	1437	1437	1437	100.0	1437	1437	0
Seq10239.fa	1557	1557	1557	100.0	1557	1557	0
Seq1023.fa	648	648	648	100.0	648	648	0
Seq10240.fa	348	348	348	100.0	348	348	0
Seq10241.fa	2952	2952	2952	100.0	2952	2952	0
Seq10242.fa	2463	2463	2463	100.0	2463	2463	0
Seq10243.fa	249	249	249	100.0	249	249	0
Seq10244.fa	4647	4647	4647	100.0	4647	4647	0
Seq10245.fa	224	224	224	100.0	178	224	46
Seq10246.fa	651	651	651	100.0	651	651	0
Seq10247.fa	1713	1713	1713	100.0	1713	1713	0
Seq10248.fa	3840	3840	3840	100.0	3840	3840	0
Seq10249.fa	3555	3555	3555	100.0	3555	3555	0
Seq1024.fa	1083	1083	1083	100.0	1083	1083	0
Seq10250.fa	840	840	840	100.0	840	840	0
Seq10251.fa	1710	1710	1710	100.0	1710	1710	0
Seq10252.fa	3153	3153	3153	100.0	3153	3153	0
Seq10253.fa	1584	1584	1584	100.0	1584	1584	0
Seq10254.fa	1566	1566	1566	100.0	1566	1566	0
Seq10255.fa	978	978	978	100.0	978	978	0
Seq10256.fa	204	204	204	100.0	204	204	0
Seq10257.fa	1266	1266	1266	100.0	1266	1266	0
Seq10258.fa	1818	1818	1818	100.0	1818	1818	0
Seq10259.fa	2421	2421	2421	100.0	2421	2421	0
Seq1025.fa	2373	2373	2373	100.0	2373	2373	0
Seq10260.fa	1452	1452	1452	100.0	1452	1452	0
Seq10261.fa	351	351	351	100.0	351	351	0
Seq10262.fa	132	132	132	100.0	132	132	0
Seq10263.fa	378	378	378	100.0	378	378	0
Seq10264.fa	453	453	453	100.0	453	453	0
Seq10265.fa	1209	1209	1209	100.0	1209	1209	0
Seq10266.fa	213	213	213	100.0	213	213	0
Seq10267.fa	150	150	150	100.0	150	150	0
Seq10268.fa	1668	1668	1668	100.0	1668	1668	0
Seq10269.fa	669	669	669	100.0	669	669	0
Seq1026.fa	1083	1083	1083	100.0	1083	1083	0
Seq10270.fa	1335	1335	1335	100.0	1335	1335	0
Seq10271.fa	177	177	177	100.0	177	177	0
Seq10272.fa	1935	1935	1935	100.0	1935	1935	0
Seq10273.fa	246	246	246	100.0	246	246	0
Seq10274.fa	828	828	828	100.0	828	828	0
Seq10275.fa	315	315	315	100.0	315	315	0
Seq10276.fa	3882	3882	3882	100.0	3882	3882	0
Seq10277.fa	189	189	189	100.0	189	189	0
Seq10278.fa	342	342	342	100.0	342	342	0
Seq10279.fa	426	426	426	100.0	426	426	0
Seq1027.fa	2340	2340	2340	100.0	2340	2340	0
Seq10280.fa	3459	3459	3459	100.0	3459	3459	0
Seq10281.fa	3858	3858	3858	100.0	3858	3858	0
Seq10282.fa	3252	3252	3252	100.0	3252	3252	0
Seq10283.fa	273	273	273	100.0	273	273	0
Seq10284.fa	1137	1137	1137	100.0	1137	1137	0
Seq10285.fa	1341	1341	1341	100.0	1341	1341	0
Seq10286.fa	273	273	273	100.0	273	273	0
Seq10287.fa	651	651	651	100.0	651	651	0
Seq10288.fa	2415	2415	2415	100.0	2415	2415	0
Seq10289.fa	525	525	525	100.0	525	525	0
Seq1028.fa	8583	8583	8583	100.0	8583	8583	0
Seq10290.fa	1578	1578	1578	100.0	1578	1578	0
Seq10291.fa	1134	1134	1134	100.0	1134	1134	0
Seq10292.fa	2898	2898	2898	100.0	2898	2898	0
Seq10293.fa	465	465	465	100.0	465	465	0
Seq10294.fa	612	612	612	100.0	612	612	0
Seq10295.fa	123	123	123	100.0	123	123	0
Seq10296.fa	171	171	171	100.0	171	171	0
Seq10297.fa	846	846	846	100.0	846	846	0
Seq10298.fa	1224	1224	1224	100.0	1224	1224	0
Seq10299.fa	876	876	876	100.0	876	876	0
Seq1029.fa	597	597	597	100.0	597	597	0
Seq102.fa	1095	1095	1095	100.0	1095	1095	0
Seq10300.fa	2190	2190	2190	100.0	2190	2190	0
Seq10301.fa	696	696	696	100.0	696	696	0
Seq10302.fa	2871	2871	2871	100.0	2871	2871	0
Seq10303.fa	4815	4815	4815	100.0	4815	4815	0
Seq10304.fa	2229	2229	2229	100.0	2229	2229	0
Seq10305.fa	288	288	288	100.0	288	288	0
Seq10306.fa	498	498	498	100.0	498	498	0
Seq10307.fa	1035	1035	1035	100.0	1035	1035	0
Seq10308.fa	2679	2679	2679	100.0	2679	2679	0
Seq10309.fa	654	654	654	100.0	654	654	0
Seq1030.fa	219	219	219	100.0	219	219	0
Seq10310.fa	102	102	102	100.0	102	102	0
Seq10311.fa	903	903	903	100.0	903	903	0
Seq10312.fa	1638	1638	1638	100.0	1638	1638	0
Seq10313.fa	804	804	804	100.0	804	804	0
Seq10314.fa	1485	1485	1485	100.0	1485	1485	0
Seq10315.fa	1761	1761	1761	100.0	1761	1761	0
Seq10316.fa	1548	1548	1548	100.0	1548	1548	0
Seq10317.fa	2916	2916	2916	100.0	2916	2916	0
Seq10318.fa	1050	1050	1050	100.0	1050	1050	0
Seq10319.fa	8142	8142	8142	100.0	8142	8142	0
Seq1031.fa	711	711	711	100.0	711	711	0
Seq10320.fa	2859	2859	2859	100.0	2859	2859	0
Seq10321.fa	1158	1158	1158	100.0	1158	1158	0
Seq10322.fa	1050	1050	1050	100.0	1050	1050	0
Seq10323.fa	2526	2526	2526	100.0	2526	2526	0
Seq10324.fa	1788	1788	1788	100.0	1788	1788	0
Seq10325.fa	1197	1197	1197	100.0	1197	1197	0
Seq10326.fa	1614	1614	1614	100.0	1614	1614	0
Seq10327.fa	252	252	252	100.0	252	252	0
Seq10328.fa	717	717	717	100.0	717	717	0
Seq10329.fa	2715	2715	2715	100.0	2715	2715	0
Seq1032.fa	390	390	390	100.0	390	390	0
Seq10330.fa	828	828	828	100.0	828	828	0
Seq10331.fa	315	315	315	100.0	315	315	0
Seq10332.fa	1050	1050	1050	100.0	1050	1050	0
Seq10333.fa	2817	2817	2817	100.0	2817	2817	0
Seq10334.fa	933	933	933	100.0	933	933	0
Seq10335.fa	2802	2802	2802	100.0	2802	2802	0
Seq10336.fa	384	384	384	100.0	384	384	0
Seq10337.fa	465	465	465	100.0	465	465	0
Seq10338.fa	1449	1449	1449	100.0	1449	1449	0
Seq10339.fa	1947	1947	1947	100.0	1947	1947	0
Seq1033.fa	582	582	582	100.0	582	582	0
Seq10340.fa	2850	2850	2850	100.0	2850	2850	0
Seq10341.fa	435	435	435	100.0	435	435	0
Seq10342.fa	183	183	183	100.0	183	183	0
Seq10343.fa	513	513	513	100.0	513	513	0
Seq10344.fa	804	804	804	100.0	804	804	0
Seq10345.fa	1884	1884	1884	100.0	1884	1884	0
Seq10346.fa	1731	1731	1731	100.0	1731	1731	0
Seq10347.fa	3246	3246	3246	100.0	3246	3246	0
Seq10348.fa	828	828	828	100.0	828	828	0
Seq10349.fa	588	588	588	100.0	588	588	0
Seq1034.fa	837	837	837	100.0	837	837	0
Seq10350.fa	162	162	162	100.0	162	162	0
Seq10351.fa	2922	2922	2922	100.0	2922	2922	0
Seq10352.fa	1608	1608	1608	100.0	1608	1608	0
Seq10353.fa	726	726	726	100.0	726	726	0
Seq10354.fa	159	159	159	100.0	159	159	0
Seq10355.fa	4452	4452	4452	100.0	4452	4452	0
Seq10356.fa	492	492	492	100.0	492	492	0
Seq10357.fa	1728	1728	1728	100.0	1728	1728	0
Seq10358.fa	1020	1020	1020	100.0	1020	1020	0
Seq10359.fa	288	288	288	100.0	288	288	0
Seq1035.fa	1950	1950	1950	100.0	1950	1950	0
Seq10360.fa	1584	1584	1584	100.0	1584	1584	0
Seq10361.fa	1728	1728	1728	100.0	1728	1728	0
Seq10362.fa	1476	1476	1476	100.0	1476	1476	0
Seq10363.fa	1845	1845	1845	100.0	1845	1845	0
Seq10364.fa	1128	1128	1128	100.0	1128	1128	0
Seq10365.fa	189	189	189	100.0	189	189	0
Seq10366.fa	315	315	315	100.0	315	315	0
Seq10367.fa	3036	3036	3036	100.0	3036	3036	0
Seq10368.fa	753	753	753	100.0	753	753	0
Seq10369.fa	171	171	171	100.0	171	171	0
Seq1036.fa	324	324	324	100.0	324	324	0
Seq10370.fa	567	567	567	100.0	567	567	0
Seq10371.fa	6222	6222	6222	100.0	6222	6222	0
Seq10372.fa	825	825	825	100.0	825	825	0
Seq10373.fa	468	468	468	100.0	468	468	0
Seq10374.fa	555	555	555	100.0	555	555	0
Seq10375.fa	1368	1368	1368	100.0	1368	1368	0
Seq10376.fa	774	774	774	100.0	774	774	0
Seq10377.fa	660	660	660	100.0	660	660	0
Seq10378.fa	606	606	606	100.0	606	606	0
Seq10379.fa	1542	1542	1542	100.0	1542	1542	0
Seq1037.fa	390	390	390	100.0	390	390	0
Seq10380.fa	642	642	642	100.0	642	642	0
Seq10381.fa	7152	7152	7152	100.0	7152	7152	0
Seq10382.fa	471	471	471	100.0	471	471	0
Seq10383.fa	3342	3342	3342	100.0	3342	3342	0
Seq10384.fa	1032	1032	1032	100.0	1032	1032	0
Seq10385.fa	393	393	393	100.0	393	393	0
Seq10386.fa	4533	4533	4533	100.0	4533	4533	0
Seq10387.fa	4533	4533	4533	100.0	4533	4533	0
Seq10388.fa	294	294	294	100.0	294	294	0
Seq10389.fa	4419	4419	4419	100.0	4419	4419	0
Seq1038.fa	1761	1761	1761	100.0	1761	1761	0
Seq10390.fa	1590	1590	1590	100.0	1590	1590	0
Seq10391.fa	2004	2004	2004	100.0	2004	2004	0
Seq10392.fa	2238	2238	2238	100.0	2238	2238	0
Seq10393.fa	2637	2637	2637	100.0	2637	2637	0
Seq10394.fa	510	510	510	100.0	510	510	0
Seq10395.fa	453	453	453	100.0	453	453	0
Seq10396.fa	2136	2136	2136	100.0	2079	2136	57
Seq10397.fa	1341	1341	1341	100.0	1341	1341	0
Seq10398.fa	1791	1791	1791	100.0	1791	1791	0
Seq10399.fa	933	933	933	100.0	933	933	0
Seq1039.fa	1842	1842	1842	100.0	1842	1842	0
Seq103.fa	3237	3237	3237	100.0	3237	3237	0
Seq10400.fa	378	378	378	100.0	378	378	0
Seq10401.fa	2580	2580	2580	100.0	2580	2580	0
Seq10402.fa	1641	1641	1641	100.0	1641	1641	0
Seq10403.fa	2256	2256	2256	100.0	2256	2256	0
Seq10404.fa	1122	1122	1122	100.0	1122	1122	0
Seq10405.fa	1722	1722	1722	100.0	1722	1722	0
Seq10406.fa	648	648	648	100.0	648	648	0
Seq10407.fa	5904	5904	5904	100.0	5904	5904	0
Seq10408.fa	402	402	402	100.0	402	402	0
Seq10409.fa	285	285	285	100.0	285	285	0
Seq1040.fa	669	669	669	100.0	669	669	0
Seq10410.fa	1095	1095	1095	100.0	1095	1095	0
Seq10411.fa	342	342	342	100.0	342	342	0
Seq10412.fa	966	966	966	100.0	966	966	0
Seq10413.fa	2832	2832	2832	100.0	2832	2832	0
Seq10414.fa	6990	6990	6990	100.0	6990	6990	0
Seq10415.fa	963	963	963	100.0	963	963	0
Seq10416.fa	1212	1212	1212	100.0	1212	1212	0
Seq10417.fa	666	666	666	100.0	666	666	0
Seq10418.fa	2691	2691	2691	100.0	2691	2691	0
Seq10419.fa	4017	4017	4017	100.0	4017	4017	0
Seq1041.fa	372	372	372	100.0	372	372	0
Seq10420.fa	4224	4224	4224	100.0	4224	4224	0
Seq10421.fa	3177	3177	3177	100.0	3177	3177	0
Seq10422.fa	3216	3216	3216	100.0	3216	3216	0
Seq10423.fa	543	543	543	100.0	543	543	0
Seq10424.fa	2154	2154	2154	100.0	2154	2154	0
Seq10425.fa	1644	1644	1644	100.0	1644	1644	0
Seq10426.fa	1104	1104	1104	100.0	1104	1104	0
Seq10427.fa	1170	1170	1170	100.0	1170	1170	0
Seq10428.fa	915	915	915	100.0	915	915	0
Seq10429.fa	276	276	276	100.0	276	276	0
Seq1042.fa	243	243	243	100.0	243	243	0
Seq10430.fa	738	738	738	100.0	738	738	0
Seq10431.fa	327	327	327	100.0	327	327	0
Seq10432.fa	1488	1488	1488	100.0	1488	1488	0
Seq10433.fa	3729	3729	3729	100.0	3729	3729	0
Seq10434.fa	216	216	216	100.0	216	216	0
Seq10435.fa	1194	1194	1194	100.0	1194	1194	0
Seq10436.fa	462	462	462	100.0	462	462	0
Seq10437.fa	1227	1227	1227	100.0	1227	1227	0
Seq10438.fa	1809	1809	1809	100.0	1809	1809	0
Seq10439.fa	6525	6525	6525	100.0	6525	6525	0
Seq1043.fa	720	720	720	100.0	720	720	0
Seq10440.fa	3447	3447	3447	100.0	3447	3447	0
Seq10441.fa	3633	3633	3633	100.0	3633	3633	0
Seq10442.fa	735	735	735	100.0	735	735	0
Seq10443.fa	333	333	333	100.0	333	333	0
Seq10444.fa	711	711	711	100.0	711	711	0
Seq10445.fa	1680	1680	1680	100.0	1680	1680	0
Seq10446.fa	1002	1002	1002	100.0	1002	1002	0
Seq10447.fa	5583	5583	5583	100.0	5583	5583	0
Seq10448.fa	201	201	201	100.0	201	201	0
Seq10449.fa	360	360	360	100.0	360	360	0
Seq1044.fa	888	888	888	100.0	888	888	0
Seq10450.fa	5412	5412	5412	100.0	5412	5412	0
Seq10451.fa	3825	3825	3825	100.0	3825	3825	0
Seq10452.fa	339	339	339	100.0	339	339	0
Seq1045.fa	774	774	774	100.0	774	774	0
Seq1046.fa	735	735	735	100.0	735	735	0
Seq1047.fa	543	543	543	100.0	543	543	0
Seq1048.fa	3537	3537	3537	100.0	3537	3537	0
Seq1049.fa	678	678	678	100.0	678	678	0
