target_id	length	eff_length	est_counts	tpm
MvSl-1064-A2-R4_A2g00078	462	165.146	1540	154.882
MvSl-1064-A2-R4_A2g00079	5002	4658.72	611	2.17834
MvSl-1064-A2-R4_A2g00080	732	396.056	550	23.0652
MvSl-1064-A2-R4_A2g00081	1762	1418.72	274.43	3.21282
MvSl-1064-A2-R4_A2g00082	219	41.3136	0	0
MvSl-1064-A2-R4_A2g00083	1782	1438.72	0	0
MvSl-1064-A2-R4_A2g00084	396	119.745	0	0
MvSl-1064-A2-R4_A2g00085	186	31.0491	0	0
MvSl-1064-A2-R4_A2g00086	819	479.177	4.42711	0.153453
MvSl-1064-A2-R4_A2g00087	6878	6534.72	283.291	0.72004
MvSl-1064-A2-R4_A2g00088	1905	1561.72	6.16445	0.0655606
MvSl-1064-A2-R4_A2g00089	203	36.6141	0	0
MvSl-1064-A2-R4_A2g00090	1905	1561.72	6.16445	0.0655606
MvSl-1064-A2-R4_A2g00091	203	36.6141	0	0
MvSl-1064-A2-R4_A2g00092	1905	1561.72	6.16445	0.0655606
MvSl-1064-A2-R4_A2g00093	203	36.6141	0	0
MvSl-1064-A2-R4_A2g00094	1905	1561.72	6.16445	0.0655606
MvSl-1064-A2-R4_A2g00095	203	36.6141	0	0
MvSl-1064-A2-R4_A2g00096	1905	1561.72	4.83627e-08	5.1435e-10
MvSl-1064-A2-R4_A2g00097	203	36.6141	0	0
MvSl-1064-A2-R4_A2g00098	1006	662.718	0.5	0.0125312
MvSl-1064-A2-R4_A2g00099	990	646.912	71.5294	1.8365
MvSl-1064-A2-R4_A2g00100	222	42.2228	9.52414	3.74653
MvSl-1064-A2-R4_A2g00101	378	108.71	9	1.37507
MvSl-1064-A2-R4_A2g00102	1240	896.718	0	0
MvSl-1064-A2-R4_A2g00103	235	46.072	0	0
MvSl-1064-A2-R4_A2g00104	186	31.0491	0	0
MvSl-1064-A2-R4_A2g00105	819	479.177	4.42711	0.153453
MvSl-1064-A2-R4_A2g00106	6878	6534.72	283.291	0.72004
MvSl-1064-A2-R4_A2g00107	1905	1561.72	4.83627e-08	5.1435e-10
MvSl-1064-A2-R4_A2g00108	203	36.6141	0	0
MvSl-1064-A2-R4_A2g00109	1006	662.718	0.5	0.0125312
MvSl-1064-A2-R4_A2g00110	990	646.912	71.5294	1.8365
MvSl-1064-A2-R4_A2g00111	222	42.2228	9.52414	3.74653
MvSl-1064-A2-R4_A2g00112	378	108.71	9	1.37507
MvSl-1064-A2-R4_A2g00113	1240	896.718	0	0
MvSl-1064-A2-R4_A2g00114	235	46.072	0	0
MvSl-1064-A2-R4_A2g00115	186	31.0491	0	0
MvSl-1064-A2-R4_A2g00116	1630	1286.72	67.7362	0.874357
MvSl-1064-A2-R4_A2g00117	2314	1970.72	15.5696	0.131221
MvSl-1064-A2-R4_A2g00118	168	25.0474	591	391.9
MvSl-1064-A2-R4_A2g00119	847	505.946	2282	74.9139
MvSl-1064-A2-R4_A2g00120	2972	2628.72	7362	46.516
MvSl-1064-A2-R4_A2g00121	196	34.3792	3	1.44936
MvSl-1064-A2-R4_A2g00122	684	351.962	269.492	12.7175
MvSl-1064-A2-R4_A2g00123	2868	2524.72	5287	34.7814
MvSl-1064-A2-R4_A2g00124	1933	1589.72	281	2.93587
MvSl-1064-A2-R4_A2g00125	1461	1117.72	1369	20.3433
MvSl-1064-A2-R4_A2g00126	2329	1985.72	2719	22.7427
MvSl-1064-A2-R4_A2g00127	2343	1999.72	2742	22.7745
MvSl-1064-A2-R4_A2g00128	3925	3581.72	3135	14.5377
MvSl-1064-A2-R4_A2g00129	3023	2679.72	3914	24.2595
MvSl-1064-A2-R4_A2g00130	1365	1021.72	1087	17.6705
MvSl-1064-A2-R4_A2g00131	2398	2054.72	5154	41.6623
MvSl-1064-A2-R4_A2g00132	492	187.906	403.949	35.7057
MvSl-1064-A2-R4_A2g00133	3166	2822.72	1044.22	6.14432
MvSl-1064-A2-R4_A2g00134	385	113.071	192.342	28.2535
MvSl-1064-A2-R4_A2g00135	1671	1327.72	239.775	2.9995
MvSl-1064-A2-R4_A2g00136	6694	6350.72	541.146	1.41528
MvSl-1064-A2-R4_A2g00137	231	44.8966	0	0
MvSl-1064-A2-R4_A2g00138	557	240.486	5.43523	0.375386
MvSl-1064-A2-R4_A2g00139	2838	2494.72	229.945	1.53092
MvSl-1064-A2-R4_A2g00140	1874	1530.72	483.293	5.24404
MvSl-1064-A2-R4_A2g00141	150	20.5445	202.42	163.647
MvSl-1064-A2-R4_A2g00142	1767	1423.72	521.604	6.0851
MvSl-1064-A2-R4_A2g00143	1926	1582.72	11.1831	0.117357
MvSl-1064-A2-R4_A2g00144	2504	2160.72	83.2846	0.640202
MvSl-1064-A2-R4_A2g00145	249	49.9635	0	0
MvSl-1064-A2-R4_A2g00146	1309	965.718	12.694	0.218322
MvSl-1064-A2-R4_A2g00147	297	67.533	0	0
MvSl-1064-A2-R4_A2g00148	168	25.0474	7.05417	4.67771
MvSl-1064-A2-R4_A2g00149	426	139.675	434.022	51.6112
MvSl-1064-A2-R4_A2g00150	2252	1908.72	571.842	4.97606
MvSl-1064-A2-R4_A2g00151	396	119.745	19.8962	2.7597
MvSl-1064-A2-R4_A2g00152	402	123.689	264	35.4506
MvSl-1064-A2-R4_A2g00153	3932	3588.72	939	4.34587
MvSl-1064-A2-R4_A2g00154	1648	1304.72	2348	29.8904
MvSl-1064-A2-R4_A2g00155	1856	1512.72	17937.6	196.951
MvSl-1064-A2-R4_A2g00156	339	87.6165	384.615	72.9107
MvSl-1064-A2-R4_A2g00157	765	427.225	378.132	14.7007
MvSl-1064-A2-R4_A2g00158	4698	4354.72	786.566	3.00003
MvSl-1064-A2-R4_A2g00159	224	42.7461	35.1132	13.6435
MvSl-1064-A2-R4_A2g00160	1804	1460.72	718.595	8.17088
MvSl-1064-A2-R4_A2g00161	4911	4567.72	1629.59	5.92556
MvSl-1064-A2-R4_A2g00162	1302	958.718	344.447	5.96736
MvSl-1064-A2-R4_A2g00163	2172	1828.72	2561	23.2602
MvSl-1064-A2-R4_A2g00164	7674	7330.72	1589.72	3.60184
MvSl-1064-A2-R4_A2g00165	661	331.065	86.4033	4.33478
MvSl-1064-A2-R4_A2g00166	1397	1053.72	51.4433	0.810877
MvSl-1064-A2-R4_A2g00167	571	252.125	119.919	7.8999
MvSl-1064-A2-R4_A2g00168	841	500.047	363.223	12.0646
MvSl-1064-A2-R4_A2g00169	3582	3238.72	3749	19.2262
MvSl-1064-A2-R4_A2g00170	999	655.718	502.962	12.74
MvSl-1064-A2-R4_A2g00171	3703	3359.72	15774.6	77.9839
MvSl-1064-A2-R4_A2g00172	2815	2471.72	1200.93	8.06993
MvSl-1064-A2-R4_A2g00173	293	65.8965	522.483	131.692
MvSl-1064-A2-R4_A2g00174	365	101.195	2373.49	389.562
MvSl-1064-A2-R4_A2g00175	174	26.9451	45.8419	28.2575
MvSl-1064-A2-R4_A2g00176	1536	1192.72	13206.1	183.902
MvSl-1064-A2-R4_A2g00177	153	21.9714	158.113	119.526
MvSl-1064-A2-R4_A2g00178	737	400.773	1064	44.0954
MvSl-1064-A2-R4_A2g00179	1280	936.718	265	4.69881
MvSl-1064-A2-R4_A2g00180	223	42.4803	1.08572	0.424502
MvSl-1064-A2-R4_A2g00181	337	86.6701	0	0
MvSl-1064-A2-R4_A2g00182	1505	1161.72	40.9486	0.585449
MvSl-1064-A2-R4_A2g00183	938	595.902	976.89	27.2284
MvSl-1064-A2-R4_A2g00184	391	116.61	577.985	82.325
MvSl-1064-A2-R4_A2g00185	288	63.8107	1733	451.082
MvSl-1064-A2-R4_A2g00186	2705	2361.72	962	6.76547
MvSl-1064-A2-R4_A2g00187	2067	1723.72	1050.68	10.124
MvSl-1064-A2-R4_A2g00188	159	23.2128	46.7886	33.4783
MvSl-1064-A2-R4_A2g00189	4162	3818.72	3095.34	13.463
MvSl-1064-A2-R4_A2g00190	234	45.8753	115	41.6361
MvSl-1064-A2-R4_A2g00191	697	364.007	239.401	10.9236
MvSl-1064-A2-R4_A2g00192	3413	3069.72	2239.95	12.1197
MvSl-1064-A2-R4_A2g00193	6032	5688.72	1032.32	3.01405
MvSl-1064-A2-R4_A2g00194	497	191.627	237.663	20.5995
MvSl-1064-A2-R4_A2g00195	1484	1140.72	3120	45.4284
MvSl-1064-A2-R4_A2g00196	890	548.525	1315	39.818
MvSl-1064-A2-R4_A2g00197	222	42.2228	27.5202	10.8257
MvSl-1064-A2-R4_A2g00198	216	40.3828	42.6755	17.5523
MvSl-1064-A2-R4_A2g00199	4421	4077.72	872.472	3.55374
MvSl-1064-A2-R4_A2g00200	2992	2648.72	672.462	4.2168
MvSl-1064-A2-R4_A2g00201	2008	1664.72	1828.67	18.2451
MvSl-1064-A2-R4_A2g00202	969	626.231	185.632	4.92343
MvSl-1064-A2-R4_A2g00203	2239	1895.72	1730.38	15.1607
MvSl-1064-A2-R4_A2g00204	1199	855.718	228	4.42543
MvSl-1064-A2-R4_A2g00205	856	514.844	22	0.709737
MvSl-1064-A2-R4_A2g00206	543	228.781	28	2.03277
MvSl-1064-A2-R4_A2g00207	379	109.278	2	0.303981
MvSl-1064-A2-R4_A2g00208	1341	997.718	45	0.749127
MvSl-1064-A2-R4_A2g00209	1503	1159.72	364	5.21315
MvSl-1064-A2-R4_A2g00210	4105	3761.72	6240	27.5518
MvSl-1064-A2-R4_A2g00211	153	21.9714	2.18782	1.65388
MvSl-1064-A2-R4_A2g00212	493	188.776	207.333	18.2419
MvSl-1064-A2-R4_A2g00213	999	655.718	300.173	7.60337
MvSl-1064-A2-R4_A2g00214	309	72.6515	95.9612	21.9383
MvSl-1064-A2-R4_A2g00215	222	42.2228	4277.03	1682.46
MvSl-1064-A2-R4_A2g00216	5665	5321.72	9879.89	30.8355
MvSl-1064-A2-R4_A2g00217	3531	3187.72	25.635	0.133568
MvSl-1064-A2-R4_A2g00218	3761	3417.72	124.413	0.604617
MvSl-1064-A2-R4_A2g00219	1719	1375.72	204.304	2.4666
MvSl-1064-A2-R4_A2g00220	165	24.7352	31.6914	21.2803
MvSl-1064-A2-R4_A2g00221	276	58.7532	8.36555	2.36491
MvSl-1064-A2-R4_A2g00222	726	390.774	64.2184	2.72951
MvSl-1064-A2-R4_A2g00223	1182	838.718	20.2362	0.400741
MvSl-1064-A2-R4_A2g00224	198	35.0374	30.1535	14.2941
MvSl-1064-A2-R4_A2g00225	153	21.9714	58	43.845
MvSl-1064-A2-R4_A2g00226	1065	721.718	2408.36	55.4249
MvSl-1064-A2-R4_A2g00227	1489	1145.72	162.747	2.35932
MvSl-1064-A2-R4_A2g00228	639	311.322	2	0.106702
MvSl-1064-A2-R4_A2g00229	3650	3306.72	420.7	2.11313
MvSl-1064-A2-R4_A2g00230	809	469.557	166	5.87179
MvSl-1064-A2-R4_A2g00231	294	66.239	76.7882	19.2545
MvSl-1064-A2-R4_A2g00232	341	88.4115	12.2728	2.3056
MvSl-1064-A2-R4_A2g00233	615	290.145	5	0.286224
MvSl-1064-A2-R4_A2g00234	285	62.5904	0	0
MvSl-1064-A2-R4_A2g00235	2495	2151.72	7267.42	56.0978
MvSl-1064-A2-R4_A2g00236	999	655.718	2349.33	59.5082
MvSl-1064-A2-R4_A2g00237	5279	4935.72	634.517	2.13522
MvSl-1064-A2-R4_A2g00238	234	45.8753	8	2.89643
MvSl-1064-A2-R4_A2g00239	1590	1246.72	3419	45.5493
MvSl-1064-A2-R4_A2g00240	2055	1711.72	1045	10.1399
MvSl-1064-A2-R4_A2g00241	1375	1031.72	2353.79	37.8929
MvSl-1064-A2-R4_A2g00242	541	227.079	182.288	13.3331
MvSl-1064-A2-R4_A2g00243	413	130.959	18.4683	2.3423
MvSl-1064-A2-R4_A2g00244	392	117.38	76.8838	10.8791
MvSl-1064-A2-R4_A2g00245	180	29.2472	42.5	24.1355
MvSl-1064-A2-R4_A2g00246	1647	1303.72	2396.71	30.5339
MvSl-1064-A2-R4_A2g00247	3162	2818.72	6.54601	0.0385724
MvSl-1064-A2-R4_A2g00248	3897	3553.72	13.712	0.0640867
MvSl-1064-A2-R4_A2g00249	345	90.8761	0	0
MvSl-1064-A2-R4_A2g00250	2505	2161.72	170.924	1.31328
MvSl-1064-A2-R4_A2g00251	5558	5214.72	147.526	0.46988
MvSl-1064-A2-R4_A2g00252	813	473.415	34.2593	1.20195
MvSl-1064-A2-R4_A2g00253	1472	1128.72	231.376	3.40474
MvSl-1064-A2-R4_A2g00254	1434	1090.72	3700.92	56.357
MvSl-1064-A2-R4_A2g00255	410	128.994	1.24792	0.160682
MvSl-1064-A2-R4_A2g00256	812	472.415	33.1445	1.1653
MvSl-1064-A2-R4_A2g00257	426	139.675	1.06569	0.126725
MvSl-1064-A2-R4_A2g00258	189	32.0829	157.76	81.6718
MvSl-1064-A2-R4_A2g00259	1124	780.718	0	0
MvSl-1064-A2-R4_A2g00260	526	215.048	0	0
MvSl-1064-A2-R4_A2g00261	2129	1785.72	4.67375	0.0434714
MvSl-1064-A2-R4_A2g00262	339	87.6165	0	0
MvSl-1064-A2-R4_A2g00263	1419	1075.72	47.1974	0.728736
MvSl-1064-A2-R4_A2g00264	9000	8656.72	403.334	0.77386
MvSl-1064-A2-R4_A2g00265	1871	1527.72	27.3255	0.297081
MvSl-1064-A2-R4_A2g00266	287	63.3484	2098.2	550.126
MvSl-1064-A2-R4_A2g00267	552	236.288	5	0.351462
MvSl-1064-A2-R4_A2g00268	1914	1570.72	1.00069	0.0105816
MvSl-1064-A2-R4_A2g00269	3576	3232.72	92.9664	0.477649
MvSl-1064-A2-R4_A2g00270	791	452.206	0	0
MvSl-1064-A2-R4_A2g00271	786	447.342	67.2811	2.49807
MvSl-1064-A2-R4_A2g00272	6123	5779.72	106.014	0.304653
MvSl-1064-A2-R4_A2g00273	1692	1348.72	327.643	4.03488
MvSl-1064-A2-R4_A2g00274	666	335.55	0	0
MvSl-1064-A2-R4_A2g00275	306	71.587	3.75778	0.871863
MvSl-1064-A2-R4_A2g00276	643	314.802	3.00485	0.158539
MvSl-1064-A2-R4_A2g00277	4067	3723.72	45.2694	0.20192
MvSl-1064-A2-R4_A2g00278	3141	2797.72	85	0.504622
MvSl-1064-A2-R4_A2g00279	1358	1014.72	14	0.229157
MvSl-1064-A2-R4_A2g00280	4530	4186.72	32.5272	0.12904
MvSl-1064-A2-R4_A2g00281	255	52.2412	8.25855	2.62567
MvSl-1064-A2-R4_A2g00282	329	82.6895	316.333	63.5397
MvSl-1064-A2-R4_A2g00283	1156	812.718	775.68	15.8524
MvSl-1064-A2-R4_A2g00284	350	93.0209	32.9055	5.87542
MvSl-1064-A2-R4_A2g00285	281	60.9178	0	0
MvSl-1064-A2-R4_A2g00286	4612	4268.72	76.2607	0.296725
MvSl-1064-A2-R4_A2g00287	513	204.431	1	0.0812463
MvSl-1064-A2-R4_A2g00288	2971	2627.72	80.6824	0.509978
MvSl-1064-A2-R4_A2g00289	246	49.5457	1	0.335232
MvSl-1064-A2-R4_A2g00290	3227	2883.72	3329	19.174
MvSl-1064-A2-R4_A2g00291	189	32.0829	622	322.008
MvSl-1064-A2-R4_A2g00292	497	191.627	54.9497	4.76278
MvSl-1064-A2-R4_A2g00293	2042	1698.72	17.3362	0.169506
MvSl-1064-A2-R4_A2g00294	1437	1093.72	271.623	4.12489
MvSl-1064-A2-R4_A2g00295	656	326.676	186.246	9.46935
MvSl-1064-A2-R4_A2g00296	1559	1215.72	479.723	6.55403
MvSl-1064-A2-R4_A2g00297	3514	3170.72	4160.12	21.7921
MvSl-1064-A2-R4_A2g00298	1525	1181.72	919	12.9167
MvSl-1064-A2-R4_A2g00299	4962	4618.72	3549.65	12.7648
MvSl-1064-A2-R4_A2g00300	2459	2115.72	291	2.28447
MvSl-1064-A2-R4_A2g00301	2025	1681.72	6461	63.8113
MvSl-1064-A2-R4_A2g00302	150	20.5445	7	5.65917
MvSl-1064-A2-R4_A2g00303	4423	4079.72	2114	8.60648
MvSl-1064-A2-R4_A2g00304	5043	4699.72	5245	18.5364
MvSl-1064-A2-R4_A2g00305	321	78.3924	0	0
MvSl-1064-A2-R4_A2g00306	1252	908.718	808.277	14.7735
MvSl-1064-A2-R4_A2g00307	324	80.0649	111.153	23.0585
MvSl-1064-A2-R4_A2g00308	994	650.718	690.908	17.6351
MvSl-1064-A2-R4_A2g00309	263	54.0877	5.2481	1.61159
MvSl-1064-A2-R4_A2g00310	363	100.104	8.61558	1.4295
MvSl-1064-A2-R4_A2g00311	1252	908.718	511.909	9.35652
MvSl-1064-A2-R4_A2g00312	469	170.472	495.869	48.3131
MvSl-1064-A2-R4_A2g00313	2148	1804.72	548.375	5.04684
MvSl-1064-A2-R4_A2g00314	1847	1503.72	2372	26.1999
MvSl-1064-A2-R4_A2g00315	1184	840.718	5854	115.652
MvSl-1064-A2-R4_A2g00316	1283	939.718	1820.53	32.1774
MvSl-1064-A2-R4_A2g00317	702	368.707	2	0.0900948
MvSl-1064-A2-R4_A2g00318	1731	1387.72	34	0.406938
MvSl-1064-A2-R4_A2g00319	4632	4288.72	525.956	2.03691
MvSl-1064-A2-R4_A2g00320	529	217.522	5.51489	0.4211
MvSl-1064-A2-R4_A2g00321	1998	1654.72	117.826	1.18269
MvSl-1064-A2-R4_A2g00322	4599	4255.72	56.103	0.21896
MvSl-1064-A2-R4_A2g00323	6527	6183.72	4111.97	11.0446
MvSl-1064-A2-R4_A2g00324	4758	4414.72	7052.15	26.532
MvSl-1064-A2-R4_A2g00325	2766	2422.72	3318.09	22.7476
MvSl-1064-A2-R4_A2g00326	4455	4111.72	546.677	2.2083
MvSl-1064-A2-R4_A2g00327	1843	1499.72	754.817	8.35955
MvSl-1064-A2-R4_A2g00328	3021	2677.72	693	4.29852
MvSl-1064-A2-R4_A2g00329	3961	3617.72	7383	33.896
MvSl-1064-A2-R4_A2g00330	1138	794.718	2200.03	45.9798
MvSl-1064-A2-R4_A2g00331	789	450.297	1143.97	42.1956
MvSl-1064-A2-R4_A2g00332	402	123.689	51.4845	6.91347
MvSl-1064-A2-R4_A2g00333	477	176.435	83	7.81348
MvSl-1064-A2-R4_A2g00334	652	322.978	166	8.53663
MvSl-1064-A2-R4_A2g00335	2044	1700.72	44.0017	0.429722
MvSl-1064-A2-R4_A2g00336	5118	4774.72	637.898	2.21898
MvSl-1064-A2-R4_A2g00337	2139	1795.72	5.2871	0.0489024
MvSl-1064-A2-R4_A2g00338	252	50.8048	8.62578	2.81997
MvSl-1064-A2-R4_A2g00339	3779	3435.72	3105.43	15.0126
MvSl-1064-A2-R4_A2g00340	610	285.598	2900.88	168.704
MvSl-1064-A2-R4_A2g00341	547	232.127	16.1729	1.15721
MvSl-1064-A2-R4_A2g00342	159	23.2128	52	37.2071
MvSl-1064-A2-R4_A2g00343	827	486.739	642.109	21.911
MvSl-1064-A2-R4_A2g00344	428	140.958	273.981	32.2836
MvSl-1064-A2-R4_A2g00345	336	86.2288	488.702	94.1333
MvSl-1064-A2-R4_A2g00346	690	357.598	370.378	17.2029
MvSl-1064-A2-R4_A2g00347	276	58.7532	2.07279	0.585968
MvSl-1064-A2-R4_A2g00348	192	33.0801	13.3207	6.68821
MvSl-1064-A2-R4_A2g00349	1018	674.718	216.67	5.33369
MvSl-1064-A2-R4_A2g00350	285	62.5904	17.4741	4.63702
MvSl-1064-A2-R4_A2g00351	2670	2326.72	8606	61.434
MvSl-1064-A2-R4_A2g00352	558	241.356	1425.9	98.1257
MvSl-1064-A2-R4_A2g00353	5025	4681.72	1272.37	4.51397
MvSl-1064-A2-R4_A2g00354	206	37.6623	0	0
MvSl-1064-A2-R4_A2g00355	3127	2783.72	2414.08	14.4038
MvSl-1064-A2-R4_A2g00356	2635	2291.72	2599.23	18.8379
MvSl-1064-A2-R4_A2g00357	1794	1450.72	307.729	3.52319
MvSl-1064-A2-R4_A2g00358	2472	2128.72	1170.28	9.13106
MvSl-1064-A2-R4_A2g00359	1488	1144.72	3571.52	51.821
MvSl-1064-A2-R4_A2g00360	204	36.8643	12	5.40662
MvSl-1064-A2-R4_A2g00361	525	214.381	20	1.54951
MvSl-1064-A2-R4_A2g00362	471	171.926	17	1.64232
MvSl-1064-A2-R4_A2g00363	2966	2622.72	302.197	1.91377
MvSl-1064-A2-R4_A2g00364	1350	1006.72	13.7906	0.227523
MvSl-1064-A2-R4_A2g00365	2048	1704.72	442	4.30646
MvSl-1064-A2-R4_A2g00366	1147	803.718	247	5.1044
MvSl-1064-A2-R4_A2g00367	4496	4152.72	1869	7.47528
MvSl-1064-A2-R4_A2g00368	4912	4568.72	5123	18.6243
MvSl-1064-A2-R4_A2g00369	1367	1023.72	2290	37.154
MvSl-1064-A2-R4_A2g00370	3000	2656.72	475	2.96961
MvSl-1064-A2-R4_A2g00371	632	305.22	4213	229.261
MvSl-1064-A2-R4_A2g00372	1107	763.718	5101	110.936
MvSl-1064-A2-R4_A2g00373	737	400.773	10591	438.924
MvSl-1064-A2-R4_A2g00374	1300	956.718	3589	62.3075
MvSl-1064-A2-R4_A2g00375	4751	4407.72	5771	21.7464
MvSl-1064-A2-R4_A2g00376	670	339.133	1466	71.7983
MvSl-1064-A2-R4_A2g00377	204	36.8643	3	1.35165
MvSl-1064-A2-R4_A2g00378	329	82.6895	3	0.60259
MvSl-1064-A2-R4_A2g00379	2375	2031.72	2764	22.5957
MvSl-1064-A2-R4_A2g00380	1417	1073.72	745	11.5244
MvSl-1064-A2-R4_A2g00381	4447	4103.72	3255.3	13.1754
MvSl-1064-A2-R4_A2g00382	2100	1756.72	496.648	4.69567
MvSl-1064-A2-R4_A2g00383	1222	878.718	540	10.2069
MvSl-1064-A2-R4_A2g00384	159	23.2128	1	0.715522
MvSl-1064-A2-R4_A2g00385	207	37.9903	24	10.4928
MvSl-1064-A2-R4_A2g00386	159	23.2128	1	0.715522
MvSl-1064-A2-R4_A2g00387	254	51.8264	0	0
MvSl-1064-A2-R4_A2g00388	673	341.888	3172	154.099
MvSl-1064-A2-R4_A2g00389	1149	805.718	167.216	3.44704
MvSl-1064-A2-R4_A2g00390	842	500.997	99	3.2821
MvSl-1064-A2-R4_A2g00391	1164	820.718	13.6459	0.276159
MvSl-1064-A2-R4_A2g00392	225	43.0939	2	0.770841
MvSl-1064-A2-R4_A2g00393	640	312.225	1535.01	81.6572
