gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_MC01-1g02805	MvSl-1064-A1-R4_MC01-1	Chr01	2189878	2190272	1.26528948582705	-1.93904441437527	0.000397908864703281	0.0124252935382258
MvSl-1064-A1-R4_MC01-1g02869	MvSl-1064-A1-R4_MC01-1	Chr01	2340468	2340984	0.0620127547139122	5.23664578210074	5.60339469303001e-11	4.97204190484505e-09
MvSl-1064-A1-R4_MC01-1g02870	MvSl-1064-A1-R4_MC01-1	Chr01	2341587	2342353	0.356024523608338	3.42129264150485	2.8784589048077e-08	1.89681975771225e-06
MvSl-1064-A1-R4_MC01-1g02916	MvSl-1064-A1-R4_MC01-2	Chr01	2501498	2503427	2.58961598377175	-10.9137565345894	6.49962145493045e-29	1.61804465219685e-26
MvSl-1064-A1-R4_MC01-2g02957	MvSl-1064-A1-R4_MC01-2	Chr01	2548787	2549811	1.5418617432868	-1.78260390968649	0.000117616099744765	0.00435568382608506
MvSl-1064-A1-R4_MC01-2g02960	MvSl-1064-A1-R4_MC01-2	Chr01	2553249	2553440	4.15566469688749	0.935050284301563	0.0021757618263594	0.0498061039412646
MvSl-1064-A1-R4_MC02g03288	MvSl-1064-A1-R4_MC02	Chr02	318323	318827	3.88988461353958	-0.937751472958859	0.00109988008030237	0.0287379745762969
MvSl-1064-A1-R4_MC02g03352	MvSl-1064-A1-R4_MC02	Chr02	489526	492358	7.07457707072893	-1.01376068434369	8.96482900259091e-08	5.56332523384366e-06
MvSl-1064-A1-R4_MC02g03471	MvSl-1064-A1-R4_MC02	Chr02	769884	772061	2.79551170572598	-1.24902563441298	0.00117305927908599	0.0302096472964616
MvSl-1064-A1-R4_MC02g03515	MvSl-1064-A1-R4_MC02	Chr02	848679	853081	4.67341926828793	-0.867014984745633	0.000350744431151	0.0111073201129868
MvSl-1064-A1-R4_MC02g04207	MvSl-1064-A1-R4_MC02	Chr02	2493883	2495696	5.83870372853409	-0.768712972281928	0.0012619185370829	0.0320655041988888
MvSl-1064-A1-R4_MC03g04424	MvSl-1064-A1-R4_MC03	Chr03	430098	433569	2.98987347887344	-1.08816670717907	0.000776774953052937	0.0216867823341446
MvSl-1064-A1-R4_MC04-1g05292	MvSl-1064-A1-R4_MC04-1	Chr04	37919	38133	7.07622817543828	-5.89461949843809	3.1964714506679e-79	5.72935542817714e-76
MvSl-1064-A1-R4_MC04-1g05411	MvSl-1064-A1-R4_MC04-1	Chr04	269125	271347	3.41966383769051	3.87396818033752	7.09166332931992e-23	1.32407264077844e-20
MvSl-1064-A1-R4_MC04-1g05424	MvSl-1064-A1-R4_MC04-1	Chr04	313839	314606	0.723470510329014	-2.02384926592029	3.48087332901624e-05	0.00152173594022651
MvSl-1064-A1-R4_MC04-1g05832	MvSl-1064-A1-R4_MC04-1	Chr04	1323310	1326082	4.79876759987722	-6.36061002046956	4.70593593043305e-10	4.01662836271819e-08
MvSl-1064-A1-R4_MC04-1g05982	MvSl-1064-A1-R4_MC04-1	Chr04	1662724	1664510	2.59847903740985	-1.44313621148287	0.000771110328684404	0.0215959086427176
MvSl-1064-A1-R4_MC04-2g06086	MvSl-1064-A1-R4_MC04-2	Chr04	1928143	1928568	6.48255199811072	-2.05021552785628	3.43251001512136e-22	6.15243095110353e-20
MvSl-1064-A1-R4_MC05-3g06731	MvSl-1064-A1-R4_MC05-3	Chr05	655753	656997	5.37234037297907	-2.33181183397203	7.27485110289239e-21	1.25379260738695e-18
MvSl-1064-A1-R4_MC05-3g06790	MvSl-1064-A1-R4_MC05-3	Chr05	785985	787893	5.01289596249833	-1.1701871838328	5.72057855793346e-06	0.0002832476521337
MvSl-1064-A1-R4_MC06g06890	MvSl-1064-A1-R4_MC06	Chr06	127083	128657	2.73504082532038	-1.40788722008798	0.00205357290632912	0.0476790683588643
MvSl-1064-A1-R4_MC06g06907	MvSl-1064-A1-R4_MC06	Chr06	162966	164459	5.5538430327558	-1.63656253704651	2.50260606190696e-12	2.43786473117502e-10
MvSl-1064-A1-R4_MC06g07102	MvSl-1064-A1-R4_MC06	Chr06	688329	694350	2.32080409136219	-2.26366870615596	5.87376827510962e-09	4.08067529314205e-07
MvSl-1064-A1-R4_MC07g07964	MvSl-1064-A1-R4_MC07	Chr07	1055178	1056736	0.901172911723115	-1.66689496973081	0.000634424477908359	0.0184601044513465
MvSl-1064-A1-R4_MC09-2g08945	MvSl-1064-A1-R4_MC09-2	Chr09	99765	101701	1.4029412713753	1.98072999206607	2.6209624468616e-06	0.000137362955840782
MvSl-1064-A1-R4_MC09-2g09215	MvSl-1064-A1-R4_MC09-2	Chr09	754503	756762	7.0215636481076	1.41330179774564	6.72560661659067e-09	4.63652973060658e-07
MvSl-1064-A1-R4_MC09-2g09545	MvSl-1064-A1-R4_MC09-2	Chr09	1564375	1565653	5.42260405068612	-1.06410278761519	2.15992871733217e-06	0.000113866359792535
MvSl-1064-A1-R4_MC10-1g09734	MvSl-1064-A1-R4_MC10-1	Chr10	206365	207854	7.8265833053466	1.01220797198766	5.73828555719583e-05	0.00237209839904177
MvSl-1064-A1-R4_MC10-1g09833	MvSl-1064-A1-R4_MC10-1	Chr10	321690	323110	6.17347637098935	-1.53744309717898	6.22681308747852e-14	7.06388593544082e-12
MvSl-1064-A1-R4_MC10-1g09854	MvSl-1064-A1-R4_MC10-2	Chr10	358339	358600	1.35026938507039	-4.09981108831084	2.21738146775018e-12	2.19693456062294e-10
MvSl-1064-A1-R4_MC10-2g09873	MvSl-1064-A1-R4_MC10-2	Chr10	375140	376647	5.5767335969066	-0.742625419703607	0.00080814032246673	0.022284780215221
MvSl-1064-A1-R4_MC10-2g09942	MvSl-1064-A1-R4_MC10-2	Chr10	458270	461248	6.87514817622967	-0.840026231426252	9.07842277538825e-05	0.00355640217683238
MvSl-1064-A1-R4_MC10-2g10132	MvSl-1064-A1-R4_MC11	Chr11	9415	9570	6.12094498371444	-1.29644444417939	3.10454836677992e-08	2.03087317248771e-06
MvSl-1064-A1-R4_MC11g10175	MvSl-1064-A1-R4_MC11	Chr11	63055	63806	4.35091223283184	-0.88583706951435	0.000886135322280858	0.0240652871463062
MvSl-1064-A1-R4_MC11g10201	MvSl-1064-A1-R4_MC11	Chr11	111768	112617	1.29140270852125	-2.87669102134467	2.50879134940069e-09	1.90540576892618e-07
MvSl-1064-A1-R4_MC11g10220	MvSl-1064-A1-R4_MC11	Chr11	153045	154124	5.02294753574294	8.62183415236414	1.05984352342873e-100	2.37457941424207e-97
MvSl-1064-A1-R4_MC13g11330	MvSl-1064-A1-R4_MC13	Chr13	133183	134053	6.38464345711178	0.743837985972578	0.000215120832447164	0.00716696245498693
MvSl-1064-A1-R4_MC14g11962	MvSl-1064-A1-R4_MC14	Chr14	552263	553716	3.9797909595531	-1.00735018587158	0.000684015891059916	0.0197038001818771
MvSl-1064-A1-R4_MC14g11983	MvSl-1064-A1-R4_MC14	Chr14	595791	600758	2.19849476905777	-4.62654207011007	2.91832436340527e-22	5.33755570302818e-20
MvSl-1064-A1-R4_MC15g12133	MvSl-1064-A1-R4_MC15	Chr15	314678	314866	2.13099665921612	-1.671446500954	2.48640452494252e-05	0.00114272601807871
MvSl-1064-A1-R4_MC16g12190	MvSl-1064-A1-R4_MC16	Chr16	47318	47719	4.16660381461965	-1.14062526012671	2.76780809522939e-05	0.00122797505690326
MvSl-1064-A1-R4_MC16g12196	MvSl-1064-A1-R4_MC16	Chr16	52524	55457	5.28742513051561	-1.65430147300347	3.36400698808393e-13	3.5468506620245e-11
