target_id	length	eff_length	est_counts	tpm
MvSl-1064-A2-R4_MC14g12075	858	527.835	123	3.85459
MvSl-1064-A2-R4_MC14g12076	1245	913.773	140.334	2.54037
MvSl-1064-A2-R4_MC14g12077	1863	1531.77	1.10876	0.0119733
MvSl-1064-A2-R4_MC14g12078	1557	1225.77	40.5796	0.547607
MvSl-1064-A2-R4_MC14g12080	177	26.5008	101.34	63.2547
MvSl-1064-A2-R4_MC14g12081	345	90.6277	1498.76	273.554
MvSl-1064-A2-R4_MC14g12082	852	521.993	7596	240.709
MvSl-1064-A2-R4_MC14g12083	2184	1852.77	3113	27.7925
MvSl-1064-A2-R4_MC01g02550	3354	3022.77	3246	17.7629
MvSl-1064-A2-R4_MC14g12084	1422	1090.77	1933.39	29.3195
MvSl-1064-A2-R4_MC14g12085	213	36.8038	0	0
MvSl-1064-A2-R4_MC14g12086	375	109.489	910.189	137.51
MvSl-1064-A2-R4_MC14g12087	225	40.3547	133.065	54.5433
MvSl-1064-A2-R4_MC14g12090	1461	1129.77	0	0
MvSl-1064-A2-R4_MC14g12091	2904	2572.77	1478.34	9.50485
MvSl-1064-A2-R4_MC14g12092	258	49.7159	0	0
MvSl-1064-A2-R4_MC14g12093	474	178.035	31	2.88023
MvSl-1064-A2-R4_MC14g12094	5001	4669.77	2972	10.5275
MvSl-1064-A2-R4_MC14g12095	963	631.839	1334	34.9238
MvSl-1064-A2-R4_MC01g02551	648	327.358	1281	64.7289
MvSl-1064-A2-R4_MC14g12096	1242	910.773	20	0.363238
MvSl-1064-A2-R4_MC14g12097	993	661.773	6340	158.472
MvSl-1064-A2-R4_MC14g12098	144	18.5797	222	197.645
MvSl-1064-A2-R4_MC14g12099	537	229.144	723	52.1916
MvSl-1064-A2-R4_MC14g12100	3258	2926.77	6379	36.0525
MvSl-1064-A2-R4_MC14g12101	1317	985.773	102.28	1.71626
MvSl-1064-A2-R4_MC14g12102	732	405.368	3578	146.003
MvSl-1064-A2-R4_MC14g12103	1218	886.773	573	10.6884
MvSl-1064-A2-R4_MC14g12104	597	281.487	419	24.6222
MvSl-1064-A2-R4_MC14g12105	1641	1309.77	2498	31.5477
MvSl-1064-A2-R4_MC01g02552	1083	751.773	7350	161.723
MvSl-1064-A2-R4_MC14g12106	1374	1042.77	365	5.78994
MvSl-1064-A2-R4_MC14g12107	1680	1348.77	3887	47.6702
MvSl-1064-A2-R4_MC14g12108	1869	1537.77	3691	39.703
MvSl-1064-A2-R4_MC14g12109	1053	721.773	849	19.4571
MvSl-1064-A2-R4_MC14g12110	4395	4063.77	2659	10.8233
MvSl-1064-A2-R4_MC14g12111	8292	7960.77	3936	8.17845
MvSl-1064-A2-R4_MC14g12112	3984	3652.77	2345	10.6192
MvSl-1064-A2-R4_MC14g12113	201	34.0701	331	160.704
MvSl-1064-A2-R4_MC14g12114	852	521.993	8250	261.433
MvSl-1064-A2-R4_MC14g12115	1119	787.773	828	17.386
MvSl-1064-A2-R4_MC01g02553	2373	2041.77	2479	20.0835
MvSl-1064-A2-R4_A2g00313	877	546.62	99.5743	3.01323
MvSl-1064-A2-R4_MC14g12116	630	311.063	417	22.1747
MvSl-1064-A2-R4_MC14g12117	1119	787.773	1405	29.5017
MvSl-1064-A2-R4_MC14g12118	1734	1402.77	1131	13.3366
MvSl-1064-A2-R4_MC14g12119	222	39.1227	8.64912	3.65691
MvSl-1064-A2-R4_MC14g12120	954	623.027	676	17.9478
MvSl-1064-A2-R4_MC14g12121	1587	1255.77	1978	26.0547
MvSl-1064-A2-R4_MC14g12122	435	149.801	48	5.30028
MvSl-1064-A2-R4_MC14g12123	756	428.45	2096	80.9213
MvSl-1064-A2-R4_MC14g12124	1647	1315.77	1776	22.3272
MvSl-1064-A2-R4_MC14g12125	687	363.203	2955	134.58
MvSl-1064-A2-R4_MC01g02554	1083	751.773	2117	46.5806
MvSl-1064-A2-R4_MC14g12126	1455	1123.77	9469	139.379
MvSl-1064-A2-R4_MC14g12127	954	623.027	1074	28.5147
MvSl-1064-A2-R4_MC14g12128	783	454.337	852	31.0193
MvSl-1064-A2-R4_MC14g12129	2070	1738.77	1397	13.29
MvSl-1064-A2-R4_MC14g12130	1908	1576.77	1259	13.2077
MvSl-1064-A2-R4_MC14g12131	2139	1807.77	2256	20.6427
MvSl-1064-A2-R4_MC14g12132	192	31.3116	221	116.75
MvSl-1064-A2-R4_MC14g12133	2172	1840.77	3208	28.8274
MvSl-1064-A2-R4_MC14g12134	1476	1144.77	1465	21.1685
MvSl-1064-A2-R4_MC14g12135	1023	691.773	1909	45.6471
MvSl-1064-A2-R4_MC01g02555	2340	2008.77	614	5.05602
MvSl-1064-A2-R4_MC14g12136	3318	2986.77	1903	10.5392
MvSl-1064-A2-R4_MC14g12137	3018	2686.77	1135	6.98773
MvSl-1064-A2-R4_MC14g12138	3252	2920.77	2033	11.5136
MvSl-1064-A2-R4_MC14g12139	180	27.4832	28.4201	17.1053
MvSl-1064-A2-R4_MC14g12140	483	184.982	23	2.05669
MvSl-1064-A2-R4_MC14g12141	4773	4441.77	5918.68	22.0414
MvSl-1064-A2-R4_MC14g12142	306	69.7387	11	2.6091
MvSl-1064-A2-R4_MC14g12143	1158	826.773	96	1.92069
MvSl-1064-A2-R4_MC14g12144	1239	907.773	1656	30.1755
MvSl-1064-A2-R4_MC14g12145	660	338.301	965	47.184
MvSl-1064-A2-R4_MC01g02556	8583	8251.77	1971	3.95103
MvSl-1064-A2-R4_MC14g12146	3333	3001.77	64442	355.11
MvSl-1064-A2-R4_MC14g12147	2268	1936.77	2649	22.6243
MvSl-1064-A2-R4_MC14g12148	342	89.1698	491	91.0826
MvSl-1064-A2-R4_MC14g12149	2103	1771.77	3907	36.476
MvSl-1064-A2-R4_MC14g12150	3021	2689.77	1079	6.63555
MvSl-1064-A2-R4_MC14g12151	1575	1243.77	7727	102.764
MvSl-1064-A2-R4_MC14g12152	375	109.489	374	56.5033
MvSl-1064-A2-R4_MC14g12153	1245	913.773	610	11.0424
MvSl-1064-A2-R4_MC14g12154	2724	2392.77	2742	18.9556
MvSl-1064-A2-R4_MC14g12155	267	52.9726	229.658	71.7135
MvSl-1064-A2-R4_MC01g02557	597	281.487	387	22.7417
MvSl-1064-A2-R4_MC14g12156	1539	1207.77	2509	34.3627
MvSl-1064-A2-R4_MC14g12157	978	646.839	3538	90.476
MvSl-1064-A2-R4_MC14g12158	3060	2728.77	2571	15.585
MvSl-1064-A2-R4_MC14g12159	339	87.3034	14.2571	2.70129
MvSl-1064-A2-R4_MC14g12160	1446	1114.77	59.7543	0.886653
MvSl-1064-A2-R4_MC14g12161	249	46.7993	0	0
MvSl-1064-A2-R4_MC14g12162	1248	916.773	66.4546	1.19904
MvSl-1064-A2-R4_MC14g12163	1446	1114.77	2498	37.0661
MvSl-1064-A2-R4_MC14g12164	2835	2503.77	1041	6.87744
MvSl-1064-A2-R4_MC14g12165	537	229.144	0	0
MvSl-1064-A2-R4_MC01g02558	219	38.3581	94	40.5361
MvSl-1064-A2-R4_MC14g12166	592	277.333	0	0
MvSl-1064-A2-R4_MC14g12167	135	15.7361	7	7.35821
MvSl-1064-A2-R4_MC14g12168	1977	1645.77	550	5.52795
MvSl-1064-A2-R4_MC14g12170	294	63.7641	151.706	39.3547
MvSl-1064-A2-R4_MC14g12171	195	32.2795	0	0
MvSl-1064-A2-R4_MC14g12172	498	197.004	2	0.167929
MvSl-1064-A2-R4_MC14g12173	942	611.151	3792	102.634
MvSl-1064-A2-R4_MC14g12174	870	539.675	1161	35.5854
MvSl-1064-A2-R4_MC14g12175	345	90.6277	1299	237.094
MvSl-1064-A2-R4_MC14g12176	1542	1210.77	11	0.15028
MvSl-1064-A2-R4_MC01g02559	711	385.611	186	7.97875
MvSl-1064-A2-R4_MC14g12177	1455	1123.77	992	14.6017
MvSl-1064-A2-R4_MC14g12178	294	63.7641	11328	2938.65
MvSl-1064-A2-R4_MC14g12179	1005	673.773	485	11.9069
MvSl-1064-A2-R4_MC14g12180	507	204.101	56	4.53852
MvSl-1064-A2-R4_MC14g12181	1032	700.773	573	13.5254
MvSl-1064-A2-R4_MC14g12182	246	46.0397	135	48.5034
MvSl-1064-A2-R4_MC14g12183	1473	1141.77	623	9.02567
MvSl-1064-A2-R4_MC14g12184	1419	1087.77	359	5.45918
MvSl-1064-A2-R4_MC14g12185	405	129.025	183	23.4611
MvSl-1064-A2-R4_MC14g12186	717	391.454	1168	49.3552
MvSl-1064-A2-R4_MC01g02560	390	119.322	1132	156.927
MvSl-1064-A2-R4_MC14g12187	336	85.874	302.152	58.2016
MvSl-1064-A2-R4_MC14g12189	306	69.7387	30.3486	7.1984
MvSl-1064-A2-R4_MC14g12190	1257	925.773	165.116	2.95023
MvSl-1064-A2-R4_MC14g12191	531	224.043	14.2137	1.04942
MvSl-1064-A2-R4_MC14g12192	1587	1255.77	3.46243	0.045608
MvSl-1064-A2-R4_MC14g12193	3750	3418.77	417.53	2.02018
MvSl-1064-A2-R4_MC14g12194	135	15.7361	8.11671	8.53206
MvSl-1064-A2-R4_MC14g12195	2100	1768.77	1514	14.1588
MvSl-1064-A2-R4_MC14g12196	825	495.298	528	17.6335
MvSl-1064-A2-R4_MC14g12197	2196	1864.77	549	4.86987
MvSl-1064-A2-R4_MC01g02561	582	268.276	465	28.671
MvSl-1064-A2-R4_MC14g12198	3465	3133.77	1000	5.27842
MvSl-1064-A2-R4_MC14g12199	831	501.198	4751	156.8
MvSl-1064-A2-R4_MC14g12200	396	123.092	7864.72	1056.88
MvSl-1064-A2-R4_MC14g12201	342	89.1698	2	0.371008
MvSl-1064-A2-R4_MC14g12202	1467	1135.77	990	14.4183
MvSl-1064-A2-R4_MC14g12203	1134	802.773	520	10.7147
MvSl-1064-A2-R4_MC14g12204	4917	4585.77	4987	17.9886
MvSl-1064-A2-R4_MC14g12205	1959	1627.77	1382	14.0438
MvSl-1064-A2-R4_MC14g12206	789	460.108	1475	53.0278
MvSl-1064-A2-R4_MC14g12207	288	60.9852	320.277	86.8706
MvSl-1064-A2-R4_MC01g02562	837	507.148	8810	287.351
MvSl-1064-A2-R4_MC14g12208	210	35.9674	1000	459.899
MvSl-1064-A2-R4_MC14g12209	3375	3043.77	3470	18.8577
MvSl-1064-A2-R4_MC14g12210	606	289.685	1186	67.722
MvSl-1064-A2-R4_MC14g12211	774	445.789	678.462	25.1749
MvSl-1064-A2-R4_MC14g12212	879	548.62	394.532	11.8955
MvSl-1064-A2-R4_MC14g12213	141	17.7486	10.9376	10.1936
MvSl-1064-A2-R4_MC14g12215	4533	4201.77	70.0322	0.2757
MvSl-1064-A2-R4_MC14g12216	438	152.104	130.214	14.1608
MvSl-1064-A2-R4_MC14g12217	1803	1471.77	3386	38.0555
MvSl-1064-A2-R4_MC14g12218	912	581.451	967	27.5096
MvSl-1064-A2-R4_MC01g02563	1950	1618.77	1926	19.6808
MvSl-1064-A2-R4_A2g01447	1042	710.773	1544	35.9325
MvSl-1064-A2-R4_MC14g12219	1395	1063.77	2215	34.4426
MvSl-1064-A2-R4_MC14g12220	3312	2980.77	1405	7.79684
MvSl-1064-A2-R4_MC14g12221	936	605.272	855	23.3661
MvSl-1064-A2-R4_MC14g12222	873	542.675	248.201	7.56544
MvSl-1064-A2-R4_MC14g12223	738	410.997	2026.59	81.5639
MvSl-1064-A2-R4_MC14g12224	2703	2371.77	1703	11.8772
MvSl-1064-A2-R4_MC14g12225	1059	727.773	234.624	5.33271
MvSl-1064-A2-R4_MC14g12226	3360	3028.77	464.11	2.53469
MvSl-1064-A2-R4_MC14g12227	987	655.839	0	0
MvSl-1064-A2-R4_MC14g12228	330	82.4191	0	0
MvSl-1064-A2-R4_MC01g02564	324	79.4265	75	15.6195
MvSl-1064-A2-R4_MC14g12229	162	24.0524	26.3085	18.093
MvSl-1064-A2-R4_MC14g12230	3216	2884.77	7489.24	42.9435
MvSl-1064-A2-R4_MC14g12231	165	24.9448	1.09924	0.728925
MvSl-1064-A2-R4_MC14g12232	1173	841.773	428.7	8.42422
MvSl-1064-A2-R4_MC14g12233	486	187.208	42.6851	3.77158
MvSl-1064-A2-R4_MC14g12234	1707	1375.77	625.541	7.52108
MvSl-1064-A2-R4_MC14g12235	369	105.317	165.445	25.9853
MvSl-1064-A2-R4_MC14g12236	156	21.9377	0	0
MvSl-1064-A2-R4_MC14g12237	933	602.332	1579	43.3628
MvSl-1064-A2-R4_MC14g12238	2259	1927.77	2919	25.0466
MvSl-1064-A2-R4_MC01g02565	390	119.322	23.316	3.23226
MvSl-1064-A2-R4_MC14g12239	582	268.276	83.0728	5.1221
MvSl-1064-A2-R4_MC14g12240	3612	3280.77	532.601	2.68533
MvSl-1064-A2-R4_MC14g12241	912	581.451	43.0604	1.225
MvSl-1064-A2-R4_MC14g12242	186	29.6122	1.05432	0.58894
MvSl-1064-A2-R4_MC14g12243	402	127.027	51	6.64116
MvSl-1064-A2-R4_MC14g12244	504	201.681	1649	135.247
MvSl-1064-A2-R4_MC14g12245	1450	1118.77	198.553	2.93566
MvSl-1064-A2-R4_MC14g12246	216	37.8082	0	0
MvSl-1064-A2-R4_MC14g12247	1437	1105.77	38.2424	0.572071
MvSl-1064-A2-R4_MC14g12248	1557	1225.77	0	0
MvSl-1064-A2-R4_MC01g02566	1761	1429.77	478.566	5.53664
MvSl-1064-A2-R4_MC14g12249	348	92.4714	1	0.178881
MvSl-1064-A2-R4_MC14g12250	2952	2620.77	71.0243	0.448279
MvSl-1064-A2-R4_MC14g12251	2463	2131.77	16.1509	0.125322
MvSl-1064-A2-R4_MC14g12252	249	46.7993	2	0.706907
MvSl-1064-A2-R4_MC14g12253	4647	4315.77	96.8157	0.371072
MvSl-1064-A2-R4_C22g01856	2868	2536.77	6.52621	0.042555
MvSl-1064-A2-R4_C22g01854	516	211.398	2.45746	0.19229
MvSl-1064-A2-R4_C22g01853	2115	1783.77	0	0
MvSl-1064-A2-R4_C22g01852	189	30.4218	15.8871	8.63834
MvSl-1064-A2-R4_C22g01851	2343	2011.77	1.75425	0.0144239
MvSl-1064-A2-R4_MC01g02567	1842	1510.77	1.04117	0.0113997
MvSl-1064-A2-R4_C22g01850	2223	1891.77	0	0
MvSl-1064-A2-R4_C22g01849	1407	1075.77	7.4503	0.114558
MvSl-1064-A2-R4_C22g01848	1074	742.773	5.68689	0.126646
MvSl-1064-A2-R4_C22g01847	2853	2521.77	2.61764	0.0171702
MvSl-1064-A2-R4_C22g01846	4386	4054.77	0	0
MvSl-1064-A2-R4_C22g01845	2592	2260.77	7.02632	0.0514094
MvSl-1064-A2-R4_MC15g12260	178	27.0481	0	0
MvSl-1064-A2-R4_MC15g12261	651	330.088	8	0.400896
MvSl-1064-A2-R4_MC15g12262	1713	1381.77	6398	76.5912
MvSl-1064-A2-R4_MC15g12263	3840	3508.77	3309	15.5996
MvSl-1064-A2-R4_MC01g02568	669	346.462	825	39.3885
MvSl-1064-A2-R4_MC15g12264	3555	3223.77	11908	61.1006
MvSl-1064-A2-R4_MC15g12265	840	510.148	3548	115.043
MvSl-1064-A2-R4_MC15g12266	1710	1378.77	205.044	2.45994
MvSl-1064-A2-R4_MC15g12267	3153	2821.77	5439.37	31.8858
MvSl-1064-A2-R4_MC15g12268	1584	1252.77	2659	35.1089
MvSl-1064-A2-R4_MC15g12269	1566	1234.77	913	12.2308
MvSl-1064-A2-R4_MC15g12270	978	646.839	268	6.85346
MvSl-1064-A2-R4_MC15g12271	204	34.8218	27	12.8258
MvSl-1064-A2-R4_MC15g12272	1266	934.773	440	7.78606
MvSl-1064-A2-R4_MC15g12273	1818	1486.77	5152	57.3195
MvSl-1064-A2-R4_MC01g02569	372	107.445	24.0581	3.70377
MvSl-1064-A2-R4_MC15g12274	2421	2089.77	6248	49.4553
MvSl-1064-A2-R4_MC15g12275	1452	1120.77	3101	45.7673
MvSl-1064-A2-R4_MC15g12276	351	94.1203	99	17.399
MvSl-1064-A2-R4_MC15g12277	132	15	17	18.7469
MvSl-1064-A2-R4_MC15g12278	378	111.476	5524	819.676
MvSl-1064-A2-R4_MC15g12279	453	162.922	122	12.3866
MvSl-1064-A2-R4_MC15g12280	1209	877.773	2729	51.4272
MvSl-1064-A2-R4_MC15g12281	213	36.8038	0	0
MvSl-1064-A2-R4_MC15g12282	150	20.0382	0	0
MvSl-1064-A2-R4_MC15g12283	1668	1336.77	1799	22.261
MvSl-1064-A2-R4_MC01g02570	243	45.3052	118.3	43.1925
MvSl-1064-A2-R4_MC15g12284	669	346.462	91	4.34468
MvSl-1064-A2-R4_MC15g12285	1335	1003.77	179	2.94977
MvSl-1064-A2-R4_MC15g12286	177	26.5008	28	17.4771
MvSl-1064-A2-R4_MC15g12287	1935	1603.77	6040	62.2967
MvSl-1064-A2-R4_MC15g12288	246	46.0397	48.7067	17.4996
MvSl-1064-A2-R4_MC15g12289	828	498.298	186.621	6.19501
MvSl-1064-A2-R4_MC15g12290	315	74.4334	2.0634	0.45855
MvSl-1064-A2-R4_MC15g12291	3882	3550.77	707.999	3.29823
MvSl-1064-A2-R4_MC15g12292	189	30.4218	0	0
MvSl-1064-A2-R4_MC15g12293	342	89.1698	0	0
MvSl-1064-A2-R4_MC01g02571	720	394.256	748	31.383
MvSl-1064-A2-R4_MC15g12294	426	143.001	6	0.694038
MvSl-1064-A2-R4_MC15g12295	3459	3127.77	3243	17.1507
MvSl-1064-A2-R4_MC15g12296	3858	3526.77	712	3.33944
MvSl-1064-A2-R4_MC15g12297	3252	2920.77	2893	16.3841
MvSl-1064-A2-R4_MC15g12298	273	55.1997	22.75	6.81736
MvSl-1064-A2-R4_MC15g12299	1137	805.773	398.321	8.17695
MvSl-1064-A2-R4_MC15g12300	1341	1009.77	1631.96	26.7336
MvSl-1064-A2-R4_MC15g12301	273	55.1997	3.25	0.973909
MvSl-1064-A2-R4_MC15g12302	651	330.088	30.0405	1.50539
MvSl-1064-A2-R4_MC15g12303	2415	2083.77	5912	46.9305
MvSl-1064-A2-R4_MC01g02572	888	557.565	68	2.01737
MvSl-1064-A2-R4_MC15g12304	525	218.927	745	56.2897
MvSl-1064-A2-R4_MC15g12305	1578	1246.77	1480	19.6357
MvSl-1064-A2-R4_MC15g12306	1134	802.773	212	4.36832
MvSl-1064-A2-R4_MC15g12307	2898	2566.77	2375	15.3055
MvSl-1064-A2-R4_MC15g12308	465	171.454	694	66.9552
MvSl-1064-A2-R4_MC15g12309	612	295.259	446.47	25.0127
MvSl-1064-A2-R4_MC15g12310	123	14.6061	0	0
MvSl-1064-A2-R4_MC15g12311	171	25.734	1	0.642783
MvSl-1064-A2-R4_MC15g12312	846	516.097	12.3098	0.394539
MvSl-1064-A2-R4_MC15g12313	1224	892.773	7	0.129697
MvSl-1064-A2-R4_MC01g02573	774	445.789	45	1.66976
MvSl-1064-A2-R4_A2g01227	264	51.7914	1869	596.93
MvSl-1064-A2-R4_MC15g12314	876	545.62	7	0.212216
MvSl-1064-A2-R4_MC15g12315	2190	1858.77	739	6.57642
MvSl-1064-A2-R4_MC15g12316	696	371.569	5716	254.463
MvSl-1064-A2-R4_MC15g12317	2871	2539.77	1398	9.10508
MvSl-1064-A2-R4_MC15g12318	4815	4483.77	8482	31.2915
MvSl-1064-A2-R4_MC15g12319	2229	1897.77	806	7.02526
MvSl-1064-A2-R4_MC15g12320	288	60.9852	23	6.23842
MvSl-1064-A2-R4_MC15g12321	498	197.004	51	4.2822
MvSl-1064-A2-R4_MC15g12322	1035	703.773	14.5667	0.342373
MvSl-1064-A2-R4_MC15g12323	2679	2347.77	113.076	0.796684
MvSl-1064-A2-R4_MC01g02574	735	408.245	940	38.0871
MvSl-1064-A2-R4_MC15g12324	654	332.851	45.2929	2.25087
MvSl-1064-A2-R4_MC15g12325	102	14.2	20.2359	23.5725
MvSl-1064-A2-R4_MC15g12326	903	572.509	100	2.88928
MvSl-1064-A2-R4_MC15g12327	1638	1306.77	1168	14.7848
MvSl-1064-A2-R4_MC15g12328	804	474.782	2203	76.7523
MvSl-1064-A2-R4_MC15g12329	1485	1153.77	1020	14.6235
MvSl-1064-A2-R4_MC15g12330	1761	1429.77	260	3.008
MvSl-1064-A2-R4_MC15g12331	1548	1216.77	31	0.421428
MvSl-1064-A2-R4_MC15g12332	2916	2584.77	3848	24.6254
MvSl-1064-A2-R4_MC15g12333	1050	718.773	1714	39.4449
MvSl-1064-A2-R4_MC01g02575	543	234.2	1785	126.073
MvSl-1064-A2-R4_MC15g12334	8142	7810.77	2854	6.04409
MvSl-1064-A2-R4_MC15g12335	2859	2527.77	2875	18.8136
MvSl-1064-A2-R4_MC15g12336	1158	826.773	8438	168.82
MvSl-1064-A2-R4_MC15g12337	1050	718.773	3383	77.8541
MvSl-1064-A2-R4_MC15g12338	2526	2194.77	7947	59.8942
MvSl-1064-A2-R4_MC15g12339	1788	1456.77	2883	32.7359
MvSl-1064-A2-R4_MC15g12340	1197	865.773	451	8.61676
MvSl-1064-A2-R4_MC15g12341	1614	1282.77	3185	41.0706
MvSl-1064-A2-R4_MC15g12342	252	47.6312	0	0
MvSl-1064-A2-R4_MC15g12343	717	391.454	3730	157.616
MvSl-1064-A2-R4_MC01g02576	3537	3205.77	2321	11.9761
MvSl-1064-A2-R4_MC15g12344	2715	2383.77	2285	15.856
MvSl-1064-A2-R4_MC15g12345	828	498.298	914	30.3409
MvSl-1064-A2-R4_MC15g12346	315	74.4334	145	32.2234
MvSl-1064-A2-R4_MC15g12347	1050	718.773	1885	43.3801
MvSl-1064-A2-R4_MC15g12348	2817	2485.77	1878	12.497
MvSl-1064-A2-R4_MC15g12349	933	602.332	2428	66.6782
MvSl-1064-A2-R4_MC15g12350	2802	2470.77	37497	251.035
MvSl-1064-A2-R4_MC15g12351	384	115.559	3532	505.579
MvSl-1064-A2-R4_MC15g12352	465	171.454	2063	199.033
MvSl-1064-A2-R4_MC15g12353	1449	1117.77	2882	42.6493
MvSl-1064-A2-R4_MC01g02577	678	354.677	267	12.4523
MvSl-1064-A2-R4_MC15g12354	1947	1615.77	4288	43.8981
MvSl-1064-A2-R4_MC15g12355	2850	2518.77	3165	20.7853
MvSl-1064-A2-R4_MC15g12356	435	149.801	1156	127.648
MvSl-1064-A2-R4_MC15g12357	183	28.6507	80	46.1877
MvSl-1064-A2-R4_MC15g12358	513	208.857	60	4.75197
MvSl-1064-A2-R4_MC15g12359	804	474.782	78	2.71751
MvSl-1064-A2-R4_MC15g12360	1884	1552.77	1672	17.8115
MvSl-1064-A2-R4_MC15g12361	1731	1399.77	1842	21.7672
MvSl-1064-A2-R4_MC15g12362	3246	2914.77	627	3.55823
MvSl-1064-A2-R4_MC15g12363	828	498.298	473.886	15.731
MvSl-1064-A2-R4_MC01g02578	1611	1279.77	723	9.34494
MvSl-1064-A2-R4_MC15g12364	588	273.766	513.898	31.0505
