gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A2-R4_A2g00155	MvSl-1064-A2-R4_A2g00155	aMAT	349696	351551	8.22741397444041	4.23459792606034	2.68803585909522	-1.54656206696513	1.5809097235164e-66	6.71097615579425e-32	3.0206812455881e-12	1.74346848421711e-64	1.01626215039833e-29	1.51422094455221e-11
MvSl-1064-A2-R4_A2g00156	MvSl-1064-A2-R4_A2g00156	aMAT	352283	352621	2.64512699269638	2.67440161570746	2.76650030319258	0.0920986874851149	5.6949973074071e-07	2.62757380342753e-07	0.859923028582195	1.59133689564727e-06	4.29989738864124e-06	0.883611408547189
MvSl-1064-A2-R4_A2g00157	MvSl-1064-A2-R4_A2g00157	aMAT	352674	353438	2.74631849499396	2.10791642710309	3.00333119296892	0.895414765865826	0.000130655316827258	1.75916069295314e-07	0.103672951425283	0.000269108575828129	2.95994102665051e-06	0.136322675629979
MvSl-1064-A2-R4_A2g00158	MvSl-1064-A2-R4_A2g00158	aMAT	354083	358780	4.86638590927878	-1.07543059344105	2.13075748314177	3.20618807658282	3.0086708620607e-05	6.78508990179137e-15	5.4805008016729e-30	6.78053633195644e-05	2.8446909976684e-13	1.08816362297012e-28
MvSl-1064-A2-R4_A2g00159	MvSl-1064-A2-R4_A2g00159	aMAT	358917	359140	1.44605405544514	-2.62146908992454	2.06861810263981	4.69008719256436	4.39324195466052e-09	0.000195788960140721	4.05504209920483e-19	1.55961626563981e-08	0.00164989600464099	3.83433896910832e-18
MvSl-1064-A2-R4_A2g00167	MvSl-1064-A2-R4_A2g00167	aMAT	385448	386018	0.750802054937715	3.48567857303254	2.31579779818702	-1.16988077484552	1.13531671085404e-11	6.77888958614198e-07	0.0329486102400849	5.23587424923869e-11	1.0159322561447e-05	0.0476341692071674
MvSl-1064-A2-R4_A2g00168	MvSl-1064-A2-R4_A2g00168	aMAT	386178	387018	3.21123347383524	2.0968648851109	1.08760363196985	-1.00926125314105	9.49872623334631e-09	0.0019497660539083	0.00507619524251329	3.26028675113436e-08	0.0115618506037134	0.00845421486056136
MvSl-1064-A2-R4_A2g00174	MvSl-1064-A2-R4_A2g00174	aMAT	401533	401897	5.64815013776482	1.58509445697783	2.31204694233234	0.726952485354512	9.26445035480249e-15	4.81154354603711e-28	0.000382689789861765	5.75962704043052e-14	5.61125526644742e-26	0.000757909546737745
MvSl-1064-A2-R4_A2g00176	MvSl-1064-A2-R4_A2g00176	aMAT	404255	405790	7.59271112366486	5.04421324405097	2.8112428736648	-2.23297037038617	2.25543339098579e-81	1.49230831685683e-32	2.67587724042315e-21	5.32177376393995e-79	2.5234933638049e-30	2.99002758604992e-20
MvSl-1064-A2-R4_A2g00177	MvSl-1064-A2-R4_A2g00177	aMAT	405893	406045	2.06382752430688	2.1557850151137	0.964519374080778	-1.19126564103292	6.52712102482103e-07	0.0188037054550597	0.00568036117121105	1.80792164667852e-06	0.0762824452407181	0.00937883554810534
MvSl-1064-A2-R4_A2g00179	MvSl-1064-A2-R4_A2g00179	aMAT	407780	409059	4.87017521513976	-2.10775589874394	-0.335292633349889	1.77246326539405	1.99465121802157e-17	0.16828410429233	3.89340077506268e-13	1.56881637659278e-16	0.383171122565077	2.14221498176713e-12
MvSl-1064-A2-R4_A2g00182	MvSl-1064-A2-R4_A2g00182	aMAT	410779	412283	3.0493737572555	-3.65576846224535	0.402165834335958	4.05793429658131	6.64147403786455e-25	0.283574162476149	4.60359286835845e-29	9.25609829507881e-24	0.534288477712722	8.61772200043632e-28
MvSl-1064-A2-R4_A2g00187	MvSl-1064-A2-R4_A2g00187	aMAT	419331	421397	4.45184467138775	2.42671337255427	1.45144458305495	-0.975268789499317	1.20469450587566e-17	1.00522848360265e-07	0.00041896806924201	9.58653369146232e-17	1.76759934049091e-06	0.000824127574743977
MvSl-1064-A2-R4_A2g00188	MvSl-1064-A2-R4_A2g00188	aMAT	421930	422088	0.0809709714990969	2.81523208733787	1.1759158734284	-1.63931621390947	1.96232807783563e-07	0.0126265581788713	0.00374576890998127	5.77262414546835e-07	0.0550769816349217	0.00636805820386561
MvSl-1064-A2-R4_A2g00189	MvSl-1064-A2-R4_A2g00189	aMAT	422636	426797	6.1654690085175	2.39091591787343	1.5145350068236	-0.876380911049825	9.27869212685811e-18	2.01880326146802e-08	0.00108583936770144	7.45380920974682e-17	3.8886346240693e-07	0.00201156839999565
MvSl-1064-A2-R4_A2g00190	MvSl-1064-A2-R4_A2g00190	aMAT	427011	427244	1.65738188966236	2.43215279953303	1.80338841520145	-0.628764384331579	5.56171824259099e-09	7.04449272616463e-06	0.138971796303495	1.94986846196711e-08	8.49862344823618e-05	0.178193888714874
MvSl-1064-A2-R4_A2g00192	MvSl-1064-A2-R4_A2g00192	aMAT	428450	431862	7.41273042058203	-1.16988991158422	1.26327090540247	2.43316081698669	0.011349945679115	0.00643028836119241	4.1877180257747e-07	0.017719118150531	0.0316400124697663	1.21743802548739e-06
MvSl-1064-A2-R4_A2g00193	MvSl-1064-A2-R4_A2g00193	aMAT	433391	439422	3.99951826526311	2.56029448321123	2.12656526795347	-0.433729215257766	9.47659503490091e-16	9.71720447737266e-12	0.162377742870745	6.47907905822808e-15	2.76164584390541e-10	0.204962002882133
MvSl-1064-A2-R4_A2g00194	MvSl-1064-A2-R4_A2g00194	aMAT	439864	440360	1.77511888882968	4.15122343633427	1.87451865294024	-2.27670478339403	1.95669334346665e-18	3.27282184469581e-06	1.8449093654952e-06	1.64478961580883e-17	4.19798362026343e-05	4.9545924887015e-06
MvSl-1064-A2-R4_A2g00197	MvSl-1064-A2-R4_A2g00197	aMAT	444513	444734	0.166644723682303	1.82906922115816	-0.843514948897949	-2.67258417005611	0.000743336033160977	0.0607279736837526	2.57927768546702e-07	0.00138586684903551	0.187335366675389	7.67880029247312e-07
MvSl-1064-A2-R4_A2g00202	MvSl-1064-A2-R4_A2g00202	aMAT	455448	456416	1.8292743477449	4.84918890535989	1.28772197703161	-3.56146692832828	4.99592337201029e-25	0.000310271045845182	7.38952676668603e-14	7.01087669881278e-24	0.00244410716703821	4.34632687390124e-13
MvSl-1064-A2-R4_A2g00205	MvSl-1064-A2-R4_A2g00205	aMAT	463029	463884	4.6834855152561	-1.47815565816017	-6.55161101829377	-5.07345536013359	1.6225508550746e-05	7.43719743943352e-89	4.91088312514587e-68	3.77385008463532e-05	5.8044465554225e-86	5.13668249358041e-66
MvSl-1064-A2-R4_A2g00208	MvSl-1064-A2-R4_A2g00208	aMAT	467694	469034	6.02282955860596	3.87148655878242	-7.14090244400916	-11.0123890027916	4.9618072129536e-13	3.35882180613002e-107	5.96514944739019e-146	2.59497401972305e-12	3.40786060449952e-104	8.64605804188869e-143
MvSl-1064-A2-R4_A2g00209	MvSl-1064-A2-R4_A2g00209	aMAT	469323	470825	6.28924298264491	5.85525528871645	-4.26238756762453	-10.117642856341	3.81373068212637e-49	7.22266960261888e-51	1.69633330488961e-133	2.17382648881203e-47	2.93124823152685e-48	1.22935697938642e-130
MvSl-1064-A2-R4_A2g00215	MvSl-1064-A2-R4_A2g00215	aMAT	479153	479374	6.07653009337378	3.69721951854241	2.21699002870329	-1.48022948983912	1.52901873411612e-58	2.67712137682126e-25	5.48373525152038e-12	1.3851271496734e-56	2.44703364767824e-23	2.68652717826778e-11
MvSl-1064-A2-R4_A2g00219	MvSl-1064-A2-R4_A2g00219	aMAT	492996	494714	1.67175288265682	3.32706813185194	1.32599761249224	-2.0010705193597	7.58556043150441e-11	0.00355023714191276	7.66220290188628e-05	3.21349044417719e-10	0.0193347858517696	0.000167184323962448
MvSl-1064-A2-R4_A2g00222	MvSl-1064-A2-R4_A2g00222	aMAT	495521	496246	0.425022806302039	2.16211187772351	1.56418649497197	-0.59792538275154	2.72102011441108e-06	0.000373708131344474	0.22239576765947	7.04631701909515e-06	0.00288118746247799	0.272713011683948
MvSl-1064-A2-R4_A2g00226	MvSl-1064-A2-R4_A2g00226	aMAT	499921	500985	5.59148152299441	2.88409323833486	1.11594009639075	-1.7681531419441	3.4827036050692e-30	2.24529232623451e-06	4.69033270764176e-13	6.96952875286629e-29	3.01332486004965e-05	2.55575272028643e-12
MvSl-1064-A2-R4_A2g00227	MvSl-1064-A2-R4_A2g00227	aMAT	501201	502689	1.39640121648659	3.45745939181155	1.86843601992689	-1.58902337188466	3.87425757814622e-12	2.89577585722395e-05	0.00157796581603997	1.86206619554105e-11	0.00030383187019022	0.00284572455115463
MvSl-1064-A2-R4_A2g00231	MvSl-1064-A2-R4_A2g00231	aMAT	509142	509435	2.78918316756108	0.463015515736534	-2.44590678411194	-2.90892229984847	0.178756973046275	1.46644083268939e-13	8.74402323123869e-18	0.223799142217116	5.33279881307047e-12	7.3328521762885e-17
MvSl-1064-A2-R4_A2g00233	MvSl-1064-A2-R4_A2g00233	aMAT	510742	511356	0.936830283842957	-0.797922246841719	-5.62305976682776	-4.82513751998604	0.341796038052054	1.17807584451881e-19	8.63731374712278e-18	0.399385304857323	7.61322134935533e-18	7.25448553628375e-17
MvSl-1064-A2-R4_A2g00235	MvSl-1064-A2-R4_A2g00235	aMAT	512295	514789	7.50775943441628	2.03077373470558	0.778247882452442	-1.25252585225314	8.07904423664734e-24	6.58480885056957e-05	2.33512887981815e-10	1.04687078959162e-22	0.000640551012443709	9.68610695610588e-10
MvSl-1064-A2-R4_A2g00236	MvSl-1064-A2-R4_A2g00236	aMAT	514910	515908	5.54496939144877	2.08553897242929	1.21403364064008	-0.871505331789216	4.0581648030339e-21	1.49802016048314e-08	5.54929221912635e-05	4.19288595637291e-20	2.95698687709376e-07	0.000123066926459576
MvSl-1064-A2-R4_A2g00238	MvSl-1064-A2-R4_A2g00238	aMAT	521649	521882	1.26513467421726	2.60837152414514	-4.75852989512589	-7.36690141927103	0.0061248701143301	4.80032041745771e-19	3.31043571629692e-27	0.00994470690494075	2.89905065211464e-17	5.39994867806247e-26
MvSl-1064-A2-R4_A2g00251	MvSl-1064-A2-R4_A2g00251	aMAT	544731	550288	1.49800758650543	2.16495483582776	0.804269977636659	-1.3606848581911	1.38053396264353e-05	0.0853756362874415	0.00608637569289579	3.25136898444318e-05	0.238783244469847	0.00998744424714874
MvSl-1064-A2-R4_A2g00266	MvSl-1064-A2-R4_A2g00266	aMAT	579220	579506	5.42543455278983	2.4772971825945	0.517730857764643	-1.95956632482985	7.83458033538497e-15	0.08506249552486	4.13540571113375e-10	4.90071837748557e-14	0.23821255302104	1.66499310893504e-09
MvSl-1064-A2-R4_A2g00269	MvSl-1064-A2-R4_A2g00269	aMAT	582611	586186	0.443770873566888	2.02264389289427	2.18911036791224	0.166466475017968	0.000235723364327254	8.29090377079061e-05	0.775307560553809	0.00046849152878831	0.000786899061351184	0.810788549719537
MvSl-1064-A2-R4_A2g00271	MvSl-1064-A2-R4_A2g00271	aMAT	588039	588824	0.726768272167831	1.96285860272799	-0.458433680057386	-2.42129228278538	0.00149416519105876	0.413642518578154	8.56143275103937e-05	0.00265356205644708	0.662480977662818	0.000185369817951441
MvSl-1064-A2-R4_A2g00278	MvSl-1064-A2-R4_A2g00278	aMAT	605442	608582	0.62351454053746	1.54381457731109	2.33773263596366	0.793918058652568	0.000580647081061477	8.97236683186857e-07	0.109972565109979	0.00109727049440301	1.30420678905643e-05	0.14376776776264
MvSl-1064-A2-R4_A2g00282	MvSl-1064-A2-R4_A2g00282	aMAT	617938	618266	2.46568126368838	4.87795353160493	1.63174243323813	-3.2462110983668	1.24304549480512e-25	1.37692830993349e-05	1.77201544380914e-12	1.82781733192648e-24	0.00015453887867904	9.07107401255677e-12
MvSl-1064-A2-R4_A2g00283	MvSl-1064-A2-R4_A2g00283	aMAT	618309	619464	4.39048870384136	2.12150261701973	1.60716123968017	-0.514341377339561	6.02355567888551e-12	1.0531623147243e-07	0.0878273256273844	2.83333314408773e-11	1.8454896105687e-06	0.117203215285472
MvSl-1064-A2-R4_A2g00285	MvSl-1064-A2-R4_A2g00285	aMAT	619988	620268	0.860607261162571	-2.27741220129069	-10.1170306645733	-7.83961846328257	0.262449461757387	3.5723147812855e-26	1.45430662351817e-25	0.315237627440564	3.51890347290511e-24	2.12002801755967e-24
MvSl-1064-A2-R4_A2g00288	MvSl-1064-A2-R4_A2g00288	aMAT	626296	629266	1.46553016765953	-1.13341818089674	1.79988746305005	2.9333056439468	0.0120045519048719	0.00031767318417343	4.03898139106714e-09	0.0186950396971344	0.00249273946374603	1.47727127591086e-08
MvSl-1064-A2-R4_A2g00292	MvSl-1064-A2-R4_A2g00292	aMAT	636030	636526	0.984057164065477	4.1768891521361	-1.21824208799895	-5.39513124013505	9.35125909465814e-11	0.00559952145586218	4.33139426186636e-18	3.92381616105879e-10	0.0282791163221392	3.71482047175791e-17
MvSl-1064-A2-R4_A2g00300	MvSl-1064-A2-R4_A2g00300	aMAT	657459	659917	5.75907447004135	-3.51923015446902	-1.90747915487505	1.61175099959396	6.00282242003543e-46	5.44569215352044e-16	1.06795034778116e-12	2.94225296008114e-44	2.55796261988974e-14	5.60549623827607e-12
MvSl-1064-A2-R4_A2g00301	MvSl-1064-A2-R4_A2g00301	aMAT	660866	662890	9.88034102870059	-2.79376815432634	-0.155891941970774	2.63787621235556	9.32617965127271e-18	0.608893571481829	3.46784822877476e-16	7.48602996375102e-17	0.807113050757763	2.51679457290048e-15
MvSl-1064-A2-R4_A2g00310	MvSl-1064-A2-R4_A2g00310	aMAT	678922	679284	0.139427646335399	-0.244818994839789	-2.63176184655806	-2.38694285171827	0.711181842011305	1.66388438229282e-05	5.62217120270569e-05	0.75659546702807	0.000183099467925629	0.000124601461386308
MvSl-1064-A2-R4_A2g00318	MvSl-1064-A2-R4_A2g00318	aMAT	690500	692230	1.36269667525377	0.395973183233186	-2.80839122550312	-3.20436440873631	0.477027393436726	9.71499876029608e-08	2.44370794813055e-09	0.53663598334727	1.72076963512105e-06	9.13890926713328e-09
MvSl-1064-A2-R4_A2g00319	MvSl-1064-A2-R4_A2g00319	aMAT	692355	696986	2.9575601370079	2.20143260641218	1.90174084151472	-0.299691764897463	2.83337216465212e-08	1.16227736277634e-06	0.444065874379476	9.18153752237635e-08	1.66795843320068e-05	0.502901256999013
MvSl-1064-A2-R4_A2g00322	MvSl-1064-A2-R4_A2g00322	aMAT	699722	704320	1.66381699087464	0.977111755653655	-2.33098844280784	-3.3081001984615	0.0921004272282569	2.84444515454937e-05	1.78104463633629e-08	0.122744113313792	0.000298755078033726	6.10282974679769e-08
MvSl-1064-A2-R4_A2g00324	MvSl-1064-A2-R4_A2g00324	aMAT	711064	715821	7.51162300831832	2.00287001247961	0.870520494752348	-1.13234951772726	1.13406707370954e-22	1.10445780129905e-05	1.46026562568314e-08	1.32560420850887e-21	0.000126906329014497	5.05833220832404e-08
MvSl-1064-A2-R4_A2g00325	MvSl-1064-A2-R4_A2g00325	aMAT	716468	719233	6.02107216300996	3.84134214245084	1.50674905536999	-2.33459308708085	2.34937319395114e-73	2.16248536300177e-15	7.57058937188397e-31	3.97279007097137e-71	9.49808506191168e-14	1.56438288731435e-29
MvSl-1064-A2-R4_A2g00330	MvSl-1064-A2-R4_A2g00330	aMAT	734714	735851	5.22826365339122	2.71206963118902	1.24851511851656	-1.46355451267246	2.81252995976071e-19	1.25637599192685e-05	5.25448385128554e-07	2.54330917751623e-18	0.000142269005657328	1.51025476360179e-06
MvSl-1064-A2-R4_A2g00331	MvSl-1064-A2-R4_A2g00331	aMAT	735912	736700	4.30979311050787	2.54496255954306	0.960872370547011	-1.58409018899605	1.76325401798434e-12	0.00480864135527694	6.71224161320326e-06	8.79546473277732e-12	0.0248793856148087	1.67824330069918e-05
MvSl-1064-A2-R4_A2g00336	MvSl-1064-A2-R4_A2g00336	aMAT	743438	748555	3.46942959170486	3.64032252413606	0.752544988510697	-2.88777753562536	3.92405783377178e-21	0.0255033315286922	2.30277244698435e-14	4.05845981462268e-20	0.0970944846867209	1.41513805251988e-13
MvSl-1064-A2-R4_A2g00339	MvSl-1064-A2-R4_A2g00339	aMAT	752210	755988	5.86927200610384	2.07482151368415	1.76012018155259	-0.314701332131559	1.20653909948931e-24	1.36257804170015e-18	0.111166683615665	1.64536904615841e-23	7.99116578675708e-17	0.145197885165362
MvSl-1064-A2-R4_A2g00340	MvSl-1064-A2-R4_A2g00340	aMAT	757429	758038	5.9821658283821	2.14966570634174	1.20586510945594	-0.943800596885798	5.01568240524826e-23	1.0304451487067e-08	8.51803108494033e-06	6.03666828987531e-22	2.08680568438687e-07	2.09608947348986e-05
MvSl-1064-A2-R4_A2g00344	MvSl-1064-A2-R4_A2g00344	aMAT	763085	763512	2.59492807498544	3.64418196652784	1.16436687960095	-2.47981508692689	6.62200323001582e-20	0.000758945094074487	2.98261967110609e-10	6.302705888531e-19	0.00528863799758224	1.22318751750373e-09
MvSl-1064-A2-R4_A2g00345	MvSl-1064-A2-R4_A2g00345	aMAT	763957	764292	3.15605568924475	3.68022324424695	1.46069524562626	-2.21952799862069	9.57503095584444e-26	2.28591421804879e-06	1.07112309448624e-10	1.42237575516834e-24	3.06378938656843e-05	4.60882736075376e-10
MvSl-1064-A2-R4_A2g00346	MvSl-1064-A2-R4_A2g00346	aMAT	764732	765421	2.92646937122819	4.56752021558936	0.790880889316372	-3.77663932627299	1.8483668012252e-30	0.0124980506876279	9.97469867936656e-22	3.76576898900219e-29	0.0547045825179779	1.15660906058118e-20
MvSl-1064-A2-R4_A2g00352	MvSl-1064-A2-R4_A2g00352	aMAT	770705	771262	5.09853556098021	3.00099650013785	0.273787886516116	-2.72720861362173	2.87622265371825e-34	0.218640803569904	4.63851807899629e-29	7.35066877698371e-33	0.456305669450886	8.66710947136213e-28
