gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	average	ward.D
MvSl-1064-A2-R4_A2g00156	MvSl-1064-A2-R4_A2g00156	aMAT	352283	352621	2.64512699269638	2.67440161570746	2.76650030319258	0.0920986874851149	5.6949973074071e-07	2.62757380342753e-07	0.859923028582195	1.59133689564727e-06	4.29989738864124e-06	0.883611408547189	3.72359204588266	3.96850831705979	-0.270585754112397	1.92819114267824	1.0778206715409	1.16972768310743	1	1
MvSl-1064-A2-R4_A2g00157	MvSl-1064-A2-R4_A2g00157	aMAT	352674	353438	2.74631849499396	2.10791642710309	3.00333119296892	0.895414765865826	0.000130655316827258	1.75916069295314e-07	0.103672951425283	0.000269108575828129	2.95994102665051e-06	0.136322675629979	3.8441066475282	3.94216237745088	0.204829900314273	2.54786870383912	0.756534148414015	1.09822230920224	1	1
MvSl-1064-A2-R4_A2g00158	MvSl-1064-A2-R4_A2g00158	aMAT	354083	358780	4.86638590927878	-1.07543059344105	2.13075748314177	3.20618807658282	3.0086708620607e-05	6.78508990179137e-15	5.4805008016729e-30	6.78053633195644e-05	2.8446909976684e-13	1.08816362297012e-28	4.36123185060787	4.99652616060357	5.7730733561862	5.80048378699106	2.37885639393995	2.78475236863386	1	1
MvSl-1064-A2-R4_A2g00159	MvSl-1064-A2-R4_A2g00159	aMAT	358917	359140	1.44605405544514	-2.62146908992454	2.06861810263981	4.69008719256436	4.39324195466052e-09	0.000195788960140721	4.05504209920483e-19	1.55961626563981e-08	0.00164989600464099	3.83433896910832e-18	-0.343085462150241	0.575703961943496	2.52466551910219	2.91409808800323	-2.00240996261184	-1.32067709612226	1	1
MvSl-1064-A2-R4_A2g00164	MvSl-1064-A2-R4_A2g00164	aMAT	373726	381399	5.34505607199597	1.05976787184124	0.875382862925677	-0.184385008915562	5.0971975484845e-07	3.07169036120883e-05	0.38014125253415	1.43178755057928e-06	0.000320301854109196	0.438200198710224	5.80818709550659	6.00942761564761	4.8605290103781	4.848081964595	5.14865325992573	4.91856290059372	1	1
MvSl-1064-A2-R4_A2g00166	MvSl-1064-A2-R4_A2g00166	aMAT	383269	384665	1.76328448522053	-1.42320913442266	-1.03814565070087	0.385063483721788	0.000224271812372751	0.00737145244859856	0.292073595961267	0.000446957730963255	0.0353286521225701	0.347325211512309	0.548957620193493	1.09619937979534	1.9711666679004	2.45828812173063	1.91126912325948	1.80016028224952	2	2
MvSl-1064-A2-R4_A2g00167	MvSl-1064-A2-R4_A2g00167	aMAT	385448	386018	0.750802054937715	3.48567857303254	2.31579779818702	-1.16988077484552	1.13531671085404e-11	6.77888958614198e-07	0.0329486102400849	5.23587424923869e-11	1.0159322561447e-05	0.0476341692071674	1.53194347454197	2.30166479599165	-1.09091540809737	-1.4915262054044	-0.181624601671259	-0.323325668314504	1	1
MvSl-1064-A2-R4_A2g00168	MvSl-1064-A2-R4_A2g00168	aMAT	386178	387018	3.21123347383524	2.0968648851109	1.08760363196985	-1.00926125314105	9.49872623334631e-09	0.0019497660539083	0.00507619524251329	3.26028675113436e-08	0.0115618506037134	0.00845421486056136	4.15814766868351	3.88403263138519	2.07329452788173	1.81726842226764	2.37885639393995	3.35434780376547	1	1
MvSl-1064-A2-R4_A2g00170	MvSl-1064-A2-R4_A2g00170	aMAT	392472	393470	3.77121863639076	0.822416066634296	1.05587572822648	0.233459661592185	0.00154254385739368	5.44249820280248e-05	0.372668045321093	0.00273517126478788	0.000539780906799941	0.430746182254251	4.29277244148633	4.35260770419527	3.46458158236584	3.54307622098443	3.36364426361612	3.17482583903588	1	1
MvSl-1064-A2-R4_A2g00171	MvSl-1064-A2-R4_A2g00171	aMAT	393547	397249	8.65945733067228	1.11045172260593	1.10862590019127	-0.00182582241466415	5.30326745330508e-06	5.49125449384393e-06	0.99395938834839	1.32496802711729e-05	6.80271893706233e-05	0.994908065239119	9.27755715993442	9.3184781296195	8.01820907701836	8.33969323852675	8.0745200278286	8.29641228689313	1	1
MvSl-1064-A2-R4_A2g00173	MvSl-1064-A2-R4_A2g00173	aMAT	401042	401334	3.59593959016078	0.957216233091608	1.7771848395617	0.819968606470094	0.000320959965974145	1.00524065446375e-10	0.00268842515181031	0.0006254003869356	2.56260594979628e-09	0.00467868980965135	4.24525875851233	4.4059089132594	3.42649571232699	3.32220927753682	2.5615964314677	2.56367584226204	1	1
MvSl-1064-A2-R4_A2g00174	MvSl-1064-A2-R4_A2g00174	aMAT	401533	401897	5.64815013776482	1.58509445697783	2.31204694233234	0.726952485354512	9.26445035480249e-15	4.81154354603711e-28	0.000382689789861765	5.75962704043052e-14	5.61125526644742e-26	0.000757909546737745	6.6439316625443	6.58656607653994	5.01929034467008	5.04554609688717	4.14021179577708	4.45785966805361	1	1
MvSl-1064-A2-R4_A2g00176	MvSl-1064-A2-R4_A2g00176	aMAT	404255	405790	7.59271112366486	5.04421324405097	2.8112428736648	-2.23297037038617	2.25543339098579e-81	1.49230831685683e-32	2.67587724042315e-21	5.32177376393995e-79	2.5234933638049e-30	2.99002758604992e-20	8.82418550355684	9.0620641995908	3.7415978665754	4.06099835024704	5.90316109278078	6.34002889441907	1	1
MvSl-1064-A2-R4_A2g00178	MvSl-1064-A2-R4_A2g00178	aMAT	406590	407326	4.84759658980633	1.60863302946093	1.02454505853684	-0.584087970924095	3.45585242117716e-12	6.27535333046066e-06	0.0106586613886832	1.66887570991259e-11	7.65261236668917e-05	0.0168184725427029	5.69559065752689	5.43071795946838	3.92351156060463	4.0051573332564	4.68032492091952	4.39956500322902	1	1
MvSl-1064-A2-R4_A2g00184	MvSl-1064-A2-R4_A2g00184	aMAT	414787	415177	3.91577838651807	0.861916922241527	1.23959634106001	0.377679418818479	0.00078669819572028	1.8435954491464e-06	0.145374116861186	0.00146080525142349	2.52430761498508e-05	0.185530288009257	4.48656204449078	4.5524406417944	3.71023864526741	3.6111602310875	3.15765291600594	3.40461391547029	1	1
MvSl-1064-A2-R4_A2g00187	MvSl-1064-A2-R4_A2g00187	aMAT	419331	421397	4.45184467138775	2.42671337255427	1.45144458305495	-0.975268789499317	1.20469450587566e-17	1.00522848360265e-07	0.00041896806924201	9.58653369146232e-17	1.76759934049091e-06	0.000824127574743977	5.39446525797423	5.41301308953005	2.86796244827798	3.09736180760534	3.57820557904239	4.2563592887727	1	1
MvSl-1064-A2-R4_A2g00189	MvSl-1064-A2-R4_A2g00189	aMAT	422636	426797	6.1654690085175	2.39091591787343	1.5145350068236	-0.876380911049825	9.27869212685811e-18	2.01880326146802e-08	0.00108583936770144	7.45380920974682e-17	3.8886346240693e-07	0.00201156839999565	7.26919233942427	6.96953425371202	4.4691363879361	4.96652665842095	5.14436210533465	5.96783987084504	1	1
MvSl-1064-A2-R4_A2g00190	MvSl-1064-A2-R4_A2g00190	aMAT	427011	427244	1.65738188966236	2.43215279953303	1.80338841520145	-0.628764384331579	5.56171824259099e-09	7.04449272616463e-06	0.138971796303495	1.94986846196711e-08	8.49862344823618e-05	0.178193888714874	3.02332676609188	2.24120531581047	0.333888868501229	0.305415137509011	1.02899958068089	0.800768537693419	1	1
MvSl-1064-A2-R4_A2g00192	MvSl-1064-A2-R4_A2g00192	aMAT	428450	431862	7.41273042058203	-1.16988991158422	1.26327090540247	2.43316081698669	0.011349945679115	0.00643028836119241	4.1877180257747e-07	0.017719118150531	0.0316400124697663	1.21743802548739e-06	7.55543134833159	6.50341865585427	7.10083716396856	8.93641305915478	6.16702676834837	5.47202484793022	1	1
MvSl-1064-A2-R4_A2g00193	MvSl-1064-A2-R4_A2g00193	aMAT	433391	439422	3.99951826526311	2.56029448321123	2.12656526795347	-0.433729215257766	9.47659503490091e-16	9.71720447737266e-12	0.162377742870745	6.47907905822808e-15	2.76164584390541e-10	0.204962002882133	4.74752430527952	5.38673951708394	2.76489952102186	2.31253725667303	2.80576065066959	3.14556605227593	1	1
MvSl-1064-A2-R4_A2g00194	MvSl-1064-A2-R4_A2g00194	aMAT	439864	440360	1.77511888882968	4.15122343633427	1.87451865294024	-2.27670478339403	1.95669334346665e-18	3.27282184469581e-06	1.8449093654952e-06	1.64478961580883e-17	4.19798362026343e-05	4.9545924887015e-06	2.53328527881098	3.27881702764143	-0.705402894559974	-1.35534387920672	1.02899958068089	1.19279634700566	1	1
MvSl-1064-A2-R4_A2g00196	MvSl-1064-A2-R4_A2g00196	aMAT	443556	444445	6.63425390637789	-1.15776732345149	-0.692875523360218	0.464891800091272	3.5124856963936e-08	0.000894999793694276	0.0248000523747541	1.12599304504295e-07	0.00607402535573386	0.0367169606587268	6.12276699574217	5.73581014374663	7.28371660182465	6.88752224802621	6.54942089038465	6.71495340761754	2	2
MvSl-1064-A2-R4_A2g00199	MvSl-1064-A2-R4_A2g00199	aMAT	445492	449912	4.60250766788588	0.120959737104269	1.98554505121621	1.86458531411194	0.622092681409783	1.69055629902462e-14	4.82854323639688e-13	0.675342643439296	6.88850771482082e-13	2.62824032599156e-12	4.98841290833224	5.14416466837588	5.00966226548858	4.88292708444354	3.35376636983754	2.7694888828067	1	1
MvSl-1064-A2-R4_A2g00200	MvSl-1064-A2-R4_A2g00200	aMAT	450077	453068	4.45620077276144	0.171826754915828	0.88498003929407	0.713153284378241	0.464612199083653	0.000206190427539353	0.0027252156051563	0.52418051505646	0.00171752302941451	0.00473702887269416	4.7517808972734	4.76919589116164	4.59250765502215	4.58578862899647	3.70793443072509	4.03170244234156	1	1
MvSl-1064-A2-R4_A2g00201	MvSl-1064-A2-R4_A2g00201	aMAT	453225	455232	5.61995861711746	1.05190544605744	1.12624829833977	0.0743428522823328	6.02963718219104e-08	7.08750688627711e-09	0.701069889408824	1.87601039100001e-07	1.46455895861848e-07	0.745994242049494	6.28501531360258	6.21123937540093	5.24532053401656	5.14937104496883	5.10368356845894	5.14390760458683	1	1
MvSl-1064-A2-R4_A2g00202	MvSl-1064-A2-R4_A2g00202	aMAT	455448	456416	1.8292743477449	4.84918890535989	1.28772197703161	-3.56146692832828	4.99592337201029e-25	0.000310271045845182	7.38952676668603e-14	7.01087669881278e-24	0.00244410716703821	4.34632687390124e-13	2.84356592799792	2.92622967597464	-1.20585799703187	-2.21883981180422	1.73983968974804	1.48213443506299	1	1
MvSl-1064-A2-R4_A2g00205	MvSl-1064-A2-R4_A2g00205	aMAT	463029	463884	4.6834855152561	-1.47815565816017	-6.55161101829377	-5.07345536013359	1.6225508550746e-05	7.43719743943352e-89	4.91088312514587e-68	3.77385008463532e-05	5.8044465554225e-86	5.13668249358041e-66	-0.417604468099781	-0.0524334385179975	1.01106423047468	1.32375799058891	6.07157017363526	6.32965926276594	2	2
MvSl-1064-A2-R4_A2g00208	MvSl-1064-A2-R4_A2g00208	aMAT	467694	469034	6.02282955860596	3.87148655878242	-7.14090244400916	-11.0123890027916	4.9618072129536e-13	3.35882180613002e-107	5.96514944739019e-146	2.59497401972305e-12	3.40786060449952e-104	8.64605804188869e-143	-0.0191890513848798	0.922269284927159	-2.77698924552158	-2.47707233156718	7.80092610533108	7.3541535716647	2	2
MvSl-1064-A2-R4_A2g00209	MvSl-1064-A2-R4_A2g00209	aMAT	469323	470825	6.28924298264491	5.85525528871645	-4.26238756762453	-10.117642856341	3.81373068212637e-49	7.22266960261888e-51	1.69633330488961e-133	2.17382648881203e-47	2.93124823152685e-48	1.22935697938642e-130	3.09208393068757	3.88798167033879	-1.97851060678919	-1.8098272333837	7.98176275331209	7.58746534571481	2	2
MvSl-1064-A2-R4_A2g00214	MvSl-1064-A2-R4_A2g00214	aMAT	478565	478873	2.58387599676869	0.410938551643706	-1.10553916263589	-1.51647771427959	0.232235653418422	0.00100290745991952	8.47663285178751e-06	0.282491660422409	0.00669000597524224	2.08646086642979e-05	2.39861205664714	1.98513945804399	1.83241656796723	1.77337041221095	3.06382681007835	3.50479478001981	2	2
MvSl-1064-A2-R4_A2g00215	MvSl-1064-A2-R4_A2g00215	aMAT	479153	479374	6.07653009337378	3.69721951854241	2.21699002870329	-1.48022948983912	1.52901873411612e-58	2.67712137682126e-25	5.48373525152038e-12	1.3851271496734e-56	2.44703364767824e-23	2.68652717826778e-11	7.13264851035774	7.43595863666229	3.77608092309464	3.40605266256071	4.99348976829864	5.15716315319287	1	1
MvSl-1064-A2-R4_A2g00219	MvSl-1064-A2-R4_A2g00219	aMAT	492996	494714	1.67175288265682	3.32706813185194	1.32599761249224	-2.0010705193597	7.58556043150441e-11	0.00355023714191276	7.66220290188628e-05	3.21349044417719e-10	0.0193347858517696	0.000167184323962448	2.15040844045389	3.05825653989473	0.0125581596647999	-1.35534387920672	1.4371497964401	1.30291111196101	1	1
MvSl-1064-A2-R4_A2g00222	MvSl-1064-A2-R4_A2g00222	aMAT	495521	496246	0.425022806302039	2.16211187772351	1.56418649497197	-0.59792538275154	2.72102011441108e-06	0.000373708131344474	0.22239576765947	7.04631701909515e-06	0.00288118746247799	0.272713011683948	1.29583880181423	1.41359598860598	-0.545455373182145	-0.818912055886786	0.0316523474662186	-0.323325668314504	1	1
MvSl-1064-A2-R4_A2g00226	MvSl-1064-A2-R4_A2g00226	aMAT	499921	500985	5.59148152299441	2.88409323833486	1.11594009639075	-1.7681531419441	3.4827036050692e-30	2.24529232623451e-06	4.69033270764176e-13	6.96952875286629e-29	3.01332486004965e-05	2.55575272028643e-12	6.38705189437046	6.60767322381203	3.87130467288701	3.32727845475023	5.56400960334042	5.1847534136748	1	1
MvSl-1064-A2-R4_A2g00227	MvSl-1064-A2-R4_A2g00227	aMAT	501201	502689	1.39640121648659	3.45745939181155	1.86843601992689	-1.58902337188466	3.87425757814622e-12	2.89577585722395e-05	0.00157796581603997	1.86206619554105e-11	0.00030383187019022	0.00284572455115463	2.29741905931727	2.73777926101449	-0.545455373182145	-1.01025579424512	1.14808776293282	0.0745836684949438	1	1
MvSl-1064-A2-R4_A2g00231	MvSl-1064-A2-R4_A2g00231	aMAT	509142	509435	2.78918316756108	0.463015515736534	-2.44590678411194	-2.90892229984847	0.178756973046275	1.46644083268939e-13	8.74402323123869e-18	0.223799142217116	5.33279881307047e-12	7.3328521762885e-17	1.40796765113671	1.67360147694429	1.18082314425169	1.00740770496962	3.8829737504434	4.04126645036094	2	2
MvSl-1064-A2-R4_A2g00233	MvSl-1064-A2-R4_A2g00233	aMAT	510742	511356	0.936830283842957	-0.797922246841719	-5.62305976682776	-4.82513751998604	0.341796038052054	1.17807584451881e-19	8.63731374712278e-18	0.399385304857323	7.61322134935533e-18	7.25448553628375e-17	-3.75648786093489	-1.85550141677708	-1.97851060678919	-1.99988712083564	2.1238009478457	2.61581440092036	2	2
