gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.8059876227329	5.36142390570017	0.425045717094783	-4.93637818860539	2.12515909230749e-40	0.158141305941263	4.81082311271918e-35	2.92029554038315e-38	0.416058363672272	3.52215344613178e-33	4.4773963158509	4.65240159377613	-0.35001207446913	-0.861457411702201	3.98255438004014	4.29005502076201
MvSl-1064-A1-R4_A1g00032	MvSl-1064-A1-R4_A1	aMAT	63513	66190	9.12853983776031	0.62829802739845	0.149078320379346	-0.479219707019104	0.0329603433504549	0.611470983912391	0.10324259099246	0.0567357461565355	0.830039335608735	0.149313928553214	9.34356941700449	9.38354710125082	8.68058579148255	8.78836447201587	9.20091202114618	9.22823721461121
MvSl-1064-A1-R4_A1g00033	MvSl-1064-A1-R4_A1	aMAT	66550	67505	4.42045279155444	1.09260750653531	-0.570374065013875	-1.66298157154918	0.000157956652804969	0.0428358671386519	1.03639696100146e-08	0.000476001627143719	0.177380605137895	6.02283516959338e-08	4.42844732520146	4.45373585789147	3.56946217294999	3.10989734524186	4.99070875965115	5.02853719293532
MvSl-1064-A1-R4_A1g00035	MvSl-1064-A1-R4_A1	aMAT	68795	70180	4.75816074091965	2.43679520965061	0.232345685851469	-2.20444952379914	2.79371992098273e-14	0.436906524858024	4.00565785935965e-12	4.30975929779236e-13	0.716703228655991	3.8523817523345e-11	5.2393526241649	5.39028155832974	3.18388922563926	2.54187931191705	4.84665028287588	5.28973994953649
MvSl-1064-A1-R4_A1g00036	MvSl-1064-A1-R4_A1	aMAT	71408	72880	5.25366854209636	0.205093147220275	0.0270304775320843	-0.178062669688191	0.397136065132189	0.910900189870613	0.460982327705591	0.483667757534867	0.971946063304781	0.539291964776207	5.31440010772606	5.34178145808417	5.07672245451668	5.16835422348707	5.25336290673191	5.34755875924602
MvSl-1064-A1-R4_A1g00037	MvSl-1064-A1-R4_A1	aMAT	73083	75674	5.36935497328836	-1.20335885297691	-0.229181224001268	0.974177628975639	2.87623184726335e-06	0.369067873000381	0.000131213064884836	1.20560767601755e-05	0.661962866460799	0.000370884523908658	4.88237125519223	4.69878295832742	5.95159684065734	6.03557584926998	5.19430734297606	4.82581066034733
MvSl-1064-A1-R4_A1g00039	MvSl-1064-A1-R4_A1	aMAT	79342	82258	7.79602127334219	0.961795940909092	0.557919493844479	-0.403876447064613	0.000100899012552183	0.0231728365907272	0.100072087286401	0.000314895171249509	0.115180732570048	0.145387749453828	8.17862580882192	8.31479802000788	7.21863742936558	7.3519232397459	7.50647980523968	7.85388868028286
MvSl-1064-A1-R4_A1g00040	MvSl-1064-A1-R4_A1	aMAT	82438	84133	0.310189763984793	1.36139058467726	1.64249686667525	0.281106281997991	0.00378901187624066	0.000534535004376373	0.577932050623165	0.00835022306404677	0.00599807369232382	0.647689971915446	0.999549253880753	1.23145035108311	-0.0240752215900454	-0.286614849821904	-0.364103127507205	-0.457317199232229
MvSl-1064-A1-R4_A1g00046	MvSl-1064-A1-R4_A1	aMAT	90443	91903	3.50316038698744	1.41946088917041	0.365678350211163	-1.05378253895925	1.68929448208975e-05	0.251290811819164	0.00130149676368993	6.1763316880989e-05	0.542681221269046	0.00300775396980037	4.06655555076757	3.89511147532125	2.83764498582753	2.26985348370337	3.69367942227087	3.54166835493758
MvSl-1064-A1-R4_A1g00047	MvSl-1064-A1-R4_A1	aMAT	92386	93655	5.27612697797546	-0.763197800424052	0.242835039246512	1.00603283967056	0.00333411369208816	0.350481743213928	0.000113527337034977	0.00742465806475478	0.645065512134103	0.000325425601539285	4.91826948100058	5.14645203714522	5.57648186616672	5.98999878269828	4.72882432107095	4.85799643629617
MvSl-1064-A1-R4_A1g00048	MvSl-1064-A1-R4_A1	aMAT	94248	95819	4.69638119294938	0.164298089498514	0.17881303972938	0.0145149502308662	0.547408028927956	0.511992026256049	0.957516460633122	0.628057535146879	0.770897985969756	0.966825347770183	4.82409057091112	4.79265459082377	4.82923873506384	4.4358082706022	4.61634641604066	4.64393963481841
MvSl-1064-A1-R4_A1g00049	MvSl-1064-A1-R4_A1	aMAT	96486	99661	5.23996049173897	0.162740493934367	0.138744096214941	-0.0239963977194263	0.500004977799182	0.564699804001416	0.920598667504889	0.582122583642113	0.802420595788708	0.939119787911727	5.33920346434292	5.33812315381298	5.19501222154809	5.15750450895855	5.23296729831746	5.16664900082355
MvSl-1064-A1-R4_A1g00050	MvSl-1064-A1-R4_A1	aMAT	101324	106023	5.90649289846477	-1.45377709149666	0.518280290397454	1.97205738189412	1.51167101398678e-05	0.118386686443386	7.48721353073912e-09	5.59794589424955e-05	0.346130894701252	4.47329707401752e-08	4.72333163350683	5.77419497385885	6.6823924657256	6.89833899848801	5.11532614897742	4.46220197505963
MvSl-1064-A1-R4_A1g00051	MvSl-1064-A1-R4_A1	aMAT	106474	107890	7.07142671426643	-0.423896867965318	0.69194227630492	1.11583914427024	0.104043284428598	0.00825627723824752	2.29860984441339e-05	0.154756805414861	0.0537109018878564	7.56213006640898e-05	6.78642996600426	7.34170318299777	7.29233024021857	7.70636542646373	6.23640042812462	6.54569065970675
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.2956970884578	-3.00019391374359	-5.66576919827345	-2.66557528452986	6.91257285923046e-13	3.31331262705832e-35	6.65227333682184e-12	8.83306162784642e-12	1.02050028913396e-32	6.20878844770039e-11	0.879813483787514	1.1669238261072	4.51785695105833	3.12270431675774	6.76785733743524	6.4960614222125
MvSl-1064-A1-R4_A1g00053	MvSl-1064-A1-R4_A1	aMAT	111120	112733	6.75449843172896	-0.0394262537035539	-0.366670401730338	-0.327244148026784	0.86094946719942	0.103287633900878	0.145451635829683	0.896270470981961	0.317279029231383	0.201484803230573	6.5054795894482	6.70648514902741	6.55468738530325	6.73695947705141	7.06760926751127	6.8779300277189
MvSl-1064-A1-R4_A1g00054	MvSl-1064-A1-R4_A1	aMAT	113646	115349	2.8841885238388	-0.951315217246358	-0.465631175413384	0.485684041832974	0.00462349397797734	0.166192548218229	0.137927614306949	0.00999444535607299	0.428407457629211	0.19240503685611	2.21826638353915	2.49430972342707	3.09434331291113	3.48201248548007	2.9519141630877	2.67958746824132
MvSl-1064-A1-R4_A1g00055	MvSl-1064-A1-R4_A1	aMAT	115614	117044	5.15715705168705	0.260550646067811	-0.244432286488987	-0.504982932556799	0.372486819069226	0.401250063408153	0.0834072543754292	0.458713948424972	0.688297592925221	0.124124224605354	5.31824387472377	4.95432196174964	4.63795568492001	5.0987599015335	5.09286666650276	5.63906987048695
MvSl-1064-A1-R4_A1g00056	MvSl-1064-A1-R4_A1	aMAT	118986	121284	8.21947197921935	0.48811025610854	0.485273126668993	-0.00283712943954692	0.321708779224489	0.324503995063717	0.995393508989406	0.405452902933564	0.61883155085609	0.995951027477694	8.19674782363828	8.79234433218233	7.6283943760575	8.35509795775805	6.64918309054784	8.73473523461886
MvSl-1064-A1-R4_A1g00057	MvSl-1064-A1-R4_A1	aMAT	121712	122035	4.98105337710995	-0.904947041990941	-0.136941525533757	0.768005516457184	0.0022126101761115	0.64202334851966	0.00898483697881823	0.00514796407737116	0.847429074771332	0.0171479837382061	4.35550721490795	4.76839453091407	5.34549101405965	5.60130796335337	4.41380608239644	4.96160930593418
MvSl-1064-A1-R4_A1g00058	MvSl-1064-A1-R4_A1	aMAT	123729	124006	0.734029795817274	0.0242690832113642	0.589388624462687	0.565119541251323	0.955116424522663	0.181041663192532	0.194616551735223	0.968232879790764	0.451189769987638	0.259876669173121	0.702941411285899	1.09937558567202	0.983909031441237	0.80204740056809	0.305568408691008	0.409438791406786
MvSl-1064-A1-R4_A1g00059	MvSl-1064-A1-R4_A1	aMAT	124165	124371	3.77375773106727	-1.28041303862458	0.230365120038532	1.51077815866312	0.000117330774976319	0.489016912403738	5.75686611472521e-06	0.000361753014183114	0.754345184199672	2.12042590254538e-05	2.82679988449567	3.59753069526782	4.40727153488053	4.6544205409757	3.05509887501028	3.0154707745835
MvSl-1064-A1-R4_A1g00060	MvSl-1064-A1-R4_A1	aMAT	125081	126633	2.63476537393977	0.783710489638309	0.18023041635337	-0.603480073284939	0.0687789073155017	0.670606804853272	0.159103433593542	0.107948198935523	0.865836944340766	0.218101282182071	3.29308049967531	2.41318019391114	2.26656502685005	2.01897222321172	2.16569583552538	3.15153782448912
MvSl-1064-A1-R4_A1g00061	MvSl-1064-A1-R4_A1	aMAT	128311	129271	7.16614675576919	-0.165513077271533	0.126171051127925	0.291684128399458	0.455187882059646	0.5692295650741	0.188080990359996	0.540098367768263	0.804105404909357	0.252205285376893	7.1309797033367	7.16506709977672	7.20848872766917	7.41119350561662	6.9209580158862	7.11654292941958
MvSl-1064-A1-R4_A1g00062	MvSl-1064-A1-R4_A1	aMAT	130054	132843	6.09097722686441	-0.294236767817733	0.0299781637532716	0.324214931571005	0.184699491898474	0.892484435231306	0.143117190079665	0.253376725792838	0.966849117706007	0.198589830944783	5.98909953716659	6.00165999677084	6.33061286351466	6.24700686042576	5.9265545707832	6.00338473816291
MvSl-1064-A1-R4_A1g00063	MvSl-1064-A1-R4_A1	aMAT	133237	134512	5.18945776069562	0.0807086563108179	-0.486263070050495	-0.566971726361313	0.741530695734064	0.0462410269081627	0.0200354873552327	0.800018380758142	0.18714311388478	0.0350072326011225	5.00667534577553	5.05581204189629	4.9732007360506	4.92869307676077	5.53500648614337	5.49811396537379
MvSl-1064-A1-R4_A1g00064	MvSl-1064-A1-R4_A1	aMAT	135668	136821	8.09453368494125	0.226298063237477	-0.101347104010178	-0.327645167247655	0.457123611498944	0.73895453692526	0.281772524703611	0.542018863388898	0.90082664362757	0.356385187008306	8.06082683017781	8.19552965464344	7.44296995247693	8.25176953992583	7.96990746035034	8.45215508388072
MvSl-1064-A1-R4_A1g00065	MvSl-1064-A1-R4_A1	aMAT	137505	140273	6.95025368159423	1.37600285726843	0.202905239861403	-1.17309761740702	1.75459046396764e-09	0.364659720613796	2.50805097359075e-07	1.30927335206006e-08	0.657476912499481	1.15832012906476e-06	7.41609227831227	7.30703494326131	6.07695575109999	5.89334957090999	7.04814563212527	7.26345618518193
MvSl-1064-A1-R4_A1g00066	MvSl-1064-A1-R4_A1	aMAT	141157	141857	8.53836179244918	-1.18951096172481	-0.0612112841152933	1.12829967760952	1.16745252797066e-05	0.819229711951014	3.11181594511145e-05	4.37770192268426e-05	0.938539788495949	0.000100089089023174	7.91932199103018	8.09723399898276	9.10894440631561	9.28612523603992	8.1814021267579	7.95406903603897
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	142411	144606	4.3635737510258	3.05440339155419	-4.61612558860261	-7.6705289801568	2.1237442262708e-11	1.432843397302e-42	3.87396297008182e-73	2.16051064112196e-10	7.99884826543842e-40	1.50444509777264e-70	1.42728750421849	1.1669238261072	-1.56869717454207	-1.334833277104	5.84538932975114	5.89606919010852
MvSl-1064-A1-R4_A1g00068	MvSl-1064-A1-R4_A1	aMAT	145335	146902	3.3549401515552	0.713218050421574	-3.95811487818489	-4.67133292860647	0.0789478145035177	1.38028780541478e-26	1.53523996685287e-33	0.121579634335417	2.73971792843663e-24	9.79483098852128e-32	0.920839529050278	0.83442983082186	0.241625514597026	0.173434770779123	4.62978121016457	4.90496754053377
MvSl-1064-A1-R4_A1g00069	MvSl-1064-A1-R4_A1	aMAT	149220	153705	6.22371634561586	-0.524562822493042	-0.598303945992573	-0.0737411234995311	0.0487769083986007	0.0246208555534805	0.780498178180797	0.0800138376154824	0.120511189038295	0.824823678124809	6.02010930517894	5.60185219382632	6.42379019688112	6.27237135226817	6.70154616353008	6.07872406508323
MvSl-1064-A1-R4_A1g00070	MvSl-1064-A1-R4_A1	aMAT	154349	157189	7.02221053809441	0.674157350597813	0.531167680288374	-0.142989670309439	0.00394347353140705	0.0228049026529152	0.539355863549861	0.00865432569595278	0.114113944255372	0.612994855990248	7.42547738632918	7.36166077699131	6.73855205809964	6.70165178591003	6.6079176351437	7.0799127280345
MvSl-1064-A1-R4_A1g00071	MvSl-1064-A1-R4_A1	aMAT	158422	160299	4.2572074038571	0.514901717307084	-0.4376224279668	-0.952524145273884	0.109171327768209	0.168940306940915	0.00301560948963785	0.161203223611447	0.432403883839242	0.00640861859658464	4.18916316236279	4.27010578376526	4.08262001950016	3.23901502976772	4.70363529913593	4.62769586749153
MvSl-1064-A1-R4_A1g00072	MvSl-1064-A1-R4_A1	aMAT	160618	163050	7.42688524185013	0.63479757367701	0.705736133021087	0.0709385593440766	0.0487048257431588	0.0285392159309989	0.825028750331404	0.0799482728813513	0.1331134604155	0.861372383361235	8.1065528387143	7.50640569875684	7.60647838145578	6.64174189772263	7.30593709328056	6.93420764048879
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	165329	166779	5.87605892382059	-2.24215512001492	-0.672042117373284	1.57011300264164	0.000547279501248407	0.281108942387295	0.0132541995327035	0.00147016556545888	0.573780866865476	0.0242297401199565	4.82679139954999	4.31173683318648	7.62984367260148	4.88613806615027	5.83672628686513	4.29300101894718
MvSl-1064-A1-R4_A1g00074	MvSl-1064-A1-R4_A1	aMAT	167842	170926	8.91903591488329	-0.240417686844752	0.547849610844841	0.788267297689592	0.467486873766113	0.0986550667169088	0.0178363847099086	0.551962029937729	0.30886332138641	0.0316288640517974	8.63015497124814	9.27005326865459	9.15295356044902	9.29490390884934	8.09807113314468	8.71221551429659
MvSl-1064-A1-R4_A1g00076	MvSl-1064-A1-R4_A1	aMAT	173863	176567	6.88396352404913	0.292727318762971	0.279368738797056	-0.0133585799659145	0.185863587314968	0.206473616573226	0.951802705736251	0.254699840732939	0.486987679754966	0.962999818243132	7.00070616392201	7.13270104197519	6.84158623271002	6.70697676560026	6.82979966987828	6.74709249763859
MvSl-1064-A1-R4_A1g00077	MvSl-1064-A1-R4_A1	aMAT	177417	178892	6.83930448554075	-0.809165318103325	0.311384513829877	1.1205498319332	0.000993768025579288	0.203753901914197	5.74902008417769e-06	0.00251454277747145	0.484433406747828	2.11840954586943e-05	6.49956747711217	6.68144051131562	7.10651851928656	7.64665505975786	6.33264810892402	6.23011129985647
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	179366	179827	8.43264603790205	-1.98112042546333	0.545907751684293	2.52702817714762	1.60421617385089e-11	0.0553884594206595	3.62656033852842e-17	1.6507901918014e-10	0.210972161853019	6.40166738018495e-16	7.29746063251674	7.71964653945996	9.2675991145777	9.70803282794829	7.06059950352642	6.89111338207859
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.73919437891114	0.885414985561173	0.788482532255849	-0.0969324533053246	0.00139248481276772	0.00432037443302402	0.724900356107355	0.00339456177610298	0.0322201449956554	0.777858423289315	6.54209675025525	5.85833148517758	5.28606654270664	5.42253418050895	5.26057773524501	5.62277086885651
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.25598810628392	2.00441592923022	1.00251294648198	-1.00190298274824	2.56834140448809e-10	0.00109246999050486	0.00122735546812864	2.18064880464711e-09	0.0109808890813579	0.002848944657309	6.18073944565866	5.87483812780746	3.8032199370068	4.23518745709993	4.58450330002849	5.37839832234694
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	187675	189438	5.28021242467856	4.77983598513466	1.2490171618822	-3.53081882325246	7.65711489667106e-37	8.78903058685095e-05	1.00268773620575e-22	8.2401626815742e-35	0.00127108095869603	2.97541756139194e-21	6.5272291596196	6.08587322868105	1.68740788865186	1.47653353218648	4.55663838074606	5.45799027195755
MvSl-1064-A1-R4_A1g00106	MvSl-1064-A1-R4_A1	aMAT	231723	233324	0.267797694039872	1.75318383970153	0.738585399961086	-1.01459843974044	0.000616784395115849	0.114840061144428	0.050972630004688	0.00163475318017055	0.340510429882301	0.0801562554932875	0.837586544047681	0.991725547161668	-0.35001207446913	-1.07881636000132	0.114927859626328	0.31983960267956
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	234418	236731	1.08018964786868	3.74553157666288	0.86024834603947	-2.88528323062341	8.39056916144791e-13	0.0381250807427303	5.18125282413305e-08	1.05265425570333e-11	0.1634006948402	2.68128332706584e-07	2.04353575984899	1.8809570268896	-1.79889629382699	-1.20115324235607	0.855668970630665	1.36054239302246
MvSl-1064-A1-R4_A1g00108	MvSl-1064-A1-R4_A1	aMAT	238849	239016	4.61764861601276	1.4913472949769	0.370172302248419	-1.12117499272848	3.56249024201668e-06	0.236640071488587	0.000443672256221479	1.4711124753441e-05	0.524483652242199	0.0011335041764269	4.86144967090903	5.32524553851573	3.79807260490475	3.43657744565059	4.4060191399032	5.01611101104022
MvSl-1064-A1-R4_A1g00109	MvSl-1064-A1-R4_A1	aMAT	239159	240017	7.9994709685202	-1.91089320051205	0.376213760515079	2.28710696102713	1.373555019213e-10	0.192734488714994	3.37337954063507e-14	1.22197145733172e-09	0.469074782888917	4.17906047946636e-13	6.86078888559232	7.33483586163865	8.76808173937734	9.24718057063298	6.49193660422175	6.95388608373248
MvSl-1064-A1-R4_A1g00110	MvSl-1064-A1-R4_A1	aMAT	240393	243364	7.65732697414191	1.23109880224064	0.316820797035657	-0.914278005204981	4.11124981444485e-07	0.185831859916383	0.000153869705414324	2.04009351903452e-06	0.458775614365156	0.000429220552392486	8.17571563776892	7.99029223638224	6.99228909979108	6.70484913167923	7.80822055377481	7.72920120643865
