gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	average	ward.D
MvSl-1064-A1-R4_A1g00027	MvSl-1064-A1-R4_A1	aMAT	56765	57706	1.97837034955335	-1.41659281439859	-0.178500963936512	1.23809185046208	9.90005087491053e-05	0.63143398232573	0.00046432673933795	0.000309875409439015	0.841221163981615	0.00117930539883046	1.24552972866535	1.38111793495658	2.81741961242776	2.57940346410561	1.50706184912152	1.46879593713849	1	1
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.53206909736138	-2.30848282428251	-3.37999549737182	-1.07151267308931	4.96322260146535e-13	7.48655360831592e-25	0.000266533896485852	6.50830805155442e-12	1.42244518558002e-22	0.000713259722990309	2.15096972239421	2.0514486149559	4.09943884273859	4.62534458070563	5.38201944915879	5.52725767551742	1	1
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60777	61230	7.27430463136829	-2.04364416900087	-2.00560347109292	0.0380406979079543	9.32509962709486e-14	2.45864622575675e-13	0.88492084700262	1.33879645771635e-12	1.50381580794574e-11	0.909884071817317	5.6218363882695	5.71331506109749	7.30007180404873	8.02868573832771	7.57235282203711	7.76552645078095	1	1
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.80601486767937	5.36150372720736	0.424997355738316	-4.93650637146904	2.12550012884426e-40	0.15819528592998	4.8035661508883e-35	2.92011017701219e-38	0.416229788849357	3.48746713231159e-33	4.47747555943618	4.6523501124907	-0.350027021246187	-0.861561317427452	3.98258689676929	4.29013421966508	2	2
MvSl-1064-A1-R4_A1g00033	MvSl-1064-A1-R4_A1	aMAT	66550	67505	4.42047484706299	1.09268411890529	-0.57041712989232	-1.66310124879761	0.000157749170474586	0.0428163947370788	1.0333542549831e-08	0.000475269936686253	0.177260271210994	6.0038083910209e-08	4.42852655766607	4.4536844026593	3.56944563198614	3.10977506773431	4.9907413727693	5.02861653883658	2	2
MvSl-1064-A1-R4_A1g00035	MvSl-1064-A1-R4_A1	aMAT	68795	70180	4.75818456177073	2.43686633279405	0.232296680367317	-2.20456965242673	2.78858279029272e-14	0.437000977522805	3.99480869966437e-12	4.30087121197133e-13	0.716961001153528	3.84414242327616e-11	5.23943199996444	5.39023000638963	3.18387271923848	2.54175763801209	4.84668288598575	5.28981933185811	2	2
MvSl-1064-A1-R4_A1g00037	MvSl-1064-A1-R4_A1	aMAT	73083	75674	5.3693365382057	-1.2032692848702	-0.229216658854877	0.974052626015328	2.8791825692177e-06	0.368980791462409	0.000131413194968028	1.2065274680016e-05	0.662045101016539	0.00037136703514699	4.88245057764471	4.6987314714589	5.95158020852195	6.03545248537997	5.19433996863854	4.82588997306912	1	1
MvSl-1064-A1-R4_A1g00039	MvSl-1064-A1-R4_A1	aMAT	79342	82258	7.79602745018219	0.961879406872152	0.557871445336868	-0.404007961535283	0.000100718093750244	0.0231809258606548	0.0999528909146934	0.000314370002512994	0.115195140754395	0.145208721148513	8.17870534986846	8.3147463761907	7.21862078458177	7.35179977732375	7.50651249700121	7.85396821507561	2	2
MvSl-1064-A1-R4_A1g00040	MvSl-1064-A1-R4_A1	aMAT	82438	84133	0.310187596390244	1.36147175141198	1.64245156758732	0.28097981617534	0.00378256648318042	0.000533864342606042	0.578063684556538	0.00833620895725597	0.0059892067581306	0.647855007917907	0.999625229576633	1.23140058339527	-0.0240905135559003	-0.286725204367713	-0.36407431932083	-0.45724748873676	2	2
MvSl-1064-A1-R4_A1g00046	MvSl-1064-A1-R4_A1	aMAT	90443	91903	3.50317622689449	1.41953942068097	0.365640997785853	-1.05389842289512	1.69056565855117e-05	0.25138435872493	0.00130126261877852	6.17706682932157e-05	0.543024267879445	0.00300576181730269	4.06663468818916	3.89506011585459	2.83762851940169	2.26973219463807	3.69371189650312	3.54174730436876	2	2
MvSl-1064-A1-R4_A1g00047	MvSl-1064-A1-R4_A1	aMAT	92386	93655	5.27610639948007	-0.763111236137367	0.242786913844584	1.00589814998195	0.0033356331209659	0.350546565944035	0.000113647886580559	0.00742637840195101	0.645306294347605	0.000325593720617386	4.91834880943401	5.14640050468887	5.57646524045721	5.98987542409271	4.72885691521851	4.85807575460194	1	1
MvSl-1064-A1-R4_A1g00050	MvSl-1064-A1-R4_A1	aMAT	101324	106023	5.90645385034645	-1.45371141976284	0.518220827003365	1.97193224676621	1.51083779729066e-05	0.118402650020445	7.48407339646535e-09	5.59360759942189e-05	0.346213380708111	4.47041976123315e-08	4.72341092759634	5.77414339719585	6.6823758249898	6.89821556049072	5.11535876998261	4.46228121523322	1	1
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.29573600044155	-3.00013803111387	-5.66581432441406	-2.66567629330019	6.92295099482293e-13	3.31643690349053e-35	6.64551737383421e-12	8.8443422580499e-12	1.02123384648863e-32	6.20109405938762e-11	0.879889148808524	1.16687414487413	4.51784035574279	3.12258202819382	6.76789001805475	6.49614090850956	1	1
MvSl-1064-A1-R4_A1g00054	MvSl-1064-A1-R4_A1	aMAT	113646	115349	2.88417509820472	-0.951229039036728	-0.465676694522715	0.485552344514012	0.00463198728052979	0.166200203679031	0.138082199466937	0.0100081409182509	0.428578636688925	0.192566198213179	2.21834440681111	2.49425885329624	3.09432681594752	3.48188992354998	2.95194647988959	2.67966591367674	1	1
MvSl-1064-A1-R4_A1g00057	MvSl-1064-A1-R4_A1	aMAT	121712	122035	4.98103661606838	-0.904867237260706	-0.136996701906746	0.76787053535396	0.00221019894469419	0.641825269720709	0.00898338160369026	0.00514120254652751	0.847353586429025	0.017145030502448	4.35558643008537	4.76834303599589	5.34547439322355	5.60118465729101	4.41383864865677	4.96168864139287	1	1
MvSl-1064-A1-R4_A1g00059	MvSl-1064-A1-R4_A1	aMAT	124165	124371	3.77372805311742	-1.28033995691558	0.230307740704279	1.51064769761986	0.000117383903446339	0.489113765925657	5.76382999455855e-06	0.000361835781075529	0.75450735067799	2.12251554026424e-05	2.82687843861569	3.59747940413341	4.40725494422229	4.65429744130383	3.05513121884384	3.01554945272417	1	1
MvSl-1064-A1-R4_A1g00065	MvSl-1064-A1-R4_A1	aMAT	137505	140273	6.9502716981569	1.37608620733386	0.202863771936357	-1.1732224353975	1.7518813854735e-09	0.364765851673259	2.50206639684275e-07	1.30695912884531e-08	0.657786562084452	1.15589513315084e-06	7.41617180210471	7.30698331353179	6.07693911716362	5.89322622407838	7.04817831765479	7.26353570428411	2	2
MvSl-1064-A1-R4_A1g00066	MvSl-1064-A1-R4_A1	aMAT	141157	141857	8.53833855465024	-1.18942765799033	-0.0612556526406216	1.12817200534971	1.16765819955841e-05	0.819090406696735	3.11471296548929e-05	4.37933125663864e-05	0.938476850437917	0.000100159837168957	7.91940152719874	8.09718235743413	9.1089277549656	9.28600172480392	8.18143482474609	7.95414857291315	1	1
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	142411	144606	4.36362580185146	3.05449870888185	-4.61616439286568	-7.67066310174753	2.13795752201405e-11	1.53215690760354e-42	4.29247702946584e-73	2.17448299220791e-10	8.55135074056225e-40	1.66660086404913e-70	1.4273644010465	1.16687414487413	-1.56870985554632	-1.33492956229684	5.84542198547337	5.89614863539479	2	2
MvSl-1064-A1-R4_A1g00070	MvSl-1064-A1-R4_A1	aMAT	154349	157189	7.0222162245758	0.674242248981745	0.531123174925726	-0.143119074056019	0.00393934013580924	0.0228176356669436	0.538993118196617	0.00864756819389787	0.114120358787911	0.612523357787705	7.42555691039413	7.3616091462205	6.73853541686599	6.70152836113711	6.60795031250309	7.07999224079845	2	2
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	165329	166779	5.87605250861086	-2.24209910910872	-0.672061383655649	1.57003772545308	0.00054757511587571	0.28110445997657	0.0132601811537303	0.00147063031120905	0.57390553900109	0.0242352471761792	4.82687071244378	4.31168539890179	7.62982702558767	4.88601490284379	5.83675894226992	4.29308021859874	1	1
MvSl-1064-A1-R4_A1g00077	MvSl-1064-A1-R4_A1	aMAT	177417	178892	6.83928059579804	-0.809075533341803	0.311339087742742	1.12041462108455	0.000994184799009697	0.203786537160851	5.75446194772558e-06	0.0025150340666166	0.484531052664139	2.11993998321738e-05	6.49964696360225	6.68138889679932	7.10650187522941	7.64653158511951	6.33268077975243	6.23019077005583	1	1
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	179366	179827	8.43259883001828	-1.98103776582577	0.545857467901482	2.52689523372725	1.60089597128538e-11	0.0553904774136148	3.61711479428268e-17	1.64700472621872e-10	0.210902054123239	6.38356425157003e-16	7.29754015270719	7.71959490275959	9.26758246297508	9.70790931232574	7.06063218925274	6.89119288742449	1	1
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.73920535085191	0.885516666784824	0.788452480127979	-0.0970641866568451	0.00139117687955255	0.00432293920854824	0.724549235558182	0.00338968882248411	0.0322235785745707	0.777495516328602	6.54217623904978	5.85827990392068	5.28604992325565	5.42241090379558	5.26061036462328	5.62285028900327	2	2
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.25600602663345	2.00451462308686	1.00247144649594	-1.00204317659091	2.56292493516648e-10	0.00109291207818395	0.00122537281075729	2.17556270637231e-09	0.0109782956784957	0.00284370561332187	6.18081891252904	5.87478654568029	3.80320337916824	4.23506450204798	4.5845358821527	5.37847771560566	2	2
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	187675	189438	5.28024430461638	4.77992823112554	1.24897787292084	-3.5309503582047	7.66603490742602e-37	8.79679257940735e-05	1.00167914412461e-22	8.24791466545956e-35	0.00127211794151267	2.97175905549263e-21	6.52730864761624	6.08582163626231	1.68739165069961	1.47641388478068	4.55667096040709	5.45806967447846	2	2
MvSl-1064-A1-R4_A1g00106	MvSl-1064-A1-R4_A1	aMAT	231723	233324	0.267803964085756	1.75326598326608	0.738539837535381	-1.0147261457307	0.00061545384250573	0.114810931223374	0.0509164656532605	0.0016308613690137	0.340554601728127	0.0800500067400733	0.837662093206813	0.991676121135997	-0.350027021246187	-1.07891707501744	0.114957769790177	0.319913417771981	2	2
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	234418	236731	1.08020613833819	3.74562604439302	0.86020604670972	-2.8854199976833	8.38070897742432e-13	0.0381350111397087	5.17398171020721e-08	1.05136041070942e-11	0.163340332671284	2.67559562595771e-07	2.04361358451214	1.88090657404963	-1.7989082875555	-1.20125193847098	0.855700004488365	1.36061916347071	2	2
MvSl-1064-A1-R4_A1g00108	MvSl-1064-A1-R4_A1	aMAT	238849	239016	4.61766122714822	1.49141550899411	0.370115244884555	-1.12130026410955	3.55657689979669e-06	0.236697799883428	0.000442855525924733	1.46912768410686e-05	0.524740183353306	0.0011315307143084	4.86152898980655	5.32519399145483	3.79805604740908	3.43645491464638	4.40605170539411	5.01619035503911	2	2
MvSl-1064-A1-R4_A1g00109	MvSl-1064-A1-R4_A1	aMAT	239159	240017	7.99942645402093	-1.9108109701416	0.376157309139218	2.28696827928082	1.37220778327772e-10	0.192772891033072	3.37177664588873e-14	1.22049955225797e-09	0.469256179127839	4.17613945184277e-13	6.86086838965363	7.33478423137426	8.76806508867376	9.24705705987033	6.49196927898044	6.95396559165323	1	1
MvSl-1064-A1-R4_A1g00110	MvSl-1064-A1-R4_A1	aMAT	240393	243364	7.65734262623006	1.23118186520893	0.316783432864872	-0.914398432344053	4.10621352724351e-07	0.185892235794607	0.000153611935060975	2.03827052797579e-06	0.458967203029684	0.00042853938772087	8.17579517876543	7.99024059608054	6.9922724565347	6.7047257066766	7.80825324868151	7.72928073843049	2	2
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	245502	246121	1.63338443688833	1.25893652236462	0.965538085510043	-0.293398436854578	0.00410077895912404	0.0246969868928849	0.506125499198919	0.00895353449999454	0.120753569028456	0.582510724042576	2.63063262507313	1.79811763903343	1.364240782875	0.668560999707895	1.2529858548551	1.40486789826708	2	2
MvSl-1064-A1-R4_A1g00113	MvSl-1064-A1-R4_A1	aMAT	248916	251783	7.67631360363121	1.53470920634939	-0.148032272314828	-1.68274147866422	3.57711595504292e-06	0.647131415219685	4.15439741193875e-07	1.47613888532964e-05	0.850905236656954	1.85087917664772e-06	8.13224220274481	7.77915308819689	6.87922420433113	5.78460688861822	8.24828709299098	7.96688775933062	2	2
MvSl-1064-A1-R4_A1g00155	MvSl-1064-A1-R4_A1	aMAT	343906	345432	5.53352487397147	1.55508085779688	0.487153928600188	-1.06792692919669	1.07961815711679e-08	0.0659233384229074	7.26359016791013e-05	7.09417964904558e-08	0.235855533700546	0.000217081192099858	5.9009373978548	6.23981673317707	4.47009419822193	4.58427189053148	5.32809649281855	5.81853430466356	2	2
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	355987	356282	1.56224552245532	5.00938982921912	0.565063282288307	-4.44432654693081	1.22148612663325e-20	0.12731855678865	2.57423932534058e-16	3.64811742837289e-19	0.362488328205944	4.15695428124618e-15	2.41782812847515	2.32716431884186	-1.7989082875555	-2.29350098504982	1.8355195692955	1.80229381044042	2	2
MvSl-1064-A1-R4_A1g00186	MvSl-1064-A1-R4_A1	aMAT	411533	413382	8.09016187189368	-1.22729439567809	-0.375329250929231	0.85196514474886	6.11945328092307e-07	0.12253384610833	0.000480795818590695	2.92384792930139e-06	0.354346243051242	0.00121732539268923	7.47417444373511	7.44899981011822	8.66121038450954	8.71534582013344	7.90857132672594	7.76127792691911	1	1
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	aMAT	468377	470856	6.24689369449207	0.550968099993189	-0.32032435194929	-0.871292451942479	0.0211110218239519	0.177504515660779	0.000272292605723594	0.0385130592212239	0.446134344174151	0.000727580182259634	6.33865126413662	6.21908266342441	5.85945796695317	5.5885474968419	6.41968790054605	6.76053674748123	2	2
MvSl-1064-A1-R4_A1g00210	MvSl-1064-A1-R4_A1	aMAT	471540	472718	5.72457446548224	-0.931546084869984	-0.0893390076798555	0.842207077190129	9.40477104523141e-05	0.706766986147184	0.000388112552023602	0.000296241994475896	0.88482113925338	0.00100634294122264	5.29510552440945	5.34537896069444	6.14338760074501	6.34986099027212	5.53384860444727	5.27350433874012	1	1
MvSl-1064-A1-R4_A1g00211	MvSl-1064-A1-R4_A1	aMAT	473140	476235	8.47784242815649	1.30636945313553	0.331046785792968	-0.975322667342562	9.97190866770967e-07	0.207725209595667	0.000234648248671455	4.55960800832808e-06	0.488797397019581	0.000635164856209789	8.92891270301224	8.922581905451	7.74564460339896	7.48204491237312	8.58615678228605	8.6033279320057	2	2
MvSl-1064-A1-R4_A1g00240	MvSl-1064-A1-R4_A1	aMAT	542621	544478	4.43370237534461	1.2651685459878	0.338261144843114	-0.926907401144688	1.50443581249209e-05	0.236039430144003	0.00141763591790328	5.57221559749246e-05	0.523684996567936	0.00324935542784299	4.95090154332854	4.79793926126458	3.71309854180588	3.51626480717125	4.30638858030452	4.73997910849578	2	2
MvSl-1064-A1-R4_A1g00242	MvSl-1064-A1-R4_A1	aMAT	547576	548488	5.92525786181138	-1.14331167313409	-0.604180964987189	0.539130708146903	1.00826876641537e-06	0.00928276266667237	0.0191956452209305	4.60083806034198e-06	0.0588325554388817	0.0337103464745151	5.3411732570113	5.19372485201337	6.28164914704855	6.52888671891888	5.84925559215786	5.89517954694062	1	1
MvSl-1064-A1-R4_A1g00245	MvSl-1064-A1-R4_A1	aMAT	551158	551514	5.27782583082416	-1.15342615286046	0.67426601467946	1.82769216753992	4.22002754473693e-05	0.01682874412203	1.90118870619079e-10	0.00014323392616686	0.0914238730054631	1.4412236966285e-09	4.59304066816208	5.18356818809923	5.88395709468082	6.23366314542981	4.35033350728897	4.13459241306809	1	1
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	581878	584313	5.24077021604788	0.681164024794386	0.0169966341563033	-0.664167390638083	0.00927815954228642	0.94773749394087	0.0109953368433218	0.0186608028632022	0.984820370312195	0.0205414974918125	5.59989783050814	5.26095646000098	4.92913110242465	4.57265218460627	5.46930213395999	5.37570120155505	2	2
MvSl-1064-A1-R4_A1g00270	MvSl-1064-A1-R4_A1	aMAT	621126	622892	6.15680608153864	-0.830457736317249	0.711396256128474	1.54185399244572	0.000322096290777586	0.00215279403921856	5.0496647543058e-11	0.000909364488347722	0.0186645153108949	4.19084630631513e-10	5.98797289218953	5.9747662283494	6.92834134943176	6.68381516325838	5.37538827426752	5.1586750175105	1	1
MvSl-1064-A1-R4_A1g00280	MvSl-1064-A1-R4_A1	aMAT	641110	646152	7.40301511292846	1.12555581762542	0.157002318411193	-0.968553499214229	4.98891576178752e-07	0.47696647755479	1.42246324711505e-05	2.4265260213923e-06	0.747116408448391	4.88185887653242e-05	7.73039726929855	7.77340828564349	6.66622304885538	6.58721988751265	7.55485236494624	7.63432518632775	2	2
MvSl-1064-A1-R4_A1g00307	MvSl-1064-A1-R4_A1	aMAT	704230	705173	6.87486813572141	-0.588810145511081	0.498222510905239	1.08703265641632	0.0147139448766936	0.0392468430626092	7.91572588482077e-06	0.0280999845485188	0.166575241705846	2.84570982896334e-05	6.66725046358756	6.87811328800218	7.09919649458893	7.58886472204889	6.24446100527788	6.31234490759001	1	1
MvSl-1064-A1-R4_A1g00311	MvSl-1064-A1-R4_A1	aMAT	713060	718328	8.06502354193548	0.716149185364759	0.0124302305682462	-0.703718954796513	0.00410917977946103	0.9600408250958	0.00478304976506721	0.00896968355673111	0.988488939018274	0.00972288513590944	8.38749183883838	8.14507507003994	7.58719478879819	7.52307247031632	8.37219425341273	8.13598713532555	2	2
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	718774	719371	8.11967423662657	2.48833280830487	3.15877035138245	0.670437543077587	3.62895693346391e-19	2.44226352403025e-28	0.0115746424818658	9.82017739873718e-18	5.59215724861286e-26	0.0214710339349941	9.05506322130786	9.57350762542269	6.77370411961361	6.92222025486217	6.18730429076846	6.17296809909925	2	2
MvSl-1064-A1-R4_A1g00327	MvSl-1064-A1-R4_A1	aMAT	741065	742055	4.65239390028649	-1.04439469747691	0.0459157910073336	1.09031048848425	0.000290437511080246	0.873105555980975	0.000148079063640673	0.000828628426181022	0.961259267814084	0.000414009404605889	4.25087591230877	4.2032553264354	4.97318412491207	5.51152545297923	4.20830921959959	4.15416735237629	1	1
MvSl-1064-A1-R4_A1g00351	MvSl-1064-A1-R4_A1	aMAT	790625	795162	8.12345961812142	1.30319850649445	0.00422272558035051	-1.2989757809141	2.99178090471987e-07	0.986516816342704	3.23346574937577e-07	1.5119752959337e-06	0.996364931061434	1.46945797159927e-06	8.45517069588709	8.43264264926358	7.16614944913812	7.1159922446614	8.26255198454994	8.59753081238978	2	2
MvSl-1064-A1-R4_A1g00359	MvSl-1064-A1-R4_A1	aMAT	817323	819348	9.36464425114404	-1.44797786736689	0.165290364820512	1.6132682321874	6.02377638492086e-06	0.59839631208006	5.17761813640115e-07	2.37913857219564e-05	0.822880541379664	2.2653664849614e-06	8.64331736780322	8.83396139345693	10.0839145935946	10.2880326574256	8.66589389800767	8.48126166459103	1	1
MvSl-1064-A1-R4_A1g00367	MvSl-1064-A1-R4_A1	aMAT	834376	836308	5.11029682919797	-1.49331163751232	-0.795466272461826	0.697845365050498	2.14524126376223e-08	0.00258245618745418	0.0072482232969408	1.33312487720228e-07	0.0214849327912265	0.014181996941648	4.18924233468776	4.25848879641027	5.81937288785737	5.60004038774658	5.17766673785157	4.83602537804828	1	1
MvSl-1064-A1-R4_A1g00368	MvSl-1064-A1-R4_A1	aMAT	837338	838797	6.52111352963819	-0.799586824896062	0.0531623518296204	0.852749176725682	0.000617889290593742	0.819243233043731	0.000258626679341584	0.00163682923909882	0.938476850437917	0.000694597367374541	6.04359696332899	6.37180916311231	6.84656425453534	7.16711097950498	6.141141852543	6.18649808882119	1	1
MvSl-1064-A1-R4_A1g00372	MvSl-1064-A1-R4_A1	aMAT	849156	852184	7.51048583310867	-0.503403294620851	0.0709820968193591	0.57438539144021	0.0284759667232886	0.75698006659911	0.0124404297322689	0.0499840170311065	0.909190584361809	0.0228727686862594	7.29559166226903	7.3888287301434	7.8300219702504	7.86208707224241	7.38732119651853	7.14665641708641	1	1
MvSl-1064-A1-R4_A1g00374	MvSl-1064-A1-R4_A1	aMAT	854394	856791	7.18313095008344	3.32761976782293	-0.0265629566932883	-3.35418272451622	1.08460208515166e-23	0.929723377701211	5.27428745684607e-24	4.40249846382016e-22	0.980027221474112	1.74442174035687e-22	7.88060816819749	7.45871859624274	4.78827592449742	3.7652390428035	7.6537948637165	7.76711642719739	2	2
MvSl-1064-A1-R4_A1g00390	MvSl-1064-A1-R4_A1	aMAT	885400	886813	7.45228738775651	0.918496984959901	-3.79898073933675	-4.71747772429665	0.000907732449119112	1.4520387241794e-36	8.88433051310348e-51	0.00231800136420751	4.98719454112387e-34	1.44249220876389e-48	5.16880624237773	5.00590774569579	4.35563619339596	3.97043707247639	9.16775020021134	8.5337336191324	2	2
MvSl-1064-A1-R4_A1g00391	MvSl-1064-A1-R4_A1	aMAT	889992	892373	7.47073563485345	-1.00998365855392	-0.294062067845429	0.715921590708495	1.58603398942522e-05	0.205191382569163	0.0020774763654607	5.84293874817131e-05	0.485629885409384	0.00457505892566314	7.02097462111854	6.92092777376613	7.87959568757196	8.07616085337353	7.37108048507568	7.15193995794859	1	1
MvSl-1064-A1-R4_A1g00394	MvSl-1064-A1-R4_A1	aMAT	895253	895922	6.9511968670607	-1.45969241192753	0.0783771731636132	1.53806958509115	3.91891909987041e-08	0.764088272448036	7.34624062397704e-09	2.33306317078952e-07	0.913291587361562	4.39102602222992e-08	6.01664453990963	6.54444277944371	7.48319697590791	7.9975215574806	6.20461550415946	6.24775955190121	1	1
MvSl-1064-A1-R4_A1g00395	MvSl-1064-A1-R4_A1	aMAT	896092	900842	8.02464238771642	0.751957449436132	0.194868139000364	-0.557089310435768	0.00194931083220277	0.41933265593168	0.0213821935033082	0.00460389995545377	0.702415554278796	0.0370859181286212	8.36188188170902	8.24905764782721	7.58980345229149	7.51914290132757	8.1483665927939	8.07417824329214	2	2
MvSl-1064-A1-R4_A1g00398	MvSl-1064-A1-R4_A1	aMAT	904475	905581	8.80196789137547	-1.49247507085517	-0.00709666408247615	1.4853784067727	6.4443490636749e-07	0.980725190194518	7.19827839307865e-07	3.06595829188156e-06	0.995000091423717	3.07268766970327e-06	8.0304757755461	8.20127883931793	9.33154692653456	9.84426381498195	8.04873804569818	8.19840243680021	1	1
