gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_A1g00039	MvSl-1064-A1-R4_A1	aMAT	77299	78423	8.15667622446628	0.297121865584542	0.193346454110748	0.782157117113742	8.22564763170095	8.36615199401747	7.8496751211526	8.13721197563782
MvSl-1064-A1-R4_A1g00040	MvSl-1064-A1-R4_A1	aMAT	79342	82258	1.23418025643821	-0.208871205890109	0.614417724056599	0.998600795879527	0.980843040783407	1.25934687627408	1.45718752648138	1.18585684617525
MvSl-1064-A1-R4_A1g00046	MvSl-1064-A1-R4_A1	aMAT	89113	90244	3.95504290527609	0.170485379441905	0.541612350523589	0.998600795879527	4.1206455870074	3.95029745673831	3.80591103136798	3.92833540806961
MvSl-1064-A1-R4_A1g00047	MvSl-1064-A1-R4_A1	aMAT	90443	91903	5.03956286458054	0.0980970533220033	0.677565400526123	0.998600795879527	4.96948890795976	5.19696033881167	4.94038834635469	5.03796047448017
MvSl-1064-A1-R4_A1g00048	MvSl-1064-A1-R4_A1	aMAT	92386	93655	4.85894699278556	0.00756273225322242	0.974383531954243	0.998600795879527	4.87787222984874	4.84744983439557	4.85585413721405	4.85451746388281
MvSl-1064-A1-R4_A1g00049	MvSl-1064-A1-R4_A1	aMAT	94248	95819	5.38491353620449	0.0158359986785439	0.943831258766014	0.998600795879527	5.39285102512713	5.39277580785888	5.51485533584659	5.22459090350117
MvSl-1064-A1-R4_A1g00050	MvSl-1064-A1-R4_A1	aMAT	96486	99661	5.55857920393982	-0.305137639119298	0.30818136310932	0.912461052417241	4.78004064011492	5.82876667334978	5.56176981988013	5.83059154370971
MvSl-1064-A1-R4_A1g00051	MvSl-1064-A1-R4_A1	aMAT	101324	106023	6.90588930592415	0.5236680346042	0.0252579796927945	0.270530040159408	6.83987960206598	7.39520916834757	6.3673900426358	6.83648851028222
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	106474	107890	1.2104994870103	-0.232895602927233	0.613068860605381	0.998600795879527	0.940008893797045	1.22684744908862	0.730732277132373	1.72889456912805
MvSl-1064-A1-R4_A1g00053	MvSl-1064-A1-R4_A1	aMAT	108409	108819	6.65626957211316	0.0850050090740297	0.666162229518149	0.998600795879527	6.59392328606759	6.79529259959725	6.50052518092204	6.71778278914682
MvSl-1064-A1-R4_A1g00054	MvSl-1064-A1-R4_A1	aMAT	111120	112733	2.55771230802179	-0.264704627520615	0.463156911991316	0.992166211285786	2.27431819966142	2.55087870341045	2.35251191525866	2.94674123733703
MvSl-1064-A1-R4_A1g00055	MvSl-1064-A1-R4_A1	aMAT	113646	115349	5.45458680974991	-0.466161376046589	0.050084184672767	0.414462769478966	5.37189600896424	5.01145620895856	5.83196581325913	5.48271271942882
MvSl-1064-A1-R4_A1g00056	MvSl-1064-A1-R4_A1	aMAT	115614	117044	8.51068218384347	0.139922484481874	0.595872518171342	0.998600795879527	8.24934278324702	8.84704909385988	8.44775803648363	8.43031877629784
MvSl-1064-A1-R4_A1g00057	MvSl-1064-A1-R4_A1	aMAT	118986	121284	4.66098415490557	-0.0524957899353082	0.839504984946597	0.998600795879527	4.41319457282018	4.82591238433401	4.64872893535657	4.72386451139635
MvSl-1064-A1-R4_A1g00058	MvSl-1064-A1-R4_A1	aMAT	121712	122035	0.0417103318601935	0.956543691612412	0.0688696108046153	0.495144953840862	0.127455885766538	0.672668513060297	-0.484144841406958	-0.390969040713263
MvSl-1064-A1-R4_A1g00059	MvSl-1064-A1-R4_A1	aMAT	123729	124006	3.31879671956585	0.000565080147589086	0.998675837278852	0.999676960305752	2.88191732329319	3.65290988218171	3.26210073894645	3.37249228488343
MvSl-1064-A1-R4_A1g00060	MvSl-1064-A1-R4_A1	aMAT	124165	124371	2.8278471295838	0.151869901925669	0.710077859589438	0.998600795879527	3.27568938613091	2.39871992547763	3.12042771290305	2.25696335254144
MvSl-1064-A1-R4_A1g00061	MvSl-1064-A1-R4_A1	aMAT	125081	126633	7.12370688871545	0.162859829070471	0.383432000287454	0.959476342200994	7.18495118715459	7.22052888401225	6.98817827301744	7.09023200348332
MvSl-1064-A1-R4_A1g00062	MvSl-1064-A1-R4_A1	aMAT	128311	129271	6.12164640704172	-0.143167221167094	0.465094825436879	0.992166211285786	6.04263375052933	6.05388417124517	6.10173509466494	6.27552871966428
MvSl-1064-A1-R4_A1g00063	MvSl-1064-A1-R4_A1	aMAT	130054	132843	5.04526639048589	0.0655360826840866	0.77625494932468	0.998600795879527	5.05563335393832	5.09935484687125	4.99696012750178	5.02754590573748
MvSl-1064-A1-R4_A1g00064	MvSl-1064-A1-R4_A1	aMAT	133237	134512	8.27249432090127	-0.174544952739908	0.445800928999546	0.988689808993923	8.1124875748731	8.24940926309127	8.28253646354524	8.42794499030215
MvSl-1064-A1-R4_A1g00065	MvSl-1064-A1-R4_A1	aMAT	135668	136821	7.29362224359679	0.256594381334356	0.186964152680652	0.772174213707655	7.46905296075765	7.36145651847522	7.14274780473075	7.17666025053943
MvSl-1064-A1-R4_A1g00066	MvSl-1064-A1-R4_A1	aMAT	137505	140273	7.89995347493588	0.0195099409002006	0.9327277987801	0.998600795879527	7.82249169547743	7.9918699937632	7.64636269470414	8.09867980916475
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	141157	141857	1.47564257249198	-0.22284596301059	0.605744036884809	0.998600795879527	1.48532003810517	1.22684744908862	1.93808637412446	1.09301940287374
MvSl-1064-A1-R4_A1g00068	MvSl-1064-A1-R4_A1	aMAT	142411	144606	1.13548510331729	-0.41433481820491	0.376645185789145	0.957057305727787	0.940008893797045	0.895796553938695	1.74832814161528	0.690036127397503
MvSl-1064-A1-R4_A1g00069	MvSl-1064-A1-R4_A1	aMAT	145335	146902	6.01627020186046	-0.260804849729504	0.249496006577965	0.84900439648473	6.07363928269844	5.65645300016619	6.30067418907995	5.95999750361231
MvSl-1064-A1-R4_A1g00070	MvSl-1064-A1-R4_A1	aMAT	149220	153705	7.28866291900873	0.337479806504559	0.084293773485041	0.547853735188933	7.47844049625983	7.41607940625812	7.18034443464443	7.03671034052145
MvSl-1064-A1-R4_A1g00071	MvSl-1064-A1-R4_A1	aMAT	154349	157189	4.03593975679092	0.509983370063367	0.0638267310678855	0.473461383061325	4.24319169805546	4.29406289396542	3.73604230648816	3.78730572131863
MvSl-1064-A1-R4_A1g00072	MvSl-1064-A1-R4_A1	aMAT	158422	160299	7.83696493953103	0.104570536789759	0.678535506239005	0.998600795879527	8.16048929710487	7.55264517698361	7.95667181413743	7.58731559320343
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	160618	163050	5.10653433517982	-0.809204712641861	0.00186817465628159	0.0396909825910227	4.88057222323342	4.36671124128048	5.29125477989177	5.59840854261472
MvSl-1064-A1-R4_A1g00074	MvSl-1064-A1-R4_A1	aMAT	165329	166779	8.75203155004713	0.558285226054446	0.0555653211785721	0.443242672251503	8.65384234529646	9.28611327430913	8.21901408871952	8.64242103132855
MvSl-1064-A1-R4_A1g00076	MvSl-1064-A1-R4_A1	aMAT	171697	173594	7.14390152954646	-0.0431003621049466	0.818477799405193	0.998600795879527	7.05413997918064	7.18713280091897	7.17799372476858	7.15242177966305
MvSl-1064-A1-R4_A1g00077	MvSl-1064-A1-R4_A1	aMAT	173863	176567	6.62263123565817	0.0499675119206191	0.799032839671951	0.998600795879527	6.55304232864922	6.73590512605784	6.46933693541965	6.715189338052
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	177417	178892	7.16485696064296	0.994373803023483	9.07859539638224e-05	0.00322487497341056	7.35087607793098	7.77439980766828	6.18650279763806	6.8960947121951
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.69381678750751	1.64832324175176	1.41909131302297e-09	1.09942876121874e-07	6.59720992140536	5.91289018918936	4.85585413721405	4.41102630315535
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.54438684730183	1.37347830477301	5.60738665149606e-10	4.45960918911461e-08	6.21726122482078	5.91544161547721	4.66761838279749	4.73926336596678
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.65817257028572	2.83564339117785	2.28628622241375e-29	5.70745952245343e-27	6.67625597481145	6.23024165572304	3.82045261219348	3.44315241472219
MvSl-1064-A1-R4_A1g00106	MvSl-1064-A1-R4_A1	aMAT	192447	192848	1.11611357679477	-0.535092969145011	0.240810399337986	0.839249003483599	0.616350183740933	1.01478937092582	1.68616700539756	0.887237749754417
MvSl-1064-A1-R4_A1g00108	MvSl-1064-A1-R4_A1	aMAT	231723	233324	5.01886680942401	0.318932936332941	0.203892544037803	0.795404938040278	4.92047723886044	5.38174728632587	4.82012067121493	4.8825256704147
MvSl-1064-A1-R4_A1g00109	MvSl-1064-A1-R4_A1	aMAT	234418	236731	7.07122536969726	0.204556155952428	0.361412638236564	0.950940705330755	6.91225496295078	7.38833785548708	6.7506921778399	7.15242177966305
MvSl-1064-A1-R4_A1g00110	MvSl-1064-A1-R4_A1	aMAT	238849	239016	8.26297960654798	-0.239451636276818	0.296424427761347	0.907169485512477	8.22697428867846	8.04380961001683	8.44012744212485	8.3123710262779
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	240393	243364	6.80573697094504	-5.95840826488845	1.47286578676154e-96	3.30916120640649e-93	2.09993700359074	1.57552223288965	8.01209305178316	7.50487712740886
MvSl-1064-A1-R4_A1g00113	MvSl-1064-A1-R4_A1	aMAT	244443	244638	7.98213001311059	0.0775944511677213	0.727383150848395	0.998600795879527	8.18581568192416	7.83360417042607	7.96542184796844	7.91990185153057
MvSl-1064-A1-R4_A1g00118	MvSl-1064-A1-R4_A1	aMAT	3137879	3139458	4.347741753757	-0.651805200545915	0.0134855217019583	0.17463167656412	3.97665613686588	3.99440602789709	4.5705962853029	4.6951991717488
MvSl-1064-A1-R4_A1g00120	MvSl-1064-A1-R4_A1	aMAT	576253	577851	4.88859963924724	-0.71031701575123	0.00657463432642197	0.104025068118934	4.69055784516675	4.25833047960951	5.34588701490149	5.03380366434298
MvSl-1064-A1-R4_A1g00144	MvSl-1064-A1-R4_A1	aMAT	1153924	1156082	6.67584068632754	0.371276004477472	0.0800427894594283	0.535625129465288	6.6192009988409	7.04814475900859	6.35911359351111	6.58913543611189
MvSl-1064-A1-R4_A1g00153	MvSl-1064-A1-R4_A1	aMAT	2576791	2577822	7.90471281379399	0.237565719977369	0.28834279545086	0.899892038715784	8.09050028429948	7.94300096402432	7.94924746834508	7.59085670160333
MvSl-1064-A1-R4_A1g00154	MvSl-1064-A1-R4_A1	aMAT	2578833	2582754	4.9533149195776	1.12981878917376	2.67025222099041e-06	0.000133319759500227	5.33299823788578	5.48498160342244	4.24733253960679	4.32178681250774
MvSl-1064-A1-R4_A1g00155	MvSl-1064-A1-R4_A1	aMAT	2593478	2595807	6.36099770514758	-0.42518329347005	0.0331760973127147	0.324079985379747	5.9518395565871	6.29339625208271	6.51400744678869	6.59971948205343
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	1711315	1715586	2.10606644402671	2.66445081898445	1.61411624386874e-11	1.46525885693418e-09	2.93483397539664	2.86782717262474	0.50928141238526	0.12888406611595
MvSl-1064-A1-R4_A1g00165	MvSl-1064-A1-R4_A1	aMAT	621126	622892	7.68294848917344	0.709760108091359	0.000471860214059523	0.0130079992139661	8.0628335949242	7.92317041204209	7.29758622958864	7.27282581684267
MvSl-1064-A1-R4_A1g00168	MvSl-1064-A1-R4_A1	aMAT	713060	718328	4.71540822405249	2.09180191893992	8.47652763075085e-12	7.93526602266228e-10	5.63434408282114	5.15223148821748	3.63546078754885	2.94674123733703
MvSl-1064-A1-R4_A1g00175	MvSl-1064-A1-R4_A1	aMAT	2598714	2598931	7.18556512337741	0.172869935814251	0.383642021840747	0.959476342200994	7.14901095693823	7.38051059804019	7.18924236289555	6.99776082737825
MvSl-1064-A1-R4_A1g00184	MvSl-1064-A1-R4_A1	aMAT	2004135	2004905	6.24615723738017	-0.162300156943249	0.414270320945347	0.974109726409167	6.14499274671783	6.18019711338866	6.16767008324043	6.46650756747694
MvSl-1064-A1-R4_A1g00185	MvSl-1064-A1-R4_A1	aMAT	907140	907771	8.45409471197296	-0.390159061669588	0.0947029673629648	0.57897657666052	8.21899598559807	8.27223245692306	8.66559546926175	8.60561134056753
MvSl-1064-A1-R4_A1g00186	MvSl-1064-A1-R4_A1	aMAT	908654	911656	7.54089174959647	-0.0528116771292469	0.792878460768668	0.998600795879527	7.52577735833001	7.50261741285816	7.46736023519377	7.66024973013078
MvSl-1064-A1-R4_A1g00193	MvSl-1064-A1-R4_A1	aMAT	1607578	1607793	8.5706783382731	0.700957055948682	0.00350513019856553	0.0640256201107894	8.82637716127763	8.9298277638291	8.11815705322211	8.2359541141888
MvSl-1064-A1-R4_A1g00194	MvSl-1064-A1-R4_A1	aMAT	1164814	1164982	2.29385231520287	-0.2414358621149	0.496193229659115	0.996616383018877	2.30680064665602	2.0168195660373	2.55158376675169	2.24262747740164
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	aMAT	368181	370216	5.16405229255347	-0.217415475121417	0.33705046223896	0.935786569682017	4.97707762436263	5.12162276869783	5.28252846878766	5.25347696070904
MvSl-1064-A1-R4_A1g00210	MvSl-1064-A1-R4_A1	aMAT	1139524	1144406	5.31806098034734	0.105611242770126	0.635543997802112	0.998600795879527	5.34477808281372	5.39460572609606	5.17347569164984	5.35025305803613
MvSl-1064-A1-R4_A1g00211	MvSl-1064-A1-R4_A1	aMAT	1136196	1138565	9.07557721988738	-0.183212225313801	0.484974342644049	0.994690403248738	8.98313656485911	8.97898503395215	9.24123575099993	9.08290668331187
MvSl-1064-A1-R4_A1g00215	MvSl-1064-A1-R4_A1	aMAT	581878	584313	3.98696162393014	0.108655119975281	0.695000754547172	0.998600795879527	3.96652598226909	4.1102941039548	3.93624972040374	3.92833540806961
MvSl-1064-A1-R4_A1g00230	MvSl-1064-A1-R4_A1	aMAT	919803	924298	7.9804517368985	-4.43910579084493	1.7040443998231e-64	1.91428087765128e-61	4.66885498600289	4.26634784947371	8.96417579965157	8.86317603831131
MvSl-1064-A1-R4_A1g00241	MvSl-1064-A1-R4_A1	aMAT	1112670	1116562	7.6253632456739	-0.658064511783454	0.00116721646597049	0.027388444855553	7.26359068147111	7.25468141063833	7.84464483745131	7.98566992124428
MvSl-1064-A1-R4_A1g00242	MvSl-1064-A1-R4_A1	aMAT	1116801	1118832	5.6787001043468	-0.637006835211749	0.00199944249129462	0.041885756804813	5.39851359745567	5.24846169863982	5.90428260163077	6.0158589411754
MvSl-1064-A1-R4_A1g00245	MvSl-1064-A1-R4_A1	aMAT	1108286	1110870	4.68814721585093	0.793844346324883	0.013036917569714	0.171270719050261	4.73599289992703	5.27651914526013	3.74623311722838	4.60841656290893
MvSl-1064-A1-R4_A1g00246	MvSl-1064-A1-R4_A1	aMAT	578151	581054	6.48244974608904	-1.02832465334654	7.05910408590041e-08	4.46761749436528e-06	5.92069636626415	5.83551838971709	6.93793813607847	6.87301235596319
MvSl-1064-A1-R4_A1g00252	MvSl-1064-A1-R4_A1	aMAT	2500697	2501425	2.38501297177003	2.11553299354555	8.69956623531462e-09	6.10804701224785e-07	2.95546887603469	3.212977735247	0.99282451148056	1.0606968074137
MvSl-1064-A1-R4_A1g00253	MvSl-1064-A1-R4_A1	aMAT	2503758	2506154	4.41018889053059	0.357037260824273	0.185144888103113	0.769594727751912	4.55177146821769	4.60347171636004	4.39065000469996	4.03200447007668
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	651956	657345	4.82189801813731	1.92644776883202	2.86499224701465e-12	2.76856831440007e-10	5.64708554381172	5.30598725000999	3.79122138564209	3.30510723623695
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1131484	1132443	7.74940224479133	4.65574829004119	1.91811001876225e-59	1.56709588532876e-56	8.69870966833889	8.68864451020577	4.36111497918207	3.64194657829479
MvSl-1064-A1-R4_A1g00270	MvSl-1064-A1-R4_A1	aMAT	1119790	1125248	5.49077257832071	1.171439678022	2.06302280655942e-07	1.22784012997017e-05	5.95696534916032	5.96554486967264	4.95144120336213	4.61399612608939
MvSl-1064-A1-R4_A1g00280	MvSl-1064-A1-R4_A1	aMAT	704230	705173	7.92340378705488	-0.226024282078948	0.286164411958655	0.898506073593611	7.78407288642539	7.82752096629548	7.95365169127846	8.10612261811964
MvSl-1064-A1-R4_A1g00281	MvSl-1064-A1-R4_A1	aMAT	679143	681507	6.44281796215893	-0.093124081760869	0.643772412198701	0.998600795879527	6.49520016448124	6.2884837519434	6.64300473050234	6.31545818583784
MvSl-1064-A1-R4_A1g00283	MvSl-1064-A1-R4_A1	aMAT	2618847	2620704	5.15918338841449	-4.37263564160294	3.82210179355896e-33	1.07341340058483e-30	2.22418067826802	1.05236825844176	6.31956534638337	5.80520912042344
MvSl-1064-A1-R4_A1g00290	MvSl-1064-A1-R4_A1	aMAT	406221	406733	7.27624631680591	-0.175431310941677	0.383531079702741	0.959476342200994	7.08548700994072	7.27965171792298	7.46851481074146	7.24522752512883
MvSl-1064-A1-R4_A1g00292	MvSl-1064-A1-R4_A1	aMAT	1148624	1150396	6.89007008233695	0.908007407615115	5.46733987144771e-06	0.000257251222118851	7.13381467661346	7.40159300046984	6.20693873379442	6.51054799654723
MvSl-1064-A1-R4_A1g00307	MvSl-1064-A1-R4_A1	aMAT	2058215	2058407	6.60846078693641	0.481991720197459	0.0140949670393194	0.180443687724165	6.7183684161478	6.93261393014745	6.23434746117967	6.4533402152354
MvSl-1064-A1-R4_A1g00311	MvSl-1064-A1-R4_A1	aMAT	1409746	1410034	8.33713769316133	-0.0252594927187741	0.916142493455268	0.998600795879527	8.4405563931494	8.19820428479565	8.48150959075404	8.20463286861459
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1400757	1402594	8.50163849081152	3.49930334600831	6.4399893028002e-34	2.14356236534316e-31	9.09343686402138	9.61825997279353	5.97855973955481	5.77937211525907
MvSl-1064-A1-R4_A1g00316	MvSl-1064-A1-R4_A1	aMAT	2051926	2054309	2.81885838120262	1.58621826070846	5.29665157613606e-06	0.000251857183675845	3.62390634574808	3.15370141768928	1.80792122092458	1.88472655616446
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	1176446	1176679	4.22969206637308	-12.5221633376205	8.95483854622376e-72	1.34128556691522e-68	-3.3081956594574	-3.3081956594574	5.33748592080603	5.08692983704138
MvSl-1064-A1-R4_A1g00327	MvSl-1064-A1-R4_A1	aMAT	1174940	1175619	4.23029453419482	0.0964522654387729	0.717628775173018	0.998600795879527	4.30479626150945	4.25026830638068	4.13935105890563	4.22301470169992
MvSl-1064-A1-R4_A1g00328	MvSl-1064-A1-R4_A1	aMAT	3092860	3095963	3.40107214268236	-0.664502515378638	0.0574660282178857	0.451045585671737	2.68593119696236	3.30925017369655	3.35825298761411	3.95934933265163
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	1637608	1638887	11.6980251425536	-2.54660602875889	3.69080396244063e-09	2.65354041683631e-07	10.1312074694547	9.68089620307254	12.676231230291	12.2293799737066
MvSl-1064-A1-R4_A1g00350	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	5.62206832465809	-0.881041070589524	0.000283762008317098	0.00847905722033354	5.02667389050555	5.19905608167309	5.66475013334227	6.2631536155816
MvSl-1064-A1-R4_A1g00351	MvSl-1064-A1-R4_A1	aMAT	1569616	1570333	8.62397852384723	-0.242381106858867	0.313225990999812	0.918721273209957	8.50846221416163	8.48685849992537	8.73759679163426	8.7424442117425
MvSl-1064-A1-R4_A1g00352	MvSl-1064-A1-R4_A1	aMAT	1550514	1551842	5.65457300223173	-0.198602383009185	0.362588915111503	0.951379462494846	5.42279778482785	5.67011508377445	5.57897675565855	5.90302556919439
MvSl-1064-A1-R4_A1g00359	MvSl-1064-A1-R4_A1	aMAT	667810	671393	8.67606770026046	0.249057036314681	0.348062525288512	0.944436574904663	8.69564655249718	8.88838284222516	8.27265591097529	8.77611704091816
MvSl-1064-A1-R4_A1g00367	MvSl-1064-A1-R4_A1	aMAT	245502	246121	4.02709511094412	0.55585957292116	0.0439937595647863	0.387574629388571	4.24319169805546	4.31353836830776	3.74114670998372	3.71125973095626
