gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	average	ward.D
MvSl-1064-A1-R4_A1g00292	MvSl-1064-A1-R4_A1	aMAT	1148624	1150396	6.89007008233695	0.908007407615115	5.46733987144771e-06	0.000257251222118851	7.13381467661346	7.40159300046984	6.20693873379442	6.51054799654723	2	2
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1400757	1402594	8.50163849081152	3.49930334600831	6.4399893028002e-34	2.14356236534316e-31	9.09343686402138	9.61825997279353	5.97855973955481	5.77937211525907	2	2
MvSl-1064-A1-R4_A1g00316	MvSl-1064-A1-R4_A1	aMAT	2051926	2054309	2.81885838120262	1.58621826070846	5.29665157613606e-06	0.000251857183675845	3.62390634574808	3.15370141768928	1.80792122092458	1.88472655616446	2	2
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	1176446	1176679	4.22969206637308	-12.5221633376205	8.95483854622376e-72	1.34128556691522e-68	-3.3081956594574	-3.3081956594574	5.33748592080603	5.08692983704138	1	1
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	1637608	1638887	11.6980251425536	-2.54660602875889	3.69080396244063e-09	2.65354041683631e-07	10.1312074694547	9.68089620307254	12.676231230291	12.2293799737066	1	1
MvSl-1064-A1-R4_A1g00350	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	5.62206832465809	-0.881041070589524	0.000283762008317098	0.00847905722033354	5.02667389050555	5.19905608167309	5.66475013334227	6.2631536155816	1	1
MvSl-1064-A1-R4_A1g00383	MvSl-1064-A1-R4_A1	aMAT	889992	892373	6.11398911980085	-0.985947337832548	1.38099813822366e-05	0.000602477197486217	5.78028216892956	5.24846169863982	6.62240561041402	6.41629823238667	1	1
MvSl-1064-A1-R4_A1g00389	MvSl-1064-A1-R4_A1	aMAT	882195	884498	5.87615938451629	1.91589782615179	3.05464088899085e-19	4.57534294489346e-17	6.60457758907603	6.46779416514226	4.67563875789212	4.57447829029675	2	2
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	838903	841231	4.78960088891019	1.08360369694814	0.000178500391188025	0.00570883635447251	5.36997582799616	5.08128968393841	4.47272635209703	3.74216078379262	2	2
MvSl-1064-A1-R4_A1g00448	MvSl-1064-A1-R4_A1	aMAT	3104710	3107087	7.8509567175291	2.10123216785917	5.71116812889563e-19	8.4141422908828e-17	8.33156072402951	8.73776606323855	6.54644321137348	6.34427683420658	2	2
MvSl-1064-A1-R4_A1g00495	MvSl-1064-A1-R4_A1	aMAT	3171155	3174630	6.98460880507578	2.06718100636442	5.28532709584597e-27	1.13093415738971e-24	7.7446029330743	7.60455795931181	5.6072066342899	5.61519831021033	2	2
MvSl-1064-A1-R4_A1g00516	MvSl-1064-A1-R4_A1	aMAT	2709667	2711246	8.66404490066074	0.970551622184206	0.000161952661806215	0.00527343685381324	8.87169483771337	9.2429620021178	8.02496815497699	8.16930439572604	2	2
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1389234	1391759	1.37549511039736	4.6580752164252	1.64747246408947e-16	2.08532887813691e-14	2.18976072118127	2.45592429457183	-2.75453424233934	-1.21160896131552	2	2
MvSl-1064-A1-R4_A1g00546	MvSl-1064-A1-R4_A1	aMAT	1745782	1746129	2.83454517330399	-3.55837421623038	3.58981764663243e-20	5.56236055004925e-18	0.127455885766538	0.349452180730618	3.61891831842623	3.76239980057778	1	1
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	527848	528105	4.1360838514627	4.37955670588374	9.19140965732668e-28	2.11803073308705e-25	5.37955127743416	4.68348925622487	1.15459453453402	0.248499077911525	2	2
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	aMAT	1054963	1057437	5.50915630382225	1.05180485894182	2.15651452346045e-05	0.000901423070806466	5.81174480945073	6.06081525739896	5.14679849971966	4.58303799877373	2	2
MvSl-1064-A1-R4_A1g00608	MvSl-1064-A1-R4_A1	aMAT	547576	548488	1.48142954425634	3.24367181867771	7.69396128294978e-06	0.000352783826785049	2.13654028216152	2.52438054580129	0.188999564346719	-3.3081956594574	2	2
MvSl-1064-A1-R4_A1g00624	MvSl-1064-A1-R4_A1	aMAT	904475	905581	7.54755591357945	0.837622360533409	4.74114793077823e-05	0.00179783529341367	7.79162377148604	8.01287075845168	7.0163460347379	7.12043742668745	2	2
MvSl-1064-A1-R4_A1g00628	MvSl-1064-A1-R4_A1	aMAT	1834558	1837865	2.67733416149558	6.66824855097024	5.77738922597058e-33	1.57337566587266e-30	3.41629776712407	3.88930651297122	-3.3081956594574	-1.56805049710164	2	2
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	aMAT	1111101	1112366	3.91172289357057	3.51827206355142	7.54769215478751e-17	9.83059556450367e-15	4.98713421559256	4.57470592338722	1.86515003950201	0.46154584043087	2	2
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	aMAT	551158	551514	3.97905949891452	1.03971304956198	0.00055452535040119	0.015055949619503	4.13428462826556	4.63786839702908	3.46082510116502	3.2842623065179	2	2
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1593613	1594973	6.33744526236294	-7.56716085828945	1.77626468262109e-146	1.59632907027157e-142	-0.109155211856354	-0.0677349405124364	7.40801950358011	7.24117707667069	1	1
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	aMAT	1645733	1648754	5.08022458599442	1.30946690175521	1.11354665894794e-07	6.71640525098332e-06	5.46118257875073	5.71181036006588	4.42594606464038	4.13261338635682	2	2
MvSl-1064-A1-R4_A1g00646	MvSl-1064-A1-R4_A1	aMAT	2835849	2836868	8.0646910558582	1.50916460332256	7.82803040723905e-10	6.17109730437345e-08	8.38054569507432	8.84336912854416	6.99620623684712	7.23756710640338	2	2
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	aMAT	718774	719371	6.5092447741432	-0.644498367083798	0.000642197299494524	0.0169250062479686	6.1760953033129	6.12615295222	6.81079670292201	6.7792876193257	1	1
MvSl-1064-A1-R4_A1g00653	MvSl-1064-A1-R4_A1	aMAT	2854025	2856120	3.49209691606541	1.26680818693492	0.000496101648347613	0.0136344511122324	3.54441093565638	4.33275443398024	2.43041777855652	2.99029467759629	2	2
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	6.36362224905579	5.47554198637028	1.32265543868458e-100	3.96223480915278e-97	7.2993428206099	7.36519420166248	1.57621535777272	2.15348531611004	2	2
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.28044215206885	-1.04002528310331	4.9835580061654e-05	0.00187394292056102	4.48592041338214	4.83132696469594	5.44305991140517	5.92899766051686	1	1
MvSl-1064-A1-R4_A1g00745	MvSl-1064-A1-R4_A1	aMAT	1091186	1095689	6.69951283341632	-2.0160478506648	5.38652541275845e-26	1.12578381126652e-23	5.31514613750201	5.41458310946843	7.42318432490291	7.33411363058756	1	1
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	998707	1000561	3.81425180789797	5.12140393979034	3.59855184532082e-41	1.54000883018563e-38	4.72100630926355	4.83402665334463	0.0642163557379462	-0.483267301958587	2	2
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1134595	1135956	2.8754087735339	1.21925733012818	0.00152049736534004	0.0338852177835402	3.55796809941008	3.13630815681871	2.55158376675169	1.62219473885445	2	2
MvSl-1064-A1-R4_A1g00800	MvSl-1064-A1-R4_A1	aMAT	473140	476235	6.45655097347997	0.833162347014391	2.4119425780046e-05	0.000989777531896227	6.65591210776863	6.95634820764451	5.92909625138584	6.03262081381052	2	2
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	aMAT	1699348	1701504	0.431593574950944	2.2156624574851	6.16608266959509e-05	0.00228985888229963	0.810077139420225	1.41169289746316	-0.391855519060318	-1.56805049710164	2	2
MvSl-1064-A1-R4_A1g00853	MvSl-1064-A1-R4_A1	aMAT	1792754	1794128	7.46510446825701	1.62796151179919	6.9086745548818e-16	8.39030516550307e-14	8.0843652906187	8.03708905038382	6.46239954533627	6.40507806291973	2	2
MvSl-1064-A1-R4_A1g00854	MvSl-1064-A1-R4_A1	aMAT	1790347	1792433	8.01310457870613	-0.778284080048294	0.000527474327774802	0.0144524749503419	7.6959977934138	7.43665203242725	8.23380143609006	8.45772814662549	1	1
MvSl-1064-A1-R4_A1g00909	MvSl-1064-A1-R4_A1	aMAT	2689352	2692677	4.26279619116816	2.32389431228239	3.97818792732411e-06	0.000193253918393847	4.78292988563556	5.19275969772238	3.39109702485094	1.30102019861955	2	2
MvSl-1064-A1-R4_A1g00913	MvSl-1064-A1-R4_A1	aMAT	3033187	3035601	6.53300519954591	0.98809206882852	3.42383099317602e-07	1.93521818463351e-05	7.0354841770087	6.84699560570965	6.01272975907382	5.89960317197728	2	2
MvSl-1064-A1-R4_A1g00920	MvSl-1064-A1-R4_A1	aMAT	3035765	3037588	5.8278761335799	0.946532467121817	2.3797334148019e-05	0.000981039642147922	6.3691753548716	6.0654175510444	5.42255413894978	5.12259601601708	2	2
MvSl-1064-A1-R4_A1g00923	MvSl-1064-A1-R4_A1	aMAT	3044289	3046699	4.05781753368896	-1.12624344233425	0.000130240415122504	0.00443360079812859	3.61095759064029	3.12753225355625	4.55038357569812	4.46450796981404	1	1
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	aMAT	1965456	1966246	6.05207050642551	-1.57053383508067	1.99408489139374e-13	1.99120454655062e-11	4.87245703657706	5.23218042865732	6.60990346670602	6.65286123975596	1	1
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	aMAT	1984288	1990725	4.70233900067282	-2.47124190432894	2.53397733768593e-19	3.85980581928533e-17	2.79299372533484	3.1794043418096	5.33917005788012	5.56567153873641	1	1
MvSl-1064-A1-R4_A1g00970	MvSl-1064-A1-R4_A1	aMAT	2205155	2206148	6.83896866823616	-0.874140933014803	6.43535676124006e-06	0.000301221620902419	6.15729169747779	6.49619470486047	7.2197313862967	7.20049821462231	1	1
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	aMAT	2238742	2239464	6.20558032736435	1.73699227566078	2.30085716507854e-15	2.75704044567478e-13	6.58153128572282	7.03764344637898	5.07988006159294	5.10685313489242	2	2
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1907815	1909744	6.05883739440756	2.94342942243723	7.49821680859756e-41	3.06279247002577e-38	6.82383657200784	6.94077756750532	4.06802143559285	3.81663614778899	2	2
MvSl-1064-A1-R4_A1g01007	MvSl-1064-A1-R4_A1	aMAT	1393224	1396199	4.48139708401729	-3.32282157509227	4.77957317089128e-27	1.04765912406829e-24	2.30680064665602	1.72263018148421	5.41139064623731	5.25526327905446	1	1
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1488010	1490661	1.08805630394034	-4.74847943372028	3.20310025390659e-14	3.34723976533239e-12	-2.24391274280674	-1.93827986729743	2.25596315604587	1.59987403452478	1	1
MvSl-1064-A1-R4_A1g01038	MvSl-1064-A1-R4_A1	aMAT	912091	913460	8.13539375521105	-2.44806442371147	1.11291014150164e-14	1.20502692068376e-12	5.927240203582	6.82545132267921	8.61522787775256	9.12418021936886	1	1
MvSl-1064-A1-R4_A1g01045	MvSl-1064-A1-R4_A1	aMAT	1993924	1995401	2.64460182959027	-3.34931736757082	4.47110537103905e-12	4.22966568100294e-10	-0.109155211856354	0.520093011650549	3.94512411341541	2.79781644953472	1	1
MvSl-1064-A1-R4_A1g01049	MvSl-1064-A1-R4_A1	aMAT	1294048	1294371	6.44579420445671	-2.48793342577648	1.35937979685638e-33	4.07224874478275e-31	4.85608842166637	4.57793059330976	7.2347376274837	7.17901479804866	1	1
MvSl-1064-A1-R4_A1g01127	MvSl-1064-A1-R4_A1	aMAT	2998043	3000087	1.45795834211564	-1.58495555821649	0.000283987562403516	0.00847905722033354	0.7164629597117	0.223335355686898	2.24162749649994	1.72889456912805	1	1
MvSl-1064-A1-R4_A1g01135	MvSl-1064-A1-R4_A1	aMAT	1098507	1099824	6.66473084493359	-1.2245430396532	3.59417340373261e-10	2.90998525940045e-08	5.8480643824092	6.00081162345865	7.07664665745825	7.21938050375724	1	1
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	aMAT	1186986	1189109	3.75161444831922	3.95083034236468	1.02881488399754e-24	1.96722539627359e-22	4.99213634474195	4.24622026147219	0.810597124098315	0.772178639964729	2	2
MvSl-1064-A1-R4_A1g01137	MvSl-1064-A1-R4_A1	aMAT	1185421	1186806	6.67707898777906	0.635765398444037	0.000713275045225586	0.0183673433565683	6.97107389173044	6.94951782070347	6.35911359351111	6.29041430812439	2	2
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	407531	411380	5.51975986078324	-7.52377124334621	2.00127697746168e-105	8.99273809822404e-102	-1.03947508218983	-0.540533601493934	6.63480034286506	6.36675908183368	1	1
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1257109	1257735	3.07047101872694	-5.48392608789366	5.81020722920155e-32	1.5357744814363e-29	-0.745016519592112	-1.67001070591217	3.7862914099353	4.21201950637805	1	1
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1274366	1278155	4.00253574330199	-3.61451721978	7.26399591060497e-29	1.71793503285808e-26	1.39756087093139	1.22684744908862	4.93148468431706	4.82113880621595	1	1
MvSl-1064-A1-R4_A1g01174	MvSl-1064-A1-R4_A1	aMAT	2557552	2558488	6.19310695304043	1.58696872690191	7.57174902875788e-15	8.29845225871306e-13	6.6336776692933	6.91104187757387	5.22539429667489	5.16312186412052	2	2
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	aMAT	1278622	1279107	3.73061097905117	1.97623843633284	2.42522816688551e-07	1.42454415266667e-05	4.85608842166637	3.75330426480261	2.37895073961795	2.51729411320895	2	2
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2550475	2550711	7.53223405165717	-3.30447332160901	1.49662227770336e-51	1.12084536747667e-48	5.04844780318051	5.13262915288326	8.35278889221196	8.43031877629784	1	1
MvSl-1064-A1-R4_A1g01253	MvSl-1064-A1-R4_A1	aMAT	471540	472718	6.68199738680336	0.873749198130645	3.31396253732443e-05	0.0012948948401276	6.94744704679098	7.15294529557157	5.95678505914511	6.37499772725665	2	2
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	10.709105982642	2.0856218183364	1.00968541781926e-08	6.9800329614936e-07	11.290376644624	11.5091935972506	9.48121049976159	9.13501420555439	2	2
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	aMAT	782234	783980	1.41251059528851	-6.35116170795067	3.87042496383713e-21	6.38166743832958e-19	-2.24391274280674	-3.3081956594574	2.28421407654691	2.37995270028251	1	1
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2705499	2709175	5.56599616303389	-5.07218292421031	2.89836250971229e-60	2.60475838747843e-57	1.85836585152158	1.01478937092582	6.32127052115957	6.69295471627821	1	1
MvSl-1064-A1-R4_A1g01347	MvSl-1064-A1-R4_A1	aMAT	2916000	2917527	6.9689935067672	-1.10028892092118	3.94306996990315e-09	2.79026534011965e-07	6.37875610107361	6.25160184531756	7.47504000946216	7.35425549940285	1	1
MvSl-1064-A1-R4_A1g01358	MvSl-1064-A1-R4_A1	aMAT	1769429	1769832	2.16228483695519	-1.31033751939149	0.000285511214928985	0.00849632214757213	1.33594126363296	1.41169289746316	2.6416846276605	2.66436277728743	1	1
MvSl-1064-A1-R4_A1g01359	MvSl-1064-A1-R4_A1	aMAT	1786241	1788119	5.71884502171674	0.95717943922386	2.6367584807601e-05	0.00106262549177538	6.32228077650527	5.88452259222478	5.21442509240353	5.11277686499508	2	2
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	aMAT	901642	902941	6.92659271292841	-0.864988348327237	3.26905262769179e-05	0.00128292471463171	6.52311572958362	6.33115025863529	7.50047339204787	7.05425948089963	1	1
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	914330	919259	5.83918105129741	-1.24019886790372	2.82031830713637e-08	1.86369122251725e-06	5.05802060643216	5.12162276869783	6.50578326618852	6.12539583230513	1	1
MvSl-1064-A1-R4_A1g01384	MvSl-1064-A1-R4_A1	aMAT	1796095	1800988	7.83211888922688	0.957858111197522	4.60318373362738e-06	0.000222412968893061	8.19777291351037	8.26749690612681	7.23970522097282	7.31068330964444	2	2
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1176877	1180058	3.63402821080255	6.29021470965447	1.05419298911641e-47	6.31602159545945e-45	4.6276624714036	4.61607468993763	-1.56876634581136	-1.06175702349106	2	2
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	aMAT	1872072	1874749	4.82973024393181	-1.19416985457912	1.45014318639259e-05	0.000629586319618852	4.40196245043742	3.75330426480261	5.20152137793354	5.39792881161683	1	1
MvSl-1064-A1-R4_A1g01515	MvSl-1064-A1-R4_A1	aMAT	3408913	3409518	6.31235155969681	-1.10211856255253	7.80822613385947e-08	4.87309224062466e-06	5.8411504927167	5.45021171401898	6.80410526168028	6.71324118563718	1	1
MvSl-1064-A1-R4_MC01-1g01699	MvSl-1064-A1-R4_MC01-1	Chr01	20934	21320	4.92698170125233	0.84965818589649	0.000331988338979446	0.00959350225854752	5.28896341060713	5.29231033657521	4.46657593008887	4.42060946270404	2	2
MvSl-1064-A1-R4_MC01-1g01739	MvSl-1064-A1-R4_MC01-1	Chr01	59427	63137	4.30111947891928	-1.03907084622141	0.000174329603390149	0.00559535766309739	3.68077915430466	3.70102557053769	4.8815073833474	4.54849016445835	1	1
MvSl-1064-A1-R4_MC01-1g01777	MvSl-1064-A1-R4_MC01-1	Chr01	108977	112127	0.513274740226293	-1.9126799386524	0.000142404712680835	0.00475758792885747	-0.884746315612543	-0.432765659100032	1.02666224863648	1.18585684617525	1	1
MvSl-1064-A1-R4_MC01-1g01829	MvSl-1064-A1-R4_MC01-1	Chr01	165965	170607	4.91807013530124	-0.827097236922513	0.000614713192871856	0.0163340678593991	4.43906770408045	4.45353930743484	5.37901056169528	5.15357560065787	1	1
MvSl-1064-A1-R4_MC01-1g01952	MvSl-1064-A1-R4_MC01-1	Chr01	325456	328312	7.19226664380585	0.610310794614625	0.00153378538855719	0.0339510573570528	7.430879785933	7.49921973011602	6.77578165731035	6.93115810790807	2	2
MvSl-1064-A1-R4_MC01-1g01970	MvSl-1064-A1-R4_MC01-1	Chr01	349846	350081	8.03556393349711	-3.08164479915531	1.30649058564621e-33	4.04876927351809e-31	5.90486898243761	5.67464051152357	9.06951018426182	8.64719076195364	1	1
MvSl-1064-A1-R4_MC01-1g01977	MvSl-1064-A1-R4_MC01-1	Chr01	358109	359841	3.95833879562788	-1.20674833982673	2.61860435371695e-05	0.00106006294265109	3.11071264591892	3.34754187291842	4.50309120186272	4.35881242838232	1	1
MvSl-1064-A1-R4_MC01-1g01978	MvSl-1064-A1-R4_MC01-1	Chr01	359152	362478	5.04979435947288	-0.905219125626444	0.00076118533032844	0.0192950986364404	4.6966991648989	4.33656712297615	5.67678784669955	5.132348788277	1	1
MvSl-1064-A1-R4_MC01-1g02005	MvSl-1064-A1-R4_MC01-1	Chr01	393332	397460	1.37321144940204	-2.56008413388982	1.50782659797558e-08	1.01125654000049e-06	-0.500590080040893	-0.150703359928041	2.05747330407734	2.13807770751211	1	1
MvSl-1064-A1-R4_MC01-1g02046	MvSl-1064-A1-R4_MC01-1	Chr01	439149	443618	3.61656966267083	-1.06543467746196	0.000662641136952357	0.0174127365432481	3.12899418014004	2.83585909908162	4.21834269392574	3.85011794172067	1	1
MvSl-1064-A1-R4_MC01-1g02161	MvSl-1064-A1-R4_MC01-1	Chr01	632450	633298	3.12027434333727	1.61420779338734	3.7892866962058e-05	0.00146155877848933	3.50295787335675	3.89965241476509	1.48179168968456	2.5641632812855	2	2
MvSl-1064-A1-R4_MC01-1g02176	MvSl-1064-A1-R4_MC01-1	Chr01	669160	669324	5.49826156073603	-1.06776470670707	9.94523866395924e-05	0.00351881338082684	4.37923240820712	5.23218042865732	5.951289647678	5.91550535339119	1	1
MvSl-1064-A1-R4_MC01-1g02299	MvSl-1064-A1-R4_MC01-1	Chr01	954174	956793	4.24315976388447	0.873440134493863	0.00218344459544225	0.0451094634005506	4.81997283428732	4.37785486014799	3.67333783092181	3.81663614778899	2	2
MvSl-1064-A1-R4_MC01-1g02347	MvSl-1064-A1-R4_MC01-1	Chr01	1058433	1060810	1.75418872309916	2.6287623022377	7.89682919402193e-10	6.17120034492827e-08	2.29065083948784	2.75839121125182	-0.0024707720411087	0.0651395078274786	2	2
MvSl-1064-A1-R4_MC01-1g02382	MvSl-1064-A1-R4_MC01-1	Chr01	1137255	1138136	2.80770988930157	-1.01284369417192	0.00202590997386108	0.0423415184536965	2.18976072118127	2.24492178992808	3.29718104185512	3.12925138007625	1	1
MvSl-1064-A1-R4_MC01-1g02422	MvSl-1064-A1-R4_MC01-1	Chr01	1238638	1242061	2.3589884492122	-1.30358530978277	0.00106677429212418	0.0254976078811702	1.74440899295122	1.38248357118582	3.18927250636855	2.40591606705559	1	1
MvSl-1064-A1-R4_MC01-1g02545	MvSl-1064-A1-R4_MC01-1	Chr01	1547798	1548623	5.37374298528597	-0.711811649501014	0.00166928479454229	0.0361490661410881	5.10495440361022	4.83132696469594	5.74570888542515	5.62075175711159	1	1
MvSl-1064-A1-R4_MC01-1g02588	MvSl-1064-A1-R4_MC01-1	Chr01	1659028	1660378	5.78078058161633	-14.083452178571	5.06771101386307e-70	6.50621698308391e-67	-3.3081956594574	-3.3081956594574	6.00213830722159	7.27766761737923	1	1
MvSl-1064-A1-R4_MC01-1g02598	MvSl-1064-A1-R4_MC01-1	Chr01	1678599	1679455	1.30385392807802	2.16590481893442	2.50275017123564e-06	0.000125654836809468	1.67144773465021	2.29280679461106	0.127956650992737	-0.222396958801479	2	2
