gid	ortholog	gname	chr	start	end	logFC.water.diploid	FDR.water.diploid	water1	water2	di1	di2
MvSl-1064-A1-R4_A1g00100	genegain	MvSl-1064-A1-R4_A1	aMAT	223637	223887	0.858882391943052	0.254207431056302	0.665368294223995	1.14947978615939	-0.211617487449512	0.381376428383882
MvSl-1064-A1-R4_A1g00101	genegain	MvSl-1064-A1-R4_A1	aMAT	224546	224905	2.13164488388621	0.000683643860663727	1.86453828448177	1.88339617057407	-0.845811478738472	0.301752375202358
MvSl-1064-A1-R4_A1g00106	genegain	MvSl-1064-A1-R4_A1	aMAT	231723	233324	0.707979827941979	0.385288373269627	0.623206133436033	0.789083774768143	-0.0499665334450133	0.127968893211423
MvSl-1064-A1-R4_A1g00108	genegain	MvSl-1064-A1-R4_A1	aMAT	238849	239016	0.342505651864606	0.561696514785114	4.64496008446982	5.1212282751742	4.24171676031229	4.82276531763444
MvSl-1064-A1-R4_A1g00112	genegain	MvSl-1064-A1-R4_A1	aMAT	245502	246121	0.933125830391996	0.148087380574651	2.41457529038171	1.59490667287108	1.08840045630083	1.21210957560376
MvSl-1064-A1-R4_A1g00114	genegain	MvSl-1064-A1-R4_A1	aMAT	258422	259176	1.20852893562696	0.000685307584700935	4.57479728959164	5.05699400875156	3.55890366119891	3.70244514914714
MvSl-1064-A1-R4_A1g00117	genegain	MvSl-1064-A1-R4_A1	aMAT	267885	268632	-0.915853338645076	0.172726395616231	0.391658861776586	0.631954687954634	1.39962651189299	1.39588886307279
MvSl-1064-A1-R4_A1g00118	genegain	MvSl-1064-A1-R4_A1	aMAT	270179	271004	0.0738542519018294	0.928475560260672	3.67550544687575	3.77816242773261	3.57964417984023	3.72551357538806
MvSl-1064-A1-R4_A1g00119	genegain	MvSl-1064-A1-R4_A1	aMAT	271059	271223	0.632159492131111	0.479400119725518	0.175283509619756	0.0210854133505257	-0.459877147404467	-0.498043966795856
MvSl-1064-A1-R4_A1g00120	genegain	MvSl-1064-A1-R4_A1	aMAT	272261	274501	0.972863956107753	0.0187100964645892	4.60489898347854	4.35409219142996	3.3085996949745	3.69856429354684
MvSl-1064-A1-R4_A1g00121	genegain	MvSl-1064-A1-R4_A1	aMAT	274757	275079	0.388461095468753	0.361023622998712	4.66067814931371	5.08757843787756	4.51800636586816	4.48706531462993
MvSl-1064-A1-R4_A1g00124	genegain	MvSl-1064-A1-R4_A1	aMAT	282374	283117	0.0945044513433055	0.925208170443801	3.45887821837036	3.70607578305567	3.3526470627861	3.62277231746514
MvSl-1064-A1-R4_A1g00125	genegain	MvSl-1064-A1-R4_A1	aMAT	283790	285460	0.601329376029836	0.198361361259488	3.49439684729804	3.39978579720607	2.75145139397726	2.94530693981158
MvSl-1064-A1-R4_A1g00127	genegain	MvSl-1064-A1-R4_A1	aMAT	287412	287603	5.38246283914992	2.48396025585735e-13	15.4488863173863	15.3214910919172	9.86772223010559	10.1289359487138
MvSl-1064-A1-R4_A1g00130	genegain	MvSl-1064-A1-R4_A1	aMAT	290774	291135	2.22801779999061	1.53359748417333e-07	5.64927312309439	6.00510500738419	3.02987792296302	4.03345478418843
MvSl-1064-A1-R4_A1g00131	genegain	MvSl-1064-A1-R4_A1	aMAT	292914	293328	-0.343933074862854	0.581114645475639	2.14341017172905	2.41652240952896	2.68409423082729	2.56531457057374
MvSl-1064-A1-R4_A1g00132	genegain	MvSl-1064-A1-R4_A1	aMAT	295620	298334	0.129640792769102	0.874877443143861	2.9965674285717	3.08812303484845	2.91052820085657	2.91886467381768
MvSl-1064-A1-R4_A1g00134	genegain	MvSl-1064-A1-R4_A1	aMAT	299996	302079	0.248392301921208	0.691762796201455	3.57402337023668	3.51114987946164	3.25802726965007	3.33349036980246
MvSl-1064-A1-R4_A1g00136	genegain	MvSl-1064-A1-R4_A1	aMAT	303034	307854	1.21917721426054	0.000421657013083323	6.10868556956385	5.98798098098567	4.40168757893558	5.16408487246942
MvSl-1064-A1-R4_A1g00139	genegain	MvSl-1064-A1-R4_A1	aMAT	311724	312921	-0.457196741213481	0.620224953240766	0.623206133436033	0.0831125905162821	0.660198642669364	0.950150001586361
MvSl-1064-A1-R4_A1g00142	genegain	MvSl-1064-A1-R4_A1	aMAT	315482	317317	0.113947457986812	0.916668193918381	1.54134376570627	1.17818384938178	1.13398539640047	1.37658749812138
MvSl-1064-A1-R4_A1g00143	genegain	MvSl-1064-A1-R4_A1	aMAT	318003	319299	0.618643123117986	0.082722541403372	6.23216815941741	5.95414854908921	5.38728657224027	5.57092104023782
MvSl-1064-A1-R4_A1g00149	genegain	MvSl-1064-A1-R4_A1	aMAT	325754	328502	0.231153158827647	0.755476641457939	2.53316754409026	2.98629654123615	2.78755634776554	2.26295865945853
MvSl-1064-A1-R4_A1g00151	genegain	MvSl-1064-A1-R4_A1	aMAT	331571	333481	1.08503454794028	0.000308225801324191	5.29034509821046	5.18978952655137	4.19409020425134	4.12304617598793
MvSl-1064-A1-R4_A1g00152	genegain	MvSl-1064-A1-R4_A1	aMAT	334456	336536	0.217090794566286	0.643024699782128	5.51592867900352	5.51215360405954	5.23871756132218	5.35369310050612
MvSl-1064-A1-R4_A1g00156	genegain	MvSl-1064-A1-R4_A1	aMAT	345616	345969	0.164824778401894	0.831983779793582	3.45287249069411	3.41192145832875	3.15123173428523	3.37784704666847
MvSl-1064-A1-R4_A1g00157	genegain	MvSl-1064-A1-R4_A1	aMAT	346054	348415	0.447068613345274	0.223528327350006	5.73467063605595	5.50367347886568	5.20307090416622	5.15136444206164
MvSl-1064-A1-R4_A1g00159	genegain	MvSl-1064-A1-R4_A1	aMAT	350690	351442	1.38666892384074	0.00136644005363839	5.76407140475418	5.81371287303927	3.73193460027232	4.86319697692107
MvSl-1064-A1-R4_A1g00160	genegain	MvSl-1064-A1-R4_A1	aMAT	351935	353504	1.50142635042853	0.00120631995687766	2.97158077444956	3.31831353668157	1.32297360685945	1.95995014966515
MvSl-1064-A1-R4_A1g00163	genegain	MvSl-1064-A1-R4_A1	aMAT	355987	356282	0.533240382661015	0.421438603323606	2.20187408967418	2.12369969012765	1.67102791712273	1.60936067395564
MvSl-1064-A1-R4_A1g00164	genegain	MvSl-1064-A1-R4_A1	aMAT	356389	356731	0.918302430371741	0.0838025584292895	2.9965674285717	2.6800332432	2.03770769939901	1.83824208055826
MvSl-1064-A1-R4_A1g00167	genegain	MvSl-1064-A1-R4_A1	aMAT	366416	368114	0.460108255075198	0.594226978086674	1.29505766111193	1.88339617057407	1.24201833837009	1.09889339549633
MvSl-1064-A1-R4_A1g00168	genegain	MvSl-1064-A1-R4_A1	aMAT	368181	370216	0.316478647478944	0.529018238424375	5.87040440932218	5.48512706701583	5.25557163266824	5.48453556599529
MvSl-1064-A1-R4_A1g00169	genegain	MvSl-1064-A1-R4_A1	aMAT	371961	372797	-0.0974131069836618	0.93059898803768	1.58592983894508	2.56519367730655	1.96389788874562	2.49545657236067
MvSl-1064-A1-R4_A1g00170	genegain	MvSl-1064-A1-R4_A1	aMAT	373568	374765	0.581452606671064	0.150800141857029	4.93723204683151	5.25860367970057	4.50938425653429	4.54440606893323
MvSl-1064-A1-R4_A1g00172	genegain	MvSl-1064-A1-R4_A1	aMAT	375380	377334	0.100778534846281	0.905801149122137	3.45887821837036	3.44772770939037	3.3332362885637	3.37298533938053
MvSl-1064-A1-R4_A1g00173	genegain	MvSl-1064-A1-R4_A1	aMAT	378060	378408	5.47441480052854	2.36774683252115e-22	11.2509930865167	11.1441699191434	5.42330347299779	5.97630829363965
MvSl-1064-A1-R4_A1g00174	genegain	MvSl-1064-A1-R4_A1	aMAT	379397	379588	5.58719882384375	3.01198994999741e-12	16.3751034297719	16.3148290668736	10.5215264914968	10.96136410097
MvSl-1064-A1-R4_A1g00176	genegain	MvSl-1064-A1-R4_A1	aMAT	383416	384228	0.64237308970401	0.183007140552318	3.08465175371461	3.44772770939037	2.74412069523579	2.53080836206793
MvSl-1064-A1-R4_A1g00179	genegain	MvSl-1064-A1-R4_A1	aMAT	388828	393931	0.346693953999836	0.434973355525528	5.30708732179933	5.00986619222935	4.82468048797706	4.81561658506355
MvSl-1064-A1-R4_A1g00180	genegain	MvSl-1064-A1-R4_A1	aMAT	394135	397843	-0.0229138029282978	0.979008323247218	4.7925523403559	4.30613249898425	4.48760081236115	4.69028877139982
MvSl-1064-A1-R4_A1g00181	genegain	MvSl-1064-A1-R4_A1	aMAT	397970	400792	-0.490449977576276	0.599216957288027	1.26794883033463	0.199697799123947	1.0650562240577	1.50656952998876
MvSl-1064-A1-R4_A1g00182	genegain	MvSl-1064-A1-R4_A1	aMAT	401034	403040	0.185623937795192	0.829308384998239	1.90028568826397	2.49847407691765	2.10792440340731	1.98565658137616
MvSl-1064-A1-R4_A1g00183	genegain	MvSl-1064-A1-R4_A1	aMAT	404057	405445	0.59120563564229	0.190115145746855	3.26684963089451	3.49982402473767	2.72190241877532	2.8782697450703
MvSl-1064-A1-R4_A1g00187	genegain	MvSl-1064-A1-R4_A1	aMAT	413919	415494	0.96236958576223	0.0271200544923318	3.00480106218401	2.78640166425921	1.78971033443469	2.09598293458286
MvSl-1064-A1-R4_A1g00188	genegain	MvSl-1064-A1-R4_A1	aMAT	415822	415971	-1.68584017393146	0.00147972866953371	0.287523885416462	0.825830468913143	2.24926260357456	2.18743411283738
MvSl-1064-A1-R4_A1g00189	genegain	MvSl-1064-A1-R4_A1	aMAT	416903	421996	1.44845957732459	0.00031764372715429	10.5154638500946	10.6814250084532	9.14184477094723	9.16305524888122
MvSl-1064-A1-R4_A1g00190	genegain	MvSl-1064-A1-R4_A1	aMAT	422409	423645	1.2221156316426	0.00241440437201272	3.91276327742264	4.29306933161964	2.88409264589152	2.91886467381768
MvSl-1064-A1-R4_A1g00191	genegain	MvSl-1064-A1-R4_A1	aMAT	423985	426191	0.938108639176399	0.00159049532864754	6.12671688011758	6.2161863031871	5.15412914292036	5.31238985389882
MvSl-1064-A1-R4_A1g00192	genegain	MvSl-1064-A1-R4_A1	aMAT	426307	427332	0.674775654409132	0.0511185746422469	6.71113849886675	6.5546690397284	5.97604706552198	5.94552957794998
MvSl-1064-A1-R4_A1g00194	genegain	MvSl-1064-A1-R4_A1	aMAT	430224	432154	0.417622709497557	0.446194238655788	3.52334200132326	3.23196352128491	2.890747085469	3.04648063984807
MvSl-1064-A1-R4_A1g00195	genegain	MvSl-1064-A1-R4_A1	aMAT	433303	434055	-2.8262332592911	1.40957335410803e-11	2.17293826014609	1.36455335313455	4.53721974805616	4.7058384120527
MvSl-1064-A1-R4_A1g00197	genegain	MvSl-1064-A1-R4_A1	aMAT	435923	438001	0.92622489260806	0.0726249909887267	3.02112868530284	2.73902219894397	2.08489647767469	1.85228344717921
MvSl-1064-A1-R4_A1g00198	genegain	MvSl-1064-A1-R4_A1	aMAT	438188	438544	0.466664791018757	0.417383808932357	3.71116455346414	3.23879245035296	2.8435082624207	3.19711098011342
MvSl-1064-A1-R4_A1g00200	genegain	MvSl-1064-A1-R4_A1	aMAT	439073	444653	-0.56007935885229	0.367821590628847	1.95229894633246	1.50712798325879	2.38742289668525	2.19846842751305
MvSl-1064-A1-R4_A1g00201	genegain	MvSl-1064-A1-R4_A1	aMAT	446323	447356	1.93924618368645	5.7128857037858e-09	5.6983262696997	6.42819016290604	3.97362540120387	4.35029209518538
MvSl-1064-A1-R4_A1g00208	genegain	MvSl-1064-A1-R4_A1	aMAT	465575	467434	0.258933327742771	0.672669625534866	4.2506000337903	4.06616593334615	3.77932372184583	4.01796666178675
MvSl-1064-A1-R4_A1g00209	genegain	MvSl-1064-A1-R4_A1	aMAT	468377	470856	-0.350425216885394	0.372591288150653	6.12199360469777	6.01508382915373	6.25537681876193	6.56707001820265
MvSl-1064-A1-R4_A1g00212	genegain	MvSl-1064-A1-R4_A1	aMAT	479975	481871	-0.267941209303922	0.797598200407697	2.9882865347764	1.65740444324273	2.38742289668525	3.01561926247571
MvSl-1064-A1-R4_A1g00215	genegain	MvSl-1064-A1-R4_A1	aMAT	486140	486307	-0.55890343979387	0.242264405172774	3.17498128336517	3.41192145832875	3.77213364025982	3.93133021298413
MvSl-1064-A1-R4_A1g00218	genegain	MvSl-1064-A1-R4_A1	aMAT	495361	496879	-0.18026991079266	0.875156494528258	1.58592983894508	1.50712798325879	1.26268700343075	2.07218474845535
MvSl-1064-A1-R4_A1g00219	genegain	MvSl-1064-A1-R4_A1	aMAT	497168	498774	1.19892896497888	0.00415399888845419	4.80439291237659	4.53697022687868	3.05971110973518	3.81067557014316
MvSl-1064-A1-R4_A1g00220	genegain	MvSl-1064-A1-R4_A1	aMAT	499227	504223	-0.466971052931423	0.58845664197026	1.12419308638847	0.672870252754216	1.57513490111233	1.12225857407348
MvSl-1064-A1-R4_A1g00223	genegain	MvSl-1064-A1-R4_A1	aMAT	512213	513436	-0.785053278042468	0.308620236694993	0.665368294223995	1.28760870016065	1.52468721274158	1.98565658137616
MvSl-1064-A1-R4_A1g00224	genegain	MvSl-1064-A1-R4_A1	aMAT	513881	514167	-1.75544368717111	0.0283942706565751	0.232494947379053	-1.53096047579132	1.5585142411266	0.86960187687901
MvSl-1064-A1-R4_A1g00227	genegain	MvSl-1064-A1-R4_A1	aMAT	516570	517975	0.368190268412262	0.599056930317274	3.56847923186009	2.88546329164884	2.53064515499402	3.19711098011342
MvSl-1064-A1-R4_A1g00228	genegain	MvSl-1064-A1-R4_A1	aMAT	518039	523455	0.609026512240475	0.191796338143042	4.86896203397207	4.34462695185159	3.72822398448744	4.26888399378515
MvSl-1064-A1-R4_A1g00234	genegain	MvSl-1064-A1-R4_A1	aMAT	529154	529949	2.60262189112069	4.93165140538939e-06	2.12841635572354	2.66996292287422	-0.845811478738472	0.419598923157759
MvSl-1064-A1-R4_A1g00235	genegain	MvSl-1064-A1-R4_A1	aMAT	530216	533836	2.10950154830329	2.38702785444646e-15	7.00644060080135	7.43832528657251	5.21106884768286	5.04687660501321
MvSl-1064-A1-R4_A1g00236	genegain	MvSl-1064-A1-R4_A1	aMAT	534384	537432	1.85031811296238	9.91388690704663e-10	9.24709846201986	9.37238796674407	7.3458423893579	7.56806822190622
MvSl-1064-A1-R4_A1g00237	genegain	MvSl-1064-A1-R4_A1	aMAT	537555	539451	-0.0785480942745617	0.939181714061653	3.80373288279864	3.51114987946164	3.65584597349039	3.82498647483817
MvSl-1064-A1-R4_A1g00239	genegain	MvSl-1064-A1-R4_A1	aMAT	540556	541585	1.6595505228957	2.79291052906226e-05	4.94581034897876	5.86316500225082	3.79359726834776	3.84969397214367
MvSl-1064-A1-R4_A1g00240	genegain	MvSl-1064-A1-R4_A1	aMAT	542621	544478	0.308491505471333	0.567271241361695	4.73432431836011	4.5940051811696	4.14205136660919	4.54656661117121
MvSl-1064-A1-R4_A1g00243	genegain	MvSl-1064-A1-R4_A1	aMAT	548533	549010	-0.000959337624693243	0.999445115877479	1.32166648671638	1.02858709928928	1.28306373777355	1.07514356785797
MvSl-1064-A1-R4_A1g00244	genegain	MvSl-1064-A1-R4_A1	aMAT	549134	550850	0.531087468671831	0.425997515976702	3.30068228686193	2.96997284012439	2.16393569358522	2.9648253717838
MvSl-1064-A1-R4_A1g00247	genegain	MvSl-1064-A1-R4_A1	aMAT	553636	555925	0.318770809498093	0.673598474992535	3.35965082298245	2.41652240952896	2.53064515499402	2.75663046757507
MvSl-1064-A1-R4_A1g00249	genegain	MvSl-1064-A1-R4_A1	aMAT	568469	570188	0.30867368711193	0.685877493097632	4.4233226348892	4.07000021199029	3.77213364025982	4.10849532991484
MvSl-1064-A1-R4_A1g00250	genegain	MvSl-1064-A1-R4_A1	aMAT	570749	571721	1.08230341444042	0.0790557946078867	2.79293419862386	2.35499755346255	1.19977089449119	1.79527890856347
MvSl-1064-A1-R4_A1g00252	genegain	MvSl-1064-A1-R4_A1	aMAT	576253	577851	-1.00179269888152	0.0874282567861017	2.49860209826736	2.84127658665247	3.79004209904117	3.54709948024052
MvSl-1064-A1-R4_A1g00253	genegain	MvSl-1064-A1-R4_A1	aMAT	578151	581054	0.259040618027337	0.716331896857191	4.37014067811083	4.40658626710588	4.31033238696859	3.92470088287897
MvSl-1064-A1-R4_A1g00255	genegain	MvSl-1064-A1-R4_A1	aMAT	585329	585682	-0.582592528502014	0.318338053480488	3.06903127357424	2.5210585233981	3.2215412842451	3.55570626802328
MvSl-1064-A1-R4_A1g00256	genegain	MvSl-1064-A1-R4_A1	aMAT	586243	587509	-2.12188994175443	9.31657902175964e-09	4.03839617701699	3.55010450084559	5.82962207300403	6.0251578725123
MvSl-1064-A1-R4_A1g00257	genegain	MvSl-1064-A1-R4_A1	aMAT	587793	588573	-0.643953156005233	0.132760934483684	5.84884109872965	5.93955218555438	6.41910787360994	6.64828273805216
MvSl-1064-A1-R4_A1g00260	genegain	MvSl-1064-A1-R4_A1	aMAT	591394	599035	-0.0675078959435077	0.936911021581824	4.67880204008003	4.22935090130572	4.53509752021576	4.54224228627051
MvSl-1064-A1-R4_A1g00262	genegain	MvSl-1064-A1-R4_A1	aMAT	602046	602389	-1.00202391351214	0.189838460539315	-0.150732671259937	0.0210854133505257	0.495336789519325	1.19016597707984
MvSl-1064-A1-R4_A1g00263	genegain	MvSl-1064-A1-R4_A1	aMAT	603439	611810	0.160046903008023	0.766603411800264	6.02108665057245	5.8408966698473	5.60018534795665	5.92906259797256
MvSl-1064-A1-R4_A1g00265	genegain	MvSl-1064-A1-R4_A1	aMAT	612739	612969	0.823881786109114	0.28616585690978	1.54134376570627	2.16730535735991	0.563558372164165	1.47061124825618
MvSl-1064-A1-R4_A1g00271	genegain	MvSl-1064-A1-R4_A1	aMAT	623358	624360	1.3652551861467	0.0327484074542491	1.09363944923029	1.20632793579503	-0.0499665334450133	-0.237944304922139
MvSl-1064-A1-R4_A1g00275	genegain	MvSl-1064-A1-R4_A1	aMAT	630415	635395	0.319231632535104	0.845190650183973	1.26794883033463	2.45221605023483	0.495336789519325	2.30440431036185
MvSl-1064-A1-R4_A1g00277	genegain	MvSl-1064-A1-R4_A1	aMAT	637034	638515	0.334495677282824	0.540767958271405	3.18950126868906	3.33752732494671	2.97457247177264	2.89192870094138
MvSl-1064-A1-R4_A1g00279	genegain	MvSl-1064-A1-R4_A1	aMAT	639803	640297	1.48657932728997	0.000976292526417538	2.83971216287359	2.84127658665247	1.19977089449119	1.54165332564174
MvSl-1064-A1-R4_A1g00283	genegain	MvSl-1064-A1-R4_A1	aMAT	651956	657345	-1.46941915264393	0.0031502103952606	2.15824975969096	1.17818384938178	3.25802726965007	3.1352910490218
MvSl-1064-A1-R4_A1g00291	genegain	MvSl-1064-A1-R4_A1	aMAT	672463	678943	-0.464929282742678	0.393925032518958	4.22967690290488	3.49982402473767	4.24691283704818	4.48931339001121
MvSl-1064-A1-R4_A1g00293	genegain	MvSl-1064-A1-R4_A1	aMAT	681942	682555	0.759963349349349	0.0592393586421546	4.19771200696212	4.24977817259186	3.23729125649106	3.6671357973582
MvSl-1064-A1-R4_A1g00294	genegain	MvSl-1064-A1-R4_A1	aMAT	682868	684833	1.03452386356098	0.0104807199294737	4.8599129258334	4.33509920234925	3.36703565438214	3.78528473291758
MvSl-1064-A1-R4_A1g00295	genegain	MvSl-1064-A1-R4_A1	aMAT	684905	686190	0.434503210185966	0.445859276593626	3.22517447350317	3.61453018140775	2.92356652050388	3.07669564941572
MvSl-1064-A1-R4_A1g00296	genegain	MvSl-1064-A1-R4_A1	aMAT	686455	687762	0.228098528974411	0.757577679380686	3.30068228686193	3.35019581325398	3.18951593080873	3.00308746014759
MvSl-1064-A1-R4_A1g00297	genegain	MvSl-1064-A1-R4_A1	aMAT	688187	688778	0.86819994954531	0.0596107262998355	2.73472190173195	2.35499755346255	1.68640823490824	1.7207020086641
MvSl-1064-A1-R4_A1g00298	genegain	MvSl-1064-A1-R4_A1	aMAT	689704	690217	0.569015989912036	0.231816729723647	3.39139873181199	3.1254498392995	2.75874503181902	2.64006216185077
MvSl-1064-A1-R4_A1g00299	genegain	MvSl-1064-A1-R4_A1	aMAT	690280	690676	0.209972596923647	0.805211084941662	1.91783262642374	1.91784501808961	1.59156626050713	1.82406270878797
MvSl-1064-A1-R4_A1g00300	genegain	MvSl-1064-A1-R4_A1	aMAT	692947	694939	0.712853108305861	0.0564919348627448	4.8779547364257	4.75271328437798	4.16419166319296	4.04572666809403
MvSl-1064-A1-R4_A1g00305	genegain	MvSl-1064-A1-R4_A1	aMAT	700350	701770	-1.02308935742885	0.0630490957365048	3.99359093774613	3.96683939810664	5.06427050944175	4.93257500416517
MvSl-1064-A1-R4_A1g00307	genegain	MvSl-1064-A1-R4_A1	aMAT	704230	705173	0.467475862048837	0.183993602777528	6.4505826697722	6.67410030230304	6.08014890909535	6.11888464085334
MvSl-1064-A1-R4_A1g00308	genegain	MvSl-1064-A1-R4_A1	aMAT	706792	707620	1.30033111081303	0.000577480357969912	4.13533058150346	3.68622842323721	2.71441963196318	2.55676508288106
MvSl-1064-A1-R4_A1g00310	genegain	MvSl-1064-A1-R4_A1	aMAT	709224	712039	0.887206019986505	0.00303430251910537	6.06702605058305	5.8840062252726	5.15964983045461	5.02224736155521
MvSl-1064-A1-R4_A1g00313	genegain	MvSl-1064-A1-R4_A1	aMAT	720102	722483	2.75316898400013	5.66729990929196e-15	8.96916691370746	9.64167142228816	6.24047550426143	6.87453245606039
MvSl-1064-A1-R4_A1g00314	genegain	MvSl-1064-A1-R4_A1	aMAT	722650	723684	-0.0804448259637442	0.953022973212064	1.09363944923029	1.14947978615939	0.660198642669364	1.59272939876304
MvSl-1064-A1-R4_A1g00316	genegain	MvSl-1064-A1-R4_A1	aMAT	724341	725782	0.871580872401721	0.0681843859650398	3.29397893088858	2.91986339893567	2.13059053070774	2.37418705856724
MvSl-1064-A1-R4_A1g00317	genegain	MvSl-1064-A1-R4_A1	aMAT	725878	726223	-0.304270136434533	0.629673163328474	3.51183353354686	3.11063480542328	3.6597472365202	3.59381376524998
MvSl-1064-A1-R4_A1g00318	genegain	MvSl-1064-A1-R4_A1	aMAT	727524	727730	-1.00469038791434	0.270304413647933	-1.50369633383699	0.631954687954634	1.01720305581221	0.724476014436512
MvSl-1064-A1-R4_A1g00319	genegain	MvSl-1064-A1-R4_A1	aMAT	727828	730657	1.79156421244346	9.36035050855076e-05	3.80844418632045	2.99438964837801	1.50747154329457	1.85228344717921
MvSl-1064-A1-R4_A1g00320	genegain	MvSl-1064-A1-R4_A1	aMAT	730971	731930	2.41501778648789	5.85185283452189e-06	2.05101676813732	1.77482086425813	-0.269793234705323	-0.498043966795856
MvSl-1064-A1-R4_A1g00321	genegain	MvSl-1064-A1-R4_A1	aMAT	732454	733231	0.874405939602077	0.0221995951154448	4.25405790979819	4.4543064138078	3.3085996949745	3.64713953032295
MvSl-1064-A1-R4_A1g00329	genegain	MvSl-1064-A1-R4_A1	aMAT	743418	743965	-0.505428213436042	0.393925032518958	1.37345559992482	1.67764952912375	2.21785342497799	1.80974259216
