gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	average	ward.D
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	MAT	1017072	1017508	4.38773824411423	3.49115737257629	2.81744252378505e-10	3.18890007757881e-08	5.5548253785075	4.9126478317835	2.51684890264378	0.342604511755311	2	2
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	MAT	1091186	1095689	2.73565592333975	4.93079534812209	4.71642937034794e-24	3.38089378697775e-21	3.45167025191696	3.89699592653415	-1.17868144531541	-0.871684916588456	2	2
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	MAT	545893	546933	2.57409967712983	2.21006890107848	2.17311964598261e-08	1.48626207178639e-06	3.37317437486859	3.2170479066073	1.20126011165099	1.043857386643	2	2
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	MAT	1588797	1592442	6.60806018489147	-1.04928839971846	0.000152430153858201	0.00274310498637707	5.77178727831596	6.17906286551376	6.59289903551626	7.37875025478337	1	1
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	MAT	739770	740360	6.10878407811833	-0.659579085996833	0.00244678028031723	0.0242200275849123	5.77814778691248	5.70455789435525	6.30594611001762	6.48923029423409	1	1
MvSl-1064-A1-R4_A1g00749	MvSl-1064-A1-R4_A1	MAT	1054963	1057437	5.60578968621759	1.84105818687529	3.09426935013336e-11	4.15889139841362e-09	6.48530628176755	5.97346566536786	4.61578971447204	4.17918444078695	2	2
MvSl-1064-A1-R4_A1g00757	MvSl-1064-A1-R4_A1	MAT	928859	929481	0.376323308084597	1.84061607685014	0.000536775081660181	0.00745935258875748	1.28885036009014	0.723329528515129	-0.859801057226606	-0.533628019666725	2	2
MvSl-1064-A1-R4_A1g00800	MvSl-1064-A1-R4_A1	MAT	486140	486307	7.09194734530469	0.929544721394153	4.24691877204315e-05	0.000976791317569924	7.19492527446118	7.72282707858079	6.53344106904974	6.57471006949981	2	2
MvSl-1064-A1-R4_A1g00804	MvSl-1064-A1-R4_A1	MAT	2194410	2199254	2.08936550488414	-1.64478132572859	0.000147579640446737	0.00267258961499543	0.971230335911173	1.13742185777457	2.37209938226159	2.91559792451219	1	1
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	MAT	1637608	1638887	2.80317960691609	-2.54266598172808	4.53532306675852e-09	3.57916046057402e-07	1.45049883096576	0.553876879976198	3.68509999979845	3.4173910990855	1	1
MvSl-1064-A1-R4_A1g00842	MvSl-1064-A1-R4_A1	MAT	1400757	1402594	7.11807225260655	0.766552442226198	0.00109454160397825	0.012900281300426	7.70698530729502	7.14062558905516	6.8051358008839	6.55381023451097	2	2
MvSl-1064-A1-R4_A1g00854	MvSl-1064-A1-R4_A1	MAT	1701948	1703146	8.20900433930408	-0.833317769069415	0.000206838611614392	0.00348867791589607	7.70565120949942	7.75983319133873	8.5843837094004	8.54764138610534	1	1
MvSl-1064-A1-R4_A1g00886	MvSl-1064-A1-R4_A1	MAT	2593478	2595807	5.83043750833312	-1.48811438800232	3.36796381204564e-10	3.66724363433122e-08	4.94641292949727	4.8590841043229	6.20627417563679	6.55103757806304	1	1
MvSl-1064-A1-R4_A1g00921	MvSl-1064-A1-R4_A1	MAT	3017616	3018135	7.18254042329347	-1.07755533392365	1.34177110950783e-07	7.03775309999167e-06	6.51835642436042	6.57205352275254	7.59884021000625	7.6457848091092	1	1
MvSl-1064-A1-R4_A1g00929	MvSl-1064-A1-R4_A1	MAT	3107476	3107769	0.692241433779498	-6.00688810708964	4.96119587279907e-14	1.06690517244544e-11	-3.68947149152235	-2.73029527509637	1.13101700105384	1.95068177521358	1	1
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	MAT	1794549	1795435	6.32292042490465	-1.35616585651647	4.68721173600475e-10	4.69830388375562e-08	5.40506060494212	5.57211910351246	6.79096906237932	6.89945855247028	1	1
MvSl-1064-A1-R4_A1g00958	MvSl-1064-A1-R4_A1	MAT	1834558	1837865	6.7411447369143	0.727784628330839	0.000892155069884497	0.0108855573207751	6.94085829095992	7.16914985801117	6.45774143359306	6.19529423210132	2	2
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	MAT	1838292	1841771	3.41595758452489	-1.66127102480182	1.1499248568738e-06	4.57946926797612e-05	2.39058356857026	2.33745162279358	4.09489042519142	3.92196968691664	1	1
MvSl-1064-A1-R4_A1g00960	MvSl-1064-A1-R4_A1	MAT	1872072	1874749	5.50221574878242	0.847681785909374	0.000420659391515947	0.00619608233873318	5.94346699573311	5.78239425704364	5.05414515721611	4.98224581027145	2	2
MvSl-1064-A1-R4_A1g00968	MvSl-1064-A1-R4_A1	MAT	1965456	1966246	6.82316091129877	-0.622907033504854	0.0028489912805105	0.0271395603487833	6.43949269454432	6.51604955303407	7.15589647375288	7.0437177276172	1	1
MvSl-1064-A1-R4_A1g00969	MvSl-1064-A1-R4_A1	MAT	2084395	2085310	4.16701606973758	-1.17197955041087	0.000144988808597437	0.00265850334682947	3.40640153276932	3.522855740232	4.81748098608715	4.42189393637418	1	1
MvSl-1064-A1-R4_A1g00970	MvSl-1064-A1-R4_A1	MAT	2085727	2087119	8.44843159788739	-1.25869886234242	2.38426023599289e-07	1.15872353389892e-05	7.50706422029757	7.84495703574282	8.96904928507955	8.91943475390725	1	1
MvSl-1064-A1-R4_A1g00971	MvSl-1064-A1-R4_A1	MAT	2097615	2099010	5.48574082767563	0.91752656113925	0.000145642828485647	0.00265991424762959	5.86437025922509	5.88153865421413	5.04462372351368	4.86390451788705	2	2
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	MAT	2998043	3000087	5.96767174533071	-2.29692493653121	1.51067409529529e-21	8.66321237848672e-19	4.47501946683448	4.33390998307136	6.88333299321044	6.48633057681024	1	1
MvSl-1064-A1-R4_A1g01161	MvSl-1064-A1-R4_A1	MAT	1176446	1176679	6.67824924306162	0.909197437335755	7.4332664590277e-05	0.00153335630888624	6.80542866136937	7.27996057495628	6.12352429349557	6.18388466862745	2	2
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	MAT	1176877	1180058	4.70130360834867	-2.6648488994888	1.39971907471245e-15	3.64860105475044e-13	3.18685894175344	2.37863950745718	5.48681773810944	5.48234759167801	1	1
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	MAT	1183296	1185232	4.40457830547917	-1.29369465104642	7.35515798016869e-06	0.000226770856435165	3.52611471769499	3.70390437583011	5.00426047396395	4.80368072566812	1	1
MvSl-1064-A1-R4_A1g01164	MvSl-1064-A1-R4_A1	MAT	2987402	2994226	6.01720804187622	0.688522456060305	0.00206720444711519	0.0210938228399583	6.18567519243399	6.44390326358921	5.53067455499398	5.72896039431699	2	2
MvSl-1064-A1-R4_A1g01184	MvSl-1064-A1-R4_A1	MAT	2141875	2142896	7.78777139160091	-0.725904583756306	0.00131426564336142	0.0148169240684075	7.19730039023089	7.54117547296688	8.0659796958412	8.14369547855599	1	1
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	MAT	1185421	1186806	7.09789574298427	-1.51509143992165	2.38091909110369e-08	1.61265086784834e-06	6.03766504065665	6.25429721703433	7.181100996954	8.02582607227342	1	1
MvSl-1064-A1-R4_A1g01219	MvSl-1064-A1-R4_A1	MAT	2503758	2506154	8.83270311603057	2.0411986298292	2.0440359497253e-12	3.25607356287722e-10	9.63453713208662	9.39347196051701	7.11856845933448	7.76590961543632	2	2
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	MAT	2515006	2516109	6.05024920067902	-0.844886424781602	0.000996132924154827	0.011917573593296	5.17569364568177	5.8725561291138	6.46072760442663	6.35959319772198	1	1
MvSl-1064-A1-R4_A1g01252	MvSl-1064-A1-R4_A1	MAT	471540	472718	6.74014841452442	-0.688361043544266	0.00128134795475574	0.0144837780641378	6.4410969321631	6.26463363760036	7.13398993931296	6.9462135935381	1	1
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	MAT	817323	819348	2.45225106660468	-7.83434609810706	5.72749508580367e-31	9.85358254561663e-28	-2.99088545089834	-3.13159609182644	3.23857364594428	3.57854865540147	1	1
MvSl-1064-A1-R4_A1g01359	MvSl-1064-A1-R4_A1	MAT	1699348	1701504	6.3038536718381	1.59163313317918	9.79018781107881e-13	1.71867746022245e-10	6.74761416272044	7.02053038592723	5.26971392118037	5.33152748369819	2	2
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	MAT	907140	907771	5.95108504677973	-1.17717242859966	8.8252894152905e-08	4.86635509938005e-06	5.34634536107341	5.13926108138866	6.4072461982167	6.43552097258535	1	1
MvSl-1064-A1-R4_A1g01384	MvSl-1064-A1-R4_A1	MAT	1761367	1764288	7.21207223672575	0.952399504276301	0.000332124601849645	0.00509257722836123	7.68549027157074	7.53293248297362	7.00737462255384	6.19954966213488	2	2
MvSl-1064-A1-R4_A1g01385	MvSl-1064-A1-R4_A1	MAT	1745782	1746129	6.53014770212858	-0.781789893963495	0.000514307767114777	0.00717030050684168	5.91604296864951	6.239001901209	6.7451673316952	6.98165066404113	1	1
MvSl-1064-A1-R4_A1g01415	MvSl-1064-A1-R4_A1	MAT	406221	406733	7.44492443787659	-0.739896233831776	0.000609650455835203	0.00819408315796003	7.13918973801104	6.90810351028642	7.73160130582901	7.80273946007798	1	1
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	MAT	1786241	1788119	6.53875829507375	-1.68921204161865	9.36231100692589e-13	1.67780415169951e-10	5.21185305331494	5.67075802289521	7.22039320686646	7.07223158510063	1	1
MvSl-1064-A1-R4_A1g01481	MvSl-1064-A1-R4_A1	MAT	3309866	3311402	0.546879149028639	1.4774326779695	0.00356664121674877	0.0321595888327808	1.31708107970532	0.874954628255635	-0.521335632487566	-0.0841307475171337	2	2
MvSl-1064-A1-R4_A1g01484	MvSl-1064-A1-R4_A1	MAT	3316489	3317553	0.757744471511644	1.59130312841136	0.00110966896508887	0.0130045946017636	1.50059278051188	1.18463607161611	-0.186312818249857	-0.140386635286679	2	2
MvSl-1064-A1-R4_A1g01487	MvSl-1064-A1-R4_A1	MAT	3323907	3326513	7.06152018256413	0.999160928672074	2.65639530819678e-06	9.28874489475965e-05	7.38193727578211	7.56478932680682	6.61021508189908	6.33207770346363	2	2
MvSl-1064-A1-R4_A1g01503	MvSl-1064-A1-R4_A1	MAT	3375330	3376702	2.26142494629959	-2.01261823317374	0.000668070859503923	0.0088140268917987	1.31708107970532	0.480099990677373	1.69885901946512	3.57418542302224	1	1
MvSl-1064-A1-R4_A1g01508	MvSl-1064-A1-R4_A1	MAT	3383505	3385066	5.71380623137048	0.820525732612565	0.000931939163741347	0.0113227975798066	5.85236379340688	6.25222101628122	5.31661849330122	5.17465447884222	2	2
MvSl-1064-A1-R4_A1g01509	MvSl-1064-A1-R4_A1	MAT	3385519	3388997	7.99747901732048	-1.3799073330879	3.67088633848408e-07	1.70686293425081e-05	6.87354443930593	7.37906323541416	8.21613580637744	8.78442453489842	1	1
MvSl-1064-A1-R4_MC01-1g01734	MvSl-1064-A1-R4_MC01-2	Chr01	58727	62058	5.37300356112595	-0.744558200120606	0.00292524158080749	0.0276819890848251	4.97990808219909	4.92660188375885	5.79387416686905	5.59215819875426	1	1
MvSl-1064-A1-R4_MC01-1g01742	MvSl-1064-A1-R4_MC01-1	Chr01	69002	71895	6.27787232784277	0.679003932125434	0.0016999935676529	0.018165645551491	6.68873682397939	6.45838392444569	5.91377977459048	5.88506465213083	2	2
MvSl-1064-A1-R4_MC01-1g01788	MvSl-1064-A1-R4_MC01-1	Chr01	121727	123360	5.39178209909764	0.700347031813126	0.00447397268142031	0.0382175898764424	5.753827207924	5.64461429478889	5.07300155585565	4.92514504609839	2	2
MvSl-1064-A1-R4_MC01-1g01789	MvSl-1064-A1-R4_MC01-2	Chr01	121825	124163	7.23347528928606	0.944515894540997	3.54204706622281e-05	0.000838358491113323	7.37733618151368	7.84426802774051	6.63104181467118	6.73866806887407	2	2
MvSl-1064-A1-R4_MC01-1g01790	MvSl-1064-A1-R4_MC01-1	Chr01	125398	126984	5.50361783033627	0.714784315608154	0.0033918918613927	0.0309735178255839	5.66738100923788	5.95230666178476	5.09623067080107	5.11131966939497	2	2
MvSl-1064-A1-R4_MC01-1g01804	MvSl-1064-A1-R4_MC01-1	Chr01	139680	141036	6.588807008827	-0.660322327836776	0.00577379421961999	0.0465911612356202	6.19521304238584	6.24666982896248	6.56430950096945	7.14059083303678	1	1
MvSl-1064-A1-R4_MC01-1g01806	MvSl-1064-A1-R4_MC01-1	Chr01	141979	143914	6.5732802864383	-0.653598506610926	0.00191404895920797	0.0198685756321765	6.29793899377014	6.11652521474485	6.82890451990967	6.89596655625813	1	1
MvSl-1064-A1-R4_MC01-1g01818	MvSl-1064-A1-R4_MC01-1	Chr01	157897	159517	5.18700324994175	0.86119451511779	0.00137586533671153	0.0153504456892251	5.59284690531152	5.5155408214781	4.45976309077079	4.89747152146725	2	2
MvSl-1064-A1-R4_MC01-1g01821	MvSl-1064-A1-R4_MC01-1	Chr01	160989	161301	5.36320737027626	2.22309066552615	0.000155040177316805	0.00277844917766491	6.62594420912619	5.21370212555971	4.59419621673848	2.33802649834619	2	2
MvSl-1064-A1-R4_MC01-1g01876	MvSl-1064-A1-R4_MC01-1	Chr01	229452	234829	7.64296475313653	0.811818653223043	0.000467652843128957	0.00667122679369036	8.11888526995341	7.85434064740228	7.36096469646529	6.97545997897596	2	2
MvSl-1064-A1-R4_MC01-1g01880	MvSl-1064-A1-R4_MC01-2	Chr01	236989	238466	7.22835915720267	1.0827576415156	7.24758028787349e-06	0.000224257862001035	7.89107892274505	7.41074370282471	6.39543415454056	6.75851322331658	2	2
MvSl-1064-A1-R4_MC01-1g01882	MvSl-1064-A1-R4_MC01-2	Chr01	238981	239297	7.55749958874883	-1.12988841611377	2.07677295735718e-06	7.60187275710061e-05	6.67653124012273	7.06615467129787	7.85430408930982	8.15816164791332	1	1
MvSl-1064-A1-R4_MC01-1g01888	MvSl-1064-A1-R4_MC01-2	Chr01	247210	250524	1.81368939813418	1.38802284528072	0.00495530215830782	0.0415048774739668	2.73202493062595	1.85877006421105	1.35297072604261	0.534487595579518	2	2
MvSl-1064-A1-R4_MC01-1g01901	MvSl-1064-A1-R4_MC01-1	Chr01	268099	272189	6.18733819154468	-0.653562962855453	0.00209769765940605	0.0212787680026072	5.85356894641476	5.79385854615041	6.45295066652257	6.50019637126762	1	1
MvSl-1064-A1-R4_MC01-1g01921	MvSl-1064-A1-R4_MC01-2	Chr01	297740	299297	6.245822599376	-0.658550312160763	0.00415378679604733	0.0361764183399127	6.06184887078937	5.67179398171467	6.44271715557801	6.6256722236092	1	1
MvSl-1064-A1-R4_MC01-1g01924	MvSl-1064-A1-R4_MC01-1	Chr01	301838	303100	6.86131394061107	-0.908286259238814	1.78817718542042e-05	0.000467534958935758	6.39797003580648	6.27353235323322	7.14813730459684	7.33493407668683	1	1
MvSl-1064-A1-R4_MC01-1g01927	MvSl-1064-A1-R4_MC01-1	Chr01	307234	308228	5.73093467433279	-1.21112277940619	3.79524754174211e-07	1.74581386920137e-05	4.92134594111123	5.07806360404531	6.10684667385845	6.30928736600154	1	1
MvSl-1064-A1-R4_MC01-1g01937	MvSl-1064-A1-R4_MC01-1	Chr01	318422	318709	4.18496975732282	1.25074561567565	0.000145256518601471	0.00265850334682947	4.8214170260406	4.52487931203426	3.07982926618153	3.71955364559968	2	2
MvSl-1064-A1-R4_MC01-1g01939	MvSl-1064-A1-R4_MC01-1	Chr01	320702	322674	8.49874207757099	0.891600305524792	0.000718507620301873	0.00929413917268679	8.5529278784874	9.1408730006279	7.94602011405559	8.02362764848656	2	2
MvSl-1064-A1-R4_MC01-1g01954	MvSl-1064-A1-R4_MC01-2	Chr01	337172	339660	7.72528341765239	0.695524772509274	0.00525731116094235	0.0433986273058963	7.69661363611368	8.3028566341926	7.25658315400907	7.41183076933161	2	2
MvSl-1064-A1-R4_MC01-1g01965	MvSl-1064-A1-R4_MC01-1	Chr01	351493	351952	4.89378636600525	-1.39462439196561	2.76913125782248e-06	9.54875313143015e-05	3.71830219500941	4.29140580914882	5.42944313446526	5.42292738865915	1	1
MvSl-1064-A1-R4_MC01-1g01967	MvSl-1064-A1-R4_MC01-1	Chr01	353079	356755	5.42981706511305	0.902709667070038	0.00059170873853644	0.00804088241530877	6.02702255113675	5.56097956263976	5.0058968730456	4.80926068959124	2	2
MvSl-1064-A1-R4_MC01-1g01970	MvSl-1064-A1-R4_MC01-2	Chr01	358109	359841	5.32225868724233	-1.34253686763383	1.48350218570913e-07	7.64136874339518e-06	4.39450997319676	4.59863700041309	5.81829333466805	5.86287776032696	1	1
