gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2
MvSl-1064-A1-R4_A1g00125	MvSl-1064-A1-R4_A1	MAT	283790	285460	10.7874837267881	-0.985120626222162	-0.0418561471396399	0.943264479082522	0.000665238557968835	0.885680238103159	0.0011647803044685	0.00246190647437285	0.996643377060791	0.00377549478000136	10.3296598161761	10.4191056707304	11.4843473031701	11.2117764103014	10.4672124451968	10.3647254529991
MvSl-1064-A1-R4_A1g00131	MvSl-1064-A1-R4_A1	MAT	292914	293328	9.93678210627675	-0.977486917762381	-0.991651278719745	-0.0141643609573641	0.00321840925778248	0.0027421962631135	0.965156540345153	0.0100318529595627	0.013018507511751	1	8.98499894376263	9.4383291734055	10.2143901530862	10.1673675766296	10.3996618238944	9.98444731630951
MvSl-1064-A1-R4_A1g00135	MvSl-1064-A1-R4_A1	MAT	302447	302932	6.62265479385551	1.15699076675734	-3.14817152065523	-4.30516228741257	0.222224800957835	9.85234466263211e-08	1.90811378452548e-09	0.339109274188904	1.28627833095475e-06	1.52002284529996e-08	5.06169181797653	5.37354827799711	4.35260532394462	4.67761357260875	7.83568887297763	7.9438394045968
MvSl-1064-A1-R4_A1g00138	MvSl-1064-A1-R4_A1	MAT	309330	310429	6.35304971928231	0.228097175882655	0.143456143296467	-0.0846410325861879	0.727820424746067	0.823733742017802	0.899623979500659	0.872953648863498	0.967841854788366	1	5.76029272564015	6.93399246499796	6.23428801773303	6.27771990910042	5.97632345631724	6.59188159321706
MvSl-1064-A1-R4_A1g00139	MvSl-1064-A1-R4_A1	MAT	311724	312921	7.84233608609563	-0.364783279860793	-1.10302462614839	-0.738241346287597	0.378112503412748	0.00482650901726668	0.0599654656665474	0.510669185643654	0.0210042522047717	0.117005798421755	7.4840623644317	7.12509122448683	7.85806524053517	7.45182347322863	8.36269980393809	8.36673371028009
MvSl-1064-A1-R4_A1g00140	MvSl-1064-A1-R4_A1	MAT	312988	313287	5.28790872659354	-0.368997661067308	-0.414828247486608	-0.0458305864193003	0.628678288033855	0.577060043906497	0.951035276969121	0.779627428432485	0.771520186829005	1	4.81746383814689	5.37354827799711	5.69419952433565	5.00410153270882	5.60194276946062	5.19202512772423
MvSl-1064-A1-R4_A1g00145	MvSl-1064-A1-R4_A1	MAT	321322	321920	10.3165555380632	-3.12233993596687	0.274001244728487	3.39634118069536	1.1283443625105e-19	0.443529447056885	8.52187359691888e-22	8.83869750633227e-18	0.635545244258341	3.3377338254599e-20	8.53711591795772	8.55564906134484	11.496137077916	11.7472240533146	8.59519139062935	7.90830517293147
MvSl-1064-A1-R4_A1g00146	MvSl-1064-A1-R4_A1	MAT	322032	322722	9.06384122388907	-2.95374389962673	0.135001832425266	3.08874573205199	4.39187219635612e-16	0.741112719180497	1.40656125809573e-16	1.47441423734813e-14	0.916639415828509	3.00492632411361e-15	7.44152858779923	7.49187746803127	10.4588973178885	10.1996191443503	7.15079331439201	7.49449271552894
MvSl-1064-A1-R4_A1g00148	MvSl-1064-A1-R4_A1	MAT	324832	325195	4.31415609639844	0.571733497487764	1.53301587165186	0.961282374164091	0.613651654541292	0.234123482764535	0.514341430594071	0.767064568176615	0.426504018989656	0.649839979514015	4.52329355896884	4.59328738131764	4.35260532394462	4.25494412396616	3.65459552555813	4.21598732819973
MvSl-1064-A1-R4_A1g00156	MvSl-1064-A1-R4_A1	MAT	345616	345969	10.5331177712944	0.0102461682592124	-0.475394380218529	-0.485640548477741	0.972592536313082	0.107482973511312	0.102865610533636	1	0.265878934475352	0.183131958147003	10.2882548225179	10.4312199899384	10.5370659530986	10.1426967604362	10.8679720187733	10.7975111758718
MvSl-1064-A1-R4_A1g00158	MvSl-1064-A1-R4_A1	MAT	349059	350492	14.7732842971986	0.768077999313938	0.442851433460313	-0.325226565853626	0.0862423243020572	0.320620739035865	0.465571098102601	0.164771920414499	0.524016034845547	0.604470762729897	14.8498542005234	15.3849403360043	14.0366948995846	14.6475190115275	14.2071517902026	15.0655294139401
MvSl-1064-A1-R4_A1g00161	MvSl-1064-A1-R4_A1	MAT	353892	354131	5.37689170253106	2.65855945836684	0.892507550368645	-1.76605190799819	0.00269096513150429	0.179286772843027	0.0831063778347328	0.00854563251220957	0.379559213066209	0.154655239467329	5.89248475534561	6.01230302992756	4.82100932781139	3.65459552555813	5.37062850536883	5.19202512772423
MvSl-1064-A1-R4_A1g00169	MvSl-1064-A1-R4_A1	MAT	371961	372797	10.2870704691604	-2.08274803418912	-0.695305566077109	1.38744246811201	1.7874612756011e-07	0.0776785835727753	0.000362329732860671	1.58510716892928e-06	0.207437126586389	0.00133042948784778	8.43240743151022	9.58650800353671	10.8807322905212	11.421156225516	9.67671697879229	9.91452808259804
MvSl-1064-A1-R4_A1g00171	MvSl-1064-A1-R4_A1	MAT	374824	375074	6.49887144109049	0.817152586968233	0.410691382170895	-0.406461204797338	0.185186143905872	0.485420372484107	0.528008387678358	0.295848372910792	0.679010640081936	0.663539952430022	6.32568339618677	7.18355164720444	5.69419952433565	6.39377641910273	6.27329588343899	6.59188159321706
MvSl-1064-A1-R4_A1g00173	MvSl-1064-A1-R4_A1	MAT	378060	378408	16.599006917254	6.81886381526398	4.84860038463034	-1.97026343063364	7.96234283044555e-25	9.49862146376438e-16	0.000229519541405095	1.24743371010314e-22	3.18882291997804e-14	0.000860724889951607	18.0821813674992	18.1609516355152	11.8424320881623	10.4614069319098	13.142472716138	13.3965588004589
MvSl-1064-A1-R4_A1g00176	MvSl-1064-A1-R4_A1	MAT	383416	384228	10.4225073466946	-0.545031636456843	-0.00646801211967381	0.53856362433717	0.102233249592627	0.984603054752828	0.107868629899999	0.188429911013861	1	0.187771318714813	9.92125675426287	10.4669643061321	10.5446548274076	10.9431473219439	10.4598611283504	9.9499112315188
MvSl-1064-A1-R4_A1g00177	MvSl-1064-A1-R4_A1	MAT	384291	384480	5.9765019993209	-0.0107910947633233	-0.0827230220773442	-0.0719319273140209	0.985868299590068	0.889691737383518	0.908065386338733	1	0.996907186667482	1	5.89248475534561	6.01230302992756	5.89753087978565	6.01317825305095	5.97632345631724	6.05546936153795
MvSl-1064-A1-R4_A1g00183	MvSl-1064-A1-R4_A1	MAT	404057	405445	10.843701347175	-1.19400735230418	-0.0442211635987403	1.14978618870544	4.78003136465017e-05	0.88088597181346	9.49799407282761e-05	0.000229997815614289	0.996643377060791	0.000391583966160436	10.1028108085766	10.5189732061406	11.4922178484403	11.5297952280021	10.4375797157925	10.2976431560846
MvSl-1064-A1-R4_A1g00187	MvSl-1064-A1-R4_A1	MAT	413919	415494	9.99011104871592	-0.655563675006172	0.321029569104707	0.976593244110879	0.0292774318636108	0.295769200968603	0.00145017594806817	0.0681207573064212	0.491206800195207	0.00460528848373	9.84171478467498	9.80707084591882	10.409878867691	10.5327657107779	9.50163076896965	9.51464108123991
MvSl-1064-A1-R4_A1g00190	MvSl-1064-A1-R4_A1	MAT	422409	423645	10.4947874418408	1.49263524774049	0.585681384189711	-0.906953863550783	4.56686788680609e-06	0.0622613128438241	0.00541105112821839	2.86190387573182e-05	0.180634673065416	0.0150484853861695	10.7469968524838	11.3112126254448	9.70635608359278	9.44089651252468	10.6002091728634	10.3382656468666
MvSl-1064-A1-R4_A1g00191	MvSl-1064-A1-R4_A1	MAT	423985	426191	13.7694100897306	-1.56267446368945	0.298349026068308	1.86102348975776	3.09512284574715e-05	0.41733555347434	8.96165729780178e-07	0.000165307697443314	0.611052056488909	5.26229466334883e-06	12.9585472323536	13.2333184089297	14.285124339809	14.9632275355817	12.8731684108414	12.7325726038986
MvSl-1064-A1-R4_A1g00195	MvSl-1064-A1-R4_A1	MAT	433303	434055	10.7994978310605	0.830017582186218	-3.48884735655651	-4.31886493874273	0.0239633214642909	8.67798952894059e-24	3.90308387930345e-31	0.0583562750684803	5.09831884825260e-22	6.11483141090874e-29	9.0143166868071	8.39174706954791	8.16424618081043	7.69745744146148	12.2558514742394	12.1259251504469
MvSl-1064-A1-R4_A1g00196	MvSl-1064-A1-R4_A1	MAT	435618	435848	4.98692899713818	-1.77746625364298	0.15193819118099	1.92940444482397	0.0290187831377841	0.886376450237044	0.0266416163956903	0.0678548660435748	0.996643377060791	0.0585119612428712	4.81746383814689	4.19897676272701	6.07571304894674	5.27016786155353	3.65459552555813	4.93381510747154
MvSl-1064-A1-R4_A1g00198	MvSl-1064-A1-R4_A1	MAT	438188	438544	10.2013317144835	1.13971565884694	-0.180120856736945	-1.31983651558389	0.000260070852465191	0.545146984851649	2.51066637750962e-05	0.00112140642806092	0.744822915349637	0.000119193252265608	10.5458571195555	10.2584130782407	9.40660955147363	9.15867958661805	10.5595194821843	10.6166813508329
MvSl-1064-A1-R4_A1g00199	MvSl-1064-A1-R4_A1	MAT	438734	438964	3.97598320778464	0.528279863142691	2.99137556173772	2.46309569859503	0.718925247564349	0.118889140901528	0.22516765199992	0.871838956260276	0.279622749269537	0.343810665326872	4.15336427203613	4.19897676272701	4.35260532394462	3.65459552555813	3.65459552555813	3.65459552555813
MvSl-1064-A1-R4_A1g00201	MvSl-1064-A1-R4_A1	MAT	446323	447356	12.5303039886338	0.556832434854426	1.33025786075833	0.773425425903908	0.101093058004308	0.000116205836929207	0.0239040426466815	0.187061957724507	0.000925707514520805	0.0532459717722288	12.530385089582	13.4452727622029	12.3530526357919	12.6382877925895	11.6916971108964	11.7703006540177
MvSl-1064-A1-R4_A1g00202	MvSl-1064-A1-R4_A1	MAT	449331	450021	4.4008290839918	-5.02629826142477	-2.36453201784204	2.66176624358273	0.000729752830159001	0.210667185642798	0.0198424141237681	0.00263833715519023	0.392911020841726	0.0461679932582724	3.65459552555813	3.65459552555813	5.17403476581678	5.27016786155353	3.65459552555813	4.21598732819973
MvSl-1064-A1-R4_A1g00204	MvSl-1064-A1-R4_A1	MAT	454328	454655	4.16517096679347	-3.32684977804803	-3.75108716463933	-0.424237386591301	0.0683516119137773	0.0301583642285003	0.723138671139897	0.137278122966907	0.101974325089174	0.843362718202858	3.65459552555813	3.65459552555813	4.82100932781139	3.65459552555813	4.75399775944264	4.21598732819973
MvSl-1064-A1-R4_A1g00213	MvSl-1064-A1-R4_A1	MAT	481957	483035	7.07221040971038	1.64788114061656	-0.170761058231488	-1.81864219884805	0.00230304119221439	0.702090380978087	0.000792569434619419	0.00751687055792197	0.882306093742515	0.00264953168892941	7.35250351284079	7.29381238690515	6.23428801773303	5.49472204770933	7.41686444030205	7.54164041882728
MvSl-1064-A1-R4_A1g00216	MvSl-1064-A1-R4_A1	MAT	487259	488338	8.01648076799265	-1.27695250436697	0.348740888360122	1.6256933927271	0.000625235076390473	0.396905477913517	3.30412786646032e-05	0.00235088388722818	0.595426659756812	0.00015077088322683	7.64266726296984	7.49187746803127	8.68738103592861	8.8888624040213	6.91310572777955	7.49449271552894
MvSl-1064-A1-R4_A1g00219	MvSl-1064-A1-R4_A1	MAT	497168	498774	10.9980664991806	1.72822666271228	0.576651669607312	-1.15157499310497	1.24057920700176e-08	0.0471065235255239	0.000140985467325567	1.3882672078353e-07	0.148591047362391	0.000566351877290738	11.6372146916267	11.5548999739597	10.0102900576263	9.74398288820107	10.7762505991682	11.2305217670897
MvSl-1064-A1-R4_A1g00223	MvSl-1064-A1-R4_A1	MAT	512213	513436	8.29827206051249	2.69419017346437	-1.39770500547623	-4.09189517894059	1.00853876366476e-06	0.000578912491253778	9.92555264320312e-15	7.07482416302147e-06	0.00348831885755482	1.37206168891337e-13	7.52537798142522	8.31537128707279	6.23428801773303	4.67761357260875	9.23501290804789	9.40417887858843
MvSl-1064-A1-R4_A1g00224	MvSl-1064-A1-R4_A1	MAT	513881	514167	7.67331615315322	0.682551477571228	-2.47042293619061	-3.15297441376184	0.301132387604592	1.46680758882195e-05	3.61224948824004e-07	0.428885521739873	0.000149602730239497	2.23389113088529e-06	7.10246179687997	5.56162779939655	6.07571304894674	5.86016945058731	9.26906026692354	8.28596808049661
MvSl-1064-A1-R4_A1g00226	MvSl-1064-A1-R4_A1	MAT	515650	516516	4.99474091898928	-3.01159732896071	-0.231279114533547	2.78031821442716	0.000512760293998109	0.858721166028781	0.00162538985387954	0.00202518771579085	0.991021922513532	0.00505916047234028	4.15336427203613	4.19897676272701	5.89753087978565	6.01317825305095	4.75399775944264	3.65459552555813
MvSl-1064-A1-R4_A1g00227	MvSl-1064-A1-R4_A1	MAT	516570	517975	10.5575278349385	-0.7782854185679	-0.269932346704172	0.508353071863728	0.0153824921699821	0.401394135979879	0.112490879965096	0.0413129789708091	0.595426659756812	0.193665617522327	10.4035375739399	9.90587403773378	10.7224577149417	11.1429552158613	10.2457366809267	10.6166813508329
MvSl-1064-A1-R4_A1g00232	MvSl-1064-A1-R4_A1	MAT	527440	527715	8.11941905876201	-1.46769335000167	-0.916537411343562	0.551155938658104	0.000383025928461185	0.0289972799370415	0.163427406365861	0.00157338702350372	0.09947971949204	0.268569513957883	7.25762152944937	7.29381238690515	9.02779987778152	8.2218760135459	7.96594406824023	8.28596808049661
MvSl-1064-A1-R4_A1g00234	MvSl-1064-A1-R4_A1	MAT	529154	529949	8.57844491599371	1.17855566339197	2.01623143558364	0.837675772191678	0.00459314200144634	3.68313824015927e-06	0.0632445236551826	0.013838312440255	4.12160707827347e-05	0.122830273214611	8.9701135847131	9.6909593885319	8.16424618081043	8.28335811416816	6.82429812069911	7.83449808832201
MvSl-1064-A1-R4_A1g00236	MvSl-1064-A1-R4_A1	MAT	534384	537432	15.617857321612	0.956935995365918	1.21496725550488	0.258031260138962	0.0262096220974499	0.00499362684066048	0.545700274117734	0.0622431177769822	0.0215321524322058	0.682125342647168	16.078343815611	16.3891984244831	15.1271042281923	15.4279646501319	15.0654780436839	14.9883962041605
MvSl-1064-A1-R4_A1g00239	MvSl-1064-A1-R4_A1	MAT	540556	541585	11.7406165224601	1.44704030129832	1.0398605384232	-0.407179762875113	0.000105977049723759	0.00480364979686496	0.270031596673561	0.000483584595826862	0.0210042522047717	0.389309357167404	11.7784779152595	12.8803975310292	10.6679087936541	11.2507771123996	11.5114387577955	11.2695540533516
MvSl-1064-A1-R4_A1g00244	MvSl-1064-A1-R4_A1	MAT	549134	550850	9.62288195444338	3.06780749146591	-0.090967549769341	-3.15877504123525	1.97386442351929e-14	0.784307415976275	3.95529286236831e-15	4.8827172581793e-13	0.948332574968239	5.9967343397197e-14	10.1365325781346	9.99017668205004	7.4036262725803	6.78243393738142	9.87766087941841	10.3842566274576
MvSl-1064-A1-R4_A1g00250	MvSl-1064-A1-R4_A1	MAT	570749	571721	9.19309382099791	0.606737311641698	0.447572214468876	-0.159165097172822	0.116730641267286	0.241732721441668	0.685095276017249	0.208236611679121	0.4360088078355	0.815176657539511	9.63075451241116	9.37702336879755	9.33838998034532	8.34232683063152	8.90769288604175	9.21354087593292
MvSl-1064-A1-R4_A1g00255	MvSl-1064-A1-R4_A1	MAT	585329	585682	10.6158338785374	-1.1484790494377	-1.23209898043494	-0.0836199309972341	0.000831689464002068	0.000335108594170131	0.803264674893163	0.00298392403115246	0.00228262375739075	0.923066985818549	9.90569533499418	9.54251379547621	10.3762494679411	11.2391872040743	10.9384273858397	10.975451873813
MvSl-1064-A1-R4_A1g00257	MvSl-1064-A1-R4_A1	MAT	587793	588573	13.6878091622154	-1.02261485942845	-1.28007729906594	-0.25746243963749	0.00769826861345664	0.000902896830154886	0.497661385556774	0.0219284015049977	0.00493443616479996	0.639073363966349	12.6808118198129	12.9567608556332	14.2255841526447	13.3322998815569	14.1385929756736	14.0685764162245
MvSl-1064-A1-R4_A1g00266	MvSl-1064-A1-R4_A1	MAT	613296	614267	12.2906214721345	-0.275535378021278	0.0201364126979731	0.295671790719251	0.328689356222686	0.943111545725174	0.295399695099224	0.462526938397193	1	0.415682205678548	12.0520040732155	12.3336817672045	12.5355032067785	12.4109692577496	12.1570357635331	12.2012687755203
MvSl-1064-A1-R4_A1g00267	MvSl-1064-A1-R4_A1	MAT	614785	614994	6.8788377605215	0.523278870101288	-5.63789405023666	-6.16117292033795	0.728080490115939	1.68903899419102e-14	1.23203596761642e-13	0.872953648863498	4.66969604276341e-13	1.52383395994663e-12	4.15336427203613	4.19897676272701	4.35260532394462	3.65459552555813	8.36269980393809	8.31339542188153
MvSl-1064-A1-R4_A1g00282	MvSl-1064-A1-R4_A1	MAT	651600	651861	6.84339963348287	7.50228147630891	-0.157888291831671	-7.66016976814058	1.06239530003868e-08	0.784896535452436	4.1160566717093e-09	1.24831447754545e-07	0.948332574968239	3.12023650919899e-08	7.35250351284079	7.18355164720444	3.65459552555813	3.65459552555813	7.92381896594413	6.678805703752
MvSl-1064-A1-R4_A1g00284	MvSl-1064-A1-R4_A1	MAT	657454	657684	3.65459552555813	0	0	0	1	1	1	1	1	1	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813
MvSl-1064-A1-R4_A1g00286	MvSl-1064-A1-R4_A1	MAT	659999	660204	3.87615710109529	0	-3.21820247943225	-3.21820247943225	1	0.0761954482627846	0.106226065000261	1	0.206641527476364	0.186291979664637	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	4.61909347618597
MvSl-1064-A1-R4_A1g00288	MvSl-1064-A1-R4_A1	MAT	665245	665589	5.40573847937397	-1.81300691138936	-1.06672851990447	0.746278391484883	0.0173350102110118	0.197256358768671	0.277998689347441	0.045516507257964	0.392911020841726	0.397140984782058	5.06169181797653	4.19897676272701	6.07571304894674	5.86016945058731	5.37062850536883	5.41096165532624
MvSl-1064-A1-R4_A1g00293	MvSl-1064-A1-R4_A1	MAT	681942	682555	11.1720144737646	-0.171187489447723	0.13221376984882	0.303401259296543	0.533937353037089	0.631786592659495	0.272934745226748	0.678244745749816	0.829440498742912	0.391095519074913	11.0313968572889	11.2679632847075	11.2351419678641	11.4074141295766	10.9542090576404	11.0869275591496
MvSl-1064-A1-R4_A1g00294	MvSl-1064-A1-R4_A1	MAT	682868	684833	11.066124325007	1.32495499791271	0.388765722560298	-0.936189275352413	4.08594547865139e-06	0.163101704677584	0.00114089264317509	2.63067722598103e-05	0.35489722777067	0.00372374682147425	11.6926723552259	11.3532030781991	10.2426594204158	10.1916235927194	11.0842018059715	11.2051216909542
MvSl-1064-A1-R4_A1g00296	MvSl-1064-A1-R4_A1	MAT	686455	687762	10.6470732505	-0.676424551249966	-0.429230370982837	0.247194180267129	0.0380418720122506	0.187835780912084	0.446063981088846	0.0839421589002713	0.388578225977764	0.582361308643771	10.1365325781346	10.36960478274	11.206723549237	10.5886339259319	10.9063364964533	10.4225431999639
MvSl-1064-A1-R4_A1g00298	MvSl-1064-A1-R4_A1	MAT	689704	690217	10.7150302287098	-1.19002611053921	-0.0934246988090912	1.09660141173012	6.4366093970774e-05	0.755030050496679	0.000238174841824892	0.00029952538778479	0.929398681951536	0.000881434453997631	10.2269641818239	10.1453032200131	11.3863911571396	11.3510981255571	10.4745264929071	10.0592572245901
MvSl-1064-A1-R4_A1g00299	MvSl-1064-A1-R4_A1	MAT	690280	690676	9.46409393934306	-1.20124036599414	-0.42837756169166	0.772862804302484	0.000226610997933115	0.194240108710002	0.0165423159126777	0.000995394103070693	0.392911020841726	0.0396677983620333	8.76117741845041	8.94172650854677	10.2332977443848	9.80814285667408	9.30232260466233	9.24236627712592
MvSl-1064-A1-R4_A1g00301	MvSl-1064-A1-R4_A1	MAT	696126	696729	6.92947413575556	2.27147686898869	-0.206159009674674	-2.47763587866336	0.000569279164995899	0.695282809790141	0.000171701335097098	0.00217529437030953	0.880816497577807	0.000672496895796966	7.15605738092466	7.29381238690515	3.65459552555813	6.01317825305095	7.58847375057421	7.23243759478487
MvSl-1064-A1-R4_A1g00304	MvSl-1064-A1-R4_A1	MAT	699726	700132	3.65459552555813	0	0	0	1	1	1	1	1	1	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813
MvSl-1064-A1-R4_A1g00314	MvSl-1064-A1-R4_A1	MAT	722650	723684	8.38584122730909	-0.235569514931896	-0.689146713437929	-0.453577198506033	0.54047486783794	0.0653754272361609	0.228900540289881	0.68469861963297	0.186220913945428	0.347042754633045	7.94629638659141	8.17834227654484	8.44939653492801	8.12444224305369	8.36269980393809	9.01067389144174
MvSl-1064-A1-R4_A1g00315	MvSl-1064-A1-R4_A1	MAT	723975	724274	6.71128305217879	1.20268991880872	0.446072778316676	-0.756617140492044	0.0362040110825148	0.397114417225651	0.209097843909367	0.0806440057288244	0.595426659756812	0.333138937753907	7.20773302127079	7.00054455498187	6.50712444390445	5.49472204770933	6.82429812069911	6.59188159321706
MvSl-1064-A1-R4_A1g00317	MvSl-1064-A1-R4_A1	MAT	725878	726223	10.8057339966649	-0.57697089279067	-0.969527872143602	-0.392556979352932	0.0760699168199354	0.00285726814531865	0.222939374613469	0.15022210464441	0.0134291602829977	0.343810665326872	10.3470473925239	10.1305199800844	10.4264040992601	11.1178597009917	11.3773979154254	11.0135755586808
MvSl-1064-A1-R4_A1g00324	MvSl-1064-A1-R4_A1	MAT	737420	737716	6.11974034067577	-2.32407903435893	-1.57658127331616	0.747497761042772	0.000408901878765369	0.0246152001759441	0.187447205778681	0.001656757612239	0.088993416020721	0.303793747296483	4.81746383814689	5.1572208770123	6.73647775743778	6.86519099946633	6.13243752545578	6.17989310722113
MvSl-1064-A1-R4_A1g00325	MvSl-1064-A1-R4_A1	MAT	738413	739348	4.16412643434304	-3.86176299011657	-3.21917032829441	0.642592661822154	0.0257405904095476	0.0765013314486966	0.59037837809859	0.0620414230383967	0.206641527476364	0.722598535693586	3.65459552555813	3.65459552555813	4.35260532394462	4.67761357260875	4.75399775944264	3.65459552555813
MvSl-1064-A1-R4_A1g00328	MvSl-1064-A1-R4_A1	MAT	742628	743237	10.8531490097436	-1.94987514508116	-0.884877358617468	1.06499778646369	3.44250395714232e-07	0.0188744195827747	0.00419372818341421	2.78961527561533e-06	0.0693045094055008	0.0118738087120764	9.25438402470399	10.0542423893482	11.4684762174584	11.795502758065	10.9698199597656	10.0592572245901
