target_id	length	eff_length	est_counts	tpm
MvSl-1064-A2-R4_A2g00258	189	30.4218	320.261	106.175
MvSl-1064-A2-R4_A2g00259	852	521.993	1.42302	0.0274949
MvSl-1064-A2-R4_A2g00260	216	37.8082	0	0
MvSl-1064-A2-R4_A2g00261	1992	1660.77	8.43596	0.0512305
MvSl-1064-A2-R4_A2g00262	339	87.3034	0	0
MvSl-1064-A2-R4_A2g00263	1302	970.773	23.559	0.244762
MvSl-1064-A2-R4_A2g00264	7296	6964.77	138.41	0.200431
MvSl-1064-A2-R4_A2g00265	1716	1384.77	31.277	0.227799
MvSl-1064-A2-R4_A2g00266	105	15.3529	456.16	299.661
MvSl-1064-A2-R4_A2g00267	426	143.001	6.86932	0.484484
MvSl-1064-A2-R4_A2g00268	1914	1582.77	3.00166	0.019127
MvSl-1064-A2-R4_A2g00269	2790	2458.77	20.5809	0.0844209
MvSl-1064-A2-R4_A2g00270	642	321.957	0	0
MvSl-1064-A2-R4_A2g00271	786	457.292	41.2419	0.909599
MvSl-1064-A2-R4_A2g00272	5934	5602.77	60.1803	0.108332
MvSl-1064-A2-R4_A2g00273	1692	1360.77	290.026	2.14959
MvSl-1064-A2-R4_A2g00274	510	206.402	0	0
MvSl-1064-A2-R4_A2g00275	306	69.7387	0	0
MvSl-1064-A2-R4_A2g00276	528	221.428	3	0.136645
MvSl-1064-A2-R4_A2g00277	3900	3568.77	15.9606	0.0451061
MvSl-1064-A2-R4_A2g00278	2817	2485.77	58	0.235327
MvSl-1064-A2-R4_A2g00279	1020	688.773	7	0.102501
MvSl-1064-A2-R4_A2g00280	4530	4198.77	23.2109	0.0557538
MvSl-1064-A2-R4_A2g00281	255	48.6946	2.55814	0.529844
MvSl-1064-A2-R4_A2g00282	246	46.0397	466.459	102.185
MvSl-1064-A2-R4_A2g00283	453	162.922	1526.09	94.4722
MvSl-1064-A2-R4_A2g00284	144	18.5797	28.1188	15.2638
MvSl-1064-A2-R4_A2g00285	210	35.9674	0	0
MvSl-1064-A2-R4_A2g00286	4506	4174.77	46.8011	0.113065
MvSl-1064-A2-R4_A2g00287	450	160.898	0	0
MvSl-1064-A2-R4_A2g00288	2745	2413.77	31.6814	0.132377
MvSl-1064-A2-R4_A2g00289	246	46.0397	1.02578	0.224713
MvSl-1064-A2-R4_A2g00290	2715	2383.77	3270	13.8353
MvSl-1064-A2-R4_A2g00291	189	30.4218	633	209.857
MvSl-1064-A2-R4_A2g00292	288	60.9852	0	0
MvSl-1064-A2-R4_A2g00293	1347	1015.77	13.1182	0.130252
MvSl-1064-A2-R4_A2g00294	867	536.729	58.5807	1.10079
MvSl-1064-A2-R4_A2g00295	525	218.927	182.115	8.38978
MvSl-1064-A2-R4_A2g00296	1383	1051.77	407.44	3.90702
MvSl-1064-A2-R4_A2g00297	2715	2383.77	3190.62	13.4994
MvSl-1064-A2-R4_A2g00298	1383	1051.77	1287	12.3413
MvSl-1064-A2-R4_A2g00299	4650	4318.77	3761.99	8.78541
MvSl-1064-A2-R4_A2g00300	2241	1909.77	207	1.09318
MvSl-1064-A2-R4_A2g00301	1023	691.773	9274	135.21
MvSl-1064-A2-R4_A2g00302	150	20.0382	6	3.01994
MvSl-1064-A2-R4_A2g00303	3870	3538.77	1683	4.79663
MvSl-1064-A2-R4_A2g00304	4413	4081.77	5828	14.4004
MvSl-1064-A2-R4_A2g00305	249	46.7993	53.9955	11.6365
MvSl-1064-A2-R4_A2g00306	972	640.839	521.806	8.21231
MvSl-1064-A2-R4_A2g00307	324	79.4265	79.9826	10.1563
MvSl-1064-A2-R4_A2g00308	795	465.876	309.127	6.69223
MvSl-1064-A2-R4_A2g00309	117	13.234	2.70601	2.06225
MvSl-1064-A2-R4_A2g00310	363	101.254	0	0
MvSl-1064-A2-R4_A2g00311	975	643.839	1161.35	18.1924
MvSl-1064-A2-R4_A2g00312	216	37.8082	0	0
MvSl-1064-A2-R4_A2g00313	1593	1261.77	161.059	1.28739
MvSl-1064-A2-R4_A2g00314	1518	1186.77	2322	19.7333
MvSl-1064-A2-R4_A2g00315	678	354.677	6832	194.276
MvSl-1064-A2-R4_A2g00316	1158	826.773	1417.35	17.29
MvSl-1064-A2-R4_A2g00317	702	377.151	1	0.0267417
MvSl-1064-A2-R4_A2g00318	1731	1399.77	8	0.0576418
MvSl-1064-A2-R4_A2g00319	4632	4300.77	331.224	0.776748
MvSl-1064-A2-R4_A2g00320	291	62.3955	11.4117	1.8446
MvSl-1064-A2-R4_A2g00321	1428	1096.77	162.81	1.49717
MvSl-1064-A2-R4_A2g00322	4227	3895.77	561.868	1.45461
MvSl-1064-A2-R4_A2g00323	5067	4735.77	348.103	0.741348
MvSl-1064-A2-R4_A2g00324	4602	4270.77	8066.53	19.0496
MvSl-1064-A2-R4_A2g00325	2613	2281.77	3416.21	15.1
MvSl-1064-A2-R4_A2g00326	3663	3331.77	188.094	0.569383
MvSl-1064-A2-R4_A2g00327	1494	1162.77	401.189	3.47983
MvSl-1064-A2-R4_A2g00328	2481	2149.77	711	3.33566
MvSl-1064-A2-R4_A2g00329	3009	2677.77	6691	25.2012
MvSl-1064-A2-R4_A2g00330	987	655.839	1330.87	20.4665
MvSl-1064-A2-R4_A2g00331	789	460.108	657.997	14.4235
MvSl-1064-A2-R4_A2g00332	402	127.027	34.6444	2.75068
MvSl-1064-A2-R4_A2g00333	477	180.281	109	6.09792
MvSl-1064-A2-R4_A2g00334	306	69.7387	86.5299	12.514
MvSl-1064-A2-R4_A2g00335	1680	1348.77	121.034	0.905052
MvSl-1064-A2-R4_A2g00336	4326	3994.77	199.563	0.503841
MvSl-1064-A2-R4_A2g00337	1584	1252.77	4.01577	0.0323296
MvSl-1064-A2-R4_A2g00338	252	47.6312	9	1.9057
MvSl-1064-A2-R4_A2g00339	3441	3109.77	2906.56	9.42659
MvSl-1064-A2-R4_A2g00340	396	123.092	1696.74	139.024
MvSl-1064-A2-R4_A2g00341	507	204.101	4.1108	0.203136
MvSl-1064-A2-R4_A2g00342	159	22.8023	39	17.2501
MvSl-1064-A2-R4_A2g00343	654	332.851	565.377	17.1314
MvSl-1064-A2-R4_A2g00344	246	46.0397	348.15	76.2673
MvSl-1064-A2-R4_A2g00345	336	85.874	534.669	62.7955
MvSl-1064-A2-R4_A2g00346	639	319.155	219.764	6.9448
MvSl-1064-A2-R4_A2g00347	276	56.5575	97.847	17.4487
MvSl-1064-A2-R4_A2g00348	192	31.3116	3.1571	1.01692
MvSl-1064-A2-R4_A2g00349	675	351.821	107.724	3.08814
MvSl-1064-A2-R4_A2g00350	285	59.9139	68.7615	11.575
MvSl-1064-A2-R4_A2g00351	1830	1498.77	11218	75.4891
MvSl-1064-A2-R4_A2g00352	516	211.398	1207.56	57.6118
MvSl-1064-A2-R4_A2g00353	4425	4093.77	963.009	2.37253
MvSl-1064-A2-R4_A2g00354	132	15	0	0
MvSl-1064-A2-R4_A2g00355	2826	2494.77	1329.84	5.37618
MvSl-1064-A2-R4_A2g00356	2337	2005.77	1806.31	9.08269
MvSl-1064-A2-R4_A2g00357	1710	1378.77	330.214	2.4155
MvSl-1064-A2-R4_A2g00358	1755	1423.77	584.775	4.14241
MvSl-1064-A2-R4_A2g00359	1281	949.773	2154.82	22.8821
MvSl-1064-A2-R4_A2g00360	204	34.8218	1	0.289636
MvSl-1064-A2-R4_A2g00361	525	218.927	13	0.598893
MvSl-1064-A2-R4_A2g00362	402	127.027	8	0.63518
MvSl-1064-A2-R4_A2g00363	2835	2503.77	240.22	0.967653
MvSl-1064-A2-R4_A2g00364	1212	880.773	27.8099	0.318449
MvSl-1064-A2-R4_A2g00365	1647	1315.77	477	3.6563
MvSl-1064-A2-R4_A2g00366	795	465.876	269	5.82354
MvSl-1064-A2-R4_A2g00367	4029	3697.77	2003	5.46318
MvSl-1064-A2-R4_A2g00368	4593	4261.77	5039	11.925
MvSl-1064-A2-R4_A2g00369	993	661.773	4021	61.2816
MvSl-1064-A2-R4_A2g00370	2364	2032.77	281	1.39419
MvSl-1064-A2-R4_A2g00371	483	184.982	6947	378.767
MvSl-1064-A2-R4_A2g00372	372	107.445	5890	552.881
MvSl-1064-A2-R4_A2g00373	375	109.489	13418	1236.01
MvSl-1064-A2-R4_A2g00374	882	551.62	4209	76.9562
MvSl-1064-A2-R4_A2g00375	4092	3760.77	5744	15.4043
MvSl-1064-A2-R4_A2g00376	345	90.6277	1903	211.779
MvSl-1064-A2-R4_A2g00377	204	34.8218	2	0.579273
MvSl-1064-A2-R4_A2g00378	198	33.4927	2	0.602262
MvSl-1064-A2-R4_A2g00379	1851	1519.77	2846	18.8869
MvSl-1064-A2-R4_A2g00380	1134	802.773	722	9.07088
MvSl-1064-A2-R4_A2g00381	4269	3937.77	3215.54	8.23584
MvSl-1064-A2-R4_A2g00382	1629	1297.77	326.784	2.53961
MvSl-1064-A2-R4_A2g00383	903	572.509	502	8.84354
MvSl-1064-A2-R4_A2g00384	159	22.8023	0	0
MvSl-1064-A2-R4_A2g00385	207	35.3951	11.2582	3.20797
MvSl-1064-A2-R4_A2g00386	159	22.8023	0	0
MvSl-1064-A2-R4_A2g00387	162	24.0524	1.74181	0.73038
MvSl-1064-A2-R4_A2g00388	516	211.398	1805	86.1153
MvSl-1064-A2-R4_A2g00389	810	480.59	349.863	7.34222
MvSl-1064-A2-R4_A2g00390	705	379.997	79	2.09677
MvSl-1064-A2-R4_A2g00391	675	351.821	8.09814	0.23215
MvSl-1064-A2-R4_A2g00392	171	25.734	0	0
MvSl-1064-A2-R4_A2g00393	219	38.3581	1255	329.983
MvSl-1064-A2-R4_A2g00394	171	25.734	17	6.66265
MvSl-1064-A2-R4_A2g00395	423	141.058	37	2.6455
MvSl-1064-A2-R4_A2g00396	216	37.8082	12	3.20111
MvSl-1064-A2-R4_A2g00397	5253	4921.77	848.915	1.73959
