target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_A1g00129	507	224.721	0	0
MvSl-1064-A1-R4_A1g00130	219	39.7398	1120.76	188.772
MvSl-1064-A1-R4_A1g00131	147	18.1872	3	1.1041
MvSl-1064-A1-R4_A1g00132	2661	2356.12	187.093	0.531509
MvSl-1064-A1-R4_A1g00133	336	96.0153	1.00339	0.0699491
MvSl-1064-A1-R4_A1g00134	1746	1441.12	133.018	0.617817
MvSl-1064-A1-R4_A1g00135	276	62.2645	4.64204	0.499023
MvSl-1064-A1-R4_A1g00136	4242	3937.12	1315.7	2.23681
MvSl-1064-A1-R4_A1g00137	153	19.9267	6.6414	2.23088
MvSl-1064-A1-R4_A1g00138	840	536.359	15.2195	0.189931
MvSl-1064-A1-R4_A1g00139	987	682.263	12.0755	0.118469
MvSl-1064-A1-R4_A1g00140	300	74.6301	6.07331	0.544708
MvSl-1064-A1-R4_A1g00141	498	216.863	25.615	0.790604
MvSl-1064-A1-R4_A1g00142	1533	1228.12	45.3001	0.246893
MvSl-1064-A1-R4_A1g00143	984	679.263	446.372	4.39856
MvSl-1064-A1-R4_A1g00144	474	196.545	2480	84.458
MvSl-1064-A1-R4_A1g00145	372	120.218	56.6898	3.15638
MvSl-1064-A1-R4_A1g00146	471	194.06	30	1.03475
MvSl-1064-A1-R4_A1g00147	366	115.994	0	0
MvSl-1064-A1-R4_A1g00148	261	55.608	0	0
MvSl-1064-A1-R4_A1g00149	2244	1939.12	158.172	0.545978
MvSl-1064-A1-R4_A1g00150	150	19.0273	11.5	4.04551
MvSl-1064-A1-R4_A1g00151	1554	1249.12	650.602	3.48627
MvSl-1064-A1-R4_A1g00152	1479	1174.12	389.067	2.218
MvSl-1064-A1-R4_A1g00153	4122	3817.12	4613	8.08908
MvSl-1064-A1-R4_A1g00154	663	364.889	838	15.3722
MvSl-1064-A1-R4_A1g00155	1527	1222.12	1468.88	8.04493
MvSl-1064-A1-R4_A1g00156	354	108.078	236.933	14.6738
MvSl-1064-A1-R4_A1g00157	2163	1858.12	996.207	3.58861
MvSl-1064-A1-R4_A1g00158	993	688.263	4750.8	46.2024
MvSl-1064-A1-R4_A1g00159	516	232.328	1729.44	49.8259
MvSl-1064-A1-R4_A1g00160	1131	826.125	211.809	1.71613
MvSl-1064-A1-R4_A1g00161	135	15.3512	11.2952	4.92494
MvSl-1064-A1-R4_A1g00162	726	425.005	4.62784	0.0728846
MvSl-1064-A1-R4_A1g00163	240	47.164	134.826	19.1344
MvSl-1064-A1-R4_A1g00164	294	71.5273	140.924	13.1875
MvSl-1064-A1-R4_A1g00165	2670	2365.12	4550	12.8768
MvSl-1064-A1-R4_A1g00166	4092	3787.12	2057.95	3.63728
MvSl-1064-A1-R4_A1g00167	1254	949.125	95.2053	0.671413
MvSl-1064-A1-R4_A1g00168	1605	1300.12	664.776	3.42249
MvSl-1064-A1-R4_A1g00169	837	533.412	128.467	1.61206
MvSl-1064-A1-R4_A1g00170	534	247.99	407.328	10.9942
MvSl-1064-A1-R4_A1g00171	174	25.6178	39.319	10.2733
MvSl-1064-A1-R4_A1g00172	1467	1162.12	132.885	0.765376
MvSl-1064-A1-R4_A1g00173	228	42.9703	42772	6662.59
MvSl-1064-A1-R4_A1g00174	192	31.4728	1.82904e+06	388991
MvSl-1064-A1-R4_A1g00175	2523	2218.12	3123	9.42406
MvSl-1064-A1-R4_A1g00176	609	315.142	143.39	3.04555
MvSl-1064-A1-R4_A1g00177	129	14.1429	17	8.0457
MvSl-1064-A1-R4_A1g00178	3153	2848.12	1644.29	3.8643
MvSl-1064-A1-R4_A1g00179	4545	4240.12	741.817	1.17104
MvSl-1064-A1-R4_A1g00180	2823	2518.12	192.283	0.511111
MvSl-1064-A1-R4_A1g00181	2199	1894.12	17.0559	0.0602722
MvSl-1064-A1-R4_A1g00182	1701	1396.12	99.0499	0.474878
MvSl-1064-A1-R4_A1g00183	1071	766.125	304.279	2.65843
MvSl-1064-A1-R4_A1g00184	264	56.8841	1358	159.794
MvSl-1064-A1-R4_A1g00185	2781	2476.12	5796	15.6678
MvSl-1064-A1-R4_A1g00186	1353	1048.12	3399	21.7065
MvSl-1064-A1-R4_A1g00187	1299	994.125	135.151	0.909978
MvSl-1064-A1-R4_A1g00188	150	19.0273	51.8417	18.237
MvSl-1064-A1-R4_A1g00189	3828	3523.12	36900.4	70.1061
MvSl-1064-A1-R4_A1g00190	1161	856.125	438	3.42444
MvSl-1064-A1-R4_A1g00191	1149	844.125	1644.37	13.039
MvSl-1064-A1-R4_A1g00192	762	459.891	1431.58	20.8359
MvSl-1064-A1-R4_A1g00193	1404	1099.12	9143.61	55.683
MvSl-1064-A1-R4_A1g00194	1437	1132.12	73.9823	0.437407
MvSl-1064-A1-R4_A1g00195	189	30.6962	7.41915	1.61779
MvSl-1064-A1-R4_A1g00196	231	44.0531	2.14137	0.325362
MvSl-1064-A1-R4_A1g00197	2019	1714.12	145.865	0.569588
MvSl-1064-A1-R4_A1g00198	357	110.098	213.354	12.9709
MvSl-1064-A1-R4_A1g00199	231	44.0531	1	0.151941
MvSl-1064-A1-R4_A1g00200	4995	4690.12	49.6949	0.0709218
MvSl-1064-A1-R4_A1g00201	498	216.863	1071.76	33.0798
MvSl-1064-A1-R4_A1g00202	582	290.637	0	0
MvSl-1064-A1-R4_A1g00203	4083	3778.12	0.000175571	3.1105e-07
MvSl-1064-A1-R4_A1g00204	159	21.3936	0	0
MvSl-1064-A1-R4_A1g00205	4083	3778.12	38.5926	0.0683722
MvSl-1064-A1-R4_A1g00206	4599	4294.12	9.96498	0.0155329
MvSl-1064-A1-R4_A1g00207	192	31.4728	9.30689	1.97934
MvSl-1064-A1-R4_A1g00208	1518	1213.12	160.762	0.887014
MvSl-1064-A1-R4_A1g00209	1866	1561.12	650.699	2.78994
MvSl-1064-A1-R4_A1g00210	759	457.029	787	11.5261
MvSl-1064-A1-R4_A1g00211	2484	2179.12	9461	29.0608
MvSl-1064-A1-R4_A1g00212	1323	1018.12	59.4508	0.390849
MvSl-1064-A1-R4_A1g00213	630	334.511	15.3841	0.307833
MvSl-1064-A1-R4_A1g00214	1764	1459.12	3.6062	0.0165428
MvSl-1064-A1-R4_A1g00215	168	23.767	321.938	90.667
MvSl-1064-A1-R4_A1g00216	978	673.263	27.1898	0.270317
MvSl-1064-A1-R4_A1g00217	6198	5893.12	487.797	0.554046
MvSl-1064-A1-R4_A1g00218	1248	943.125	19.2997	0.136973
MvSl-1064-A1-R4_A1g00219	1374	1069.12	392.799	2.4592
MvSl-1064-A1-R4_A1g00220	4725	4420.12	38.5276	0.0583431
MvSl-1064-A1-R4_A1g00221	3915	3610.12	28.2461	0.0523706
MvSl-1064-A1-R4_A1g00222	1857	1552.12	112.238	0.484024
MvSl-1064-A1-R4_A1g00223	1053	748.125	34.8108	0.311452
MvSl-1064-A1-R4_A1g00224	147	18.1872	3.37286	1.24133
MvSl-1064-A1-R4_A1g00225	258	54.5226	3.06596	0.376393
MvSl-1064-A1-R4_A1g00226	684	384.344	126.018	2.19465
MvSl-1064-A1-R4_A1g00227	1065	760.125	36.3732	0.320294
MvSl-1064-A1-R4_A1g00228	4731	4426.12	335.43	0.507259
MvSl-1064-A1-R4_A1g00229	258	54.5226	3.06596	0.376393
MvSl-1064-A1-R4_A1g00230	690	390.11	359	6.1597
MvSl-1064-A1-R4_A1g00231	153	19.9267	13.7359	4.61396
MvSl-1064-A1-R4_A1g00232	276	62.2645	107.471	11.5533
MvSl-1064-A1-R4_A1g00233	258	54.5226	12.3387	1.51476
MvSl-1064-A1-R4_A1g00234	378	124.217	48.3812	2.60704
MvSl-1064-A1-R4_A1g00235	3063	2758.12	3437.74	8.34278
MvSl-1064-A1-R4_A1g00236	2400	2095.12	11597.4	37.0513
MvSl-1064-A1-R4_A1g00237	1377	1072.12	152.024	0.949114
MvSl-1064-A1-R4_A1g00238	159	21.3936	40.9999	12.8277
MvSl-1064-A1-R4_A1g00239	450	176.936	148.577	5.62065
MvSl-1064-A1-R4_A1g00240	1464	1159.12	244.758	1.41338
MvSl-1064-A1-R4_A1g00241	1041	736.125	2862	26.0238
MvSl-1064-A1-R4_A1g00242	576	285.262	711	16.6831
MvSl-1064-A1-R4_A1g00243	393	134.852	45	2.23361
MvSl-1064-A1-R4_A1g00244	1353	1048.12	171	1.09203
MvSl-1064-A1-R4_A1g00245	285	66.6354	725	72.8258
MvSl-1064-A1-R4_A1g00246	1035	730.125	1069	9.80015
MvSl-1064-A1-R4_A1g00247	1785	1480.12	78.252	0.353874
MvSl-1064-A1-R4_A1g00248	10563	10258.1	3195.92	2.08536
MvSl-1064-A1-R4_A1g00249	1323	1018.12	348.879	2.29364
MvSl-1064-A1-R4_A1g00250	747	445.436	108.817	1.63517
MvSl-1064-A1-R4_A1g00251	3948	3643.12	230.739	0.423935
MvSl-1064-A1-R4_A1g00252	1470	1165.12	172.44	0.990646
MvSl-1064-A1-R4_A1g00253	2343	2038.12	454.477	1.49257
MvSl-1064-A1-R4_A1g00254	2217	1912.12	740	2.5904
MvSl-1064-A1-R4_A1g00255	249	50.5781	34.242	4.53157
MvSl-1064-A1-R4_A1g00256	843	539.359	274.878	3.41125
MvSl-1064-A1-R4_A1g00257	420	154.3	420.054	18.2218
MvSl-1064-A1-R4_A1g00258	129	14.1429	0	0
MvSl-1064-A1-R4_A1g00259	258	54.5226	3.06596	0.376393
MvSl-1064-A1-R4_A1g00260	6738	6433.12	241.752	0.251536
MvSl-1064-A1-R4_A1g00261	1563	1258.12	0	0
MvSl-1064-A1-R4_A1g00262	213	37.5806	0	0
MvSl-1064-A1-R4_A1g00263	7476	7171.12	1342.77	1.25333
MvSl-1064-A1-R4_A1g00264	138	16.3777	17	6.94782
MvSl-1064-A1-R4_A1g00265	114	11.96	34	19.0283
MvSl-1064-A1-R4_A1g00266	843	539.359	782.317	9.70861
MvSl-1064-A1-R4_A1g00267	210	36.9016	1	0.181387
MvSl-1064-A1-R4_A1g00268	279	63.7655	2	0.20994
MvSl-1064-A1-R4_A1g00269	3066	2761.12	7736	18.7535
MvSl-1064-A1-R4_A1g00270	1143	838.125	1170	9.34392
MvSl-1064-A1-R4_A1g00271	618	323.454	23.8344	0.493223
MvSl-1064-A1-R4_A1g00272	210	36.9016	23.5573	4.273
MvSl-1064-A1-R4_A1g00273	1161	856.125	29.2227	0.228473
MvSl-1064-A1-R4_A1g00274	1167	862.125	7.21795	0.0560397
MvSl-1064-A1-R4_A1g00275	4941	4636.12	100.955	0.145755
MvSl-1064-A1-R4_A1g00276	252	52.1212	7	0.89895
MvSl-1064-A1-R4_A1g00277	1104	799.125	200	1.6752
MvSl-1064-A1-R4_A1g00278	348	104.231	0	0
MvSl-1064-A1-R4_A1g00279	399	139.153	161.895	7.78738
MvSl-1064-A1-R4_A1g00280	4413	4108.12	4258	6.93767
MvSl-1064-A1-R4_A1g00281	3975	3670.12	1464	2.67001
MvSl-1064-A1-R4_A1g00282	183	28.8291	35.7215	8.29375
MvSl-1064-A1-R4_A1g00283	4878	4573.12	36.9193	0.0540371
MvSl-1064-A1-R4_A1g00284	231	44.0531	0	0
MvSl-1064-A1-R4_A1g00285	1323	1018.12	10.2705	0.0675215
MvSl-1064-A1-R4_A1g00286	132	14.9186	0	0
MvSl-1064-A1-R4_A1g00287	3717	3412.12	72.5905	0.142399
MvSl-1064-A1-R4_A1g00288	345	102.071	1.16436	0.0763545
MvSl-1064-A1-R4_A1g00289	1134	829.125	82.2321	0.663855
MvSl-1064-A1-R4_A1g00290	3237	2932.12	2912	6.64754
MvSl-1064-A1-R4_A1g00291	5226	4921.12	350.585	0.476849
MvSl-1064-A1-R4_A1g00292	1644	1339.12	3169	15.8399
MvSl-1064-A1-R4_A1g00293	456	181.575	325.79	12.0098
MvSl-1064-A1-R4_A1g00294	1761	1456.12	489.974	2.2523
MvSl-1064-A1-R4_A1g00295	1245	940.125	239	1.70163
MvSl-1064-A1-R4_A1g00296	948	643.46	134.321	1.39725
MvSl-1064-A1-R4_A1g00297	420	154.3	157.742	6.84277
MvSl-1064-A1-R4_A1g00298	345	102.071	186.79	12.2491
MvSl-1064-A1-R4_A1g00299	216	38.7628	228.081	39.3846
MvSl-1064-A1-R4_A1g00300	1071	766.125	533.068	4.65731
MvSl-1064-A1-R4_A1g00301	465	189.095	20.1545	0.713419
MvSl-1064-A1-R4_A1g00302	1794	1489.12	4.73794	0.0212966
MvSl-1064-A1-R4_A1g00303	312	81.4762	0	0
MvSl-1064-A1-R4_A1g00304	291	69.7405	0	0
MvSl-1064-A1-R4_A1g00305	999	694.125	569.076	5.48762
MvSl-1064-A1-R4_A1g00306	1191	886.125	25165	190.088
MvSl-1064-A1-R4_A1g00307	864	560.359	2289	27.3421
MvSl-1064-A1-R4_A1g00308	642	345.333	264.914	5.13474
MvSl-1064-A1-R4_A1g00309	273	60.9067	6.875	0.755544
MvSl-1064-A1-R4_A1g00310	2169	1864.12	738.65	2.65226
MvSl-1064-A1-R4_A1g00311	4494	4189.12	5506	8.79761
MvSl-1064-A1-R4_A1g00312	480	201.544	14737	489.429
MvSl-1064-A1-R4_A1g00313	1311	1006.12	14754.8	98.1595
MvSl-1064-A1-R4_A1g00314	633	337.271	17.164	0.340638
MvSl-1064-A1-R4_A1g00315	300	74.6301	31.673	2.84071
MvSl-1064-A1-R4_A1g00316	1287	982.125	165.373	1.12707
MvSl-1064-A1-R4_A1g00317	282	65.1046	186.732	19.1981
MvSl-1064-A1-R4_A1g00318	207	36.173	17.3454	3.20961
MvSl-1064-A1-R4_A1g00319	2487	2182.12	249	0.763786
MvSl-1064-A1-R4_A1g00320	960	655.396	77.3723	0.790193
MvSl-1064-A1-R4_A1g00321	639	342.578	316.835	6.19049
MvSl-1064-A1-R4_A1g00322	1431	1126.12	67.8732	0.403426
MvSl-1064-A1-R4_A1g00323	171	24.4946	0	0
MvSl-1064-A1-R4_A1g00324	297	73.0025	6.34583	0.581839
MvSl-1064-A1-R4_A1g00325	936	631.588	0	0
MvSl-1064-A1-R4_A1g00326	591	298.785	0	0
MvSl-1064-A1-R4_A1g00327	624	329.054	355	7.22126
MvSl-1064-A1-R4_A1g00328	528	242.689	184	5.07481
MvSl-1064-A1-R4_A1g00329	273	60.9067	68	7.47302
MvSl-1064-A1-R4_A1g00330	567	277.139	292	7.05241
MvSl-1064-A1-R4_A1g00331	4026	3721.12	253.214	0.455476
MvSl-1064-A1-R4_A1g00332	603	309.688	15	0.324204
MvSl-1064-A1-R4_A1g00333	1266	961.125	3	0.0208926
MvSl-1064-A1-R4_A1g00334	156	20.6825	146.621	47.4508
MvSl-1064-A1-R4_A1g00335	4377	4072.12	244.088	0.401216
MvSl-1064-A1-R4_A1g00336	807	503.877	8	0.106272
MvSl-1064-A1-R4_A1g00337	336	96.0153	1	0.0697126
MvSl-1064-A1-R4_A1g00338	1680	1375.12	18	0.0876158
MvSl-1064-A1-R4_A1g00339	1161	856.125	404	3.15861
MvSl-1064-A1-R4_A1g00340	318	84.953	1832.77	144.405
MvSl-1064-A1-R4_A1g00341	300	74.6301	2982.47	267.494
MvSl-1064-A1-R4_A1g00342	231	44.0531	195.046	29.6356
MvSl-1064-A1-R4_A1g00343	939	634.588	383.206	4.04196
MvSl-1064-A1-R4_A1g00344	615	320.653	4	0.0834982
MvSl-1064-A1-R4_A1g00345	216	38.7628	1.64328	0.283758
MvSl-1064-A1-R4_A1g00346	1107	802.125	650.002	5.42406
MvSl-1064-A1-R4_A1g00347	4815	4510.12	21.3404	0.0316713
MvSl-1064-A1-R4_A1g00348	1554	1249.12	2050.55	10.9879
MvSl-1064-A1-R4_A1g00349	873	569.19	15391	180.993
MvSl-1064-A1-R4_A1g00350	2475	2170.12	687	2.11897
MvSl-1064-A1-R4_A1g00351	3900	3595.12	6726	12.5226
MvSl-1064-A1-R4_A1g00352	792	489.226	953	13.0387
MvSl-1064-A1-R4_A1g00353	1692	1387.12	4118.26	19.8724
MvSl-1064-A1-R4_A1g00354	159	21.3936	62.0047	19.3996
MvSl-1064-A1-R4_A1g00355	585	293.365	4963.07	113.239
MvSl-1064-A1-R4_A1g00356	174	25.6178	310.348	81.0883
MvSl-1064-A1-R4_A1g00357	4101	3796.12	2264.88	3.99353
MvSl-1064-A1-R4_A1g00358	6204	5899.12	6572.08	7.45705
MvSl-1064-A1-R4_A1g00359	1023	718.125	8885	82.8151
MvSl-1064-A1-R4_A1g00360	1410	1105.12	224.533	1.35994
MvSl-1064-A1-R4_A1g00361	4632	4327.12	3337.95	5.16336
MvSl-1064-A1-R4_A1g00362	426	158.604	43.4593	1.8341
MvSl-1064-A1-R4_A1g00363	768	465.705	4147.21	59.607
MvSl-1064-A1-R4_A1g00364	498	216.863	1792.19	55.3158
MvSl-1064-A1-R4_A1g00365	183	28.8291	118.73	27.5665
MvSl-1064-A1-R4_A1g00366	1752	1447.12	1330.8	6.15543
MvSl-1064-A1-R4_A1g00367	1632	1327.12	371	1.87117
MvSl-1064-A1-R4_A1g00368	1203	898.125	1611	12.0063
MvSl-1064-A1-R4_A1g00369	1950	1645.12	2868	11.669
MvSl-1064-A1-R4_A1g00370	2037	1732.12	2572	9.93902
MvSl-1064-A1-R4_A1g00371	3426	3121.12	3778	8.1022
MvSl-1064-A1-R4_A1g00372	2634	2329.12	3261	9.37152
MvSl-1064-A1-R4_A1g00373	1065	760.125	1011	8.90263
MvSl-1064-A1-R4_A1g00374	2112	1807.12	3428	12.6971
MvSl-1064-A1-R4_A1g00375	402	141.266	405.34	19.2059
MvSl-1064-A1-R4_A1g00376	1029	724.125	26.0842	0.241111
MvSl-1064-A1-R4_A1g00377	657	359.404	140.793	2.6221
MvSl-1064-A1-R4_A1g00378	219	39.7398	21	3.53709
MvSl-1064-A1-R4_A1g00379	171	24.4946	29	7.92462
MvSl-1064-A1-R4_A1g00380	219	39.7398	1735	292.231
MvSl-1064-A1-R4_A1g00381	180	27.6006	0	0
MvSl-1064-A1-R4_A1g00382	1161	856.125	397.991	3.11163
MvSl-1064-A1-R4_A1g00383	489	209.201	711	22.7487
MvSl-1064-A1-R4_A1g00384	225	41.965	1	0.159501
MvSl-1064-A1-R4_A1g00385	159	21.3936	4	1.25149
MvSl-1064-A1-R4_A1g00386	159	21.3936	4	1.25149
MvSl-1064-A1-R4_A1g00387	1365	1060.12	55.9373	0.35318
MvSl-1064-A1-R4_A1g00388	768	465.705	105.313	1.51365
MvSl-1064-A1-R4_A1g00389	1158	853.125	1657.89	13.0075
MvSl-1064-A1-R4_A1g00390	1134	829.125	623	5.02945
MvSl-1064-A1-R4_A1g00391	1767	1462.12	2354	10.7764
MvSl-1064-A1-R4_A1g00392	198	33.0012	0	0
MvSl-1064-A1-R4_A1g00393	204	35.1631	1	0.190355
MvSl-1064-A1-R4_A1g00394	345	102.071	1762	115.546
MvSl-1064-A1-R4_A1g00395	4092	3787.12	5922	10.4667
