target_id	length	eff_length	est_counts	tpm
MvSl-1064-A2-R4_A2g00059	207	35.86	217	93.194
MvSl-1064-A2-R4_A2g00060	1553	1208.84	104	1.32496
MvSl-1064-A2-R4_A2g00061	960	616.096	2884	72.0919
MvSl-1064-A2-R4_A2g00062	2790	2445.84	1644.8	10.3568
MvSl-1064-A2-R4_A2g00063	1275	930.844	691	11.4325
MvSl-1064-A2-R4_A2g00064	1154	809.844	7289	138.614
MvSl-1064-A2-R4_A2g00065	2768	2423.84	3061	19.449
MvSl-1064-A2-R4_A2g00066	701	367.066	6406.2	268.779
MvSl-1064-A2-R4_A2g00067	2196	1851.84	43	0.357605
MvSl-1064-A2-R4_A2g00068	1568	1223.84	32	0.402683
MvSl-1064-A2-R4_A2g00069	4486	4141.84	1315	4.88958
MvSl-1064-A2-R4_A2g00070	2841	2496.84	2773	17.104
MvSl-1064-A2-R4_A2g00071	1878	1533.84	290	2.91176
MvSl-1064-A2-R4_A2g00072	2433	2088.84	4080	30.0811
MvSl-1064-A2-R4_A2g00073	1451	1106.84	1023	14.234
MvSl-1064-A2-R4_A2g00074	3085	2740.84	8586	48.2443
MvSl-1064-A2-R4_A2g00075	1898	1553.84	0	0
MvSl-1064-A2-R4_A2g00076	2705	2360.84	3008	19.6223
MvSl-1064-A2-R4_A2g00077	1476	1131.84	2221	30.2205
MvSl-1064-A2-R4_A2g00078	462	165.091	2517	234.801
MvSl-1064-A2-R4_A2g00079	5002	4657.84	448	1.48126
MvSl-1064-A2-R4_A2g00080	732	395.856	570	22.1756
MvSl-1064-A2-R4_A2g00081	1762	1417.84	208.67	2.26658
MvSl-1064-A2-R4_A2g00082	219	38.9266	1	0.395633
MvSl-1064-A2-R4_A2g00083	1782	1437.84	1.06696	0.0114281
MvSl-1064-A2-R4_A2g00084	396	120.747	0	0
MvSl-1064-A2-R4_A2g00085	186	29.8902	0.4	0.206096
MvSl-1064-A2-R4_A2g00086	819	478.966	0.935186	0.0300699
MvSl-1064-A2-R4_A2g00087	6878	6533.84	108.931	0.256757
MvSl-1064-A2-R4_A2g00088	1905	1560.84	4.43665	0.0437759
MvSl-1064-A2-R4_A2g00089	203	34.9117	0	0
MvSl-1064-A2-R4_A2g00090	1905	1560.84	4.43665	0.0437759
MvSl-1064-A2-R4_A2g00091	203	34.9117	0	0
MvSl-1064-A2-R4_A2g00092	1905	1560.84	4.43665	0.0437759
MvSl-1064-A2-R4_A2g00093	203	34.9117	0	0
MvSl-1064-A2-R4_A2g00094	1905	1560.84	4.43665	0.0437759
MvSl-1064-A2-R4_A2g00095	203	34.9117	0	0
MvSl-1064-A2-R4_A2g00096	1905	1560.84	4.43665	0.0437759
MvSl-1064-A2-R4_A2g00097	203	34.9117	0	0
MvSl-1064-A2-R4_A2g00098	1006	661.844	0	0
MvSl-1064-A2-R4_A2g00099	990	645.908	70	1.66904
MvSl-1064-A2-R4_A2g00100	222	39.7997	12.068	4.66976
MvSl-1064-A2-R4_A2g00101	378	109.502	7	0.984501
MvSl-1064-A2-R4_A2g00102	1240	895.844	0	0
MvSl-1064-A2-R4_A2g00103	235	43.8357	0	0
MvSl-1064-A2-R4_A2g00104	186	29.8902	0.4	0.206096
MvSl-1064-A2-R4_A2g00105	819	478.966	0.935186	0.0300699
MvSl-1064-A2-R4_A2g00106	6878	6533.84	108.931	0.256757
MvSl-1064-A2-R4_A2g00107	1905	1560.84	4.43665	0.0437759
MvSl-1064-A2-R4_A2g00108	203	34.9117	0	0
MvSl-1064-A2-R4_A2g00109	1006	661.844	0	0
MvSl-1064-A2-R4_A2g00110	990	645.908	70	1.66904
MvSl-1064-A2-R4_A2g00111	222	39.7997	12.068	4.66976
MvSl-1064-A2-R4_A2g00112	378	109.502	7	0.984501
MvSl-1064-A2-R4_A2g00113	1240	895.844	0	0
MvSl-1064-A2-R4_A2g00114	235	43.8357	0	0
MvSl-1064-A2-R4_A2g00115	186	29.8902	0.4	0.206096
MvSl-1064-A2-R4_A2g00116	1630	1285.84	55.4767	0.664449
MvSl-1064-A2-R4_A2g00117	2314	1969.84	14.2629	0.11151
MvSl-1064-A2-R4_A2g00118	168	25.509	622	375.523
MvSl-1064-A2-R4_A2g00119	847	506.077	3014	91.7204
MvSl-1064-A2-R4_A2g00120	2972	2627.84	6731	39.4475
MvSl-1064-A2-R4_A2g00121	196	32.9221	1	0.467791
MvSl-1064-A2-R4_A2g00122	684	351.386	228.008	9.99321
MvSl-1064-A2-R4_A2g00123	2868	2523.84	5119	31.2365
MvSl-1064-A2-R4_A2g00124	1933	1588.84	276	2.67527
MvSl-1064-A2-R4_A2g00125	1461	1116.84	1790	24.6831
MvSl-1064-A2-R4_A2g00126	2329	1984.84	2930	22.7342
MvSl-1064-A2-R4_A2g00127	2343	1998.84	2675	20.6103
MvSl-1064-A2-R4_A2g00128	3925	3580.84	2994	12.8767
MvSl-1064-A2-R4_A2g00129	3023	2678.84	4014	23.0765
MvSl-1064-A2-R4_A2g00130	1365	1020.84	1325	19.9892
MvSl-1064-A2-R4_A2g00131	2398	2053.84	4709	35.3102
MvSl-1064-A2-R4_A2g00132	492	186.938	272.769	22.4718
MvSl-1064-A2-R4_A2g00133	3166	2821.84	735.544	4.01434
MvSl-1064-A2-R4_A2g00134	385	114.067	129.576	17.4946
MvSl-1064-A2-R4_A2g00135	1671	1326.84	271.508	3.15139
MvSl-1064-A2-R4_A2g00136	6694	6349.84	407.067	0.987285
MvSl-1064-A2-R4_A2g00137	231	42.5244	0	0
MvSl-1064-A2-R4_A2g00138	557	239.695	2.65776	0.170764
MvSl-1064-A2-R4_A2g00139	2838	2493.84	94.5647	0.583981
MvSl-1064-A2-R4_A2g00140	1874	1529.84	523.761	5.2726
MvSl-1064-A2-R4_A2g00141	150	20.1732	274.807	209.793
MvSl-1064-A2-R4_A2g00142	1767	1422.84	272.387	2.94828
MvSl-1064-A2-R4_A2g00143	1926	1581.84	5	0.0486794
MvSl-1064-A2-R4_A2g00144	2504	2159.84	76.2999	0.544053
MvSl-1064-A2-R4_A2g00145	249	47.8871	0	0
MvSl-1064-A2-R4_A2g00146	1309	964.844	7.64852	0.122084
MvSl-1064-A2-R4_A2g00147	297	65.9908	1.05684	0.246641
MvSl-1064-A2-R4_A2g00148	168	25.509	10.2304	6.17646
MvSl-1064-A2-R4_A2g00149	426	139.632	371	40.9194
MvSl-1064-A2-R4_A2g00150	2252	1907.84	432.134	3.48831
MvSl-1064-A2-R4_A2g00151	396	120.747	19.7267	2.51604
MvSl-1064-A2-R4_A2g00152	402	124.246	186	23.0553
MvSl-1064-A2-R4_A2g00153	3932	3587.84	1042	4.47274
MvSl-1064-A2-R4_A2g00154	1648	1303.84	2159	25.5015
MvSl-1064-A2-R4_A2g00155	1856	1511.84	19209.3	195.679
MvSl-1064-A2-R4_A2g00156	339	86.5532	330.778	58.8563
MvSl-1064-A2-R4_A2g00157	765	427.561	360.026	12.968
MvSl-1064-A2-R4_A2g00158	4698	4353.84	515.869	1.82476
MvSl-1064-A2-R4_A2g00159	224	40.6492	17.7528	6.72594
MvSl-1064-A2-R4_A2g00160	1804	1459.84	690.415	7.28354
MvSl-1064-A2-R4_A2g00161	4911	4566.84	1794.08	6.05013
MvSl-1064-A2-R4_A2g00162	1302	957.844	248.727	3.99915
MvSl-1064-A2-R4_A2g00163	2172	1827.84	3216	27.0967
MvSl-1064-A2-R4_A2g00164	7674	7329.84	1409.61	2.96171
MvSl-1064-A2-R4_A2g00165	661	330.304	61.2188	2.85437
MvSl-1064-A2-R4_A2g00166	1397	1052.84	34.8934	0.51041
MvSl-1064-A2-R4_A2g00167	571	251.525	71.4083	4.37226
MvSl-1064-A2-R4_A2g00168	841	500.279	448.473	13.8058
MvSl-1064-A2-R4_A2g00169	3582	3237.84	3210	15.2682
MvSl-1064-A2-R4_A2g00170	999	654.844	491.733	11.5646
MvSl-1064-A2-R4_A2g00171	3703	3358.84	15636	71.6928
MvSl-1064-A2-R4_A2g00172	2815	2470.84	989.635	6.16835
MvSl-1064-A2-R4_A2g00173	293	64.031	475.845	114.45
MvSl-1064-A2-R4_A2g00174	365	101.05	2517.68	383.71
MvSl-1064-A2-R4_A2g00175	174	26.0434	62.4514	36.9303
MvSl-1064-A2-R4_A2g00176	1536	1191.84	11419.1	147.554
MvSl-1064-A2-R4_A2g00177	153	20.8982	198.653	146.394
MvSl-1064-A2-R4_A2g00178	737	400.695	1304	50.119
MvSl-1064-A2-R4_A2g00179	1280	935.844	400	6.58257
MvSl-1064-A2-R4_A2g00180	223	40.1867	1.04238	0.39947
MvSl-1064-A2-R4_A2g00181	337	85.6006	0	0
MvSl-1064-A2-R4_A2g00182	1505	1160.84	43.7933	0.580996
MvSl-1064-A2-R4_A2g00183	938	594.338	954.681	24.738
MvSl-1064-A2-R4_A2g00184	391	117.733	563.047	73.6521
MvSl-1064-A2-R4_A2g00185	288	61.8609	2204	548.699
MvSl-1064-A2-R4_A2g00186	2705	2360.84	1202	7.84109
MvSl-1064-A2-R4_A2g00187	2067	1722.84	1057.78	9.45562
MvSl-1064-A2-R4_A2g00188	159	23.0912	48	32.0136
MvSl-1064-A2-R4_A2g00189	4162	3817.84	3884.53	15.6697
MvSl-1064-A2-R4_A2g00190	234	43.6497	202.993	71.6206
MvSl-1064-A2-R4_A2g00191	697	363.364	353.479	14.9817
MvSl-1064-A2-R4_A2g00192	3413	3068.84	4737.92	23.7767
MvSl-1064-A2-R4_A2g00193	6032	5687.84	674.528	1.82638
MvSl-1064-A2-R4_A2g00194	497	190.622	143.82	11.6194
MvSl-1064-A2-R4_A2g00195	1484	1139.84	3184	43.0196
MvSl-1064-A2-R4_A2g00196	890	547.602	1754	49.3291
MvSl-1064-A2-R4_A2g00197	222	39.7997	23.4101	9.05864
MvSl-1064-A2-R4_A2g00198	216	38.2035	35.6128	14.3563
MvSl-1064-A2-R4_A2g00199	4421	4076.84	797.955	3.01435
MvSl-1064-A2-R4_A2g00200	2992	2647.84	677.392	3.93992
MvSl-1064-A2-R4_A2g00201	2008	1663.84	1962.98	18.1694
MvSl-1064-A2-R4_A2g00202	969	624.972	179.09	4.41317
MvSl-1064-A2-R4_A2g00203	2239	1894.84	1793.51	14.577
MvSl-1064-A2-R4_A2g00204	1199	854.844	319	5.74702
MvSl-1064-A2-R4_A2g00205	856	514.769	17	0.508599
MvSl-1064-A2-R4_A2g00206	543	227.766	28	1.89325
MvSl-1064-A2-R4_A2g00207	379	110.208	1	0.139741
MvSl-1064-A2-R4_A2g00208	1341	996.844	23	0.355337
MvSl-1064-A2-R4_A2g00209	1503	1158.84	213	2.8307
MvSl-1064-A2-R4_A2g00210	4105	3760.84	5533	22.6576
MvSl-1064-A2-R4_A2g00211	153	20.8982	0	0
MvSl-1064-A2-R4_A2g00212	493	187.745	186.916	15.3327
MvSl-1064-A2-R4_A2g00213	999	654.844	297.372	6.99361
MvSl-1064-A2-R4_A2g00214	309	71.3909	131.135	28.2888
MvSl-1064-A2-R4_A2g00215	222	39.7997	3533.91	1367.46
MvSl-1064-A2-R4_A2g00216	5665	5320.84	9567.62	27.6925
MvSl-1064-A2-R4_A2g00217	3531	3186.84	8.69288	0.042009
MvSl-1064-A2-R4_A2g00218	3761	3416.84	89.494	0.403374
MvSl-1064-A2-R4_A2g00219	1719	1374.84	110.158	1.23396
MvSl-1064-A2-R4_A2g00220	165	25.3929	0	0
MvSl-1064-A2-R4_A2g00221	276	57.4234	9.65796	2.59021
MvSl-1064-A2-R4_A2g00222	726	390.216	59.5439	2.35002
MvSl-1064-A2-R4_A2g00223	1182	837.844	9.12096	0.167655
MvSl-1064-A2-R4_A2g00224	198	33.9182	45.3561	20.5941
MvSl-1064-A2-R4_A2g00225	153	20.8982	55	40.5314
MvSl-1064-A2-R4_A2g00226	1065	720.844	2107.17	45.0192
MvSl-1064-A2-R4_A2g00227	1489	1144.84	121.829	1.63887
MvSl-1064-A2-R4_A2g00228	639	310.382	5	0.248092
MvSl-1064-A2-R4_A2g00229	3650	3305.84	360.233	1.67818
MvSl-1064-A2-R4_A2g00230	809	469.395	199	6.52911
MvSl-1064-A2-R4_A2g00231	294	64.4006	64.575	15.4424
MvSl-1064-A2-R4_A2g00232	341	87.7317	16.0711	2.82116
MvSl-1064-A2-R4_A2g00233	615	289.23	0	0
MvSl-1064-A2-R4_A2g00234	285	60.7523	0	0
MvSl-1064-A2-R4_A2g00235	2495	2150.84	7639.58	54.7016
MvSl-1064-A2-R4_A2g00236	999	654.844	1837	43.2028
MvSl-1064-A2-R4_A2g00237	5279	4934.84	676.43	2.111
MvSl-1064-A2-R4_A2g00238	234	43.6497	3.5	1.23488
MvSl-1064-A2-R4_A2g00239	1590	1245.84	3704	45.7875
MvSl-1064-A2-R4_A2g00240	2055	1710.84	921.17	8.29217
MvSl-1064-A2-R4_A2g00241	1375	1030.84	2256.23	33.7077
MvSl-1064-A2-R4_A2g00242	541	226.087	229.279	15.6181
MvSl-1064-A2-R4_A2g00243	413	131.014	34.9618	4.10974
MvSl-1064-A2-R4_A2g00244	392	118.33	88.65	11.5378
MvSl-1064-A2-R4_A2g00245	180	27.6937	40.5	22.5223
MvSl-1064-A2-R4_A2g00246	1647	1302.84	2503.5	29.5934
MvSl-1064-A2-R4_A2g00247	3162	2817.84	1.22964	0.0067205
MvSl-1064-A2-R4_A2g00248	3897	3552.84	14.5984	0.0632802
MvSl-1064-A2-R4_A2g00249	345	89.7004	0	0
MvSl-1064-A2-R4_A2g00250	2505	2160.84	129.525	0.923142
MvSl-1064-A2-R4_A2g00251	5558	5213.84	82.6714	0.244195
MvSl-1064-A2-R4_A2g00252	813	473.205	30.1186	0.980223
MvSl-1064-A2-R4_A2g00253	1472	1127.84	139.589	1.90607
MvSl-1064-A2-R4_A2g00254	1434	1089.84	5414.95	76.5191
MvSl-1064-A2-R4_A2g00255	410	129.038	1.28495	0.153359
MvSl-1064-A2-R4_A2g00256	812	472.253	42.5175	1.38654
MvSl-1064-A2-R4_A2g00257	426	139.632	0	0
MvSl-1064-A2-R4_A2g00258	189	30.6841	147.918	74.2414
MvSl-1064-A2-R4_A2g00259	1124	779.844	1.23442	0.0243778
MvSl-1064-A2-R4_A2g00260	526	213.91	1.02665	0.0739148
MvSl-1064-A2-R4_A2g00261	2129	1784.84	3.72202	0.0321157
MvSl-1064-A2-R4_A2g00262	339	86.5532	0	0
MvSl-1064-A2-R4_A2g00263	1419	1074.84	35.0071	0.501591
MvSl-1064-A2-R4_A2g00264	9000	8655.84	301.113	0.535747
MvSl-1064-A2-R4_A2g00265	1871	1526.84	25.7329	0.259557
MvSl-1064-A2-R4_A2g00266	287	61.3907	1317.33	330.468
MvSl-1064-A2-R4_A2g00267	552	235.208	5	0.327384
MvSl-1064-A2-R4_A2g00268	1914	1569.84	2	0.0196206
MvSl-1064-A2-R4_A2g00269	3576	3231.84	41.0954	0.195831
MvSl-1064-A2-R4_A2g00270	791	452.235	0	0
MvSl-1064-A2-R4_A2g00271	786	447.462	22.5041	0.774542
MvSl-1064-A2-R4_A2g00272	6123	5778.84	63.6278	0.169568
MvSl-1064-A2-R4_A2g00273	1692	1347.84	289.237	3.30486
MvSl-1064-A2-R4_A2g00274	666	334.722	0	0
MvSl-1064-A2-R4_A2g00275	306	70.0087	0	0
MvSl-1064-A2-R4_A2g00276	643	313.994	3	0.147143
MvSl-1064-A2-R4_A2g00277	4067	3722.84	15.8599	0.065609
MvSl-1064-A2-R4_A2g00278	3141	2796.84	60	0.330386
MvSl-1064-A2-R4_A2g00279	1358	1013.84	7	0.106333
MvSl-1064-A2-R4_A2g00280	4530	4185.84	22.5973	0.0831403
MvSl-1064-A2-R4_A2g00281	255	49.7919	1.36348	0.421723
MvSl-1064-A2-R4_A2g00282	329	81.6159	291.43	54.9919
MvSl-1064-A2-R4_A2g00283	1156	811.844	1240.72	23.5365
MvSl-1064-A2-R4_A2g00284	350	92.4225	33.2557	5.54151
MvSl-1064-A2-R4_A2g00285	281	59.3777	0	0
MvSl-1064-A2-R4_A2g00286	4612	4267.84	53.3962	0.192682
MvSl-1064-A2-R4_A2g00287	513	203.161	0	0
MvSl-1064-A2-R4_A2g00288	2971	2626.84	34.0689	0.199739
MvSl-1064-A2-R4_A2g00289	246	46.9269	1	0.328184
MvSl-1064-A2-R4_A2g00290	3227	2882.84	3270	17.4689
MvSl-1064-A2-R4_A2g00291	189	30.6841	472	236.902
MvSl-1064-A2-R4_A2g00292	497	190.622	28.8654	2.33208
MvSl-1064-A2-R4_A2g00293	2042	1697.84	19.0898	0.173158
MvSl-1064-A2-R4_A2g00294	1437	1092.84	198.454	2.79667
MvSl-1064-A2-R4_A2g00295	656	325.642	198.302	9.37831
MvSl-1064-A2-R4_A2g00296	1559	1214.84	334.94	4.24605
MvSl-1064-A2-R4_A2g00297	3514	3169.84	3429.32	16.6613
MvSl-1064-A2-R4_A2g00298	1525	1180.84	1287	16.7851
MvSl-1064-A2-R4_A2g00299	4962	4617.84	3524.07	11.7529
MvSl-1064-A2-R4_A2g00300	2459	2114.84	207	1.50741
MvSl-1064-A2-R4_A2g00301	2025	1680.84	9157	83.9006
MvSl-1064-A2-R4_A2g00302	150	20.1732	5	3.8171
MvSl-1064-A2-R4_A2g00303	4423	4078.84	1684	6.35835
MvSl-1064-A2-R4_A2g00304	5043	4698.84	5827	19.0982
MvSl-1064-A2-R4_A2g00305	321	77.4554	0	0
MvSl-1064-A2-R4_A2g00306	1252	907.844	833.457	14.1388
MvSl-1064-A2-R4_A2g00307	324	78.9861	78.1537	15.2383
MvSl-1064-A2-R4_A2g00308	994	649.844	713.719	16.9144
MvSl-1064-A2-R4_A2g00309	263	52.5209	5.19321	1.5228
MvSl-1064-A2-R4_A2g00310	363	99.8321	9.41674	1.45268
MvSl-1064-A2-R4_A2g00311	1252	907.844	510.492	8.65999
MvSl-1064-A2-R4_A2g00312	469	169.518	504.408	45.8252
MvSl-1064-A2-R4_A2g00313	2148	1803.84	363.133	3.10031
MvSl-1064-A2-R4_A2g00314	1847	1502.84	2318	23.7541
MvSl-1064-A2-R4_A2g00315	1184	839.844	6955	127.537
MvSl-1064-A2-R4_A2g00316	1283	938.844	1941.71	31.8515
MvSl-1064-A2-R4_A2g00317	702	368.028	1	0.0418464
MvSl-1064-A2-R4_A2g00318	1731	1386.84	8	0.0888386
MvSl-1064-A2-R4_A2g00319	4632	4287.84	251.596	0.903657
MvSl-1064-A2-R4_A2g00320	529	216.316	3.34904	0.238435
MvSl-1064-A2-R4_A2g00321	1998	1653.84	177.744	1.65516
MvSl-1064-A2-R4_A2g00322	4599	4254.84	14.1981	0.0513908
MvSl-1064-A2-R4_A2g00323	6527	6182.84	3687.06	9.18397
MvSl-1064-A2-R4_A2g00324	4758	4413.84	8163	28.4821
MvSl-1064-A2-R4_A2g00325	2766	2421.84	3520.61	22.3878
MvSl-1064-A2-R4_A2g00326	4455	4110.84	375.622	1.40721
MvSl-1064-A2-R4_A2g00327	1843	1498.84	841.457	8.64598
MvSl-1064-A2-R4_A2g00328	3021	2676.84	710	4.08483
MvSl-1064-A2-R4_A2g00329	3961	3616.84	6722	28.6225
MvSl-1064-A2-R4_A2g00330	1138	793.844	1356.45	26.3152
MvSl-1064-A2-R4_A2g00331	789	450.372	609.549	20.8438
MvSl-1064-A2-R4_A2g00332	402	124.246	30.0236	3.72152
MvSl-1064-A2-R4_A2g00333	477	175.493	76	6.66948
MvSl-1064-A2-R4_A2g00334	652	321.842	130	6.2207
MvSl-1064-A2-R4_A2g00335	2044	1699.84	30	0.271801
MvSl-1064-A2-R4_A2g00336	5118	4773.84	346.643	1.11829
MvSl-1064-A2-R4_A2g00337	2139	1794.84	0	0
MvSl-1064-A2-R4_A2g00338	252	48.694	4	1.2651
MvSl-1064-A2-R4_A2g00339	3779	3434.84	2598.5	11.6508
MvSl-1064-A2-R4_A2g00340	610	285.013	2799.8	151.287
MvSl-1064-A2-R4_A2g00341	547	231.017	13	0.86664
MvSl-1064-A2-R4_A2g00342	159	23.0912	36	24.0102
MvSl-1064-A2-R4_A2g00343	827	486.626	708.189	22.4126
MvSl-1064-A2-R4_A2g00344	428	140.948	315.761	34.5016
MvSl-1064-A2-R4_A2g00345	336	85.1941	434.019	78.4583
MvSl-1064-A2-R4_A2g00346	690	356.915	328.838	14.1892
MvSl-1064-A2-R4_A2g00347	276	57.4234	0	0
MvSl-1064-A2-R4_A2g00348	192	31.5615	3.16237	1.5431
MvSl-1064-A2-R4_A2g00349	1018	673.844	216.609	4.95058
MvSl-1064-A2-R4_A2g00350	285	60.7523	16.1484	4.09361
MvSl-1064-A2-R4_A2g00351	2670	2325.84	11202	74.1744
MvSl-1064-A2-R4_A2g00352	558	240.435	1196.33	76.6284
MvSl-1064-A2-R4_A2g00353	5025	4680.84	977.036	3.21459
MvSl-1064-A2-R4_A2g00354	206	35.7338	7.21964	3.11154
MvSl-1064-A2-R4_A2g00355	3127	2782.84	1786.01	9.88402
MvSl-1064-A2-R4_A2g00356	2635	2290.84	1967.42	13.2264
MvSl-1064-A2-R4_A2g00357	1794	1449.84	330.872	3.51461
MvSl-1064-A2-R4_A2g00358	2472	2127.84	1093.75	7.91622
MvSl-1064-A2-R4_A2g00359	1488	1143.84	2158.28	29.0589
MvSl-1064-A2-R4_A2g00360	204	35.2191	1	0.437281
MvSl-1064-A2-R4_A2g00361	525	213.099	12	0.86724
MvSl-1064-A2-R4_A2g00362	471	170.956	8	0.720683
MvSl-1064-A2-R4_A2g00363	2966	2621.84	195.433	1.14797
MvSl-1064-A2-R4_A2g00364	1350	1005.84	24.5993	0.376645
MvSl-1064-A2-R4_A2g00365	2048	1703.84	477	4.31149
MvSl-1064-A2-R4_A2g00366	1147	802.844	266	5.10258
MvSl-1064-A2-R4_A2g00367	4496	4151.84	2003	7.42983
MvSl-1064-A2-R4_A2g00368	4912	4567.84	5038	16.9858
MvSl-1064-A2-R4_A2g00369	1367	1022.84	4000	60.2268
MvSl-1064-A2-R4_A2g00370	3000	2655.84	293	1.69904
MvSl-1064-A2-R4_A2g00371	632	304.371	6823	345.233
MvSl-1064-A2-R4_A2g00372	1107	762.844	5895	119.011
MvSl-1064-A2-R4_A2g00373	737	400.695	13479	518.063
MvSl-1064-A2-R4_A2g00374	1300	955.844	4211	67.8481
MvSl-1064-A2-R4_A2g00375	4751	4406.84	5745	20.0771
MvSl-1064-A2-R4_A2g00376	670	338.376	1940	88.296
MvSl-1064-A2-R4_A2g00377	204	35.2191	2	0.874562
MvSl-1064-A2-R4_A2g00378	329	81.6159	3	0.56609
MvSl-1064-A2-R4_A2g00379	2375	2030.84	2847	21.5899
MvSl-1064-A2-R4_A2g00380	1417	1072.84	721	10.3499
MvSl-1064-A2-R4_A2g00381	4447	4102.84	3237.82	12.1536
MvSl-1064-A2-R4_A2g00382	2100	1755.84	499.745	4.38331
MvSl-1064-A2-R4_A2g00383	1222	877.844	502	8.80695
MvSl-1064-A2-R4_A2g00384	159	23.0912	0	0
MvSl-1064-A2-R4_A2g00385	207	35.86	15	6.44198
MvSl-1064-A2-R4_A2g00386	159	23.0912	0	0
MvSl-1064-A2-R4_A2g00387	254	49.4535	0	0
MvSl-1064-A2-R4_A2g00388	673	341.097	2576	116.307
MvSl-1064-A2-R4_A2g00389	1149	804.844	151.556	2.90001
MvSl-1064-A2-R4_A2g00390	842	501.229	98.6989	3.0326
MvSl-1064-A2-R4_A2g00391	1164	819.844	9.36764	0.17597
MvSl-1064-A2-R4_A2g00392	225	41.1369	0	0
MvSl-1064-A2-R4_A2g00393	640	311.253	1415.9	70.0583
MvSl-1064-A2-R4_A2g00394	171	25.9736	16	9.48695
MvSl-1064-A2-R4_A2g00395	675	342.886	30	1.34744
