gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	average	ward.D
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1131484	1132443	6.30168531021894	-4.22220771234348	5.03502426327475e-61	2.57317712210358e-58	3.31299386532457	2.65372142543759	7.25645607660469	7.1978224202008	2	2
MvSl-1064-A1-R4_A1g00270	MvSl-1064-A1-R4_A1	aMAT	1119790	1125248	5.44978823970874	-1.17415247053949	1.9628314357792e-07	5.48817215128658e-06	4.90836566577722	4.57144597193909	5.92684081206519	5.91541067831901	2	2
MvSl-1064-A1-R4_A1g00283	MvSl-1064-A1-R4_A1	aMAT	2618847	2620704	4.23912519029796	4.44439058381939	2.61168780366643e-38	4.80498322118549e-36	5.24771599424206	5.07416260946627	0.368461003435111	1.12646130490851	1	1
MvSl-1064-A1-R4_A1g00292	MvSl-1064-A1-R4_A1	aMAT	1148624	1150396	6.84954974324807	-0.911743375193093	6.78161263862874e-06	0.000148887958622305	6.16257996971267	6.46874602821406	7.36257090436796	7.09437211235975	2	2
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1400757	1402594	8.45225550736325	-3.60742548338148	1.70345258813236e-35	2.74913339618062e-33	5.83259656222755	5.62724385827676	9.57832951048044	9.05118517351638	2	2
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	1176446	1176679	3.71881836714053	12.0481446444246	3.48529665079249e-61	1.88595552297883e-58	4.82229581018011	4.57144597193909	-3.35092230182437	-3.35092230182437	1	1
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	1637608	1638887	10.8544651176194	2.44280683358996	1.74685662655428e-10	7.17380986949681e-09	11.8160470423556	11.3714212878276	8.97815871764774	9.33606222538283	1	1
MvSl-1064-A1-R4_A1g00350	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	4.63442981759677	0.897519426902537	0.000855465250287636	0.0127783409907714	4.7332481566643	5.24449459030095	4.18996839785829	4.0407987449195	1	1
MvSl-1064-A1-R4_A1g00383	MvSl-1064-A1-R4_A1	aMAT	889992	892373	2.93187513152669	1.95285716497464	1.30192728262346e-06	3.23687272239276e-05	3.84117324525375	3.2694379252583	1.08465168439366	2.07552375621533	1	1
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	838903	841231	4.74717102487868	-1.08631657729203	0.000161271813499916	0.00280973373557903	4.42745366791098	3.69961002327102	5.04135124917147	5.32714263684065	2	2
MvSl-1064-A1-R4_A1g00448	MvSl-1064-A1-R4_A1	aMAT	3104710	3107087	6.73135423104391	-2.20661756619616	1.11975464335407e-25	1.25617353222123e-23	5.3725020803958	5.1052674461988	7.61549930377495	7.26053954905294	2	2
MvSl-1064-A1-R4_A1g00475	MvSl-1064-A1-R4_A1	aMAT	1199905	1206247	1.50004491181361	-1.31295819304561	0.0018810122052336	0.0247845025400041	0.726084371891131	0.769000498409755	2.31429188658107	1.62861766808781	2	2
MvSl-1064-A1-R4_A1g00481	MvSl-1064-A1-R4_A1	aMAT	641110	646152	3.07215515538521	1.42476592541526	1.93874170434101e-05	0.000405329203141658	3.65453224254545	3.54938122956685	1.91863056491787	2.43061965681392	1	1
MvSl-1064-A1-R4_A1g00492	MvSl-1064-A1-R4_A1	aMAT	739770	740360	5.1071790449992	2.26082666290528	1.94946202354305e-12	9.58989366554679e-11	6.23537523295429	5.26185291294637	3.42370667507311	3.71632955428603	1	1
MvSl-1064-A1-R4_A1g00495	MvSl-1064-A1-R4_A1	aMAT	3171155	3174630	6.41796298299395	-1.95793635266561	2.54966926213591e-23	2.39330689208043e-21	5.0976698726714	5.16737814560275	7.04777404345726	7.12729734816385	2	2
MvSl-1064-A1-R4_A1g00516	MvSl-1064-A1-R4_A1	aMAT	2709667	2711246	8.62115634235244	-0.958126507409702	0.000196730238740278	0.00335133604846633	7.98647013101924	8.13807922382144	9.19756156015568	8.82240093493054	2	2
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1389234	1391759	1.33352370792494	-4.66047623957925	1.31502448923478e-16	9.37744982672154e-15	-2.79807555402029	-1.25419981860205	2.41594278266025	2.14692963287964	2	2
MvSl-1064-A1-R4_A1g00542	MvSl-1064-A1-R4_A1	aMAT	1332343	1332721	5.72903457974241	1.13084468675511	6.89528996838566e-08	2.02651030093226e-06	6.20884039635999	6.15986466101482	4.99517291013369	5.11427256642325	1	1
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	527848	528105	3.83891854575203	-4.2779097865163	1.21873454266984e-24	1.23199330307911e-22	0.981504774729928	0.0225729836832285	4.34529280454607	5.10084857697078	2	2
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	aMAT	1054963	1057437	5.02463087657653	-1.84176217006436	8.2697178997522e-13	4.27377162695621e-11	4.0548903821077	3.57738083168731	5.75320396231442	5.58348991137399	2	2
MvSl-1064-A1-R4_A1g00608	MvSl-1064-A1-R4_A1	aMAT	547576	548488	2.27572741018429	1.74398744476769	2.00830252709226e-06	4.86167761755833e-05	2.76133402181348	2.98166322344688	1.25108492803588	1.09068996467841	1	1
MvSl-1064-A1-R4_A1g00624	MvSl-1064-A1-R4_A1	aMAT	904475	905581	6.76631603843672	-0.714113371480361	0.000111568001933523	0.00202428806664	6.36199089050335	6.37055173054002	7.14561618923821	7.01070855872106	2	2
MvSl-1064-A1-R4_A1g00626	MvSl-1064-A1-R4_A1	aMAT	2596448	2598123	3.00671236145641	-1.26003675755416	8.39207524020709e-05	0.00155329376528501	2.32055770741249	2.20007427358782	3.59449175776415	3.41020831565006	2	2
MvSl-1064-A1-R4_A1g00628	MvSl-1064-A1-R4_A1	aMAT	1834558	1837865	6.52886737835957	-3.02388363734978	1.51036086936575e-37	2.72427639946972e-35	4.19486885915893	4.47947509583635	7.57643606466108	7.11064961353542	2	2
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	aMAT	1111101	1112366	4.29102993980437	-1.41899177277981	5.27160456543724e-05	0.00102091558731489	3.87306823949112	2.76503647299267	4.66435422591181	4.98627638441496	2	2
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	aMAT	551158	551514	4.4047960026618	-1.53567561105504	6.55938927299371e-08	1.93396865135478e-06	3.53999043196581	3.35603793008417	5.21659646399346	4.69315985266858	2	2
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1593613	1594973	6.16487206765786	5.09747110458281	3.98291109337834e-96	7.32775982959748e-93	7.192618190122	7.04417545302911	2.03275268934279	2.07552375621533	1	1
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	aMAT	1645733	1648754	5.03812359772918	-1.31225192900289	8.59021745261192e-08	2.48495001089865e-06	4.38067376406043	4.09006294283878	5.67187487506942	5.41834937162051	2	2
MvSl-1064-A1-R4_A1g00646	MvSl-1064-A1-R4_A1	aMAT	2835849	2836868	8.02332782293493	-1.51147655249865	9.52362959726528e-10	3.52653267386844e-08	6.95145754927675	7.19592090412166	8.80377334163968	8.33818905504314	2	2
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	aMAT	718774	719371	6.4348831050557	0.641424103975433	0.00073934502026417	0.0112189352589409	6.73794222273462	6.70091447569331	6.05166531625377	6.10552411773217	1	1
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	6.08084374691569	-5.71649832464309	5.64158576424363e-94	8.64949124087953e-91	0.981504774729928	1.70676448869056	7.09287255496424	7.01608210196	2	2
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.23758056316209	1.03755008716843	5.47357876986007e-05	0.00105780359462065	5.39778152833368	5.88644794330625	4.79138695383198	4.44308744271131	1	1
MvSl-1064-A1-R4_A1g00745	MvSl-1064-A1-R4_A1	aMAT	1091186	1095689	5.80653020772893	1.86284241958233	4.11407877580101e-17	3.02763285268748e-15	6.5597304431867	6.33900529797291	4.46870853017028	4.71094064830805	1	1
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	998707	1000561	3.52927443846891	-5.76002826795306	1.2686003141975e-42	3.1540146730548e-40	-0.627641155212473	-1.42144547090301	4.59173366358425	4.42165202906743	2	2
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1134595	1135956	0.575634741604968	-4.03467395954493	2.37797097776508e-10	9.51085001063522e-09	-1.42421498773203	-2.7968786405544	0.974719671528356	1.87982472720445	2	2
MvSl-1064-A1-R4_A1g00779	MvSl-1064-A1-R4_A1	aMAT	742628	743237	7.78041824465692	0.672794047503178	0.00128574344272695	0.0181691980717202	8.09887700680059	8.05613032032755	7.39849543989043	7.41179625414364	1	1
MvSl-1064-A1-R4_A1g00804	MvSl-1064-A1-R4_A1	aMAT	2255626	2255952	4.26685215405038	-1.82997476726176	1.91841990812034e-08	6.02305281051161e-07	3.33932818455337	2.79396155852684	5.21659646399346	4.52242696547516	2	2
MvSl-1064-A1-R4_A1g00853	MvSl-1064-A1-R4_A1	aMAT	1792754	1794128	6.95225796989199	-1.49242451274157	3.60597252705448e-15	2.21142275175828e-13	6.00082874372568	6.04424360093449	7.54111487876419	7.48595915293308	2	2
MvSl-1064-A1-R4_A1g00854	MvSl-1064-A1-R4_A1	aMAT	1790347	1792433	7.23348987825776	0.746707164955442	0.000347462986493411	0.00571791057737546	7.54384494342695	7.57320219247976	6.61354798480484	6.98718911120857	1	1
MvSl-1064-A1-R4_A1g00909	MvSl-1064-A1-R4_A1	aMAT	2689352	2692677	5.39378345774115	-7.29254384221677	8.32813029995854e-78	6.38420588577655e-75	-0.529067711186453	-0.844535992099827	6.70317186498506	5.98038354897943	2	2
MvSl-1064-A1-R4_A1g00923	MvSl-1064-A1-R4_A1	aMAT	3044289	3046699	4.01580777593547	1.12018030608826	0.000113935894943977	0.00205912828603073	4.50511028154229	4.42195773590235	3.09634597474987	3.56812502130615	1	1
MvSl-1064-A1-R4_A1g00929	MvSl-1064-A1-R4_A1	aMAT	3136389	3137566	1.27624368226578	1.82801546287061	0.000145558712670267	0.00257498961125729	2.26669011814171	1.33917842902053	-0.107960687652377	0.349688758524003	1	1
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	aMAT	1965456	1966246	5.35184493714849	1.37573503228106	2.64070188107235e-09	9.06411067312855e-08	5.93543900929189	5.82003360521069	4.64952344297033	4.34780925577246	1	1
MvSl-1064-A1-R4_A1g00958	MvSl-1064-A1-R4_A1	aMAT	1970332	1974462	6.84990340389874	-0.566034643481949	0.00293206594382421	0.0358194882035045	6.44618504263426	6.6278224472215	7.18368850181837	7.02262270128981	2	2
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	aMAT	1984288	1990725	4.67393836437919	2.3725236538129	9.33971975218529e-19	7.40655879313383e-17	5.2938921183852	5.52312173743159	3.18951574375397	2.90235626630596	1	1
MvSl-1064-A1-R4_A1g00970	MvSl-1064-A1-R4_A1	aMAT	2205155	2206148	6.79715058724356	0.869497176805353	9.34407905020911e-06	0.000202726847129419	7.17536272123574	7.15794866941587	6.45966629028812	6.11557130128815	1	1
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	aMAT	2238742	2239464	6.16479492156645	-1.73977619454108	2.90942056369753e-15	1.82066392962269e-13	5.03661651316133	5.06430319215905	6.99829661293403	6.54035637582861	2	2
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	aMAT	3018297	3020055	5.54735483981862	-3.07009814035816	8.32571364765685e-41	1.7019608854399e-38	3.32622111098644	3.32994113389803	6.32334317771861	6.44707199193407	2	2
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1907815	1909744	5.89286163034556	-3.51479831567691	1.32480167084907e-53	4.87474022805624e-51	3.35876818992357	3.17730577872022	6.82829037055957	6.71571932437356	2	2
MvSl-1064-A1-R4_A1g01007	MvSl-1064-A1-R4_A1	aMAT	1393224	1396199	5.50887244392217	3.09484825821881	2.12600527286557e-32	3.2060856565722e-30	6.50407450975104	6.16633152210719	2.99674130997736	3.48789264538931	1	1
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1488010	1490661	0.432626745556063	4.38116078737219	9.3412781250087e-11	3.88825418425136e-09	1.59798500510488	0.844678653802969	-1.97929134747408	-2.72282556361154	1	1
MvSl-1064-A1-R4_A1g01038	MvSl-1064-A1-R4_A1	aMAT	912091	913460	8.09245682979886	2.44518104188228	1.56074665501197e-14	8.97598011933379e-13	8.57011795545819	9.08199728237433	6.78619688501472	5.88440692887719	1	1
MvSl-1064-A1-R4_A1g01045	MvSl-1064-A1-R4_A1	aMAT	1993924	1995401	5.00697153712128	1.26795837387513	5.3778324032193e-06	0.000120258134144053	5.81745480511501	5.09948614298467	4.31929020711888	4.15344929441116	1	1
MvSl-1064-A1-R4_A1g01049	MvSl-1064-A1-R4_A1	aMAT	1294048	1294371	5.64006362825691	0.992360664769702	3.21208799853766e-06	7.44282052860149e-05	6.105227167018	5.99423133248657	4.91559096690788	5.19229464062861	1	1
MvSl-1064-A1-R4_A1g01135	MvSl-1064-A1-R4_A1	aMAT	1098507	1099824	5.70914201269142	0.91180226913021	1.38451625973552e-05	0.000294137761508246	6.07616188535115	6.10897851123553	5.27574050986677	5.08275338611278	1	1
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	aMAT	1186986	1189109	3.71107095855134	-3.95458265828417	2.87931101125077e-25	3.00986159005634e-23	0.765460143162789	0.729618741015182	4.20627529538181	4.95179780685231	2	2
MvSl-1064-A1-R4_A1g01137	MvSl-1064-A1-R4_A1	aMAT	1185421	1186806	6.14766858253146	-0.597284714385668	0.0019333963501248	0.0253803413527558	5.85786449899359	5.77963051787498	6.41213070882253	6.41940138533228	2	2
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	407531	411380	5.35121137564544	2.35969538007758	1.57741786882105e-21	1.40880261895969e-19	6.24236953218087	5.92073003842125	3.86997578392268	3.5939073288051	1	1
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1257109	1257735	2.32288207000247	5.63471990576755	2.11378849525233e-25	2.2876165138619e-23	2.9779532107658	3.49169708837475	-2.30938524864086	-1.45266609412918	1	1
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1274366	1278155	3.95890608815952	3.61199074022037	1.51582714874766e-29	2.02088317990286e-27	4.88620882964996	4.77858874977945	1.18679683258587	1.35473151211221	1	1
MvSl-1064-A1-R4_A1g01164	MvSl-1064-A1-R4_A1	aMAT	3000503	3001944	4.57002688902587	-0.787917282984485	0.00179524262727722	0.0238647932490219	4.01051382135575	4.23421742827689	4.96913033225169	4.85116382179471	2	2
MvSl-1064-A1-R4_A1g01174	MvSl-1064-A1-R4_A1	aMAT	2557552	2558488	5.98955838884646	-1.34908909547789	1.36575573778961e-10	5.63389553001192e-09	5.18919455901443	5.14135399282274	6.65794466047528	6.35017564701579	2	2
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	aMAT	1278622	1279107	3.64316553863313	-1.92109299474504	3.66942221552265e-07	1.00163249141225e-05	2.33371610047426	2.47474156473334	3.67285625589625	4.74873000376353	2	2
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2550475	2550711	7.42647195435563	3.39155747255066	1.99995158521622e-53	7.07598255092462e-51	8.2563815395859	8.33072031082074	4.95713558435711	4.85383383305153	1	1
MvSl-1064-A1-R4_A1g01253	MvSl-1064-A1-R4_A1	aMAT	471540	472718	6.62916548636236	-0.859637819164892	5.21220895766358e-05	0.0010136809767769	5.9115048963009	6.3324480881314	7.09615776811068	6.8884277025214	2	2
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	9.05736957610935	-2.19485663584818	2.47555643984618e-12	1.21131083458218e-10	7.89233873447396	7.17591558392242	9.81004813808384	9.73387542300075	2	2
MvSl-1064-A1-R4_A1g01288	MvSl-1064-A1-R4_A1	aMAT	1172917	1174722	5.69987098174925	1.13242540594839	1.49745742025653e-06	3.69305919810719e-05	5.96850431614614	6.32172864517505	5.21256596554974	4.81050909311936	1	1
MvSl-1064-A1-R4_A1g01290	MvSl-1064-A1-R4_A1	aMAT	1166037	1167381	5.53968945067515	1.44271475707766	2.68990848442257e-11	1.20577354225521e-09	6.14215723321502	6.02607258253878	4.73067820450775	4.55560656101128	1	1
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2705499	2709175	6.1069340449656	6.30262030374135	4.76365103121615e-104	1.46069419453858e-100	6.90538090625121	7.2456259408543	0.583468107966541	1.09068996467841	1	1
MvSl-1064-A1-R4_A1g01347	MvSl-1064-A1-R4_A1	aMAT	2916000	2917527	6.92614552526566	1.096775028079	7.16678140128552e-09	2.37148280972754e-07	7.42975713828218	7.31170596649273	6.21267734858055	6.33687736321164	1	1
MvSl-1064-A1-R4_A1g01358	MvSl-1064-A1-R4_A1	aMAT	1769429	1769832	2.79246691238735	2.13988563798297	5.6166985740473e-10	2.16184143023687e-08	3.48207598672029	3.47393229883893	1.37165677399516	1.38458158553642	1	1
MvSl-1064-A1-R4_A1g01375	MvSl-1064-A1-R4_A1	aMAT	896092	900842	4.86199372567023	0.841582200161378	0.000671306601708053	0.0103613245454906	5.20001290996361	5.2392461041555	4.54441652961321	4.19615678531354	1	1
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	aMAT	901642	902941	5.32673381201664	0.755045535754622	0.00128580801659853	0.0181691980717202	5.78548940605136	5.50865322629037	4.73910863892893	5.04586754839825	1	1
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	914330	919259	5.68233061237166	1.91281230053236	3.07971522075494e-17	2.2847016383649e-15	6.4945861408222	6.16633152210719	4.44828737670817	4.41443552769143	1	1
MvSl-1064-A1-R4_A1g01384	MvSl-1064-A1-R4_A1	aMAT	1796095	1800988	7.4229646897858	-0.952722257904769	4.16788739685771e-06	9.44344733095913e-05	6.75271308211432	6.9784969557632	7.89460425480686	7.74591849875676	2	2
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1176877	1180058	2.60034774892761	-5.5216016893397	3.37092567973441e-31	4.84517895748075e-29	-1.61328419865057	-1.42144547090301	3.5181710404258	3.63794654327384	2	2
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	1144687	1148015	3.63913746816417	3.34622574175442	6.41542389912044e-19	5.17679688140429e-17	4.58980950455244	4.38123949823111	0.583468107966541	1.62861766808781	1	1
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	aMAT	1872072	1874749	4.78659064277633	1.19201612839825	1.5915926485927e-05	0.000335035715661424	5.15624407757483	5.3553789637379	3.71335324530972	4.3591295086035	1	1
MvSl-1064-A1-R4_A1g01459	MvSl-1064-A1-R4_A1	aMAT	3256296	3256583	0.562818698462658	5.47838643210342	1.56120971746212e-14	8.97598011933379e-13	1.50798620995025	1.36511015424874	-2.30938524864086	-3.35092230182437	1	1
MvSl-1064-A1-R4_A1g01483	MvSl-1064-A1-R4_A1	aMAT	3312834	3313202	1.51201010137088	5.56280467291503	3.80619653809902e-20	3.24196314388638e-18	2.44703403533497	2.40145279739009	-3.35092230182437	-1.6809436187906	1	1
MvSl-1064-A1-R4_A1g01484	MvSl-1064-A1-R4_A1	aMAT	3316489	3317553	1.47932898688033	-1.13739481260221	0.00391803968887408	0.0459719988494295	0.913022718135827	0.769000498409755	1.97681976446273	1.90063326027531	2	2
MvSl-1064-A1-R4_A1g01493	MvSl-1064-A1-R4_A1	aMAT	3342886	3345193	0.105202172268037	-2.93587729119363	1.71783399248403e-06	4.18051716848164e-05	-0.971634734457578	-2.7968786405544	0.680039036427641	1.12646130490851	2	2
MvSl-1064-A1-R4_A1g01494	MvSl-1064-A1-R4_A1	aMAT	3345781	3348549	7.27900326233388	-0.929957802724118	0.000115471939130795	0.00207872087683794	6.94932191671821	6.49760628053686	7.39627617466605	7.90079944724359	2	2
MvSl-1064-A1-R4_A1g01499	MvSl-1064-A1-R4_A1	aMAT	3359898	3362326	1.85938912322928	1.89307934451237	1.63057849568235e-05	0.00034245871191283	2.84642244697888	1.99945403705583	0.532645139889307	0.767249837882302	1	1
MvSl-1064-A1-R4_A1g01503	MvSl-1064-A1-R4_A1	aMAT	3375330	3376702	4.86694992283657	2.08260098007207	2.09422052419632e-15	1.34718423790783e-13	5.57998512460272	5.53173370351254	3.24581859769386	3.68668406379988	1	1
MvSl-1064-A1-R4_A1g01515	MvSl-1064-A1-R4_A1	aMAT	3408913	3409518	6.26916374828496	1.09972243531208	1.0562526028052e-07	3.00819433226162e-06	6.75943284656878	6.67004162230743	5.4102751591311	5.79831722890827	1	1
MvSl-1064-A1-R4_C24g01526	MvSl-1064-A1-R4_C39	random	8294	12977	5.07817964866748	-1.24915171487649	3.6526132137016e-05	0.000725710344553802	4.73572854289526	3.75459822367867	5.53977590875106	5.60425230708698	2	2
MvSl-1064-A1-R4_MC01-1g01699	MvSl-1064-A1-R4_MC01-1	Chr01	20934	21320	5.5005529191596	-1.32486162300225	5.67272451064187e-10	2.17430803222477e-08	4.71325003399353	4.67614471403505	6.08291086097058	5.94701303724751	2	2
